actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
16,PT10M39.00S,2025-04-13T17:13:06.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630592,93.24901445466492,40.44117647058824,1610612751,0,4,2025-04-13T17:13:11Z,160000,False,-48.0,11.0,1,right,MISS J. Wilson driving bank Shot,[1630592],1610612751.0,BKN,driving bank,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.9,Missed,,,,,,,,,,,,,
17,PT10M38.00S,2025-04-13T17:13:08.7Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,0,4,2025-04-13T17:13:08Z,170000,False,,,0,,N. Claxton REBOUND (Off:1 Def:0),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,16.0,1.0,0.0,1.0,,
18,PT10M37.00S,2025-04-13T17:13:09.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,95.22010512483574,50.49019607843137,1610612751,2,4,2025-04-13T17:17:03Z,180000,False,2.0,-8.0,1,right,N. Claxton tip Layup (2 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,0.8,Made,2.0,,,,,,,,,,,,
19,PT10M21.00S,2025-04-13T17:13:24.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,17.296320630749015,47.794117647058826,1610612752,2,6,2025-04-13T17:14:19Z,190000,False,11.0,110.0,1,left,P. Achiuwa 11' driving floating Jump Shot (4 PTS) (M. McBride 2 AST),"[1630173, 1630540]",1610612752.0,NYK,driving floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.06,Made,4.0,,,,M. McBride,1630540.0,2.0,,,,,,
21,PT10M11.00S,2025-04-13T17:13:38.2Z,1,REGULAR,foul,personal,[],1629013,,,1610612751,2,6,2025-04-13T17:13:50Z,210000,False,,,0,,L. Shamet personal FOUL (1 PF),"[1629013, 1630553]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),0-8 Center,202056.0,1.0,0.0,Johnson,1630553.0,,,,,,,,,,,,,,,
33,PT10M06.00S,2025-04-13T17:14:07.3Z,1,REGULAR,turnover,lost ball,[],1629651,,,1610612751,2,6,2025-04-13T17:18:00Z,255000,False,,,0,,N. Claxton lost ball TURNOVER (1 TO),"[1629651, 1630173]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,Achiuwa,1630173.0,,,,,,,,,
34,PT10M06.00S,2025-04-13T17:14:07.3Z,1,REGULAR,steal,,[],1630173,,,1610612752,2,6,2025-04-13T17:18:00Z,257500,False,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
26,PT10M00.00S,2025-04-13T17:14:09.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1630173,8.09789750328515,46.07843137254902,1610612752,2,8,2025-04-13T17:18:00Z,260000,False,20.0,24.0,1,left,P. Achiuwa running DUNK (6 PTS),[1630173],1610612752.0,NYK,running,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,3.07,Made,6.0,,,,,,,,,,,,
27,PT09M58.00S,2025-04-13T17:14:21.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,2,8,2025-04-13T17:14:21Z,270000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M40.00S,2025-04-13T17:17:31.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,82.86793692509855,40.931372549019606,1610612751,2,8,2025-04-13T17:18:42Z,280000,False,-45.0,109.0,1,right,MISS T. Watford 11' driving floating Shot - blocked,"[1630570, 200782]",1610612751.0,BKN,driving floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.76,Missed,,,,,,,,,,,,Tucker,200782.0
30,PT09M40.00S,2025-04-13T17:17:31.6Z,1,REGULAR,block,,[],200782,,,1610612751,2,8,2025-04-13T17:17:35Z,290000,False,,,0,,P. Tucker BLOCK (1 BLK),[200782],1610612752.0,NYK,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
31,PT09M39.00S,2025-04-13T17:17:32.6Z,1,REGULAR,rebound,defensive,[],200782,,,1610612752,2,8,2025-04-13T17:18:42Z,300000,False,,,0,,P. Tucker REBOUND (Off:0 Def:1),[200782],1610612752.0,NYK,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,29.0,1.0,1.0,0.0,,
32,PT09M37.00S,2025-04-13T17:17:37.3Z,1,REGULAR,turnover,out-of-bounds,[],200782,,,1610612752,2,8,2025-04-13T17:17:43Z,310000,False,,,0,,P. Tucker bad pass out-of-bounds TURNOVER (1 TO),[200782],1610612752.0,NYK,bad pass,,,Tucker,P. Tucker,,,,,Mid-Range,8-16 Right,202027.0,,,,,,,,1.0,,,,,,,,,,,
35,PT09M31.00S,2025-04-13T17:18:00.4Z,1,REGULAR,foul,personal,[],200782,,,1610612751,2,8,2025-04-13T17:18:12Z,320000,False,,,0,,P. Tucker personal FOUL (1 PF),"[200782, 1629651]",1610612752.0,NYK,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,202027.0,1.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,
37,PT09M21.00S,2025-04-13T17:18:31.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631213,83.52496714848883,66.42156862745098,1610612751,4,8,2025-04-13T17:18:35Z,340000,False,82.0,102.0,1,right,T. Martin 13' pullup Jump Shot (2 PTS),[1631213],1610612751.0,BKN,pullup,,,Martin,T. Martin,,,,,Mid-Range,8-16 Right,,,,,,13.12,Made,2.0,,,,,,,,,,,,
38,PT09M06.00S,2025-04-13T17:18:46.6Z,1,REGULAR,2pt,Jump Shot,[],1630173,21.107095926412615,43.38235294117647,1610612752,4,8,2025-04-13T17:18:54Z,350000,False,33.0,146.0,1,left,MISS P. Achiuwa 14' Jump Shot,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Center,,,,,,14.96,Missed,,,,,,,,,,,,,
39,PT09M02.00S,2025-04-13T17:18:50.6Z,1,REGULAR,rebound,defensive,[],1630553,,,1610612751,4,8,2025-04-13T17:18:54Z,360000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,38.0,1.0,1.0,0.0,,
40,PT08M59.00S,2025-04-13T17:18:56.9Z,1,REGULAR,turnover,discontinued dribble,[],1630553,,,1610612751,4,8,2025-04-13T17:19:05Z,370000,False,,,0,,K. Johnson discontinued dribble TURNOVER (1 TO),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,202027.0,,,,,,,,1.0,,,,,,,,,,,
41,PT08M46.00S,2025-04-13T17:19:19.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626166,22.552562417871222,70.58823529411765,1610612752,4,10,2025-04-13T17:19:43Z,380000,False,-103.0,159.0,1,left,C. Payne 18' step back Jump Shot (4 PTS),[1626166],1610612752.0,NYK,step back,,,Payne,C. Payne,,,,,Mid-Range,16-24 Left Center,,,,,,18.98,Made,4.0,,,,,,,,,,,,
42,PT08M27.00S,2025-04-13T17:19:39.8Z,1,REGULAR,foul,personal,[],200782,,,1610612751,4,10,2025-04-13T17:19:55Z,390000,False,,,0,,P. Tucker personal FOUL (2 PF),"[200782, 1630570]",1610612752.0,NYK,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),8-16 Center,202027.0,2.0,0.0,Watford,1630570.0,,,,,,,,,,,,,,,
44,PT08M19.00S,2025-04-13T17:20:07.1Z,1,REGULAR,3pt,Jump Shot,[],1630592,70.38436268068331,75.0,1610612751,7,10,2025-04-13T17:20:12Z,410000,False,125.0,226.0,1,right,J. Wilson 25' 3PT  (3 PTS) (K. Johnson 1 AST),"[1630592, 1630553]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,,,,,,25.82,Made,3.0,,,,K. Johnson,1630553.0,1.0,,,,,,
46,PT07M56.00S,2025-04-13T17:20:29.5Z,1,REGULAR,2pt,Jump Shot,[],1629013,5.338370565045992,14.460784313725492,1610612752,7,10,2025-04-13T17:20:34Z,430000,False,178.0,-2.0,1,left,MISS L. Shamet 17' pullup Shot,[1629013],1610612752.0,NYK,pullup,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Right,,,,,,17.77,Missed,,,,,,,,,,,,,
47,PT07M53.00S,2025-04-13T17:20:32.5Z,1,REGULAR,rebound,defensive,[],1630553,,,1610612751,7,10,2025-04-13T17:20:34Z,440000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,46.0,2.0,2.0,0.0,,
48,PT07M43.00S,2025-04-13T17:20:43.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,94.43166885676742,52.20588235294118,1610612751,7,10,2025-04-13T17:20:47Z,450000,False,11.0,0.0,1,right,MISS T. Watford driving Layup,[1630570],1610612751.0,BKN,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,1.1,Missed,,,,,,,,,,,,,
49,PT07M41.00S,2025-04-13T17:20:45.3Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612752,7,10,2025-04-13T17:21:05Z,460000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,48.0,1.0,1.0,0.0,,
50,PT07M27.00S,2025-04-13T17:20:58.8Z,1,REGULAR,3pt,Jump Shot,[],1629013,7.046649145860711,3.431372549019608,1610612752,7,13,2025-04-13T17:21:02Z,470000,False,233.0,14.0,1,left,L. Shamet 3PT  (3 PTS) (C. Payne 1 AST),"[1629013, 1626166]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,,,,,,23.32,Made,3.0,,,,C. Payne,1626166.0,1.0,,,,,,
52,PT07M13.00S,2025-04-13T17:21:15.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,92.06636005256242,49.26470588235294,1610612751,9,13,2025-04-13T17:21:20Z,490000,False,-4.0,22.0,1,right,N. Claxton Hook (4 PTS) (J. Wilson 1 AST),"[1629651, 1630592]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,2.24,Made,4.0,,,,J. Wilson,1630592.0,1.0,,,,,,
54,PT07M13.00S,2025-04-13T17:21:18.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630173,,,1610612751,9,13,2025-04-13T17:21:30Z,510000,False,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Claxton 1 FT),"[1630173, 1629651]",1610612752.0,NYK,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,202056.0,1.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,
56,PT07M13.00S,2025-04-13T17:21:26.1Z,1,REGULAR,substitution,out,[],1630553,,,1610612751,9,13,2025-04-13T17:21:28Z,530000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M13.00S,2025-04-13T17:21:26.1Z,1,REGULAR,substitution,in,[],1641787,,,1610612751,9,13,2025-04-13T17:21:28Z,540000,False,,,0,,SUB in: T. Evbuomwan,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M13.00S,2025-04-13T17:21:44.4Z,1,REGULAR,freethrow,1 of 1,[],1629651,,,1610612751,10,13,2025-04-13T17:21:44Z,550000,False,,,0,,N. Claxton Free Throw 1 of 1 (5 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
59,PT06M54.00S,2025-04-13T17:22:05.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,7.703679369250986,44.6078431372549,1610612752,10,13,2025-04-13T17:22:09Z,560000,False,27.0,20.0,1,left,MISS P. Achiuwa driving Layup,[1630173],1610612752.0,NYK,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,3.35,Missed,,,,,,,,,,,,,
60,PT06M52.00S,2025-04-13T17:22:07.0Z,1,REGULAR,rebound,defensive,[],1631213,,,1610612751,10,13,2025-04-13T17:22:09Z,570000,False,,,0,,T. Martin REBOUND (Off:0 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,59.0,1.0,1.0,0.0,,
61,PT06M48.00S,2025-04-13T17:22:11.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631213,91.67214191852825,47.30392156862745,1610612751,10,13,2025-04-13T17:22:16Z,580000,False,-13.0,26.0,1,right,MISS T. Martin running Layup,[1631213],1610612751.0,BKN,running,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,,,2.91,Missed,,,,,,,,,,,,,
62,PT06M47.00S,2025-04-13T17:22:12.3Z,1,REGULAR,rebound,offensive,[],1631213,,,1610612751,10,13,2025-04-13T17:22:40Z,590000,False,,,0,,T. Martin REBOUND (Off:1 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,61.0,2.0,1.0,1.0,,
63,PT06M46.00S,2025-04-13T17:22:14.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1631213,94.40999984741211,50.0,1610612751,12,13,2025-04-13T17:22:44Z,600000,False,0.0,0.0,1,right,T. Martin tip Layup (4 PTS),[1631213],1610612751.0,BKN,tip,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,4.0,,,,,,,,,,,,
64,PT06M31.00S,2025-04-13T17:22:28.1Z,1,REGULAR,3pt,Jump Shot,[],1630540,16.507884362680684,5.147058823529411,1610612752,12,13,2025-04-13T17:22:59Z,610000,False,224.0,103.0,1,left,MISS M. McBride 24' pullup 3PT,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,,,24.67,Missed,,,,,,,,,,,,,
65,PT06M28.00S,2025-04-13T17:22:31.1Z,1,REGULAR,rebound,defensive,[],1631213,,,1610612751,12,13,2025-04-13T17:22:32Z,620000,False,,,0,,T. Martin REBOUND (Off:1 Def:2),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,64.0,3.0,2.0,1.0,,
66,PT06M17.00S,2025-04-13T17:22:42.6Z,1,REGULAR,turnover,bad pass,[],1631213,,,1610612751,12,13,2025-04-13T17:22:46Z,630000,False,,,0,,T. Martin bad pass TURNOVER (1 TO),"[1631213, 1626166]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,Payne,1626166.0,,,,,,,,,
67,PT06M17.00S,2025-04-13T17:22:42.6Z,1,REGULAR,steal,,[],1626166,,,1610612752,12,13,2025-04-13T17:22:45Z,640000,False,,,0,,C. Payne STEAL (1 STL),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
68,PT06M12.00S,2025-04-13T17:22:47.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629013,27.94021024967148,21.813725490196077,1610612752,12,16,2025-04-13T17:22:52Z,650000,False,141.0,210.0,1,left,L. Shamet 25' 3PT running pullup (6 PTS) (C. Payne 2 AST),"[1629013, 1626166]",1610612752.0,NYK,running pullup,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,,,,,,25.3,Made,6.0,,,,C. Payne,1626166.0,2.0,,,,,,
70,PT05M54.00S,2025-04-13T17:23:04.6Z,1,REGULAR,3pt,Jump Shot,[],1631213,73.80091984231275,16.666666666666664,1610612751,15,16,2025-04-13T17:23:08Z,670000,False,-167.0,194.0,1,right,T. Martin 25' 3PT  (7 PTS) (T. Watford 1 AST),"[1631213, 1630570]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,25.56,Made,7.0,,,,T. Watford,1630570.0,1.0,,,,,,
72,PT05M33.00S,2025-04-13T17:23:30.4Z,1,REGULAR,foul,technical,['1freethrow'],1631213,,,1610612752,15,16,2025-04-13T17:23:47Z,690000,False,,,0,,T. Martin defensive-3-second technical FOUL (1 Tech),[1631213],1610612751.0,BKN,defensive-3-second,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,202056.0,0.0,1.0,,,,,,,,,,,,,,,,,
73,PT05M33.00S,2025-04-13T17:23:37.0Z,1,REGULAR,substitution,out,[],1630570,,,1610612752,15,16,2025-04-13T17:23:42Z,700000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M33.00S,2025-04-13T17:23:37.0Z,1,REGULAR,substitution,in,[],1631166,,,1610612752,15,16,2025-04-13T17:23:42Z,710000,False,,,0,,SUB in: D. Timme,[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M33.00S,2025-04-13T17:23:49.5Z,1,REGULAR,freethrow,1 of 1,[],1626166,,,1610612752,15,17,2025-04-13T17:23:49Z,720000,False,,,0,,C. Payne technical Free Throw 1 of 1 (5 PTS),[1626166],1610612752.0,NYK,technical,,,Payne,C. Payne,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
76,PT05M24.00S,2025-04-13T17:24:11.4Z,1,REGULAR,3pt,Jump Shot,[],1626166,25.312089356110377,15.686274509803921,1610612752,15,20,2025-04-13T17:24:15Z,730000,False,172.0,185.0,1,left,C. Payne 25' 3PT step back (8 PTS),[1626166],1610612752.0,NYK,step back,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,25.26,Made,8.0,,,,,,,,,,,,
77,PT05M09.00S,2025-04-13T17:24:26.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631213,93.51182654402102,49.754901960784316,1610612751,17,20,2025-04-13T17:24:48Z,740000,False,-1.0,8.0,1,right,T. Martin driving finger roll Layup (9 PTS),[1631213],1610612751.0,BKN,driving finger roll,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,,,0.86,Made,9.0,,,,,,,,,,,,
78,PT04M48.00S,2025-04-13T17:24:47.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,7.30946123521682,45.09803921568628,1610612752,17,20,2025-04-13T17:24:50Z,750000,False,25.0,16.0,1,left,MISS P. Achiuwa driving finger roll Layup,[1630173],1610612752.0,NYK,driving finger roll,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,2.94,Missed,,,,,,,,,,,,,
79,PT04M46.00S,2025-04-13T17:24:49.2Z,1,REGULAR,rebound,defensive,[],1641787,,,1610612751,17,20,2025-04-13T17:24:50Z,760000,False,,,0,,T. Evbuomwan REBOUND (Off:0 Def:1),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,78.0,1.0,1.0,0.0,,
80,PT04M43.00S,2025-04-13T17:24:52.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631166,71.17279894875165,22.058823529411764,1610612751,20,20,2025-04-13T17:24:59Z,770000,False,-140.0,218.0,1,right,D. Timme 25' 3PT running (3 PTS) (T. Evbuomwan 1 AST),"[1631166, 1641787]",1610612751.0,BKN,running,,,Timme,D. Timme,,,,,Above the Break 3,24+ Left Center,,,,,,25.93,Made,3.0,,,,T. Evbuomwan,1641787.0,1.0,,,,,,
82,PT04M29.00S,2025-04-13T17:25:08.3Z,1,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612752,20,20,2025-04-13T17:25:18Z,790000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Achiuwa 2 FT),"[1629651, 1630173]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,202049.0,1.0,0.0,Achiuwa,1630173.0,,,,,,,,,,,,,,,
84,PT04M29.00S,2025-04-13T17:25:37.2Z,1,REGULAR,freethrow,1 of 2,[],1630173,,,1610612752,20,20,2025-04-13T17:26:09Z,810000,False,,,0,,MISS P. Achiuwa Free Throw 1 of 2,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
85,PT04M29.00S,2025-04-13T17:25:37.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,20,20,2025-04-13T17:26:09Z,820000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,,
86,PT04M29.00S,2025-04-13T17:25:38.1Z,1,REGULAR,substitution,out,[],1631213,,,1610612752,20,20,2025-04-13T17:25:51Z,830000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M29.00S,2025-04-13T17:25:38.1Z,1,REGULAR,substitution,out,[],1629651,,,1610612752,20,20,2025-04-13T17:25:51Z,840000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
