actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
24,PT09M25.00S,2025-02-05T00:46:38.5Z,1,REGULAR,2pt,Layup,[],1626156,5.732588699080158,67.64705882352942,1610612751,5,7,2025-02-05T00:46:44Z,240000,False,-88.0,1.0,1,left,MISS D. Russell 8' driving Layup,[1626156],1610612751.0,BKN,driving,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,8.82,Missed,,,,,,,,,,,,,,,,,,
25,PT09M23.00S,2025-02-05T00:46:40.5Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,5,7,2025-02-05T00:46:44Z,250000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M16.00S,2025-02-05T00:46:48.0Z,1,REGULAR,3pt,Jump Shot,[],1630224,69.72733245729303,20.588235294117645,1610612745,5,10,2025-02-05T00:46:55Z,260000,False,-147.0,232.0,1,right,J. Green 27' 3PT  (3 PTS) (A. Holiday 2 AST),"[1630224, 1628988]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,27.48,Made,,,,,,,3.0,A. Holiday,1628988.0,2.0,,,,,,,,
29,PT08M53.00S,2025-02-05T00:47:10.1Z,1,REGULAR,2pt,Jump Shot,[],1630533,8.09789750328515,26.96078431372549,1610612751,5,10,2025-02-05T00:47:13Z,290000,False,115.0,24.0,1,left,MISS Z. Williams 11' pullup Shot,[1630533],1610612751.0,BKN,pullup,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Right,11.76,Missed,,,,,,,,,,,,,,,,,,
30,PT08M51.00S,2025-02-05T00:47:12.2Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,5,10,2025-02-05T00:47:12Z,300000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,
31,PT08M42.00S,2025-02-05T00:47:20.8Z,1,REGULAR,3pt,Jump Shot,[],1630224,70.77858081471747,18.137254901960784,1610612745,5,10,2025-02-05T00:52:39Z,310000,False,-159.0,222.0,1,right,MISS J. Green 27' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,27.34,Missed,,,,,,,,,,,,,,,,,,
32,PT08M39.00S,2025-02-05T00:47:23.8Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,5,10,2025-02-05T00:52:39Z,320000,False,,,0,,A. Sengun REBOUND (Off:1 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,31.0,1.0,0.0,1.0,,,,,,,,,,,,,,
33,PT08M30.00S,2025-02-05T00:47:34.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,92.37844940867281,96.1014093137255,1610612745,5,10,2025-02-05T00:55:15Z,330000,False,231.0,19.0,1,right,MISS D. Brooks step back 3PT,[1628415],1610612745.0,HOU,step back,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,23.13,Missed,,,,,,,,,,,,,,,,,,
34,PT08M26.00S,2025-02-05T00:47:38.2Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612751,5,10,2025-02-05T00:47:41Z,340000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT08M19.00S,2025-02-05T00:47:43.9Z,1,REGULAR,3pt,Jump Shot,[],1630553,26.49474375821288,12.5,1610612751,8,10,2025-02-05T00:47:49Z,350000,False,188.0,197.0,1,left,K. Johnson 27' 3PT  (3 PTS) (Z. Williams 1 AST),"[1630553, 1630533]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,27.17,Made,,,,,,,3.0,Z. Williams,1630533.0,1.0,,,,,,,,
38,PT08M01.00S,2025-02-05T00:48:03.7Z,1,REGULAR,turnover,out-of-bounds,[],1628415,,,1610612745,8,10,2025-02-05T00:48:14Z,370000,False,,,0,,D. Brooks lost ball out-of-bounds TURNOVER (1 TO),[1628415],1610612745.0,HOU,lost ball,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,,,,,202037.0,1.0,,,,,,,,,,,,
39,PT07M43.00S,2025-02-05T00:48:28.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629651,5.863994743758213,51.71568627450981,1610612751,10,10,2025-02-05T00:48:33Z,380000,False,-9.0,3.0,1,left,N. Claxton alley-oop Layup (2 PTS) (K. Johnson 1 AST),"[1629651, 1630553]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,,2.0,K. Johnson,1630553.0,1.0,,,,,,,,
41,PT07M24.00S,2025-02-05T00:48:47.1Z,1,REGULAR,3pt,Jump Shot,[],1628415,93.64323258869908,2.941176470588235,1610612745,10,10,2025-02-05T00:48:54Z,400000,False,-235.0,7.0,1,right,MISS D. Brooks 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
42,PT07M19.00S,2025-02-05T00:48:52.1Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,10,10,2025-02-05T00:48:54Z,410000,False,,,0,,A. Sengun REBOUND (Off:2 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Left Corner 3,24+ Left,,,41.0,2.0,0.0,2.0,,,,,,,,,,,,,,
43,PT07M19.00S,2025-02-05T00:48:52.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630578,94.40999984741211,50.0,1610612745,10,10,2025-02-05T00:49:00Z,420000,False,0.0,0.0,1,right,MISS A. Sengun tip Layup,[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
44,PT07M17.00S,2025-02-05T00:48:54.0Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,10,10,2025-02-05T00:49:00Z,430000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,43.0,2.0,2.0,0.0,,,,,,,,,,,,,,
45,PT07M15.00S,2025-02-05T00:49:00.1Z,1,REGULAR,foul,personal,[],1641708,,,1610612751,10,10,2025-02-05T00:49:06Z,440000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641708, 1629651]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,202037.0,,,,,,1.0,0.0,Claxton,1629651.0,,,,
47,PT07M15.00S,2025-02-05T00:49:04.6Z,1,REGULAR,substitution,out,[],1626156,,,1610612751,10,10,2025-02-05T00:49:06Z,460000,False,,,0,,SUB out: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M15.00S,2025-02-05T00:49:04.6Z,1,REGULAR,substitution,in,[],1641736,,,1610612751,10,10,2025-02-05T00:49:06Z,470000,False,,,0,,SUB in: R. Beekman,[1641736],1610612751.0,BKN,,,,Beekman,R. Beekman,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M15.00S,2025-02-05T00:49:18.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,10,10,2025-02-05T00:49:18Z,480000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M08.00S,2025-02-05T00:52:30.1Z,1,REGULAR,3pt,Jump Shot,[],1630553,9.149145860709593,96.56862745098039,1610612751,10,10,2025-02-05T00:58:07Z,490000,False,-233.0,34.0,1,left,MISS K. Johnson 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,23.52,Missed,,,,,,,,,,,,,,,,,,
52,PT07M06.00S,2025-02-05T00:52:32.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,10,10,2025-02-05T00:52:35Z,500000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,24+ Left,,,51.0,,,,,,,,,,,,,,,,,
54,PT06M44.00S,2025-02-05T00:53:07.0Z,1,REGULAR,foul,personal,['2freethrow'],1641736,,,1610612745,10,10,2025-02-05T00:53:13Z,520000,False,,,0,,R. Beekman shooting personal FOUL (1 PF) (Sengun 2 FT),"[1641736, 1630578]",1610612751.0,BKN,shooting,,,Beekman,R. Beekman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1630886.0,,,,,,1.0,0.0,Sengun,1630578.0,,,,
56,PT06M44.00S,2025-02-05T00:53:30.9Z,1,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,10,10,2025-02-05T00:53:30Z,540000,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
57,PT06M44.00S,2025-02-05T00:53:30.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,10,10,2025-02-05T00:53:30Z,550000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,
58,PT06M44.00S,2025-02-05T00:53:52.6Z,1,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,10,11,2025-02-05T00:53:52Z,560000,False,,,0,,A. Sengun Free Throw 2 of 2 (3 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
60,PT06M20.00S,2025-02-05T00:54:18.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,16.376478318002626,39.46078431372549,1610612751,12,11,2025-02-05T00:59:07Z,580000,False,53.0,101.0,1,left,N. Claxton 11' Jump Shot (4 PTS) (R. Beekman 1 AST),"[1629651, 1641736]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,11.43,Made,,,,,,,4.0,R. Beekman,1641736.0,1.0,,,,,,,,
62,PT06M07.00S,2025-02-05T00:54:31.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,92.32917214191852,46.07843137254902,1610612745,12,11,2025-02-05T00:54:38Z,600000,False,-20.0,20.0,1,right,MISS A. Thompson alley-oop Layup,[1641708],1610612745.0,HOU,alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.77,Missed,,,,,,,,,,,,,,,,,,
63,PT06M04.00S,2025-02-05T00:54:34.3Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,12,11,2025-02-05T00:54:34Z,610000,False,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,62.0,3.0,3.0,0.0,,,,,,,,,,,,,,
64,PT05M56.00S,2025-02-05T00:54:43.2Z,1,REGULAR,3pt,Jump Shot,[],1630533,21.76412614980289,10.784313725490197,1610612751,12,11,2025-02-05T00:54:48Z,620000,False,196.0,152.0,1,left,MISS Z. Williams 24' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,24.82,Missed,,,,,,,,,,,,,,,,,,
65,PT05M52.00S,2025-02-05T00:54:47.1Z,1,REGULAR,rebound,offensive,[],1630592,,,1610612751,12,11,2025-02-05T00:54:47Z,630000,False,,,0,,J. Wilson REBOUND (Off:1 Def:0),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,,,64.0,1.0,0.0,1.0,,,,,,,,,,,,,,
66,PT05M50.00S,2025-02-05T00:54:48.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630553,30.042706964520367,69.36274509803921,1610612751,12,11,2025-02-05T00:54:53Z,640000,False,-97.0,230.0,1,left,MISS K. Johnson 24' 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,24.94,Missed,,,,,,,,,,,,,,,,,,
67,PT05M46.00S,2025-02-05T00:54:52.6Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,12,11,2025-02-05T00:54:53Z,650000,False,,,0,,D. Brooks REBOUND (Off:0 Def:2),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,66.0,2.0,2.0,0.0,,,,,,,,,,,,,,
68,PT05M36.00S,2025-02-05T00:55:03.0Z,1,REGULAR,2pt,Jump Shot,[],1630224,82.60512483574244,20.588235294117645,1610612745,12,13,2025-02-05T00:55:07Z,660000,False,-147.0,111.0,1,right,J. Green 18' pullup Jump Shot (5 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,18.43,Made,,,,,,,5.0,,,,,,,,,,,
69,PT05M13.00S,2025-02-05T00:55:26.3Z,1,REGULAR,2pt,Jump Shot,[],1629651,26.363337713534822,45.83333333333333,1610612751,12,13,2025-02-05T00:55:29Z,670000,False,21.0,195.0,1,left,MISS N. Claxton 19' Jump Shot,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Center,19.64,Missed,,,,,,,,,,,,,,,,,,
70,PT05M11.00S,2025-02-05T00:55:28.3Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,12,13,2025-02-05T00:55:29Z,680000,False,,,0,,A. Sengun REBOUND (Off:2 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,,,69.0,3.0,1.0,2.0,,,,,,,,,,,,,,
71,PT05M05.00S,2025-02-05T00:55:37.4Z,1,REGULAR,foul,technical,['1freethrow'],1641736,,,1610612745,12,13,2025-02-05T00:55:47Z,690000,False,,,0,,R. Beekman defensive-3-second technical FOUL (1 Tech),[1641736],1610612751.0,BKN,defensive-3-second,,,Beekman,R. Beekman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202037.0,,,,,,1.0,1.0,,,,,,
72,PT05M05.00S,2025-02-05T00:55:57.0Z,1,REGULAR,freethrow,1 of 1,[],1630224,,,1610612745,12,13,2025-02-05T00:55:57Z,700000,False,,,0,,MISS J. Green technical Free Throw 1 of 1,[1630224],1610612745.0,HOU,technical,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
73,PT05M05.00S,2025-02-05T00:55:57.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,12,13,2025-02-05T00:55:57Z,710000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,
74,PT05M05.00S,2025-02-05T00:55:58.2Z,1,REGULAR,substitution,out,[],1630533,,,1610612745,12,13,2025-02-05T00:56:15Z,720000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M05.00S,2025-02-05T00:55:58.2Z,1,REGULAR,substitution,out,[],1629651,,,1610612745,12,13,2025-02-05T00:56:15Z,730000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M05.00S,2025-02-05T00:55:58.2Z,1,REGULAR,substitution,out,[],1630553,,,1610612745,12,13,2025-02-05T00:56:15Z,740000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M05.00S,2025-02-05T00:55:58.2Z,1,REGULAR,substitution,out,[],1628988,,,1610612745,12,13,2025-02-05T00:56:15Z,750000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M05.00S,2025-02-05T00:55:58.2Z,1,REGULAR,substitution,out,[],1641708,,,1610612745,12,13,2025-02-05T00:56:15Z,760000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M05.00S,2025-02-05T00:55:58.2Z,1,REGULAR,substitution,in,[],1630549,,,1610612745,12,13,2025-02-05T00:56:15Z,770000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M05.00S,2025-02-05T00:55:58.2Z,1,REGULAR,substitution,in,[],1631213,,,1610612745,12,13,2025-02-05T00:56:15Z,780000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M05.00S,2025-02-05T00:55:58.2Z,1,REGULAR,substitution,in,[],1641787,,,1610612745,12,13,2025-02-05T00:56:15Z,790000,False,,,0,,SUB in: T. Evbuomwan,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M05.00S,2025-02-05T00:55:58.2Z,1,REGULAR,substitution,in,[],1641715,,,1610612745,12,13,2025-02-05T00:56:15Z,800000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M05.00S,2025-02-05T00:55:58.2Z,1,REGULAR,substitution,in,[],1630256,,,1610612745,12,13,2025-02-05T00:56:15Z,810000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M57.00S,2025-02-05T00:56:23.9Z,1,REGULAR,3pt,Jump Shot,[],1641715,64.99671484888306,48.529411764705884,1610612745,12,16,2025-02-05T00:56:29Z,820000,False,-7.0,277.0,1,right,C. Whitmore 27' 3PT step back (3 PTS) (A. Sengun 1 AST),"[1641715, 1630578]",1610612745.0,HOU,step back,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Center,27.66,Made,,,,,,,3.0,A. Sengun,1630578.0,1.0,,,,,,,,
85,PT04M45.00S,2025-02-05T00:56:36.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641736,15.719448094612352,54.90196078431373,1610612751,12,16,2025-02-05T01:04:29Z,830000,False,-25.0,95.0,1,left,MISS R. Beekman 9' pullup Shot,[1641736],1610612751.0,BKN,pullup,,,Beekman,R. Beekman,,,,,In The Paint (Non-RA),8-16 Center,9.84,Missed,,,,,,,,,,,,,,,,,,
86,PT04M42.00S,2025-02-05T00:56:39.3Z,1,REGULAR,rebound,defensive,[],1641715,,,1610612745,12,16,2025-02-05T00:56:41Z,840000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:1),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),8-16 Center,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,,,
87,PT04M33.00S,2025-02-05T00:56:51.8Z,1,REGULAR,violation,kicked ball,[],1631213,,,1610612745,12,16,2025-02-05T00:57:01Z,850000,False,,,0,,T. Martin kicked ball VIOLATION,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,1630886.0,,,,,,,,,,,,,
88,PT04M21.00S,2025-02-05T00:57:25.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.85479632063075,44.36274509803921,1610612745,12,16,2025-02-05T00:57:29Z,860000,False,-28.0,15.0,1,right,MISS A. Sengun driving reverse Layup,[1630578],1610612745.0,HOU,driving reverse,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.18,Missed,,,,,,,,,,,,,,,,,,
