actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
44,PT08M02.00S,2025-01-09T00:46:07.5Z,1,REGULAR,2pt,Jump Shot,[],1630553,93.82391590013141,92.4249387254902,1610612751,5,11,2025-01-09T00:46:19Z,440000,False,212.0,6.0,1,right,MISS K. Johnson 21' Jump Shot,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right,21.22,Missed,,,,,,,,,,,,,,,,,,
45,PT07M57.00S,2025-01-09T00:46:12.5Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,5,11,2025-01-09T00:46:19Z,450000,False,,,0,,J. Duren REBOUND (Off:0 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Right,,,44.0,3.0,3.0,0.0,,,,,,,,,,,,,,
48,PT07M44.00S,2025-01-09T00:46:57.8Z,1,REGULAR,2pt,Jump Shot,[],1627736,20.97568988173456,29.65686274509804,1610612765,5,13,2025-01-09T00:47:02Z,470000,False,102.0,145.0,1,left,M. Beasley 17' pullup Jump Shot (5 PTS) (J. Duren 2 AST),"[1627736, 1631105]",1610612765.0,DET,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Right Center,17.69,Made,,,,,5.0,J. Duren,1631105.0,2.0,,,,,,,,,,
49,PT07M44.00S,2025-01-09T00:47:00.6Z,1,REGULAR,foul,personal,['1freethrow'],1630553,,,1610612765,5,13,2025-01-09T00:47:18Z,480000,False,,,0,,K. Johnson shooting personal FOUL (2 PF) (Beasley 1 FT),"[1630553, 1627736]",1610612751.0,BKN,shooting,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1627963.0,,,,2.0,0.0,Beasley,1627736.0,,
51,PT07M44.00S,2025-01-09T00:47:12.8Z,1,REGULAR,substitution,out,[],1630553,,,1610612765,5,13,2025-01-09T00:48:19Z,500000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M44.00S,2025-01-09T00:47:12.8Z,1,REGULAR,substitution,in,[],1630592,,,1610612765,5,13,2025-01-09T00:48:19Z,510000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M44.00S,2025-01-09T00:47:26.6Z,1,REGULAR,freethrow,1 of 1,[],1627736,,,1610612765,5,14,2025-01-09T00:47:26Z,520000,False,,,0,,M. Beasley Free Throw 1 of 1 (6 PTS),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
54,PT07M26.00S,2025-01-09T00:47:45.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,93.9060446780552,53.67647058823529,1610612751,7,14,2025-01-09T00:47:49Z,530000,False,18.0,5.0,1,right,Z. Williams driving Layup (2 PTS) (J. Wilson 1 AST),"[1630533, 1630592]",1610612751.0,BKN,driving,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,1.9,Made,,,,,2.0,J. Wilson,1630592.0,1.0,,,,,,,,,,
56,PT07M13.00S,2025-01-09T00:47:58.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,10.068988173455978,41.911764705882355,1610612765,7,16,2025-01-09T00:48:04Z,550000,False,40.0,42.0,1,left,C. Cunningham driving Layup (2 PTS) (J. Duren 3 AST),"[1630595, 1631105]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,5.83,Made,,,,,2.0,J. Duren,1631105.0,3.0,,,,,,,,,,
58,PT06M55.00S,2025-01-09T00:48:15.9Z,1,REGULAR,turnover,bad pass,[],1630592,,,1610612751,7,16,2025-01-09T00:48:22Z,570000,False,,,0,,J. Wilson bad pass TURNOVER (1 TO),"[1630592, 1631105]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,Duren,1631105.0,,,,,,
59,PT06M55.00S,2025-01-09T00:48:15.9Z,1,REGULAR,steal,,[],1631105,,,1610612765,7,16,2025-01-09T00:48:19Z,580000,False,,,0,,J. Duren STEAL (2 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
60,PT06M53.00S,2025-01-09T00:48:20.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631105,8.229303547963205,50.98039215686274,1610612765,7,18,2025-01-09T00:48:26Z,590000,False,-5.0,25.0,1,left,J. Duren running DUNK (4 PTS),[1631105],1610612765.0,DET,running,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.54,Made,,,,,4.0,,,,,,,,,,,,,
61,PT06M53.00S,2025-01-09T00:48:23.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,7,18,2025-01-09T00:48:23Z,600000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M39.00S,2025-01-09T00:51:49.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641730,88.51839684625493,48.77450980392157,1610612751,7,18,2025-01-09T00:51:56Z,610000,False,-6.0,55.0,1,right,MISS N. Clowney driving Layup - blocked,"[1641730, 202699]",1610612751.0,BKN,driving,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,5.57,Missed,,,,,,,,,,,,,,,,,Harris,202699.0
63,PT06M39.00S,2025-01-09T00:51:49.7Z,1,REGULAR,block,,[],202699,,,1610612751,7,18,2025-01-09T00:51:52Z,620000,False,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
64,PT06M39.00S,2025-01-09T00:51:49.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,7,18,2025-01-09T00:51:56Z,630000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,62.0,,,,,,,,,,,,,,,,,
66,PT06M31.00S,2025-01-09T00:52:13.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630533,93.77463863337714,95.09803921568627,1610612751,7,18,2025-01-09T00:52:27Z,650000,False,225.0,6.0,1,right,MISS Z. Williams 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,22.56,Missed,,,,,,,,,,,,,,,,,,
67,PT06M29.00S,2025-01-09T00:52:15.5Z,1,REGULAR,rebound,offensive,[],1630592,,,1610612751,7,18,2025-01-09T00:52:43Z,660000,False,,,0,,J. Wilson REBOUND (Off:1 Def:0),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,,,66.0,1.0,0.0,1.0,,,,,,,,,,,,,,
68,PT06M18.00S,2025-01-09T00:52:26.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641730,71.56701708278581,20.588235294117645,1610612751,10,18,2025-01-09T00:52:31Z,670000,False,-147.0,215.0,1,right,N. Clowney 26' 3PT  (3 PTS) (Z. Williams 1 AST),"[1641730, 1630533]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,26.03,Made,,,,,3.0,Z. Williams,1630533.0,1.0,,,,,,,,,,
70,PT06M04.00S,2025-01-09T00:52:43.1Z,1,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612765,10,18,2025-01-09T00:52:51Z,690000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Duren 2 FT),"[1629651, 1631105]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2005.0,,,,1.0,0.0,Duren,1631105.0,,
72,PT06M04.00S,2025-01-09T00:53:23.9Z,1,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,10,19,2025-01-09T00:53:23Z,710000,False,,,0,,J. Duren Free Throw 1 of 2 (5 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
73,PT06M04.00S,2025-01-09T00:53:24.7Z,1,REGULAR,substitution,out,[],1641730,,,1610612765,10,19,2025-01-09T00:53:33Z,720000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M04.00S,2025-01-09T00:53:24.7Z,1,REGULAR,substitution,out,[],1627736,,,1610612765,10,19,2025-01-09T00:53:33Z,730000,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M04.00S,2025-01-09T00:53:24.7Z,1,REGULAR,substitution,in,[],1641787,,,1610612765,10,19,2025-01-09T00:53:33Z,740000,False,,,0,,SUB in: T. Evbuomwan,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M04.00S,2025-01-09T00:53:24.7Z,1,REGULAR,substitution,in,[],1641842,,,1610612765,10,19,2025-01-09T00:53:33Z,750000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M04.00S,2025-01-09T00:54:01.8Z,1,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,10,20,2025-01-09T00:54:01Z,760000,False,,,0,,J. Duren Free Throw 2 of 2 (6 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
78,PT05M42.00S,2025-01-09T00:54:24.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,80.6340341655716,46.568627450980394,1610612751,10,20,2025-01-09T00:54:29Z,770000,False,-17.0,130.0,1,right,MISS N. Claxton 13' bank Shot,[1629651],1610612751.0,BKN,bank,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,13.06,Missed,,,,,,,,,,,,,,,,,,
79,PT05M38.00S,2025-01-09T00:54:28.6Z,1,REGULAR,rebound,offensive,[],1631213,,,1610612751,10,20,2025-01-09T00:54:29Z,780000,False,,,0,,T. Martin REBOUND (Off:1 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,78.0,2.0,1.0,1.0,,,,,,,,,,,,,,
80,PT05M36.00S,2025-01-09T00:54:30.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630592,68.67608409986859,29.166666666666668,1610612751,10,20,2025-01-09T00:54:36Z,790000,False,-104.0,242.0,1,right,MISS J. Wilson 26' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,26.34,Missed,,,,,,,,,,,,,,,,,,
81,PT05M36.00S,2025-01-09T00:54:30.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,10,20,2025-01-09T00:54:36Z,800000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,80.0,,,,,,,,,,,,,,,,,
82,PT05M36.00S,2025-01-09T00:54:36.0Z,1,REGULAR,foul,personal,[],1631105,,,1610612751,10,20,2025-01-09T00:54:46Z,810000,False,,,0,,J. Duren loose ball personal FOUL (1 PF),"[1631105, 1629651]",1610612765.0,DET,loose ball,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2005.0,,,,1.0,0.0,Claxton,1629651.0,,
84,PT05M25.00S,2025-01-09T00:55:08.0Z,1,REGULAR,turnover,out-of-bounds,[],1630592,,,1610612751,10,20,2025-01-09T00:55:12Z,830000,False,,,0,,J. Wilson bad pass out-of-bounds TURNOVER (2 TO),[1630592],1610612751.0,BKN,bad pass,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2005.0,2.0,,,,,,,,
85,PT05M05.00S,2025-01-09T00:55:32.0Z,1,REGULAR,turnover,lost ball,[],1631105,,,1610612765,10,20,2025-01-09T00:55:37Z,840000,False,,,0,,J. Duren lost ball TURNOVER (1 TO),"[1631105, 1629651]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,Claxton,1629651.0,,,,,,
