actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M48.00S,2025-01-28T00:42:56.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,90.22667542706965,49.01960784313725,1610612751,4,2,2025-01-28T00:43:15Z,170000,False,-5.0,39.0,1,right,D. Russell cutting finger roll Layup (4 PTS) (N. Claxton 1 AST),"[1626156, 1629651]",1610612751.0,BKN,cutting finger roll,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,3.97,,,,,N. Claxton,1629651.0,1.0,,,,,
19,PT10M33.00S,2025-01-28T00:43:10.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,4.812746386333772,56.127450980392155,1610612758,4,4,2025-01-28T00:43:15Z,190000,False,-31.0,-7.0,1,left,M. Monk driving reverse Layup (2 PTS) (K. Murray 1 AST),"[1628370, 1631099]",1610612758.0,SAC,driving reverse,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,3.15,,,,,K. Murray,1631099.0,1.0,,,,,
21,PT10M11.00S,2025-01-28T00:43:33.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,92.59198423127464,52.20588235294118,1610612751,6,4,2025-01-28T00:43:36Z,210000,False,11.0,17.0,1,right,N. Claxton alley-oop Layup (2 PTS) (D. Russell 1 AST),"[1629651, 1626156]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.03,,,,,D. Russell,1626156.0,1.0,,,,,
23,PT09M54.00S,2025-01-28T00:43:49.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.30946123521682,59.068627450980394,1610612758,6,4,2025-01-28T00:43:54Z,230000,False,-45.0,16.0,1,left,MISS D. Sabonis driving finger roll Layup,[1627734],1610612758.0,SAC,driving finger roll,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.81,,,,,,,,,,,,
24,PT09M51.00S,2025-01-28T00:43:52.8Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,6,4,2025-01-28T00:43:54Z,240000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,
25,PT09M45.00S,2025-01-28T00:43:58.2Z,1,REGULAR,3pt,Jump Shot,[],1641730,65.52233902759527,48.28431372549019,1610612751,9,4,2025-01-28T00:44:02Z,250000,False,-9.0,272.0,1,right,N. Clowney 27' 3PT  (3 PTS) (N. Claxton 2 AST),"[1641730, 1629651]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,,,,,,Made,3.0,27.17,,,,,N. Claxton,1629651.0,2.0,,,,,
27,PT09M27.00S,2025-01-28T00:44:15.9Z,1,REGULAR,3pt,Jump Shot,[],1628368,34.11629434954008,53.431372549019606,1610612758,9,4,2025-01-28T00:44:20Z,270000,False,-17.0,268.0,1,left,MISS D. Fox 26' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.88,,,,,,,,,,,,
28,PT09M25.00S,2025-01-28T00:44:17.9Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,9,4,2025-01-28T00:44:20Z,280000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,27.0,1.0,0.0,1.0,,,,,,,,
29,PT09M21.00S,2025-01-28T00:44:25.3Z,1,REGULAR,foul,personal,[],1630553,,,1610612758,9,4,2025-01-28T00:44:35Z,290000,False,,,0,,K. Johnson loose ball personal FOUL (1 PF),"[1630553, 1631099]",1610612751.0,BKN,loose ball,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,203054.0,1.0,0.0,Murray,1631099.0,,,,,,,,,,,,,,,
31,PT09M08.00S,2025-01-28T00:44:55.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201942,24.52365308804205,55.14705882352941,1610612758,9,6,2025-01-28T00:45:00Z,310000,False,-26.0,178.0,1,left,D. DeRozan 17' turnaround Jump Shot (4 PTS),[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,Made,4.0,17.98,,,,,,,,,,,,
32,PT08M44.00S,2025-01-28T00:45:20.3Z,1,REGULAR,turnover,out-of-bounds,[],1641730,,,1610612751,9,6,2025-01-28T00:45:51Z,320000,False,,,0,,N. Clowney lost ball out-of-bounds TURNOVER (1 TO),[1641730],1610612751.0,BKN,lost ball,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,201245.0,,,,,,,,,,,,,,,1.0,,,,
33,PT08M32.00S,2025-01-28T00:45:36.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,28.991458607095925,77.69607843137256,1610612758,9,9,2025-01-28T00:45:41Z,330000,False,-138.0,220.0,1,left,D. Fox 26' 3PT  (3 PTS) (D. DeRozan 1 AST),"[1628368, 201942]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,26.0,,,,,D. DeRozan,201942.0,1.0,,,,,
35,PT08M17.00S,2025-01-28T00:45:51.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630553,87.20433639947439,48.28431372549019,1610612751,9,9,2025-01-28T00:46:48Z,350000,False,-9.0,68.0,1,right,MISS K. Johnson 6' turnaround Hook,[1630553],1610612751.0,BKN,turnaround,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.83,,,,,,,,,,,,
36,PT08M15.00S,2025-01-28T00:45:53.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,9,9,2025-01-28T00:45:55Z,360000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,
37,PT08M10.00S,2025-01-28T00:45:58.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,25.443495400788436,84.55882352941177,1610612758,9,12,2025-01-28T00:46:33Z,370000,False,-173.0,187.0,1,left,D. Fox 25' 3PT running (6 PTS) (M. Monk 1 AST),"[1628368, 1628370]",1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,Made,6.0,25.44,,,,,M. Monk,1628370.0,1.0,,,,,
39,PT07M46.00S,2025-01-28T00:46:22.7Z,1,REGULAR,3pt,Jump Shot,[],1626156,67.7562417871222,30.14705882352941,1610612751,12,12,2025-01-28T00:46:27Z,390000,False,-99.0,251.0,1,right,D. Russell 26' 3PT  (7 PTS) (K. Johnson 1 AST),"[1626156, 1630553]",1610612751.0,BKN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,Made,7.0,26.96,,,,,K. Johnson,1630553.0,1.0,,,,,
41,PT07M46.00S,2025-01-28T00:46:26.9Z,1,REGULAR,foul,personal,['1freethrow'],1628370,,,1610612751,12,12,2025-01-28T00:46:33Z,410000,False,,,0,,M. Monk shooting personal FOUL (1 PF) (Russell 1 FT),"[1628370, 1626156]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,201245.0,1.0,0.0,Russell,1626156.0,,,,,,,,,,,,,,,
43,PT07M46.00S,2025-01-28T00:46:55.7Z,1,REGULAR,freethrow,1 of 1,[],1626156,,,1610612751,13,12,2025-01-28T00:46:55Z,430000,False,,,0,,D. Russell Free Throw 1 of 1 (8 PTS),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
44,PT07M38.00S,2025-01-28T00:47:04.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,10.463206307490145,57.35294117647059,1610612758,13,14,2025-01-28T00:47:10Z,440000,False,-37.0,46.0,1,left,D. Fox pullup Jump Shot (8 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,8.0,5.88,,,,,,,,,,,,
45,PT07M11.00S,2025-01-28T00:47:30.7Z,1,REGULAR,3pt,Jump Shot,[],1630592,90.27595269382391,97.77113970588235,1610612751,13,14,2025-01-28T00:52:45Z,450000,False,239.0,39.0,1,right,MISS J. Wilson 24' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,,,,,,Missed,,24.2,,,,,,,,,,,,
46,PT07M10.00S,2025-01-28T00:47:31.7Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,13,14,2025-01-28T00:52:45Z,460000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,,,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,
47,PT07M02.00S,2025-01-28T00:47:41.8Z,1,REGULAR,foul,personal,['2freethrow'],1630592,,,1610612758,13,14,2025-01-28T00:47:48Z,470000,False,,,0,,J. Wilson shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1630592, 1627734]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,201245.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
49,PT07M02.00S,2025-01-28T00:48:09.5Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,13,15,2025-01-28T00:48:09Z,490000,False,,,0,,D. Sabonis Free Throw 1 of 2 (1 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
50,PT07M02.00S,2025-01-28T00:48:17.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,13,15,2025-01-28T00:48:17Z,500000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M02.00S,2025-01-28T00:48:20.1Z,1,REGULAR,substitution,out,[],1630553,,,1610612758,13,15,2025-01-28T00:51:11Z,510000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M02.00S,2025-01-28T00:48:20.1Z,1,REGULAR,substitution,in,[],1630533,,,1610612758,13,15,2025-01-28T00:51:11Z,520000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M02.00S,2025-01-28T00:51:36.1Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,13,16,2025-01-28T00:51:36Z,530000,False,,,0,,D. Sabonis Free Throw 2 of 2 (2 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
54,PT06M44.00S,2025-01-28T00:51:56.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,87.59855453350855,41.42156862745098,1610612751,13,16,2025-01-28T00:52:01Z,540000,False,-43.0,64.0,1,right,MISS D. Russell 7' driving floating Shot,[1626156],1610612751.0,BKN,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.71,,,,,,,,,,,,
55,PT06M42.00S,2025-01-28T00:51:58.1Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,13,16,2025-01-28T00:51:58Z,550000,False,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,54.0,2.0,1.0,1.0,,,,,,,,
56,PT06M41.00S,2025-01-28T00:51:59.9Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629651,92.85479632063075,58.57843137254902,1610612751,13,16,2025-01-28T00:53:31Z,560000,False,43.0,15.0,1,right,MISS N. Claxton turnaround Hook,[1629651],1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.53,,,,,,,,,,,,
57,PT06M41.00S,2025-01-28T00:51:59.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,13,16,2025-01-28T00:52:04Z,570000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,56.0,,,,,,,,,,,
59,PT06M28.00S,2025-01-28T00:52:17.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628368,5.863994743758213,47.30392156862745,1610612758,13,18,2025-01-28T00:52:21Z,590000,False,13.0,3.0,1,left,D. Fox driving DUNK (10 PTS) (D. Sabonis 1 AST),"[1628368, 1627734]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,1.37,,,,,D. Sabonis,1627734.0,1.0,,,,,
61,PT06M17.00S,2025-01-28T00:52:28.3Z,1,REGULAR,3pt,Jump Shot,[],1641730,75.3777923784494,87.25490196078431,1610612751,13,18,2025-01-28T00:52:32Z,610000,False,186.0,179.0,1,right,MISS N. Clowney 25' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.83,,,,,,,,,,,,
62,PT06M15.00S,2025-01-28T00:52:30.3Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,13,18,2025-01-28T00:52:32Z,620000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,61.0,2.0,2.0,0.0,,,,,,,,
63,PT06M02.00S,2025-01-28T00:52:42.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,4.812746386333772,45.588235294117645,1610612758,13,18,2025-01-28T00:54:31Z,630000,False,22.0,-7.0,1,left,MISS D. Fox driving reverse Layup,[1628368],1610612758.0,SAC,driving reverse,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.33,,,,,,,,,,,,
64,PT06M01.00S,2025-01-28T00:52:43.9Z,1,REGULAR,rebound,defensive,[],1641730,,,1610612751,13,18,2025-01-28T00:52:50Z,640000,False,,,0,,N. Clowney REBOUND (Off:0 Def:1),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,63.0,1.0,1.0,0.0,,,,,,,,
65,PT05M58.00S,2025-01-28T00:52:49.5Z,1,REGULAR,foul,personal,[],1631099,,,1610612751,13,18,2025-01-28T00:53:29Z,650000,False,,,0,,K. Murray personal FOUL (2 PF),"[1631099, 1626156]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,201245.0,2.0,0.0,Russell,1626156.0,,,,,,,,,,,,,,,
67,PT05M58.00S,2025-01-28T00:52:56.7Z,1,REGULAR,substitution,out,[],1626156,,,1610612751,13,18,2025-01-28T00:53:24Z,670000,False,,,0,,SUB out: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M58.00S,2025-01-28T00:52:56.7Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,13,18,2025-01-28T00:53:24Z,680000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M58.00S,2025-01-28T00:52:56.7Z,1,REGULAR,substitution,out,[],201942,,,1610612751,13,18,2025-01-28T00:53:24Z,690000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M58.00S,2025-01-28T00:52:56.7Z,1,REGULAR,substitution,out,[],1631099,,,1610612751,13,18,2025-01-28T00:53:24Z,700000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M58.00S,2025-01-28T00:52:56.7Z,1,REGULAR,substitution,in,[],1631213,,,1610612751,13,18,2025-01-28T00:53:24Z,710000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M58.00S,2025-01-28T00:52:56.7Z,1,REGULAR,substitution,in,[],1630549,,,1610612751,13,18,2025-01-28T00:53:24Z,720000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M58.00S,2025-01-28T00:52:56.7Z,1,REGULAR,substitution,in,[],203926,,,1610612751,13,18,2025-01-28T00:53:24Z,730000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M58.00S,2025-01-28T00:52:56.7Z,1,REGULAR,substitution,in,[],1631165,,,1610612751,13,18,2025-01-28T00:53:24Z,740000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M49.00S,2025-01-28T00:53:37.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,93.38042049934296,54.41176470588235,1610612751,13,18,2025-01-28T00:53:41Z,750000,False,22.0,10.0,1,right,MISS J. Wilson driving Layup,[1630592],1610612751.0,BKN,driving,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.41,,,,,,,,,,,,
76,PT05M47.00S,2025-01-28T00:53:39.7Z,1,REGULAR,rebound,defensive,[],203926,,,1610612758,13,18,2025-01-28T00:53:41Z,760000,False,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,,,,,,75.0,1.0,1.0,0.0,,,,,,,,
77,PT05M42.00S,2025-01-28T00:53:45.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628370,5.601182654402102,52.94117647058824,1610612758,13,20,2025-01-28T00:53:59Z,770000,False,-15.0,0.0,1,left,M. Monk running reverse Layup (4 PTS) (D. Sabonis 2 AST),"[1628370, 1627734]",1610612758.0,SAC,running reverse,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.47,,,,,D. Sabonis,1627734.0,2.0,,,,,
79,PT05M17.00S,2025-01-28T00:54:09.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,93.51182654402102,55.14705882352941,1610612751,15,20,2025-01-28T00:54:13Z,790000,False,26.0,8.0,1,right,J. Wilson driving Layup (2 PTS),[1630592],1610612751.0,BKN,driving,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.71,,,,,,,,,,,,
80,PT05M09.00S,2025-01-28T00:54:21.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,15,20,2025-01-28T00:54:21Z,800000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M09.00S,2025-01-28T00:54:31.2Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,15,20,2025-01-28T00:57:13Z,810000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M09.00S,2025-01-28T00:54:31.2Z,1,REGULAR,substitution,in,[],1626168,,,1610612758,15,20,2025-01-28T00:57:13Z,820000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M55.00S,2025-01-28T00:57:38.0Z,1,REGULAR,turnover,bad pass,[],1628370,,,1610612758,15,20,2025-01-28T00:57:42Z,830000,False,,,0,,M. Monk bad pass TURNOVER (1 TO),"[1628370, 1630533]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Williams,1630533.0,,
84,PT04M55.00S,2025-01-28T00:57:38.0Z,1,REGULAR,steal,,[],1630533,,,1610612751,15,20,2025-01-28T00:57:39Z,840000,False,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
86,PT04M48.00S,2025-01-28T00:57:59.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630592,93.38042049934296,55.14705882352941,1610612751,15,20,2025-01-28T00:58:09Z,860000,False,26.0,10.0,1,right,MISS J. Wilson cutting Layup - blocked,"[1630592, 1631165]",1610612751.0,BKN,cutting,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.75,,,,,,,,,,,Ellis,1631165.0
87,PT04M48.00S,2025-01-28T00:57:59.7Z,1,REGULAR,block,,[],1631165,,,1610612751,15,20,2025-01-28T00:58:01Z,870000,False,,,0,,K. Ellis BLOCK (1 BLK),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
88,PT04M47.00S,2025-01-28T00:58:00.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,15,20,2025-01-28T00:58:09Z,880000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,86.0,,,,,,,,,,,
