actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-22T00:41:52.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-22T00:41:52Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-12-22T00:41:56.6Z,1,REGULAR,jumpball,recovered,[],1629004,,,1610612762,0,0,2024-12-22T00:41:56Z,40000,False,,,0,,Jump Ball W. Kessler vs. N. Claxton: Tip to S. Mykhailiuk,"[1629004, 1631117, 1629651]",1610612762.0,UTA,startperiod,S. Mykhailiuk,1629004.0,Mykhailiuk,S. Mykhailiuk,Kessler,1631117.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-12-22T00:42:08.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629004,93.11760840998686,53.92156862745098,1610612762,0,2,2024-12-22T00:42:43Z,70000,False,20.0,12.0,1,right,S. Mykhailiuk driving reverse Layup (2 PTS) (W. Kessler 1 AST),"[1629004, 1631117]",1610612762.0,UTA,driving reverse,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,2.31,Made,2.0,W. Kessler,1631117.0,1.0,,,,,,,,,,,,,,
9,PT11M20.00S,2024-12-22T00:42:31.7Z,1,REGULAR,3pt,Jump Shot,[],1630553,30.305519053876477,31.372549019607842,1610612751,0,2,2024-12-22T00:42:39Z,90000,False,93.0,232.0,1,left,MISS K. Johnson 25' 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.04,Missed,,,,,,,,,,,,,,,,,,
10,PT11M18.00S,2024-12-22T00:42:38.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,0,2,2024-12-22T00:42:38Z,100000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,9.0,,,,,,,,,,,,,
12,PT11M16.00S,2024-12-22T00:43:01.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,9.280551905387648,53.18627450980392,1610612751,2,2,2024-12-22T00:43:06Z,120000,False,-16.0,35.0,1,left,N. Claxton alley-oop Layup (2 PTS) (B. Simmons 1 AST),"[1629651, 1627732]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.82,Made,2.0,B. Simmons,1627732.0,1.0,,,,,,,,,,,,,,
14,PT10M52.00S,2024-12-22T00:43:25.2Z,1,REGULAR,3pt,Jump Shot,[],1629004,69.33311432325887,27.205882352941174,1610612762,2,2,2024-12-22T00:43:30Z,140000,False,-114.0,236.0,1,right,MISS S. Mykhailiuk 26' step back 3PT,[1629004],1610612762.0,UTA,step back,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
15,PT10M47.00S,2024-12-22T00:43:30.2Z,1,REGULAR,rebound,defensive,[],1630553,,,1610612751,2,2,2024-12-22T00:43:30Z,150000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M45.00S,2024-12-22T00:43:32.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627732,6.915243101182654,47.549019607843135,1610612751,2,2,2024-12-22T00:43:38Z,160000,False,12.0,13.0,1,left,MISS B. Simmons running alley-oop DUNK,[1627732],1610612751.0,BKN,running alley-oop,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,,,,,,,,,,,,,
17,PT10M42.00S,2024-12-22T00:43:34.7Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,2,2,2024-12-22T00:43:34Z,170000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
