actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
19,PT11M02.00S,2025-02-21T00:42:54.9Z,1,REGULAR,2pt,Jump Shot,[],1626156,15.982260183968464,69.11764705882352,1610612751,0,3,2025-02-21T00:44:48Z,190000,False,-96.0,98.0,1,left,MISS D. Russell 13' driving floating bank Shot,[1626156],1610612751.0,BKN,driving floating bank,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,,,,,,13.67,Missed,,,,,,,,,,,,,
20,PT10M59.00S,2025-02-21T00:42:57.9Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,0,3,2025-02-21T00:42:59Z,200000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,
21,PT10M56.00S,2025-02-21T00:43:05.2Z,1,REGULAR,foul,offensive,[],1628386,,,1610612739,0,3,2025-02-21T00:55:31Z,210000,False,,,0,,J. Allen charge offensive FOUL (1 PF),"[1628386, 1630553]",1610612739.0,CLE,charge,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,1627963.0,1.0,0.0,Johnson,1630553.0,,,,,,,,,,,,,,,
23,PT10M56.00S,2025-02-21T00:43:05.2Z,1,REGULAR,turnover,offensive foul,[],1628386,,,1610612739,0,3,2025-02-21T00:43:05Z,230000,False,,,0,,J. Allen offensive foul TURNOVER (1 TO),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,1627963.0,,,,,,,,,,,,,,,,,1.0,,
24,PT10M40.00S,2025-02-21T00:43:32.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630553,25.312089356110377,17.647058823529413,1610612751,0,3,2025-02-21T00:43:37Z,240000,False,162.0,185.0,1,left,MISS K. Johnson 24' 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,24.61,Missed,,,,,,,,,,,,,
25,PT10M39.00S,2025-02-21T00:43:33.4Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,0,3,2025-02-21T00:45:31Z,250000,False,,,0,,N. Claxton REBOUND (Off:1 Def:0),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,,24.0,1.0,0.0,1.0,,,,,,,,,
26,PT10M28.00S,2025-02-21T00:43:45.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630533,5.075558475689881,5.147058823529411,1610612751,0,3,2025-02-21T00:46:01Z,260000,False,224.0,-5.0,1,left,MISS Z. Williams 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,,,,,,22.44,Missed,,,,,,,,,,,,,
27,PT10M26.00S,2025-02-21T00:43:47.3Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,0,3,2025-02-21T00:46:01Z,270000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Right Corner 3,24+ Right,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,
28,PT10M20.00S,2025-02-21T00:43:52.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,75.50919842312747,13.23529411764706,1610612739,0,3,2025-02-21T00:43:57Z,280000,False,-184.0,178.0,1,right,MISS M. Strus 25' running 3PT,[1629622],1610612739.0,CLE,running,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,25.57,Missed,,,,,,,,,,,,,
29,PT10M16.00S,2025-02-21T00:43:56.1Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612751,0,3,2025-02-21T00:43:57Z,290000,False,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,28.0,2.0,2.0,0.0,,,,,,,,,
30,PT10M12.00S,2025-02-21T00:43:59.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630553,5.732588699080158,44.6078431372549,1610612751,2,3,2025-02-21T00:44:04Z,300000,False,27.0,1.0,1,left,K. Johnson running Layup (2 PTS) (Z. Williams 1 AST),"[1630553, 1630533]",1610612751.0,BKN,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,2.7,Made,,,,,,,2.0,Z. Williams,1630533.0,1.0,,,
32,PT10M01.00S,2025-02-21T00:44:11.0Z,1,REGULAR,3pt,Jump Shot,[],1628378,68.67608409986859,31.127450980392158,1610612739,2,3,2025-02-21T00:44:15Z,320000,False,-94.0,242.0,1,right,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,25.97,Missed,,,,,,,,,,,,,
33,PT09M58.00S,2025-02-21T00:44:14.0Z,1,REGULAR,rebound,defensive,[],1630553,,,1610612751,2,3,2025-02-21T00:44:15Z,330000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,
34,PT09M51.00S,2025-02-21T00:44:22.3Z,1,REGULAR,turnover,bad pass,[],1630533,,,1610612751,2,3,2025-02-21T00:44:26Z,340000,False,,,0,,Z. Williams bad pass TURNOVER (1 TO),"[1630533, 1628386]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Allen,1628386.0
35,PT09M51.00S,2025-02-21T00:44:22.3Z,1,REGULAR,steal,,[],1628386,,,1610612739,2,3,2025-02-21T00:44:24Z,350000,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
36,PT09M42.00S,2025-02-21T00:44:30.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630596,70.38436268068331,73.52941176470588,1610612739,2,3,2025-02-21T00:44:35Z,360000,False,118.0,226.0,1,right,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,25.47,Missed,,,,,,,,,,,,,
37,PT09M38.00S,2025-02-21T00:44:34.6Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612751,2,3,2025-02-21T00:44:35Z,370000,False,,,0,,Z. Williams REBOUND (Off:0 Def:3),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,36.0,3.0,3.0,0.0,,,,,,,,,
38,PT09M32.00S,2025-02-21T00:44:40.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630553,9.149145860709593,50.49019607843137,1610612751,2,3,2025-02-21T00:47:42Z,380000,False,-2.0,34.0,1,left,MISS K. Johnson running finger roll Layup,[1630553],1610612751.0,BKN,running finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,3.36,Missed,,,,,,,,,,,,,
39,PT09M30.00S,2025-02-21T00:44:42.0Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,2,3,2025-02-21T00:47:42Z,390000,False,,,0,,N. Claxton REBOUND (Off:2 Def:0),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,38.0,2.0,0.0,2.0,,,,,,,,,
40,PT09M29.00S,2025-02-21T00:44:43.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,7.966491458607096,49.26470588235294,1610612751,2,3,2025-02-21T00:44:50Z,400000,False,4.0,22.0,1,left,MISS N. Claxton putback Layup,[1629651],1610612751.0,BKN,putback,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,2.27,Missed,,,,,,,,,,,,,
41,PT09M29.00S,2025-02-21T00:44:43.2Z,1,REGULAR,rebound,offensive,[],1630553,,,1610612751,2,3,2025-02-21T00:44:46Z,410000,False,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,40.0,2.0,1.0,1.0,,,,,,,,,
42,PT09M23.00S,2025-02-21T00:44:49.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,29.122864651773984,77.94117647058823,1610612751,2,3,2025-02-21T00:44:53Z,420000,False,-140.0,221.0,1,left,MISS D. Russell 26' 3PT,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,26.17,Missed,,,,,,,,,,,,,
43,PT09M21.00S,2025-02-21T00:44:51.0Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,2,3,2025-02-21T00:49:13Z,430000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,42.0,2.0,2.0,0.0,,,,,,,,,
44,PT09M12.00S,2025-02-21T00:45:00.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,93.9060446780552,46.07843137254902,1610612739,2,3,2025-02-21T00:45:04Z,440000,False,-20.0,5.0,1,right,MISS D. Garland driving Layup - blocked,"[1629636, 1630533]",1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,2.02,Missed,,,,,Williams,1630533.0,,,,,,,
45,PT09M12.00S,2025-02-21T00:45:00.4Z,1,REGULAR,block,,[],1630533,,,1610612739,2,3,2025-02-21T00:45:02Z,450000,False,,,0,,Z. Williams BLOCK (1 BLK),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
46,PT09M09.00S,2025-02-21T00:45:03.4Z,1,REGULAR,rebound,offensive,[],1628378,,,1610612739,2,3,2025-02-21T00:45:03Z,460000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:0),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,44.0,1.0,0.0,1.0,,,,,,,,,
47,PT09M04.00S,2025-02-21T00:45:09.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628378,95.0886990801577,11.27450980392157,1610612739,2,3,2025-02-21T00:45:14Z,470000,False,-194.0,-6.0,1,right,MISS D. Mitchell 19' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left,,,,,,19.37,Missed,,,,,,,,,,,,,
48,PT09M02.00S,2025-02-21T00:45:13.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,2,3,2025-02-21T00:45:13Z,480000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,47.0,,,,,,,,,,,,
50,PT08M56.00S,2025-02-21T00:45:25.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629636,82.34231274638634,51.71568627450981,1610612739,2,5,2025-02-21T00:50:57Z,500000,False,9.0,113.0,1,right,D. Garland 11' driving floating Jump Shot (2 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.38,Made,,,,,,,2.0,,,,,,
51,PT08M40.00S,2025-02-21T00:45:41.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,16.507884362680684,46.568627450980394,1610612751,4,5,2025-02-21T00:45:45Z,510000,False,17.0,103.0,1,left,C. Johnson 10' driving floating Jump Shot (2 PTS) (N. Claxton 1 AST),"[1629661, 1629651]",1610612751.0,BKN,driving floating,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.41,Made,,,,,,,2.0,N. Claxton,1629651.0,1.0,,,
54,PT08M30.00S,2025-02-21T00:45:52.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,94.03745072273325,52.20588235294118,1610612739,4,5,2025-02-21T00:45:58Z,530000,False,11.0,4.0,1,right,MISS E. Mobley Layup,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,1.15,Missed,,,,,,,,,,,,,
55,PT08M29.00S,2025-02-21T00:45:53.7Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,4,5,2025-02-21T00:46:21Z,540000,False,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,54.0,2.0,1.0,1.0,,,,,,,,,
56,PT08M29.00S,2025-02-21T00:45:56.8Z,1,REGULAR,turnover,traveling,[],1630596,,,1610612739,4,5,2025-02-21T00:46:04Z,550000,False,,,0,,E. Mobley traveling TURNOVER (1 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1162.0,,,,,,,,,,,,,,,,,1.0,,
57,PT08M18.00S,2025-02-21T00:46:22.9Z,1,REGULAR,turnover,lost ball,[],1630553,,,1610612751,4,5,2025-02-21T00:46:26Z,560000,False,,,0,,K. Johnson lost ball TURNOVER (1 TO),"[1630553, 1629636]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Garland,1629636.0
58,PT08M18.00S,2025-02-21T00:46:22.9Z,1,REGULAR,steal,,[],1629636,,,1610612739,4,5,2025-02-21T00:46:25Z,570000,False,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
59,PT08M13.00S,2025-02-21T00:46:27.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628378,75.77201051248358,13.480392156862745,1610612739,4,8,2025-02-21T00:46:32Z,580000,False,-183.0,175.0,1,right,D. Mitchell 25' 3PT running (6 PTS) (D. Garland 2 AST),"[1628378, 1629636]",1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,25.31,Made,,,,,,,6.0,D. Garland,1629636.0,2.0,,,
61,PT07M58.00S,2025-02-21T00:46:45.0Z,1,REGULAR,foul,personal,[],1629622,,,1610612751,4,8,2025-02-21T00:46:50Z,600000,False,,,0,,M. Strus personal FOUL (1 PF),"[1629622, 1629661]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,1162.0,1.0,0.0,Johnson,1629661.0,,,,,,,,,,,,,,,
63,PT07M46.00S,2025-02-21T00:47:16.9Z,1,REGULAR,3pt,Jump Shot,[],1630533,3.630091984231275,97.30392156862744,1610612751,4,8,2025-02-21T00:52:33Z,620000,False,-237.0,-18.0,1,left,MISS Z. Williams 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Left Corner 3,24+ Left,,,,,,23.72,Missed,,,,,,,,,,,,,
64,PT07M43.00S,2025-02-21T00:47:19.9Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,4,8,2025-02-21T00:47:21Z,630000,False,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Left Corner 3,24+ Left,,,,,,,,63.0,3.0,2.0,1.0,,,,,,,,,
65,PT07M42.00S,2025-02-21T00:47:25.2Z,1,REGULAR,turnover,out-of-bounds,[],1630596,,,1610612739,4,8,2025-02-21T00:47:45Z,640000,False,,,0,,E. Mobley step out-of-bounds TURNOVER (2 TO),[1630596],1610612739.0,CLE,step,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,,
66,PT07M33.00S,2025-02-21T00:47:43.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,32.670827858081466,40.68627450980392,1610612751,4,8,2025-02-21T00:47:48Z,650000,False,47.0,255.0,1,left,MISS D. Russell 25' step back 3PT,[1626156],1610612751.0,BKN,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,25.88,Missed,,,,,,,,,,,,,
67,PT07M31.00S,2025-02-21T00:47:45.6Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,4,8,2025-02-21T00:47:45Z,660000,False,,,0,,E. Mobley REBOUND (Off:1 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,,,,,66.0,4.0,3.0,1.0,,,,,,,,,
68,PT07M27.00S,2025-02-21T00:47:54.0Z,1,REGULAR,foul,personal,[],1630533,,,1610612739,4,8,2025-02-21T00:48:00Z,670000,False,,,0,,Z. Williams personal FOUL (1 PF),"[1630533, 1630596]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Left Center,1630886.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
70,PT07M27.00S,2025-02-21T00:48:00.8Z,1,REGULAR,substitution,out,[],1626156,,,1610612739,4,8,2025-02-21T00:48:10Z,690000,False,,,0,,SUB out: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT07M27.00S,2025-02-21T00:48:00.8Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,4,8,2025-02-21T00:48:10Z,700000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT07M27.00S,2025-02-21T00:48:00.8Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,4,8,2025-02-21T00:48:10Z,710000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT07M27.00S,2025-02-21T00:48:00.8Z,1,REGULAR,substitution,in,[],1630165,,,1610612739,4,8,2025-02-21T00:48:10Z,720000,False,,,0,,SUB in: K. Hayes,[1630165],1610612751.0,BKN,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT07M27.00S,2025-02-21T00:48:00.8Z,1,REGULAR,substitution,in,[],1629660,,,1610612739,4,8,2025-02-21T00:48:10Z,730000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT07M27.00S,2025-02-21T00:48:00.8Z,1,REGULAR,substitution,in,[],1629631,,,1610612739,4,8,2025-02-21T00:48:10Z,740000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT07M20.00S,2025-02-21T00:48:29.6Z,1,REGULAR,3pt,Jump Shot,[],1629636,74.58935611038108,14.460784313725492,1610612739,4,8,2025-02-21T00:53:27Z,750000,False,-178.0,186.0,1,right,MISS D. Garland 25' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,25.75,Missed,,,,,,,,,,,,,
77,PT07M17.00S,2025-02-21T00:48:32.6Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612751,4,8,2025-02-21T00:53:43Z,760000,False,,,0,,Z. Williams REBOUND (Off:0 Def:4),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,76.0,4.0,4.0,0.0,,,,,,,,,
78,PT07M08.00S,2025-02-21T00:48:39.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630533,5.995400788436268,52.69607843137255,1610612751,6,8,2025-02-21T01:10:19Z,770000,False,-13.0,4.0,1,left,Z. Williams running Layup (2 PTS) (K. Johnson 1 AST),"[1630533, 1630553]",1610612751.0,BKN,running,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,1.41,Made,,,,,,,2.0,K. Johnson,1630553.0,1.0,,,
80,PT06M53.00S,2025-02-21T00:48:59.4Z,1,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612739,6,8,2025-02-21T00:51:57Z,790000,False,,,0,,C. Johnson shooting personal FOUL (2 PF) (Garland 2 FT),"[1629661, 1629636]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,1627963.0,2.0,0.0,Garland,1629636.0,,,,,,,,,,,,,,,
82,PT06M53.00S,2025-02-21T00:49:13.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,6,8,2025-02-21T00:49:13Z,810000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M53.00S,2025-02-21T00:50:03.9Z,1,REGULAR,substitution,out,[],1629661,,,1610612739,6,8,2025-02-21T00:51:51Z,820000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M53.00S,2025-02-21T00:50:03.9Z,1,REGULAR,substitution,in,[],1630592,,,1610612739,6,8,2025-02-21T00:51:51Z,830000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M53.00S,2025-02-21T00:52:16.5Z,1,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,6,9,2025-02-21T00:52:16Z,840000,False,,,0,,D. Garland Free Throw 1 of 2 (3 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,Made,,,,,,,3.0,,,,,,
86,PT06M53.00S,2025-02-21T00:52:33.3Z,1,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,6,10,2025-02-21T00:52:33Z,850000,False,,,0,,D. Garland Free Throw 2 of 2 (4 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,Made,,,,,,,4.0,,,,,,
