actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
22,PT09M43.00S,2025-01-04T23:13:25.8Z,1,REGULAR,3pt,Jump Shot,[],1626156,68.80749014454665,32.84313725490196,1610612751,11,3,2025-01-04T23:13:30Z,220000,False,-86.0,241.0,1,right,MISS D. Russell 25' pullup 3PT,[1626156],1610612751.0,BKN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,
23,PT09M41.00S,2025-01-04T23:13:27.8Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,11,3,2025-01-04T23:13:30Z,230000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,
24,PT09M33.00S,2025-01-04T23:13:37.3Z,1,REGULAR,3pt,Jump Shot,[],1628997,11.777266754270697,3.6764705882352944,1610612755,11,6,2025-01-04T23:13:42Z,240000,False,232.0,58.0,1,left,C. Martin 3PT  (3 PTS) (P. George 1 AST),"[1628997, 202331]",1610612755.0,PHI,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,23.88,Made,3.0,,,,,P. George,202331.0,1.0,,,,,,,,,,
26,PT09M21.00S,2025-01-04T23:13:49.0Z,1,REGULAR,turnover,bad pass,[],1626156,,,1610612751,11,6,2025-01-04T23:13:57Z,260000,False,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 1628997]",1610612751.0,BKN,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,Martin,1628997.0,,,,,,,
27,PT09M21.00S,2025-01-04T23:13:49.0Z,1,REGULAR,steal,,[],1628997,,,1610612755,11,6,2025-01-04T23:13:51Z,270000,False,,,0,,C. Martin STEAL (1 STL),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
28,PT09M16.00S,2025-01-04T23:13:55.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628997,9.411957950065702,38.48039215686275,1610612755,11,8,2025-01-05T00:01:53Z,280000,False,58.0,36.0,1,left,C. Martin 6' running reverse Layup (5 PTS) (J. Embiid 1 AST),"[1628997, 203954]",1610612755.0,PHI,running reverse,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,6.79,Made,5.0,,,,,J. Embiid,203954.0,1.0,,,,,,,,,,
30,PT09M16.00S,2025-01-04T23:13:59.6Z,1,REGULAR,foul,personal,['1freethrow'],1630592,,,1610612755,11,8,2025-01-04T23:14:09Z,300000,False,,,0,,J. Wilson shooting personal FOUL (1 PF) (Martin 1 FT),"[1630592, 1628997]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,201246.0,1.0,0.0,Martin,1628997.0,,
32,PT09M16.00S,2025-01-04T23:14:33.3Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628997,,,1610612755,11,9,2025-01-04T23:14:33Z,320000,False,,,0,,C. Martin Free Throw 1 of 1 (6 PTS),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
33,PT09M04.00S,2025-01-04T23:14:47.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630592,84.1819973718791,49.26470588235294,1610612751,11,9,2025-01-04T23:14:54Z,330000,False,-4.0,96.0,1,right,MISS J. Wilson 9' driving floating Shot,[1630592],1610612751.0,BKN,driving floating,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),8-16 Center,9.63,Missed,,,,,,,,,,,,,,,,,,
34,PT09M01.00S,2025-01-04T23:14:50.7Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,11,9,2025-01-04T23:14:54Z,340000,False,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,
41,PT08M55.00S,2025-01-04T23:14:53.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,11.514454664914586,48.03921568627451,1610612755,11,9,2025-01-04T23:15:47Z,345000,False,10.0,56.0,1,left,MISS J. Embiid driving Layup - blocked,"[203954, 1630533]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,5.66,Missed,,,,,,,,,,,,,,,,,Williams,1630533.0
42,PT08M55.00S,2025-01-04T23:14:53.3Z,1,REGULAR,block,,[],1630533,,,1610612755,11,9,2025-01-04T23:15:47Z,347500,False,,,0,,Z. Williams BLOCK (1 BLK),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT08M55.00S,2025-01-04T23:14:53.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,11,9,2025-01-04T23:15:47Z,348750,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,41.0,,,,,,,,,,,,,,,,
36,PT08M50.00S,2025-01-04T23:15:05.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.51182654402102,49.01960784313725,1610612751,13,9,2025-01-04T23:18:09Z,360000,False,-5.0,8.0,1,right,N. Claxton cutting DUNK (4 PTS) (K. Johnson 2 AST),"[1629651, 1630553]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.98,Made,4.0,,,,,K. Johnson,1630553.0,2.0,,,,,,,,,,
38,PT08M35.00S,2025-01-04T23:15:21.5Z,1,REGULAR,turnover,bad pass,[],1628997,,,1610612755,13,9,2025-01-04T23:15:26Z,380000,False,,,0,,C. Martin bad pass TURNOVER (1 TO),"[1628997, 1626156]",1610612755.0,PHI,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Russell,1626156.0,,,,,,,
39,PT08M35.00S,2025-01-04T23:15:21.5Z,1,REGULAR,steal,,[],1626156,,,1610612751,13,9,2025-01-04T23:15:23Z,390000,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
44,PT08M18.00S,2025-01-04T23:15:47.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630553,84.70762155059133,58.82352941176471,1610612751,13,9,2025-01-04T23:17:21Z,410000,False,44.0,91.0,1,right,MISS K. Johnson 10' driving floating Shot,[1630553],1610612751.0,BKN,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,10.13,Missed,,,,,,,,,,,,,,,,,,
50,PT08M18.00S,2025-01-04T23:15:47.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,13,9,2025-01-04T23:17:21Z,415000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,44.0,,,,,,,,,,,,,,,,
45,PT08M15.00S,2025-01-04T23:16:30.4Z,1,REGULAR,foul,technical,['1freethrow'],203954,,,1610612755,13,9,2025-01-04T23:17:21Z,420000,False,,,0,,J. Embiid technical FOUL (1 Tech),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,201246.0,0.0,1.0,,,,
46,PT08M15.00S,2025-01-04T23:16:45.7Z,1,REGULAR,freethrow,1 of 1,[],1626156,,,1610612755,13,9,2025-01-04T23:17:21Z,430000,False,,,0,,MISS D. Russell technical Free Throw 1 of 1,[1626156],1610612751.0,BKN,technical,,,Russell,D. Russell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
51,PT08M15.00S,2025-01-04T23:16:45.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,13,9,2025-01-04T23:17:23Z,435000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,
47,PT08M15.00S,2025-01-04T23:17:21.2Z,1,REGULAR,jumpball,recovered,[],202331,,,1610612755,13,9,2025-01-04T23:20:24Z,440000,False,,,0,,Jump Ball J. Embiid vs. K. Johnson: Tip to P. George,"[202331, 203954, 1630553]",1610612755.0,PHI,heldball,P. George,202331.0,George,P. George,Embiid,203954.0,Johnson,1630553.0,,,,,,,,,,,,,,,,,,,,,,
52,PT08M00.00S,2025-01-04T23:17:31.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,6.521024967148489,51.9607843137255,1610612755,13,11,2025-01-04T23:17:35Z,470000,False,-10.0,9.0,1,left,J. Embiid cutting Layup (2 PTS) (P. George 2 AST),"[203954, 202331]",1610612755.0,PHI,cutting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.32,Made,2.0,,,,,P. George,202331.0,2.0,,,,,,,,,,
54,PT07M49.00S,2025-01-04T23:17:43.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,93.11760840998686,51.71568627450981,1610612751,13,11,2025-01-04T23:17:48Z,490000,False,9.0,12.0,1,right,MISS K. Johnson driving Layup - blocked,"[1630553, 1628997]",1610612751.0,BKN,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,Martin,1628997.0
55,PT07M49.00S,2025-01-04T23:17:43.4Z,1,REGULAR,block,,[],1628997,,,1610612751,13,11,2025-01-04T23:17:45Z,500000,False,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
56,PT07M46.00S,2025-01-04T23:17:46.4Z,1,REGULAR,rebound,offensive,[],1630553,,,1610612751,13,11,2025-01-04T23:17:48Z,510000,False,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,54.0,2.0,1.0,1.0,,,,,,,,,,,,,
57,PT07M45.00S,2025-01-04T23:17:47.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630533,91.14651773981603,95.58823529411765,1610612751,13,11,2025-01-04T23:17:51Z,520000,False,228.0,31.0,1,right,MISS Z. Williams 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,23.0,Missed,,,,,,,,,,,,,,,,,,
58,PT07M42.00S,2025-01-04T23:17:50.1Z,1,REGULAR,rebound,defensive,[],1627824,,,1610612755,13,11,2025-01-04T23:17:50Z,530000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:1),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Right Corner 3,24+ Right,,,,57.0,1.0,1.0,0.0,,,,,,,,,,,,,
59,PT07M38.00S,2025-01-04T23:17:53.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202331,29.517082785808146,19.852941176470587,1610612755,13,11,2025-01-04T23:18:04Z,540000,False,151.0,225.0,1,left,MISS P. George 27' running 3PT,[202331],1610612755.0,PHI,running,,,George,P. George,,,,,Above the Break 3,24+ Right Center,27.08,Missed,,,,,,,,,,,,,,,,,,
60,PT07M34.00S,2025-01-04T23:17:58.2Z,1,REGULAR,rebound,offensive,[],1628997,,,1610612755,13,11,2025-01-04T23:17:58Z,550000,False,,,0,,C. Martin REBOUND (Off:1 Def:0),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,59.0,1.0,0.0,1.0,,,,,,,,,,,,,
61,PT07M33.00S,2025-01-04T23:17:59.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627824,28.86005256241787,74.50980392156863,1610612755,13,11,2025-01-04T23:18:06Z,560000,False,-123.0,219.0,1,left,MISS G. Yabusele 25' 3PT,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,25.08,Missed,,,,,,,,,,,,,,,,,,
62,PT07M30.00S,2025-01-04T23:18:02.8Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,13,11,2025-01-04T23:18:06Z,570000,False,,,0,,J. Embiid REBOUND (Off:1 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,61.0,3.0,2.0,1.0,,,,,,,,,,,,,
63,PT07M26.00S,2025-01-04T23:18:06.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,9.806176084099869,48.529411764705884,1610612755,13,13,2025-01-05T00:18:16Z,580000,False,7.0,40.0,1,left,J. Embiid putback Layup (4 PTS),[203954],1610612755.0,PHI,putback,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,4.04,Made,4.0,,,,,,,,,,,,,,,,,
64,PT07M11.00S,2025-01-04T23:18:22.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,87.59855453350855,53.92156862745098,1610612751,13,13,2025-01-04T23:18:27Z,590000,False,20.0,64.0,1,right,MISS D. Russell 6' driving floating Shot,[1626156],1610612751.0,BKN,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,6.7,Missed,,,,,,,,,,,,,,,,,,
65,PT07M08.00S,2025-01-04T23:18:25.3Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,13,13,2025-01-04T23:18:27Z,600000,False,,,0,,J. Embiid REBOUND (Off:1 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,64.0,4.0,3.0,1.0,,,,,,,,,,,,,
66,PT07M00.00S,2025-01-04T23:18:32.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.178055190538765,42.8921568627451,1610612755,13,13,2025-01-04T23:18:37Z,610000,False,36.0,15.0,1,left,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,,
67,PT06M57.00S,2025-01-04T23:18:35.9Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612751,13,13,2025-01-04T23:18:37Z,620000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,
68,PT06M53.00S,2025-01-04T23:18:40.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630533,94.30026281208936,53.67647058823529,1610612751,15,13,2025-01-04T23:19:19Z,630000,False,18.0,1.0,1,right,Z. Williams running reverse Layup (8 PTS) (D. Russell 3 AST),"[1630533, 1626156]",1610612751.0,BKN,running reverse,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,1.84,Made,8.0,,,,,D. Russell,1626156.0,3.0,,,,,,,,,,
69,PT06M42.00S,2025-01-04T23:18:50.3Z,1,REGULAR,3pt,Jump Shot,[],1630178,26.10052562417871,16.666666666666664,1610612755,15,13,2025-01-04T23:24:47Z,640000,False,167.0,193.0,1,left,MISS T. Maxey 25' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,,,,,,,,,,,,,,,,,
70,PT06M39.00S,2025-01-04T23:18:53.3Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,15,13,2025-01-04T23:18:54Z,650000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,69.0,2.0,2.0,0.0,,,,,,,,,,,,,
71,PT06M35.00S,2025-01-04T23:19:00.1Z,1,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612751,15,13,2025-01-04T23:19:09Z,660000,False,,,0,,D. Russell bad pass out-of-bounds TURNOVER (2 TO),[1626156],1610612751.0,BKN,bad pass,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,201246.0,,,,,,
72,PT06M35.00S,2025-01-04T23:19:08.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,15,13,2025-01-04T23:19:08Z,670000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M35.00S,2025-01-04T23:19:15.2Z,1,REGULAR,substitution,out,[],1630553,,,1610612755,15,13,2025-01-04T23:22:04Z,680000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M35.00S,2025-01-04T23:19:15.2Z,1,REGULAR,substitution,in,[],1641730,,,1610612755,15,13,2025-01-04T23:22:04Z,690000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M16.00S,2025-01-04T23:22:30.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203954,14.668199737187912,64.95098039215686,1610612755,15,15,2025-01-04T23:22:35Z,700000,False,-75.0,85.0,1,left,J. Embiid 11' fadeaway Jump Shot (6 PTS),[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Left,11.35,Made,6.0,,,,,,,,,,,,,,,,,
76,PT05M53.00S,2025-01-04T23:22:53.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,86.15308804204993,61.029411764705884,1610612751,15,15,2025-01-04T23:22:58Z,710000,False,55.0,78.0,1,right,MISS D. Russell 9' driving floating Shot,[1626156],1610612751.0,BKN,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Right,9.53,Missed,,,,,,,,,,,,,,,,,,
77,PT05M49.00S,2025-01-04T23:22:57.2Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,15,15,2025-01-04T23:22:58Z,720000,False,,,0,,J. Embiid REBOUND (Off:1 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Right,,,,76.0,5.0,4.0,1.0,,,,,,,,,,,,,
78,PT05M39.00S,2025-01-04T23:23:07.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,8.623521681997373,47.549019607843135,1610612755,15,17,2025-01-04T23:23:13Z,730000,False,12.0,29.0,1,left,J. Embiid driving DUNK (8 PTS) (T. Maxey 2 AST),"[203954, 1630178]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.11,Made,8.0,,,,,T. Maxey,1630178.0,2.0,,,,,,,,,,
80,PT05M14.00S,2025-01-04T23:23:32.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,87.59855453350855,42.8921568627451,1610612751,15,17,2025-01-04T23:23:38Z,750000,False,-36.0,64.0,1,right,MISS N. Claxton 7' driving Hook,[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,7.33,Missed,,,,,,,,,,,,,,,,,,
82,PT05M11.00S,2025-01-04T23:23:35.1Z,1,REGULAR,rebound,defensive,[],202331,,,1610612755,15,17,2025-01-04T23:23:38Z,770000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612755.0,PHI,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,,
83,PT05M04.00S,2025-01-04T23:23:43.3Z,1,REGULAR,3pt,Jump Shot,[],1628997,12.565703022339028,2.696078431372549,1610612755,15,20,2025-01-04T23:23:47Z,780000,False,237.0,66.0,1,left,C. Martin 24' 3PT  (9 PTS) (P. George 3 AST),"[1628997, 202331]",1610612755.0,PHI,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,24.54,Made,9.0,,,,,P. George,202331.0,3.0,,,,,,,,,,
85,PT04M42.00S,2025-01-04T23:24:05.3Z,1,REGULAR,3pt,Jump Shot,[],1630592,72.61826544021025,15.931372549019606,1610612751,15,20,2025-01-04T23:24:10Z,800000,False,-170.0,205.0,1,right,MISS J. Wilson 26' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,26.64,Missed,,,,,,,,,,,,,,,,,,
