actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
89,PT05M00.00S,2024-12-08T20:58:13.3Z,1,REGULAR,substitution,out,[],203471,,,1610612751,14,16,2024-12-08T20:58:29Z,880000,False,,,0,,SUB out: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M00.00S,2024-12-08T20:58:13.3Z,1,REGULAR,substitution,out,[],1627827,,,1610612751,14,16,2024-12-08T20:58:29Z,890000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M00.00S,2024-12-08T20:58:13.3Z,1,REGULAR,substitution,out,[],201572,,,1610612751,14,16,2024-12-08T20:58:29Z,900000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M00.00S,2024-12-08T20:58:13.3Z,1,REGULAR,substitution,out,[],1641748,,,1610612751,14,16,2024-12-08T20:58:29Z,910000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M00.00S,2024-12-08T20:58:13.3Z,1,REGULAR,substitution,in,[],1630570,,,1610612751,14,16,2024-12-08T20:58:29Z,920000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M00.00S,2024-12-08T20:58:13.3Z,1,REGULAR,substitution,in,[],1629003,,,1610612751,14,16,2024-12-08T20:58:29Z,930000,False,,,0,,SUB in: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M00.00S,2024-12-08T20:58:13.3Z,1,REGULAR,substitution,in,[],203114,,,1610612751,14,16,2024-12-08T20:58:29Z,940000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M00.00S,2024-12-08T20:58:13.3Z,1,REGULAR,substitution,in,[],1626171,,,1610612751,14,16,2024-12-08T20:58:29Z,950000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M44.00S,2024-12-08T20:58:47.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629003,28.991458607095925,71.81372549019608,1610612751,17,16,2024-12-08T20:58:52Z,960000,False,-109.0,220.0,1,left,S. Milton 24' 3PT  (3 PTS) (J. Wilson 3 AST),"[1629003, 1630592]",1610612751.0,BKN,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,24.56,Made,,,,,,,,,,3.0,,J. Wilson,1630592.0,3.0,,,,
99,PT04M18.00S,2024-12-08T20:59:14.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,87.99277266754271,52.20588235294118,1610612749,17,16,2024-12-08T20:59:18Z,980000,False,11.0,60.0,1,right,MISS K. Middleton 6' driving floating Shot,[203114],1610612749.0,MIL,driving floating,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,6.14,Missed,,,,,,,,,,,,,,,,,,
100,PT04M16.00S,2024-12-08T20:59:15.6Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,17,16,2024-12-08T20:59:15Z,990000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,99.0,3.0,2.0,1.0,,,,,,,,,,,,,,
101,PT04M15.00S,2024-12-08T20:59:16.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,92.85479632063075,53.18627450980392,1610612749,17,16,2024-12-08T20:59:21Z,1000000,False,16.0,15.0,1,right,MISS G. Antetokounmpo putback Layup - blocked,"[203507, 1629661]",1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,Johnson,1629661.0
102,PT04M15.00S,2024-12-08T20:59:16.8Z,1,REGULAR,block,,[],1629661,,,1610612749,17,16,2024-12-08T20:59:19Z,1010000,False,,,0,,C. Johnson BLOCK (1 BLK),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
103,PT04M15.00S,2024-12-08T20:59:16.8Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612751,17,16,2024-12-08T20:59:21Z,1020000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,
104,PT04M09.00S,2024-12-08T20:59:22.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,3.3672798948751645,96.32352941176471,1610612751,20,16,2024-12-08T21:01:29Z,1030000,False,-232.0,-21.0,1,left,C. Johnson 3PT running (3 PTS) (B. Simmons 1 AST),"[1629661, 1627732]",1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,23.25,Made,,,,,,,,,,3.0,,B. Simmons,1627732.0,1.0,,,,
106,PT04M08.00S,2024-12-08T20:59:29.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,20,16,2024-12-08T20:59:29Z,1050000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M08.00S,2024-12-08T20:59:31.1Z,1,REGULAR,substitution,out,[],203081,,,1610612749,20,16,2024-12-08T21:01:59Z,1060000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M08.00S,2024-12-08T20:59:31.1Z,1,REGULAR,substitution,in,[],1629018,,,1610612749,20,16,2024-12-08T21:01:59Z,1070000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M47.00S,2024-12-08T21:02:41.9Z,1,REGULAR,2pt,Jump Shot,[],203507,91.5407358738502,24.019607843137255,1610612749,20,16,2024-12-08T21:02:53Z,1080000,False,-130.0,27.0,1,right,MISS G. Antetokounmpo 13' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,13.27,Missed,,,,,,,,,,,,,,,,,,
110,PT03M45.00S,2024-12-08T21:02:43.9Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612751,20,16,2024-12-08T21:02:53Z,1090000,False,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Mid-Range,8-16 Left,,,109.0,2.0,2.0,0.0,,,,,,,,,,,,,,
111,PT03M39.00S,2024-12-08T21:02:50.0Z,1,REGULAR,3pt,Jump Shot,[],1629661,3.7614980289093296,95.34313725490196,1610612751,20,16,2024-12-08T21:02:56Z,1100000,False,-227.0,-17.0,1,left,MISS C. Johnson 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,22.73,Missed,,,,,,,,,,,,,,,,,,
112,PT03M36.00S,2024-12-08T21:02:53.0Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,20,16,2024-12-08T21:02:56Z,1110000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Left Corner 3,24+ Left,,,111.0,4.0,3.0,1.0,,,,,,,,,,,,,,
113,PT03M27.00S,2024-12-08T21:03:01.6Z,1,REGULAR,2pt,Jump Shot,[],203114,86.02168199737189,31.862745098039213,1610612749,20,18,2024-12-08T21:03:07Z,1120000,False,-91.0,79.0,1,right,K. Middleton 12' turnaround fadeaway Jump Shot (2 PTS),[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,12.02,Made,,,,,,,,,,2.0,,,,,,,,
114,PT03M04.00S,2024-12-08T21:03:24.8Z,1,REGULAR,3pt,Jump Shot,[],1630592,24.26084099868594,86.27450980392157,1610612751,20,18,2024-12-08T21:03:30Z,1130000,False,-181.0,176.0,1,left,MISS J. Wilson 25' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
115,PT03M01.00S,2024-12-08T21:03:27.8Z,1,REGULAR,rebound,offensive,[],1629661,,,1610612751,20,18,2024-12-08T21:03:30Z,1140000,False,,,0,,C. Johnson REBOUND (Off:1 Def:0),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,114.0,1.0,0.0,1.0,,,,,,,,,,,,,,
116,PT03M00.00S,2024-12-08T21:03:29.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629661,5.601182654402102,47.794117647058826,1610612751,20,18,2024-12-08T21:04:41Z,1150000,False,11.0,0.0,1,left,MISS C. Johnson putback Layup - blocked,"[1629661, 1626171]",1610612751.0,BKN,putback,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.1,Missed,,,,,,,,,,,,,,,,,Portis,1626171.0
117,PT03M00.00S,2024-12-08T21:03:29.8Z,1,REGULAR,block,,[],1626171,,,1610612751,20,18,2024-12-08T21:03:53Z,1160000,False,,,0,,B. Portis BLOCK (1 BLK),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
118,PT02M57.00S,2024-12-08T21:03:32.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,20,18,2024-12-08T21:03:33Z,1170000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,116.0,5.0,4.0,1.0,,,,,,,,,,,,,,
119,PT02M51.00S,2024-12-08T21:03:38.3Z,1,REGULAR,2pt,Jump Shot,[],1626171,85.23324572930355,11.76470588235294,1610612749,20,20,2024-12-08T21:03:42Z,1180000,False,-191.0,86.0,1,right,B. Portis 20' pullup Jump Shot (2 PTS) (K. Middleton 1 AST),"[1626171, 203114]",1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left,20.98,Made,,,,,,,,,,2.0,,K. Middleton,203114.0,1.0,,,,
121,PT02M31.00S,2024-12-08T21:03:57.4Z,1,REGULAR,3pt,Jump Shot,[],1630592,31.488173455978973,36.76470588235294,1610612751,20,20,2024-12-08T21:04:02Z,1200000,False,66.0,243.0,1,left,MISS J. Wilson 25' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Center,25.23,Missed,,,,,,,,,,,,,,,,,,
122,PT02M27.00S,2024-12-08T21:04:01.4Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,20,20,2024-12-08T21:04:02Z,1210000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,
148,PT02M22.00S,2024-12-08T21:04:15.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.29632063074901,59.068627450980394,1610612749,20,20,2024-12-08T21:09:27Z,1225000,False,45.0,20.0,1,right,MISS G. Antetokounmpo alley-oop Layup,[203507],1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,,,,,,,,,,,,,,,,,,
149,PT02M19.00S,2024-12-08T21:04:18.2Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612751,20,20,2024-12-08T21:09:53Z,1232500,False,,,0,,B. Simmons REBOUND (Off:0 Def:1),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,,,
125,PT01M56.00S,2024-12-08T21:04:33.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,11.908672798948752,49.754901960784316,1610612751,20,20,2024-12-08T21:08:59Z,1240000,False,1.0,59.0,1,left,MISS T. Watford driving floating Shot,[1630570],1610612751.0,BKN,driving floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,,,,,,,,,,,,,,,,,,
126,PT01M54.00S,2024-12-08T21:04:35.1Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,20,20,2024-12-08T21:04:37Z,1250000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,125.0,2.0,2.0,0.0,,,,,,,,,,,,,,
127,PT01M50.00S,2024-12-08T21:04:39.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203507,92.46057818659659,48.03921568627451,1610612749,20,22,2024-12-08T21:04:45Z,1260000,False,-10.0,18.0,1,right,G. Antetokounmpo running DUNK (11 PTS) (K. Middleton 2 AST),"[203507, 203114]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,,,,11.0,,K. Middleton,203114.0,2.0,,,,
129,PT01M49.00S,2024-12-08T21:04:45.8Z,1,REGULAR,timeout,full,['team'],0,,,1610612751,20,22,2024-12-08T21:04:48Z,1280000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M49.00S,2024-12-08T21:05:46.2Z,1,REGULAR,substitution,out,[],1629661,,,1610612751,20,22,2024-12-08T21:06:06Z,1290000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M49.00S,2024-12-08T21:05:46.2Z,1,REGULAR,substitution,in,[],1630549,,,1610612751,20,22,2024-12-08T21:06:06Z,1300000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M40.00S,2024-12-08T21:06:32.1Z,1,REGULAR,turnover,lost ball,[],1629003,,,1610612751,20,22,2024-12-08T21:10:30Z,1310000,False,,,0,,S. Milton lost ball TURNOVER (1 TO),"[1629003, 1629018]",1610612751.0,BKN,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,,Trent Jr.,1629018.0,,
133,PT01M40.00S,2024-12-08T21:06:32.1Z,1,REGULAR,steal,,[],1629018,,,1610612749,20,22,2024-12-08T21:06:57Z,1320000,False,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
134,PT01M37.00S,2024-12-08T21:06:46.9Z,1,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612749,20,22,2024-12-08T21:07:12Z,1330000,False,,,0,,S. Milton shooting personal FOUL (1 PF) (Trent Jr. 2 FT),"[1629003, 1629018]",1610612751.0,BKN,shooting,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,2530.0,1.0,0.0,Trent Jr.,1629018.0,,,,,,,,,
136,PT01M37.00S,2024-12-08T21:07:12.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629018,,,1610612749,20,23,2024-12-08T21:07:12Z,1350000,False,,,0,,G. Trent Jr. Free Throw 1 of 2 (1 PTS),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
137,PT01M37.00S,2024-12-08T21:07:25.5Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629018,,,1610612749,20,24,2024-12-08T21:07:25Z,1360000,False,,,0,,G. Trent Jr. Free Throw 2 of 2 (2 PTS),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
138,PT01M14.00S,2024-12-08T21:07:51.5Z,1,REGULAR,3pt,Jump Shot,[],1629003,28.86005256241787,74.50980392156863,1610612751,23,24,2024-12-08T21:07:56Z,1370000,False,-123.0,219.0,1,left,S. Milton 25' 3PT  (6 PTS) (T. Watford 1 AST),"[1629003, 1630570]",1610612751.0,BKN,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,25.08,Made,,,,,,,,,,6.0,,T. Watford,1630570.0,1.0,,,,
140,PT00M54.80S,2024-12-08T21:08:10.5Z,1,REGULAR,3pt,Jump Shot,[],1629018,67.49342969776609,64.95098039215686,1610612749,23,24,2024-12-08T21:08:19Z,1390000,False,75.0,253.0,1,right,MISS G. Trent Jr. 26' 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,26.39,Missed,,,,,,,,,,,,,,,,,,
141,PT00M51.70S,2024-12-08T21:08:13.6Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612751,23,24,2024-12-08T21:08:19Z,1400000,False,,,0,,B. Simmons REBOUND (Off:0 Def:2),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,,,140.0,2.0,2.0,0.0,,,,,,,,,,,,,,
142,PT00M40.80S,2024-12-08T21:08:25.3Z,1,REGULAR,3pt,Jump Shot,[],1629003,3.3672798948751645,97.05882352941177,1610612751,23,24,2024-12-08T21:08:30Z,1410000,False,-235.0,-21.0,1,left,MISS S. Milton 3PT,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,Left Corner 3,24+ Left,23.62,Missed,,,,,,,,,,,,,,,,,,
143,PT00M37.50S,2024-12-08T21:08:28.6Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,23,24,2024-12-08T21:08:30Z,1420000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Left Corner 3,24+ Left,,,142.0,6.0,5.0,1.0,,,,,,,,,,,,,,
144,PT00M29.70S,2024-12-08T21:08:36.5Z,1,REGULAR,3pt,Jump Shot,[],1629018,92.72339027595268,2.2058823529411766,1610612749,23,27,2024-12-08T21:08:41Z,1430000,False,-239.0,16.0,1,right,G. Trent Jr. 3PT  (5 PTS) (G. Antetokounmpo 1 AST),"[1629018, 203507]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,23.95,Made,,,,,,,,,,5.0,,G. Antetokounmpo,203507.0,1.0,,,,
146,PT00M29.00S,2024-12-08T21:08:47.3Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612751,23,27,2024-12-08T21:08:52Z,1450000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,2005.0,,,,,,,,,,,,,
147,PT00M12.70S,2024-12-08T21:09:13.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203114,,,1610612751,23,27,2024-12-08T21:09:21Z,1460000,False,,,0,,K. Middleton personal FOUL (1 PF) (Watford 2 FT),"[203114, 1630570]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,,,,,,,2530.0,1.0,0.0,Watford,1630570.0,,,,,,,,,
151,PT00M12.70S,2024-12-08T21:09:35.7Z,1,REGULAR,freethrow,1 of 2,[],1630570,,,1610612751,24,27,2024-12-08T21:09:35Z,1480000,False,,,0,,T. Watford Free Throw 1 of 2 (1 PTS),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
152,PT00M12.70S,2024-12-08T21:09:49.6Z,1,REGULAR,freethrow,2 of 2,[],1630570,,,1610612751,25,27,2024-12-08T21:09:49Z,1490000,False,,,0,,T. Watford Free Throw 2 of 2 (2 PTS),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
153,PT00M00.00S,2024-12-08T21:10:09.6Z,1,REGULAR,2pt,Jump Shot,[],1626171,93.51182654402102,10.784313725490197,1610612749,25,27,2024-12-08T21:10:15Z,1500000,False,-196.0,8.0,1,right,MISS B. Portis 19' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left,19.63,Missed,,,,,,,,,,,,,,,,,,
154,PT00M00.00S,2024-12-08T21:10:11.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,25,27,2024-12-08T21:10:11Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,16-24 Left,,,153.0,,,,,,,,,,,,,,,,,
155,PT00M00.00S,2024-12-08T21:10:12.7Z,1,REGULAR,period,end,[],0,,,1610612749,25,27,2024-12-08T21:10:12Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-12-08T21:10:44.6Z,2,REGULAR,substitution,out,['startperiod'],1627732,,,1610612749,25,27,2024-12-08T21:12:43Z,1530000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-12-08T21:10:44.6Z,2,REGULAR,substitution,out,['startperiod'],1630549,,,1610612749,25,27,2024-12-08T21:12:43Z,1540000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-12-08T21:10:44.6Z,2,REGULAR,substitution,out,['startperiod'],1631260,,,1610612749,25,27,2024-12-08T21:12:43Z,1550000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2024-12-08T21:10:44.6Z,2,REGULAR,substitution,out,['startperiod'],203114,,,1610612749,25,27,2024-12-08T21:12:43Z,1560000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2024-12-08T21:10:44.6Z,2,REGULAR,substitution,out,['startperiod'],203507,,,1610612749,25,27,2024-12-08T21:12:43Z,1570000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-12-08T21:10:44.6Z,2,REGULAR,substitution,in,['startperiod'],203471,,,1610612749,25,27,2024-12-08T21:12:43Z,1580000,False,,,0,,SUB in: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-12-08T21:10:44.6Z,2,REGULAR,substitution,in,['startperiod'],1629651,,,1610612749,25,27,2024-12-08T21:12:43Z,1590000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-12-08T21:10:44.6Z,2,REGULAR,substitution,in,['startperiod'],1627752,,,1610612749,25,27,2024-12-08T21:12:43Z,1600000,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-12-08T21:10:44.6Z,2,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,25,27,2024-12-08T21:12:43Z,1610000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-12-08T21:10:44.6Z,2,REGULAR,substitution,in,['startperiod'],203081,,,1610612749,25,27,2024-12-08T21:12:43Z,1620000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-12-08T21:12:49.6Z,2,REGULAR,period,start,[],0,,,1610612749,25,27,2024-12-08T21:12:49Z,1630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M41.00S,2024-12-08T21:13:11.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",1626171,88.91261498028909,46.32352941176471,1610612749,25,29,2024-12-08T21:13:27Z,1640000,False,-18.0,52.0,1,right,B. Portis Hook (4 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,5.49,Made,,,,,,,,,,4.0,,,,,,,,
168,PT11M41.00S,2024-12-08T21:13:13.7Z,2,REGULAR,violation,defensive goaltending,[],1629651,,,1610612749,25,29,2024-12-08T21:13:27Z,1650000,False,,,0,,N. Claxton defensive goaltending VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,202007.0,,,,,,,,,,,,,
170,PT11M17.00S,2024-12-08T21:13:56.2Z,2,REGULAR,3pt,Jump Shot,[],1629651,29.122864651773984,25.735294117647058,1610612751,25,29,2024-12-08T21:14:02Z,1670000,False,121.0,221.0,1,left,MISS N. Claxton 25' 3PT,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,25.24,Missed,,,,,,,,,,,,,,,,,,
171,PT11M14.00S,2024-12-08T21:13:59.2Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612749,25,29,2024-12-08T21:14:02Z,1680000,False,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,170.0,2.0,2.0,0.0,,,,,,,,,,,,,,
