actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-10-29T23:41:02.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-10-29T23:41:02Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-10-29T23:41:06.2Z,1,REGULAR,jumpball,recovered,[],203932,,,1610612743,0,0,2024-10-29T23:41:06Z,40000,False,,,0,,Jump Ball N. Jokić vs. N. Clowney: Tip to A. Gordon,"[203932, 203999, 1641730]",1610612743.0,DEN,startperiod,A. Gordon,203932.0,Gordon,A. Gordon,Jokić,203999.0,Clowney,1641730.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-10-29T23:41:19.0Z,1,REGULAR,3pt,Jump Shot,[],203932,3.630091984231275,96.07843137254902,1610612743,0,0,2024-10-29T23:41:23Z,70000,False,-230.0,-18.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,23.11,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2024-10-29T23:41:23.0Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,0,0,2024-10-29T23:41:23Z,80000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M21.00S,2024-10-29T23:41:39.9Z,1,REGULAR,3pt,Jump Shot,[],1629661,95.3515111695138,95.83333333333334,1610612751,3,0,2024-10-29T23:41:45Z,90000,False,229.0,-9.0,1,right,C. Johnson 3PT  (3 PTS) (C. Thomas 1 AST),"[1629661, 1630560]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,22.94,Made,,,,,3.0,C. Thomas,1630560.0,1.0,,,,,,,,,,
11,PT11M04.00S,2024-10-29T23:41:58.0Z,1,REGULAR,2pt,Jump Shot,[],1629008,22.026938239159,57.84313725490197,1610612743,3,2,2024-10-29T23:42:03Z,110000,False,-39.0,155.0,1,left,M. Porter Jr. 15' pullup Jump Shot (2 PTS),[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Center,15.95,Made,,,,,2.0,,,,,,,,,,,,,
12,PT11M04.00S,2024-10-29T23:42:06.8Z,1,REGULAR,foul,personal,['1freethrow'],1641730,,,1610612743,3,2,2024-10-29T23:42:20Z,120000,False,,,0,,N. Clowney shooting personal FOUL (1 PF) (Porter Jr. 1 FT),"[1641730, 1629008]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1628480.0,1.0,0.0,Porter Jr.,1629008.0,,,,,
14,PT11M04.00S,2024-10-29T23:42:23.7Z,1,REGULAR,freethrow,1 of 1,[],1629008,,,1610612743,3,2,2024-10-29T23:42:27Z,140000,False,,,0,,MISS M. Porter Jr. Free Throw 1 of 1,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
15,PT11M02.00S,2024-10-29T23:42:25.7Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,3,2,2024-10-29T23:42:27Z,150000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,14.0,2.0,2.0,0.0,,,,,,,,,,,,,,
16,PT10M42.00S,2024-10-29T23:42:44.2Z,1,REGULAR,3pt,Jump Shot,[],1627827,68.01905387647832,43.38235294117647,1610612751,3,2,2024-10-29T23:42:49Z,160000,False,-33.0,248.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,25.03,Missed,,,,,,,,,,,,,,,,,,
17,PT10M39.00S,2024-10-29T23:42:47.2Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,3,2,2024-10-29T23:42:49Z,170000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M25.00S,2024-10-29T23:43:01.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,5.863994743758213,45.09803921568628,1610612743,3,4,2024-10-29T23:43:05Z,180000,False,25.0,3.0,1,left,J. Murray cutting Layup (2 PTS) (N. Jokić 1 AST),"[1627750, 203999]",1610612743.0,DEN,cutting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.46,Made,,,,,2.0,N. Jokić,203999.0,1.0,,,,,,,,,,
20,PT10M01.00S,2024-10-29T23:43:25.2Z,1,REGULAR,3pt,Jump Shot,[],203471,76.5604467805519,13.725490196078432,1610612751,3,4,2024-10-29T23:43:31Z,200000,False,-181.0,168.0,1,right,MISS D. Schröder 24' 3PT,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,24.71,Missed,,,,,,,,,,,,,,,,,,
21,PT09M56.00S,2024-10-29T23:43:30.2Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,3,4,2024-10-29T23:43:31Z,210000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT09M42.00S,2024-10-29T23:43:45.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203932,11.12023653088042,49.01960784313725,1610612743,3,6,2024-10-29T23:51:05Z,220000,False,5.0,52.0,1,left,A. Gordon driving Hook (2 PTS),[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,5.22,Made,,,,,2.0,,,,,,,,,,,,,
23,PT09M26.00S,2024-10-29T23:43:59.8Z,1,REGULAR,3pt,Jump Shot,[],203471,66.04796320630749,53.18627450980392,1610612751,6,6,2024-10-29T23:44:04Z,230000,False,16.0,267.0,1,right,D. Schröder 26' 3PT  (3 PTS) (N. Clowney 1 AST),"[203471, 1641730]",1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,26.71,Made,,,,,3.0,N. Clowney,1641730.0,1.0,,,,,,,,,,
25,PT09M12.00S,2024-10-29T23:44:13.9Z,1,REGULAR,3pt,Jump Shot,[],1627750,27.151773981603156,77.20588235294117,1610612743,6,9,2024-10-29T23:44:18Z,250000,False,-136.0,203.0,1,left,J. Murray 24' 3PT  (5 PTS) (N. Jokić 2 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,24.41,Made,,,,,5.0,N. Jokić,203999.0,2.0,,,,,,,,,,
27,PT08M59.00S,2024-10-29T23:44:27.7Z,1,REGULAR,2pt,Jump Shot,[],1630560,93.64323258869908,71.56862745098039,1610612751,6,9,2024-10-29T23:44:32Z,270000,False,108.0,7.0,1,right,MISS C. Thomas 10' fadeaway Shot,[1630560],1610612751.0,BKN,fadeaway,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,10.8,Missed,,,,,,,,,,,,,,,,,,
28,PT08M56.00S,2024-10-29T23:44:30.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,6,9,2024-10-29T23:44:32Z,280000,False,,,0,,N. Jokić REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Right,,,27.0,2.0,2.0,0.0,,,,,,,,,,,,,,
29,PT08M51.00S,2024-10-29T23:44:38.5Z,1,REGULAR,foul,personal,[],1641730,,,1610612743,6,9,2024-10-29T23:44:47Z,290000,False,,,0,,N. Clowney personal FOUL (2 PF),"[1641730, 203999]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1662.0,2.0,0.0,Jokić,203999.0,,,,,
31,PT08M42.00S,2024-10-29T23:44:59.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,8.623521681997373,54.90196078431373,1610612743,6,9,2024-10-29T23:45:04Z,310000,False,-25.0,29.0,1,left,MISS A. Gordon driving Layup - blocked,"[203932, 1641730]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,3.77,Missed,,,,,,,,,,,,,,Clowney,1641730.0,,,
32,PT08M42.00S,2024-10-29T23:44:59.9Z,1,REGULAR,block,,[],1641730,,,1610612743,6,9,2024-10-29T23:45:02Z,320000,False,,,0,,N. Clowney BLOCK (1 BLK),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
33,PT08M39.00S,2024-10-29T23:45:02.9Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,6,9,2024-10-29T23:45:04Z,330000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:3),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,31.0,3.0,3.0,0.0,,,,,,,,,,,,,,
