actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-03T20:41:13.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-03T20:41:13Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-11-03T20:41:16.6Z,1,REGULAR,jumpball,recovered,[],1631093,,,1610612765,0,0,2024-11-03T20:41:16Z,40000,False,,,0,,Jump Ball J. Duren vs. B. Simmons: Tip to J. Ivey,"[1631093, 1631105, 1627732]",1610612765.0,DET,startperiod,J. Ivey,1631093.0,Ivey,J. Ivey,Duren,1631105.0,Simmons,1627732.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-11-03T20:41:31.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,6.652431011826544,51.225490196078425,1610612765,0,2,2024-11-03T20:42:12Z,70000,False,-6.0,10.0,1,left,J. Ivey cutting finger roll Layup (2 PTS) (T. Hardaway Jr. 1 AST),"[1631093, 203501]",1610612765.0,DET,cutting finger roll,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,1.17,Made,2.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,,,,,
9,PT11M18.00S,2024-11-03T20:41:58.0Z,1,REGULAR,foul,personal,[],203501,,,1610612751,0,2,2024-11-03T20:42:07Z,90000,False,,,0,,T. Hardaway Jr. personal FOUL (1 PF),"[203501, 1630560]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Left,,,,,,,1628954.0,1.0,0.0,Thomas,1630560.0,,,,,,,,,
11,PT11M11.00S,2024-11-03T20:42:23.7Z,1,REGULAR,2pt,Jump Shot,[],1630560,74.58935611038108,38.72549019607843,1610612751,2,2,2024-11-03T20:42:28Z,110000,False,-56.0,186.0,1,right,C. Thomas 19' pullup Jump Shot (2 PTS) (B. Simmons 1 AST),"[1630560, 1627732]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Center,19.47,Made,2.0,B. Simmons,1627732.0,1.0,,,,,,,,,,,,,,
12,PT10M55.00S,2024-11-03T20:42:39.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,15.719448094612352,47.549019607843135,1610612765,2,2,2024-11-03T20:42:46Z,120000,False,12.0,95.0,1,left,MISS T. Hardaway Jr. 9' driving floating Shot,[203501],1610612765.0,DET,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.61,Missed,,,,,,,,,,,,,,,,,,
13,PT10M53.00S,2024-11-03T20:42:42.6Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,2,2,2024-11-03T20:42:42Z,130000,False,,,0,,J. Duren REBOUND (Off:1 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,12.0,1.0,0.0,1.0,,,,,
15,PT10M44.00S,2024-11-03T20:43:03.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631093,29.911300919842315,73.0392156862745,1610612765,2,2,2024-11-03T20:43:20Z,150000,False,-115.0,229.0,1,left,MISS J. Ivey 25' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,25.61,Missed,,,,,,,,,,,,,,,,,,
16,PT10M43.00S,2024-11-03T20:43:04.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,2,2,2024-11-03T20:43:20Z,160000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,15.0,,,,,,,,
17,PT10M43.00S,2024-11-03T20:43:12.4Z,1,REGULAR,foul,personal,[],1627827,,,1610612765,2,2,2024-11-03T20:43:32Z,170000,False,,,0,,D. Finney-Smith loose ball personal FOUL (1 PF),"[1627827, 1631105]",1610612751.0,BKN,loose ball,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202026.0,1.0,0.0,Duren,1631105.0,,,,,,,,,
