actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
87,PT05M49.00S,2024-11-05T01:12:57.4Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,11,15,2024-11-05T01:13:56Z,870000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M49.00S,2024-11-05T01:12:57.4Z,1,REGULAR,substitution,out,[],1641744,,,1610612751,11,15,2024-11-05T01:13:56Z,880000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M49.00S,2024-11-05T01:12:57.4Z,1,REGULAR,substitution,in,[],1630533,,,1610612751,11,15,2024-11-05T01:13:56Z,890000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M49.00S,2024-11-05T01:12:57.4Z,1,REGULAR,substitution,in,[],1630643,,,1610612751,11,15,2024-11-05T01:13:56Z,900000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M33.00S,2024-11-05T01:14:24.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,14.4053876478318,41.911764705882355,1610612751,13,15,2024-11-05T01:14:30Z,910000,False,40.0,83.0,1,left,C. Thomas 9' floating Jump Shot (5 PTS) (Z. Williams 1 AST),"[1630560, 1630533]",1610612751.0,BKN,floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,9.22,Made,,,,,,,,,,5.0,Z. Williams,1630533.0,1.0,,
92,PT05M12.00S,2024-11-05T01:14:45.5Z,1,REGULAR,3pt,Jump Shot,[],1630590,79.58278580814718,8.088235294117647,1610612763,13,15,2024-11-05T01:14:50Z,920000,False,-210.0,139.0,1,right,MISS S. Pippen Jr. 25' 3PT,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Left Center,,,,25.17,Missed,,,,,,,,,,,,,,,
93,PT05M09.00S,2024-11-05T01:14:48.5Z,1,REGULAR,rebound,defensive,[],1630592,,,1610612751,13,15,2024-11-05T01:14:50Z,930000,False,,,0,,J. Wilson REBOUND (Off:0 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,,,
94,PT05M03.00S,2024-11-05T01:14:54.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629661,5.863994743758213,49.754901960784316,1610612751,15,15,2024-11-05T01:14:59Z,940000,False,1.0,3.0,1,left,C. Johnson driving DUNK (5 PTS) (J. Wilson 1 AST),"[1629661, 1630592]",1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,0.29,Made,,,,,,,,,,5.0,J. Wilson,1630592.0,1.0,,
96,PT04M54.00S,2024-11-05T01:15:07.1Z,1,REGULAR,foul,personal,[],1630553,,,1610612763,15,15,2024-11-05T01:15:16Z,960000,False,,,0,,K. Johnson personal FOUL (1 PF),"[1630553, 1629630]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,1628953.0,1.0,0.0,Morant,1629630.0,,,,,,
98,PT04M54.00S,2024-11-05T01:15:13.0Z,1,REGULAR,substitution,out,[],1629661,,,1610612763,15,15,2024-11-05T01:15:17Z,980000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M54.00S,2024-11-05T01:15:13.0Z,1,REGULAR,substitution,in,[],1629003,,,1610612763,15,15,2024-11-05T01:15:17Z,990000,False,,,0,,SUB in: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M41.00S,2024-11-05T01:15:40.4Z,1,REGULAR,3pt,Jump Shot,[],1630583,74.58935611038108,15.196078431372548,1610612763,15,15,2024-11-05T01:15:46Z,1000000,False,-174.0,186.0,1,right,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,,25.5,Missed,,,,,,,,,,,,,,,
101,PT04M36.00S,2024-11-05T01:15:45.4Z,1,REGULAR,rebound,defensive,[],1630592,,,1610612751,15,15,2024-11-05T01:15:46Z,1010000,False,,,0,,J. Wilson REBOUND (Off:0 Def:2),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,,,,100.0,2.0,2.0,0.0,,,,,,,,,,,
102,PT04M24.00S,2024-11-05T01:15:56.9Z,1,REGULAR,3pt,Jump Shot,[],1629003,4.418528252299605,96.32352941176471,1610612751,18,15,2024-11-05T01:16:02Z,1020000,False,-232.0,-11.0,1,left,S. Milton 3PT  (3 PTS) (J. Wilson 2 AST),"[1629003, 1630592]",1610612751.0,BKN,,,,Milton,S. Milton,,,,,Left Corner 3,24+ Left,,,,23.19,Made,,,,,,,,,,3.0,J. Wilson,1630592.0,2.0,,
104,PT04M14.00S,2024-11-05T01:16:07.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,90.3580814717477,49.50980392156863,1610612763,18,17,2024-11-05T01:16:14Z,1040000,False,-2.0,38.0,1,right,J. Morant driving Layup (7 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,3.82,Made,,,,,,,,,,7.0,,,,,
105,PT03M52.00S,2024-11-05T01:16:29.8Z,1,REGULAR,2pt,Jump Shot,[],1630560,12.565703022339028,73.0392156862745,1610612751,18,17,2024-11-05T01:17:17Z,1050000,False,-115.0,66.0,1,left,MISS C. Thomas 13' step back Shot,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,,,,13.26,Missed,,,,,,,,,,,,,,,
106,PT03M49.00S,2024-11-05T01:16:32.8Z,1,REGULAR,rebound,defensive,[],1630643,,,1610612763,18,17,2024-11-05T01:16:34Z,1060000,False,,,0,,J. Huff REBOUND (Off:0 Def:1),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Mid-Range,8-16 Left,,,,,,105.0,1.0,1.0,0.0,,,,,,,,,,,
107,PT03M39.00S,2024-11-05T01:16:42.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,87.20433639947439,46.81372549019608,1610612763,18,19,2024-11-05T01:18:02Z,1070000,False,-16.0,68.0,1,right,J. Morant 6' floating Jump Shot (9 PTS),[1629630],1610612763.0,MEM,floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,6.96,Made,,,,,,,,,,9.0,,,,,
108,PT03M16.00S,2024-11-05T01:17:04.6Z,1,REGULAR,3pt,Jump Shot,[],1630592,21.23850197109067,89.4607843137255,1610612751,18,19,2024-11-05T01:17:09Z,1080000,False,-197.0,147.0,1,left,MISS J. Wilson 24' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,,24.61,Missed,,,,,,,,,,,,,,,
109,PT03M14.00S,2024-11-05T01:17:06.6Z,1,REGULAR,rebound,defensive,[],1631222,,,1610612763,18,19,2024-11-05T01:17:09Z,1090000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:2),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,108.0,2.0,2.0,0.0,,,,,,,,,,,
110,PT03M07.00S,2024-11-05T01:17:14.4Z,1,REGULAR,3pt,Jump Shot,[],1631222,72.61826544021025,18.137254901960784,1610612763,18,22,2024-11-05T01:17:20Z,1100000,False,-159.0,205.0,1,right,J. LaRavia 25' 3PT  (3 PTS) (J. Morant 3 AST),"[1631222, 1629630]",1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,25.95,Made,,,,,,,,,,3.0,J. Morant,1629630.0,3.0,,
112,PT02M51.00S,2024-11-05T01:17:30.6Z,1,REGULAR,3pt,Jump Shot,[],1630592,3.4986859395532193,95.83333333333334,1610612751,18,22,2024-11-05T01:17:37Z,1120000,False,-229.0,-20.0,1,left,MISS J. Wilson 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,,,,23.0,Missed,,,,,,,,,,,,,,,
113,PT02M49.00S,2024-11-05T01:17:32.6Z,1,REGULAR,rebound,offensive,[],1629003,,,1610612751,18,22,2024-11-05T01:17:40Z,1130000,False,,,0,,S. Milton REBOUND (Off:1 Def:0),[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,Left Corner 3,24+ Left,,,,,,112.0,1.0,0.0,1.0,,,,,,,,,,,
114,PT02M49.00S,2024-11-05T01:17:40.5Z,1,REGULAR,foul,personal,['2freethrow'],1631222,,,1610612751,18,22,2024-11-05T01:20:21Z,1140000,False,,,0,,J. LaRavia shooting personal FOUL (1 PF) (Milton 2 FT),"[1631222, 1629003]",1610612763.0,MEM,shooting,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627962.0,1.0,0.0,Milton,1629003.0,,,,,,
116,PT02M49.00S,2024-11-05T01:17:51.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,18,22,2024-11-05T01:17:51Z,1160000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M49.00S,2024-11-05T01:17:52.8Z,1,REGULAR,substitution,out,[],1630560,,,1610612751,18,22,2024-11-05T01:20:19Z,1170000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M49.00S,2024-11-05T01:17:52.8Z,1,REGULAR,substitution,out,[],1630583,,,1610612751,18,22,2024-11-05T01:20:19Z,1180000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M49.00S,2024-11-05T01:17:52.8Z,1,REGULAR,substitution,out,[],1629630,,,1610612751,18,22,2024-11-05T01:20:19Z,1190000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M49.00S,2024-11-05T01:17:52.8Z,1,REGULAR,substitution,out,[],1630643,,,1610612751,18,22,2024-11-05T01:20:19Z,1200000,False,,,0,,SUB out: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M49.00S,2024-11-05T01:17:52.8Z,1,REGULAR,substitution,in,[],203471,,,1610612751,18,22,2024-11-05T01:20:19Z,1210000,False,,,0,,SUB in: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M49.00S,2024-11-05T01:17:52.8Z,1,REGULAR,substitution,in,[],1629634,,,1610612751,18,22,2024-11-05T01:20:19Z,1220000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M49.00S,2024-11-05T01:17:52.8Z,1,REGULAR,substitution,in,[],1642377,,,1610612751,18,22,2024-11-05T01:20:19Z,1230000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M49.00S,2024-11-05T01:17:52.8Z,1,REGULAR,substitution,in,[],1628991,,,1610612751,18,22,2024-11-05T01:20:19Z,1240000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M49.00S,2024-11-05T01:20:50.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629003,,,1610612751,19,22,2024-11-05T01:20:50Z,1250000,False,,,0,,S. Milton Free Throw 1 of 2 (4 PTS),[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,Made,,,,,,,,,,4.0,,,,,
126,PT02M49.00S,2024-11-05T01:21:09.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629003,,,1610612751,20,22,2024-11-05T01:21:09Z,1260000,False,,,0,,S. Milton Free Throw 2 of 2 (5 PTS),[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,Made,,,,,,,,,,5.0,,,,,
127,PT02M25.00S,2024-11-05T01:21:38.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203471,,,1610612763,20,22,2024-11-05T01:22:03Z,1270000,False,,,0,,D. Schröder personal FOUL (1 PF) (Jackson Jr. 2 FT),"[203471, 1628991]",1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Center,,,,,,,,,,1628953.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,
129,PT02M25.00S,2024-11-05T01:22:19.7Z,1,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,20,23,2024-11-05T01:22:19Z,1290000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (1 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,,,,,,,,,,1.0,,,,,
130,PT02M25.00S,2024-11-05T01:22:38.8Z,1,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,20,24,2024-11-05T01:22:38Z,1300000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (2 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,,,,,,,,,,2.0,,,,,
131,PT02M11.00S,2024-11-05T01:22:54.3Z,1,REGULAR,2pt,Jump Shot,[],203471,19.004599211563733,32.35294117647059,1610612751,22,24,2024-11-05T01:23:00Z,1310000,False,88.0,126.0,1,left,D. Schröder 15' pullup Jump Shot (5 PTS),[203471],1610612751.0,BKN,pullup,,,Schröder,D. Schröder,,,,,Mid-Range,8-16 Right,,,,15.39,Made,,,,,,,,,,5.0,,,,,
132,PT01M58.00S,2024-11-05T01:23:06.2Z,1,REGULAR,turnover,bad pass,[],1631222,,,1610612763,22,24,2024-11-05T01:23:13Z,1320000,False,,,0,,J. LaRavia bad pass TURNOVER (1 TO),"[1631222, 1630533]",1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,1.0,Williams,1630533.0,,,,,,,,,,,,,,,,,
133,PT01M58.00S,2024-11-05T01:23:06.2Z,1,REGULAR,steal,,[],1630533,,,1610612751,22,24,2024-11-05T01:23:09Z,1330000,False,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
134,PT01M53.00S,2024-11-05T01:23:11.1Z,1,REGULAR,turnover,bad pass,[],203471,,,1610612751,22,24,2024-11-05T01:23:17Z,1340000,False,,,0,,D. Schröder bad pass TURNOVER (2 TO),"[203471, 1629634]",1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,2.0,Clarke,1629634.0,,,,,,,,,,,,,,,,,
135,PT01M53.00S,2024-11-05T01:23:11.1Z,1,REGULAR,steal,,[],1629634,,,1610612763,22,24,2024-11-05T01:23:15Z,1350000,False,,,0,,B. Clarke STEAL (1 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
136,PT01M47.00S,2024-11-05T01:23:17.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630590,93.64323258869908,54.41176470588235,1610612763,22,26,2024-11-05T01:23:23Z,1360000,False,22.0,7.0,1,right,S. Pippen Jr. running Layup (2 PTS) (J. Wells 3 AST),"[1630590, 1642377]",1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,,2.33,Made,,,,,,,,,,2.0,J. Wells,1642377.0,3.0,,
138,PT01M22.00S,2024-11-05T01:23:43.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203471,7.703679369250986,54.90196078431373,1610612751,22,26,2024-11-05T01:23:47Z,1380000,False,-25.0,20.0,1,left,MISS D. Schröder driving Layup,[203471],1610612751.0,BKN,driving,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,,3.16,Missed,,,,,,,,,,,,,,,
139,PT01M19.00S,2024-11-05T01:23:46.3Z,1,REGULAR,rebound,defensive,[],1630590,,,1610612763,22,26,2024-11-05T01:23:47Z,1390000,False,,,0,,S. Pippen Jr. REBOUND (Off:0 Def:1),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,
140,PT01M16.00S,2024-11-05T01:23:49.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629634,93.51182654402102,49.01960784313725,1610612763,22,28,2024-11-05T01:23:54Z,1400000,False,-5.0,8.0,1,right,B. Clarke running DUNK (2 PTS) (S. Pippen Jr. 1 AST),"[1629634, 1630590]",1610612763.0,MEM,running,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,0.98,Made,,,,,,,,,,2.0,S. Pippen Jr.,1630590.0,1.0,,
142,PT00M58.70S,2024-11-05T01:24:05.9Z,1,REGULAR,3pt,Jump Shot,[],1630592,13.272010512483574,4.189644607843137,1610612751,22,28,2024-11-05T01:24:14Z,1420000,False,229.0,72.0,1,left,MISS J. Wilson 24' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,,,,24.02,Missed,,,,,,,,,,,,,,,
143,PT00M55.30S,2024-11-05T01:24:09.3Z,1,REGULAR,rebound,offensive,[],1630533,,,1610612751,22,28,2024-11-05T01:24:14Z,1430000,False,,,0,,Z. Williams REBOUND (Off:1 Def:0),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,,,,,,142.0,1.0,0.0,1.0,,,,,,,,,,,
144,PT00M52.90S,2024-11-05T01:24:14.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629634,,,1610612751,22,28,2024-11-05T01:24:23Z,1440000,False,,,0,,B. Clarke personal FOUL (1 PF) (Schröder 2 FT),"[1629634, 203471]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1627962.0,1.0,0.0,Schröder,203471.0,,,,,,
146,PT00M52.90S,2024-11-05T01:24:42.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203471,,,1610612751,22,28,2024-11-05T01:24:42Z,1460000,False,,,0,,MISS D. Schröder Free Throw 1 of 2,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
147,PT00M52.90S,2024-11-05T01:24:42.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,22,28,2024-11-05T01:24:42Z,1470000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,146.0,,,,,,,,,,,,,,
148,PT00M52.90S,2024-11-05T01:25:04.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203471,,,1610612751,23,28,2024-11-05T01:25:04Z,1480000,False,,,0,,D. Schröder Free Throw 2 of 2 (6 PTS),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,Made,,,,,,,,,,6.0,,,,,
149,PT00M30.60S,2024-11-05T01:25:29.8Z,1,REGULAR,2pt,Jump Shot,[],1642377,88.78120893561103,69.11764705882352,1610612763,23,30,2024-11-05T01:25:36Z,1490000,False,96.0,53.0,1,right,J. Wells 10' driving floating bank Jump Shot (4 PTS),[1642377],1610612763.0,MEM,driving floating bank,,,Wells,J. Wells,,,,,Mid-Range,8-16 Right,,,,10.93,Made,,,,,,,,,,4.0,,,,,
150,PT00M15.60S,2024-11-05T01:25:50.7Z,1,REGULAR,foul,offensive,['inpenalty'],203471,,,1610612751,23,30,2024-11-05T01:25:57Z,1500000,False,,,0,,D. Schröder offensive FOUL (2 PF),"[203471, 1642377]",1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,,,,,,,,,,1627962.0,2.0,0.0,Wells,1642377.0,,,,,,
152,PT00M15.60S,2024-11-05T01:25:50.7Z,1,REGULAR,turnover,offensive foul,[],203471,,,1610612751,23,30,2024-11-05T01:25:50Z,1520000,False,,,0,,D. Schröder offensive foul TURNOVER (3 TO),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,3.0,,,,,,,,,1627962.0,,,,,,,,,,
153,PT00M00.00S,2024-11-05T01:26:18.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642377,79.25837713534823,92.67003676470588,1610612763,23,30,2024-11-05T01:26:26Z,1530000,False,213.0,142.0,1,right,MISS J. Wells 25' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,,25.66,Missed,,,,,,,,,,,,,,,
154,PT00M00.00S,2024-11-05T01:26:18.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,23,30,2024-11-05T01:26:26Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,153.0,,,,,,,,,,,,,,
155,PT00M00.00S,2024-11-05T01:26:22.8Z,1,REGULAR,period,end,[],0,,,1610612763,23,30,2024-11-05T01:26:22Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-11-05T01:26:36.5Z,2,REGULAR,substitution,out,['startperiod'],1630533,,,1610612763,23,30,2024-11-05T01:29:04Z,1560000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-11-05T01:26:36.5Z,2,REGULAR,substitution,out,['startperiod'],1629003,,,1610612763,23,30,2024-11-05T01:29:04Z,1570000,False,,,0,,SUB out: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-11-05T01:26:36.5Z,2,REGULAR,substitution,in,['startperiod'],1629661,,,1610612763,23,30,2024-11-05T01:29:04Z,1580000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2024-11-05T01:26:36.5Z,2,REGULAR,substitution,in,['startperiod'],1627827,,,1610612763,23,30,2024-11-05T01:29:04Z,1590000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2024-11-05T01:29:18.4Z,2,REGULAR,period,start,[],0,,,1610612751,23,30,2024-11-05T01:29:18Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M41.00S,2024-11-05T01:29:35.7Z,2,REGULAR,turnover,bad pass,[],1630553,,,1610612751,23,30,2024-11-05T01:29:44Z,1610000,False,,,0,,K. Johnson bad pass TURNOVER (1 TO),"[1630553, 1629634]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.0,Clarke,1629634.0,,,,,,,,,,,,,,,,,
162,PT11M41.00S,2024-11-05T01:29:35.7Z,2,REGULAR,steal,,[],1629634,,,1610612763,23,30,2024-11-05T01:30:14Z,1620000,False,,,0,,B. Clarke STEAL (2 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
163,PT11M37.00S,2024-11-05T01:29:40.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630590,72.7496714848883,19.11764705882353,1610612763,23,30,2024-11-05T01:29:48Z,1630000,False,-154.0,204.0,1,right,MISS S. Pippen Jr. 25' running 3PT,[1630590],1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Left Center,,,,25.56,Missed,,,,,,,,,,,,,,,
164,PT11M34.00S,2024-11-05T01:29:43.7Z,2,REGULAR,rebound,defensive,[],1630553,,,1610612751,23,30,2024-11-05T01:29:43Z,1640000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,163.0,1.0,1.0,0.0,,,,,,,,,,,
165,PT11M27.00S,2024-11-05T01:29:51.8Z,2,REGULAR,foul,personal,['2freethrow'],1630590,,,1610612751,23,30,2024-11-05T01:29:59Z,1650000,False,,,0,,S. Pippen Jr. shooting personal FOUL (1 PF) (Wilson 2 FT),"[1630590, 1630592]",1610612763.0,MEM,shooting,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628953.0,1.0,0.0,Wilson,1630592.0,,,,,,
167,PT11M27.00S,2024-11-05T01:30:18.5Z,2,REGULAR,freethrow,1 of 2,[],1630592,,,1610612751,23,30,2024-11-05T01:30:18Z,1670000,False,,,0,,MISS J. Wilson Free Throw 1 of 2,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
168,PT11M27.00S,2024-11-05T01:30:18.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,23,30,2024-11-05T01:30:18Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,167.0,,,,,,,,,,,,,,
169,PT11M27.00S,2024-11-05T01:30:34.6Z,2,REGULAR,freethrow,2 of 2,[],1630592,,,1610612751,24,30,2024-11-05T01:30:34Z,1690000,False,,,0,,J. Wilson Free Throw 2 of 2 (1 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,Made,,,,,,,,,,1.0,,,,,
