actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-04-06T19:42:33.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-04-06T19:42:33Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-04-06T19:42:35.3Z,1,REGULAR,jumpball,recovered,[],1641736,,,1610612751,0,0,2025-04-06T19:42:35Z,40000,False,,,0,,Jump Ball D. Timme vs. J. Mogbo: Tip to R. Beekman,"[1641736, 1631166, 1642367]",1610612751.0,BKN,startperiod,R. Beekman,1641736.0,Beekman,R. Beekman,Timme,1631166.0,Mogbo,1642367.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2025-04-06T19:42:55.7Z,1,REGULAR,3pt,Jump Shot,[],1630553,32.14520367936925,25.735294117647058,1610612751,0,0,2025-04-06T19:43:14Z,70000,False,121.0,250.0,1,left,MISS K. Johnson 27' pullup 3PT,[1630553],1610612751.0,BKN,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,27.76,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2025-04-06T19:42:56.7Z,1,REGULAR,rebound,offensive,[],1631166,,,1610612751,0,0,2025-04-06T19:43:36Z,80000,False,,,0,,D. Timme REBOUND (Off:1 Def:0),[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M36.00S,2025-04-06T19:43:02.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631166,5.590000152587891,50.0,1610612751,2,0,2025-04-06T19:43:41Z,90000,False,0.0,0.0,1,left,D. Timme tip Layup (2 PTS),[1631166],1610612751.0,BKN,tip,,,Timme,D. Timme,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M14.00S,2025-04-06T19:43:17.9Z,1,REGULAR,3pt,Jump Shot,[],1630534,67.36202365308804,56.127450980392155,1610612761,2,3,2025-04-06T19:43:22Z,100000,False,31.0,254.0,1,right,O. Agbaji 25' 3PT  (3 PTS) (J. Mogbo 1 AST),"[1630534, 1642367]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,25.61,Made,,,,,3.0,J. Mogbo,1642367.0,1.0,,,,,,,,,,
12,PT11M00.00S,2025-04-06T19:43:32.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,7.046649145860711,64.4607843137255,1610612751,2,3,2025-04-06T19:43:35Z,120000,False,-72.0,14.0,1,left,MISS K. Johnson 7' driving Layup - blocked,"[1630553, 1642367]",1610612751.0,BKN,driving,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,7.36,Missed,,,,,,,,,Mogbo,1642367.0,,,,,,,,
13,PT11M00.00S,2025-04-06T19:43:32.2Z,1,REGULAR,block,,[],1642367,,,1610612751,2,3,2025-04-06T19:43:34Z,130000,False,,,0,,J. Mogbo BLOCK (1 BLK),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
14,PT10M58.00S,2025-04-06T19:43:34.2Z,1,REGULAR,rebound,defensive,[],1642266,,,1610612761,2,3,2025-04-06T19:43:35Z,140000,False,,,0,,J. Walter REBOUND (Off:0 Def:1),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,In The Paint (Non-RA),0-8 Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M46.00S,2025-04-06T19:43:46.9Z,1,REGULAR,3pt,Jump Shot,[],1642347,80.76544021024968,91.66666666666666,1610612761,2,3,2025-04-06T19:43:51Z,150000,False,208.0,128.0,1,right,MISS J. Shead 24' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,24.46,Missed,,,,,,,,,,,,,,,,,,
16,PT10M42.00S,2025-04-06T19:43:50.9Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612751,2,3,2025-04-06T19:43:51Z,160000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M37.00S,2025-04-06T19:43:55.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630553,7.178055190538765,45.83333333333333,1610612751,4,3,2025-04-06T19:44:01Z,170000,False,21.0,15.0,1,left,K. Johnson running Layup (2 PTS) (Z. Williams 1 AST),"[1630553, 1630533]",1610612751.0,BKN,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,2.0,Z. Williams,1630533.0,1.0,,,,,,,,,,
19,PT10M28.00S,2025-04-06T19:44:06.4Z,1,REGULAR,foul,personal,[],1630570,,,1610612761,4,3,2025-04-06T19:44:15Z,190000,False,,,0,,T. Watford personal FOUL (1 PF),"[1630570, 1630534]",1610612751.0,BKN,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2003.0,1.0,0.0,Agbaji,1630534.0,,,
21,PT10M22.00S,2025-04-06T19:44:41.0Z,1,REGULAR,foul,personal,[],1630570,,,1610612761,4,3,2025-04-06T19:44:55Z,210000,False,,,0,,T. Watford personal FOUL (2 PF),"[1630570, 1629628]",1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1628951.0,2.0,0.0,Barrett,1629628.0,,,
23,PT10M14.00S,2025-04-06T19:45:03.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642367,89.83245729303549,49.754901960784316,1610612761,4,5,2025-04-06T19:45:49Z,230000,False,-1.0,43.0,1,right,J. Mogbo cutting finger roll Layup (2 PTS) (R. Barrett 1 AST),"[1642367, 1629628]",1610612761.0,TOR,cutting finger roll,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,4.31,Made,,,,,2.0,R. Barrett,1629628.0,1.0,,,,,,,,,,
25,PT10M05.00S,2025-04-06T19:45:12.6Z,1,REGULAR,turnover,bad pass,[],1630553,,,1610612751,4,5,2025-04-06T19:45:16Z,250000,False,,,0,,K. Johnson bad pass TURNOVER (1 TO),"[1630553, 1642347]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Shead,1642347.0
26,PT10M05.00S,2025-04-06T19:45:12.6Z,1,REGULAR,steal,,[],1642347,,,1610612761,4,5,2025-04-06T19:49:33Z,260000,False,,,0,,J. Shead STEAL (1 STL),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
27,PT10M00.00S,2025-04-06T19:45:17.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630534,92.59198423127464,54.65686274509803,1610612761,4,5,2025-04-06T19:45:21Z,270000,False,23.0,17.0,1,right,MISS O. Agbaji running finger roll Layup,[1630534],1610612761.0,TOR,running finger roll,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,,,,
28,PT09M59.00S,2025-04-06T19:45:18.2Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612751,4,5,2025-04-06T19:45:21Z,280000,False,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,27.0,2.0,2.0,0.0,,,,,,,,,,,,,,
29,PT09M55.00S,2025-04-06T19:45:22.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631166,5.124835742444152,96.83670343137256,1610612751,4,5,2025-04-06T19:48:42Z,290000,False,-234.0,-4.0,1,left,MISS D. Timme running 3PT,[1631166],1610612751.0,BKN,running,,,Timme,D. Timme,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
30,PT09M53.00S,2025-04-06T19:45:24.2Z,1,REGULAR,rebound,defensive,[],1642367,,,1610612761,4,5,2025-04-06T19:49:40Z,300000,False,,,0,,J. Mogbo REBOUND (Off:0 Def:1),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Left Corner 3,24+ Left,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT09M35.00S,2025-04-06T19:45:53.1Z,1,REGULAR,3pt,Jump Shot,[],1629628,64.33968462549278,45.83333333333333,1610612761,4,5,2025-04-06T19:45:58Z,320000,False,-21.0,283.0,1,right,MISS R. Barrett 28' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,28.35,Missed,,,,,,,,,,,,,,,,,,
