actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-11-14T00:41:30.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-14T00:41:30Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-11-14T00:41:32.1Z,1,REGULAR,jumpball,recovered,[],1628369,,,1610612738,0,0,2024-11-14T00:41:32Z,40000,False,,,0,,Jump Ball N. Queta vs. N. Claxton: Tip to J. Tatum,"[1628369, 1629674, 1629651]",1610612738.0,BOS,startperiod,J. Tatum,1628369.0,Tatum,J. Tatum,Queta,1629674.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M49.00S,2024-11-14T00:41:40.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,13.354139290407357,56.372549019607845,1610612738,0,0,2024-11-14T00:54:09Z,70000,False,-32.0,73.0,1,left,MISS J. Holiday 7' floating Shot,[201950],1610612738.0,BOS,floating,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,7.97,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2024-11-14T00:41:47.9Z,1,REGULAR,rebound,defensive,[],1630560,,,1610612751,0,0,2024-11-14T00:41:47Z,80000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M37.00S,2024-11-14T00:41:54.6Z,1,REGULAR,foul,personal,[],1629674,,,1610612751,0,0,2024-11-14T00:42:04Z,90000,False,,,0,,N. Queta personal FOUL (1 PF),"[1629674, 1630560]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,,,,,,,1830.0,1.0,0.0,Thomas,1630560.0,,,,,,,,,
11,PT11M25.00S,2024-11-14T00:42:28.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,91.27792378449409,59.80392156862745,1610612751,0,0,2024-11-14T00:42:31Z,110000,False,49.0,29.0,1,right,MISS C. Thomas driving floating bank Shot,[1630560],1610612751.0,BKN,driving floating bank,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,5.72,Missed,,,,,,,,,,,,,,,,,,
12,PT11M23.00S,2024-11-14T00:42:30.5Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,0,0,2024-11-14T00:42:31Z,120000,False,,,0,,N. Queta REBOUND (Off:0 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M11.00S,2024-11-14T00:42:41.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,15.850854139290407,43.627450980392155,1610612738,0,0,2024-11-14T00:42:46Z,130000,False,32.0,96.0,1,left,MISS J. Brown 10' turnaround Shot,[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,10.16,Missed,,,,,,,,,,,,,,,,,,
14,PT11M08.00S,2024-11-14T00:42:44.9Z,1,REGULAR,rebound,defensive,[],203471,,,1610612751,0,0,2024-11-14T00:42:46Z,140000,False,,,0,,D. Schröder REBOUND (Off:0 Def:1),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M55.00S,2024-11-14T00:42:59.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,93.11760840998686,46.07843137254902,1610612751,2,0,2024-11-14T00:43:04Z,150000,False,-20.0,12.0,1,right,N. Claxton Layup (2 PTS) (C. Johnson 1 AST),"[1629651, 1629661]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.31,Made,,,,,,,,,,2.0,C. Johnson,1629661.0,1.0,,,,,
