actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-04-10T23:41:14.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-04-10T23:41:14Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-04-10T23:41:16.9Z,1,REGULAR,jumpball,recovered,[],1630553,,,1610612751,0,0,2025-04-10T23:41:16Z,40000,False,,,0,,Jump Ball N. Claxton vs. O. Okongwu: Tip to K. Johnson,"[1630553, 1629651, 1630168]",1610612751.0,BKN,startperiod,K. Johnson,1630553.0,Johnson,K. Johnson,Claxton,1629651.0,Okongwu,1630168.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2025-04-10T23:41:32.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,91.5407358738502,49.50980392156863,1610612751,0,0,2025-04-10T23:41:36Z,70000,False,-2.0,27.0,1,right,MISS T. Watford driving Layup,[1630570],1610612751.0,BKN,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2025-04-10T23:41:35.6Z,1,REGULAR,rebound,offensive,[],1630570,,,1610612751,0,0,2025-04-10T23:41:36Z,80000,False,,,0,,T. Watford REBOUND (Off:1 Def:0),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M38.00S,2025-04-10T23:41:35.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630570,94.40999984741211,50.0,1610612751,0,0,2025-04-10T23:41:35Z,90000,False,0.0,0.0,1,right,MISS T. Watford tip Layup,[1630570],1610612751.0,BKN,tip,,,Watford,T. Watford,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
10,PT11M37.00S,2025-04-10T23:41:36.0Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,0,0,2025-04-10T23:41:36Z,100000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M26.00S,2025-04-10T23:41:47.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,18.347568988173457,56.61764705882353,1610612737,0,2,2025-04-10T23:41:53Z,110000,False,-33.0,120.0,1,left,D. Daniels 12' driving floating Jump Shot (2 PTS) (T. Young 1 AST),"[1630700, 1629027]",1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,12.45,Made,,,,,2.0,T. Young,1629027.0,1.0,,,,,,,,,,
13,PT11M08.00S,2025-04-10T23:42:07.1Z,1,REGULAR,foul,personal,['2freethrow'],1631243,,,1610612751,0,2,2025-04-10T23:42:21Z,130000,False,,,0,,M. Gueye shooting personal FOUL (1 PF) (Williams 2 FT),"[1631243, 1630533]",1610612737.0,ATL,shooting,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627541.0,1.0,0.0,Williams,1630533.0,,,,,
15,PT11M08.00S,2025-04-10T23:42:37.6Z,1,REGULAR,freethrow,1 of 2,[],1630533,,,1610612751,1,2,2025-04-10T23:43:02Z,150000,False,,,0,,Z. Williams Free Throw 1 of 2 (1 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
16,PT11M08.00S,2025-04-10T23:42:37.6Z,1,REGULAR,freethrow,2 of 2,[],1630533,,,1610612751,1,2,2025-04-10T23:43:02Z,160000,False,,,0,,MISS Z. Williams Free Throw 2 of 2,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
