actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
89,PT04M26.00S,2025-02-13T00:59:05.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,88.12417871222075,55.14705882352941,1610612751,18,18,2025-02-13T01:02:00Z,890000,False,26.0,59.0,1,right,MISS N. Claxton 6' driving floating Shot - blocked,"[1629651, 203083]",1610612751.0,BKN,driving floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,Drummond,203083.0,,,,,,,,
90,PT04M26.00S,2025-02-13T00:59:05.5Z,1,REGULAR,block,,[],203083,,,1610612751,18,18,2025-02-13T00:59:13Z,900000,False,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
91,PT04M25.00S,2025-02-13T00:59:06.5Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,18,18,2025-02-13T01:02:00Z,910000,False,,,0,,N. Claxton REBOUND (Off:4 Def:0),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,89.0,4.0,0.0,4.0,,,,,,,,,,,,,
92,PT04M22.00S,2025-02-13T00:59:13.5Z,1,REGULAR,turnover,lost ball,[],1629651,,,1610612751,18,18,2025-02-13T01:02:11Z,920000,False,,,0,,N. Claxton lost ball TURNOVER (1 TO),"[1629651, 1629656]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Grimes,1629656.0
93,PT04M22.00S,2025-02-13T00:59:13.5Z,1,REGULAR,steal,,[],1629656,,,1610612755,18,18,2025-02-13T00:59:56Z,930000,False,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
94,PT04M19.00S,2025-02-13T00:59:18.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630288,7.046649145860711,52.20588235294118,1610612755,18,20,2025-02-13T01:02:17Z,940000,False,-11.0,14.0,1,left,J. Dowtin Jr. running Layup (2 PTS) (A. Drummond 1 AST),"[1630288, 203083]",1610612755.0,PHI,running,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Restricted Area,0-8 Center,1.76,Made,2.0,,,,,A. Drummond,203083.0,1.0,,,,,,,,,,
95,PT04M04.00S,2025-02-13T00:59:26.2Z,1,REGULAR,foul,personal,['2freethrow'],1642348,,,1610612751,18,20,2025-02-13T00:59:53Z,950000,False,,,0,,J. Edwards shooting personal FOUL (1 PF) (Johnson 2 FT),"[1642348, 1629661]",1610612755.0,PHI,shooting,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,200833.0,1.0,0.0,Johnson,1629661.0,,,
97,PT04M04.00S,2025-02-13T00:59:55.6Z,1,REGULAR,freethrow,1 of 2,[],1629661,,,1610612751,19,20,2025-02-13T00:59:55Z,970000,False,,,0,,C. Johnson Free Throw 1 of 2 (1 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
99,PT04M04.00S,2025-02-13T00:59:56.9Z,1,REGULAR,substitution,out,[],1626156,,,1610612751,19,20,2025-02-13T01:00:14Z,980000,False,,,0,,SUB out: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M04.00S,2025-02-13T00:59:56.9Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,19,20,2025-02-13T01:00:14Z,990000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M04.00S,2025-02-13T00:59:56.9Z,1,REGULAR,substitution,in,[],1630549,,,1610612751,19,20,2025-02-13T01:00:14Z,1000000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M04.00S,2025-02-13T00:59:56.9Z,1,REGULAR,substitution,in,[],1641787,,,1610612751,19,20,2025-02-13T01:00:14Z,1010000,False,,,0,,SUB in: T. Evbuomwan,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M04.00S,2025-02-13T01:00:17.1Z,1,REGULAR,freethrow,2 of 2,[],1629661,,,1610612751,20,20,2025-02-13T01:00:17Z,1020000,False,,,0,,C. Johnson Free Throw 2 of 2 (2 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
105,PT03M45.00S,2025-02-13T01:00:39.6Z,1,REGULAR,3pt,Jump Shot,[],1629656,21.369908015768726,89.95098039215686,1610612755,20,20,2025-02-13T01:00:43Z,1030000,False,-200.0,148.0,1,left,MISS Q. Grimes 24' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
106,PT03M42.00S,2025-02-13T01:00:42.6Z,1,REGULAR,rebound,offensive,[],1642348,,,1610612755,20,20,2025-02-13T01:00:43Z,1040000,False,,,0,,J. Edwards REBOUND (Off:1 Def:0),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,,,,105.0,1.0,0.0,1.0,,,,,,,,,,,,,
107,PT03M32.00S,2025-02-13T01:00:52.6Z,1,REGULAR,turnover,bad pass,[],1630288,,,1610612755,20,20,2025-02-13T01:00:56Z,1050000,False,,,0,,J. Dowtin Jr. bad pass TURNOVER (1 TO),"[1630288, 1630570]",1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Watford,1630570.0
108,PT03M32.00S,2025-02-13T01:00:52.6Z,1,REGULAR,steal,,[],1630570,,,1610612751,20,20,2025-02-13T01:00:54Z,1060000,False,,,0,,T. Watford STEAL (1 STL),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
109,PT03M23.00S,2025-02-13T01:01:02.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641787,92.9862023653088,97.05882352941177,1610612751,20,20,2025-02-13T01:01:14Z,1070000,False,235.0,13.0,1,right,MISS T. Evbuomwan 3PT,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Right Corner 3,24+ Right,23.57,Missed,,,,,,,,,,,,,,,,,,
110,PT03M17.00S,2025-02-13T01:01:08.3Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612755,20,20,2025-02-13T01:01:14Z,1080000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,,,,109.0,2.0,2.0,0.0,,,,,,,,,,,,,
111,PT03M16.00S,2025-02-13T01:01:10.2Z,1,REGULAR,turnover,out-of-bounds,[],1629656,,,1610612755,20,20,2025-02-13T01:01:32Z,1090000,False,,,0,,Q. Grimes lost ball out-of-bounds TURNOVER (1 TO),[1629656],1610612755.0,PHI,lost ball,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,101283.0,,,,,1.0,,
112,PT03M16.00S,2025-02-13T01:01:12.7Z,1,REGULAR,substitution,out,[],1629661,,,1610612751,20,20,2025-02-13T01:01:20Z,1100000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M16.00S,2025-02-13T01:01:12.7Z,1,REGULAR,substitution,in,[],1631213,,,1610612751,20,20,2025-02-13T01:01:20Z,1110000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M03.00S,2025-02-13T01:01:38.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630570,92.72339027595268,44.11764705882353,1610612751,22,20,2025-02-13T01:01:42Z,1120000,False,-29.0,16.0,1,right,T. Watford cutting Layup (2 PTS) (D. Sharpe 1 AST),"[1630570, 1630549]",1610612751.0,BKN,cutting,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,3.34,Made,2.0,,,,,D. Sharpe,1630549.0,1.0,,,,,,,,,,
116,PT02M47.00S,2025-02-13T01:01:55.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203083,9.017739816031538,36.76470588235294,1610612755,22,20,2025-02-13T01:05:02Z,1140000,False,66.0,32.0,1,left,MISS A. Drummond 7' driving floating bank Shot,[203083],1610612755.0,PHI,driving floating bank,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,7.37,Missed,,,,,,,,,,,,,,,,,,
117,PT02M45.00S,2025-02-13T01:01:57.3Z,1,REGULAR,rebound,defensive,[],1631213,,,1610612751,22,20,2025-02-13T01:05:02Z,1150000,False,,,0,,T. Martin REBOUND (Off:0 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,,
118,PT02M38.00S,2025-02-13T01:02:06.3Z,1,REGULAR,foul,personal,[],203083,,,1610612751,22,20,2025-02-13T01:02:13Z,1160000,False,,,0,,A. Drummond personal FOUL (1 PF),"[203083, 1630570]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,101283.0,1.0,0.0,Watford,1630570.0,,,
120,PT02M38.00S,2025-02-13T01:02:13.2Z,1,REGULAR,substitution,out,[],1629656,,,1610612751,22,20,2025-02-13T01:02:15Z,1180000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M38.00S,2025-02-13T01:02:13.2Z,1,REGULAR,substitution,in,[],1626162,,,1610612751,22,20,2025-02-13T01:02:15Z,1190000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M38.00S,2025-02-13T01:02:27.9Z,1,REGULAR,substitution,out,[],202331,,,1610612751,22,20,2025-02-13T01:02:35Z,1200000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M38.00S,2025-02-13T01:02:27.9Z,1,REGULAR,substitution,in,[],1627824,,,1610612751,22,20,2025-02-13T01:02:35Z,1210000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M32.00S,2025-02-13T01:02:48.8Z,1,REGULAR,3pt,Jump Shot,[],1630592,77.21747700394218,5.88235294117647,1610612751,25,20,2025-02-13T01:02:54Z,1220000,False,-221.0,162.0,1,right,J. Wilson 27' 3PT  (3 PTS) (T. Watford 1 AST),"[1630592, 1630570]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,27.35,Made,3.0,,,,,T. Watford,1630570.0,1.0,,,,,,,,,,
126,PT02M06.00S,2025-02-13T01:03:14.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,12.302890932982917,56.127450980392155,1610612755,25,20,2025-02-13T01:03:20Z,1240000,False,-31.0,63.0,1,left,MISS K. Oubre Jr. 7' driving floating Shot,[1626162],1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.01,Missed,,,,,,,,,,,,,,,,,,
127,PT02M04.00S,2025-02-13T01:03:16.6Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,25,20,2025-02-13T01:11:18Z,1250000,False,,,0,,A. Drummond REBOUND (Off:1 Def:0),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,126.0,1.0,0.0,1.0,,,,,,,,,,,,,
128,PT02M01.00S,2025-02-13T01:03:19.9Z,1,REGULAR,turnover,bad pass,[],1627824,,,1610612755,25,20,2025-02-13T01:03:24Z,1260000,False,,,0,,G. Yabusele bad pass TURNOVER (1 TO),"[1627824, 1630570]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Watford,1630570.0
129,PT02M01.00S,2025-02-13T01:03:19.9Z,1,REGULAR,steal,,[],1630570,,,1610612751,25,20,2025-02-13T01:10:31Z,1270000,False,,,0,,T. Watford STEAL (2 STL),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
130,PT01M55.00S,2025-02-13T01:03:26.3Z,1,REGULAR,turnover,lost ball,[],1630570,,,1610612751,25,20,2025-02-13T01:03:29Z,1280000,False,,,0,,T. Watford lost ball TURNOVER (1 TO),"[1630570, 1642348]",1610612751.0,BKN,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Edwards,1642348.0
131,PT01M55.00S,2025-02-13T01:03:26.3Z,1,REGULAR,steal,,[],1642348,,,1610612755,25,20,2025-02-13T01:03:38Z,1290000,False,,,0,,J. Edwards STEAL (1 STL),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
132,PT01M48.00S,2025-02-13T01:03:33.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642348,30.56833114323259,23.284313725490197,1610612755,25,23,2025-02-13T01:03:37Z,1300000,False,134.0,235.0,1,left,J. Edwards 27' 3PT pullup (3 PTS),[1642348],1610612755.0,PHI,pullup,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,27.01,Made,3.0,,,,,,,,,,,,,,,,,
133,PT01M34.00S,2025-02-13T01:03:46.7Z,1,REGULAR,3pt,Jump Shot,[],1630592,74.98357424441524,88.48039215686273,1610612751,25,23,2025-02-13T01:03:50Z,1310000,False,192.0,183.0,1,right,MISS J. Wilson 26' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,26.53,Missed,,,,,,,,,,,,,,,,,,
134,PT01M30.00S,2025-02-13T01:03:50.7Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,25,23,2025-02-13T01:03:50Z,1320000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,
135,PT01M21.00S,2025-02-13T01:03:59.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630288,7.30946123521682,40.44117647058824,1610612755,25,23,2025-02-13T01:04:04Z,1330000,False,48.0,16.0,1,left,MISS J. Dowtin Jr. driving Hook,[1630288],1610612755.0,PHI,driving,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.05,Missed,,,,,,,,,,,,,,,,,,
136,PT01M19.00S,2025-02-13T01:04:02.2Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,25,23,2025-02-13T01:04:02Z,1340000,False,,,0,,A. Drummond REBOUND (Off:2 Def:0),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,135.0,2.0,0.0,2.0,,,,,,,,,,,,,
137,PT01M14.00S,2025-02-13T01:04:08.9Z,1,REGULAR,foul,personal,['2freethrow'],1630549,,,1610612755,25,23,2025-02-13T01:04:24Z,1350000,False,,,0,,D. Sharpe shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1630549, 1626162]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200833.0,1.0,0.0,Oubre Jr.,1626162.0,,,
139,PT01M14.00S,2025-02-13T01:04:37.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626162,,,1610612755,25,24,2025-02-13T01:04:37Z,1370000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (5 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
140,PT01M14.00S,2025-02-13T01:04:38.3Z,1,REGULAR,substitution,out,[],203083,,,1610612755,25,24,2025-02-13T01:04:43Z,1380000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M14.00S,2025-02-13T01:04:38.3Z,1,REGULAR,substitution,in,[],1641741,,,1610612755,25,24,2025-02-13T01:04:43Z,1390000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M14.00S,2025-02-13T01:05:01.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626162,,,1610612755,25,25,2025-02-13T01:05:01Z,1400000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (6 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
143,PT01M07.00S,2025-02-13T01:05:11.4Z,1,REGULAR,foul,personal,[],1626162,,,1610612751,25,25,2025-02-13T01:05:20Z,1410000,False,,,0,,K. Oubre Jr. personal FOUL (1 PF),"[1626162, 1641787]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627529.0,1.0,0.0,Evbuomwan,1641787.0,,,
145,PT01M00.00S,2025-02-13T01:05:45.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,92.19776609724047,43.627450980392155,1610612751,27,25,2025-02-13T01:05:52Z,1430000,False,-32.0,21.0,1,right,D. Sharpe alley-oop Layup (2 PTS) (T. Evbuomwan 1 AST),"[1630549, 1641787]",1610612751.0,BKN,alley-oop,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,3.81,Made,2.0,,,,,T. Evbuomwan,1641787.0,1.0,,,,,,,,,,
147,PT00M36.70S,2025-02-13T01:06:11.1Z,1,REGULAR,3pt,Jump Shot,[],1641741,5.075558475689881,94.36274509803921,1610612755,27,25,2025-02-13T01:06:16Z,1450000,False,-222.0,-5.0,1,left,MISS R. Council IV 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Left Corner 3,24+ Left,22.19,Missed,,,,,,,,,,,,,,,,,,
148,PT00M34.30S,2025-02-13T01:06:13.5Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,27,25,2025-02-13T01:06:16Z,1460000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Left Corner 3,24+ Left,,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,,
149,PT00M33.40S,2025-02-13T01:06:15.1Z,1,REGULAR,turnover,bad pass,[],1630549,,,1610612751,27,25,2025-02-13T01:06:18Z,1470000,False,,,0,,D. Sharpe bad pass TURNOVER (1 TO),"[1630549, 1642348]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Edwards,1642348.0
150,PT00M33.40S,2025-02-13T01:06:15.1Z,1,REGULAR,steal,,[],1642348,,,1610612755,27,25,2025-02-13T01:06:17Z,1480000,False,,,0,,J. Edwards STEAL (2 STL),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
151,PT00M29.60S,2025-02-13T01:06:19.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626162,6.389618922470433,51.71568627450981,1610612755,27,27,2025-02-13T01:06:22Z,1490000,False,-9.0,8.0,1,left,K. Oubre Jr. cutting Layup (8 PTS) (J. Edwards 1 AST),"[1626162, 1642348]",1610612755.0,PHI,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.15,Made,8.0,,,,,J. Edwards,1642348.0,1.0,,,,,,,,,,
153,PT00M10.50S,2025-02-13T01:06:40.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,89.56964520367937,52.94117647058824,1610612751,29,27,2025-02-13T01:07:15Z,1502500,False,15.0,46.0,1,right,T. Watford driving floating Jump Shot (4 PTS),[1630570],1610612751.0,BKN,driving floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,4.78,Made,4.0,,,,,,,,,,,,,,,,,
155,PT00M01.70S,2025-02-13T01:07:05.9Z,1,REGULAR,3pt,Jump Shot,[],1630288,14.011169513797633,94.6078431372549,1610612755,29,27,2025-02-13T01:07:43Z,1530000,False,-223.0,79.0,1,left,MISS J. Dowtin Jr. pullup 3PT,[1630288],1610612755.0,PHI,pullup,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
156,PT00M01.00S,2025-02-13T01:07:06.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,29,27,2025-02-13T01:07:43Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Left Corner 3,24+ Left,,,,155.0,,,,,,,,,,,,,,,,
157,PT00M00.00S,2025-02-13T01:07:09.7Z,1,REGULAR,period,end,[],0,,,1610612755,29,27,2025-02-13T01:07:09Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-02-13T01:07:53.0Z,2,REGULAR,substitution,out,['startperiod'],1630592,,,1610612755,29,27,2025-02-13T01:09:54Z,1560000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-02-13T01:07:53.0Z,2,REGULAR,substitution,out,['startperiod'],1630288,,,1610612755,29,27,2025-02-13T01:09:54Z,1570000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-02-13T01:07:53.0Z,2,REGULAR,substitution,out,['startperiod'],1642348,,,1610612755,29,27,2025-02-13T01:09:54Z,1580000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-02-13T01:07:53.0Z,2,REGULAR,substitution,in,['startperiod'],1630533,,,1610612755,29,27,2025-02-13T01:09:54Z,1590000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-02-13T01:07:53.0Z,2,REGULAR,substitution,in,['startperiod'],1630215,,,1610612755,29,27,2025-02-13T01:09:54Z,1600000,False,,,0,,SUB in: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-02-13T01:07:53.0Z,2,REGULAR,substitution,in,['startperiod'],1629656,,,1610612755,29,27,2025-02-13T01:09:54Z,1610000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-02-13T01:10:04.7Z,2,REGULAR,period,start,[],0,,,1610612755,29,27,2025-02-13T01:10:04Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M44.00S,2025-02-13T01:10:22.8Z,2,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612755,29,27,2025-02-13T01:10:47Z,1630000,False,,,0,,T. Watford shooting personal FOUL (1 PF) (Grimes 2 FT),"[1630570, 1629656]",1610612751.0,BKN,shooting,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627529.0,1.0,0.0,Grimes,1629656.0,,,
167,PT11M44.00S,2025-02-13T01:10:48.0Z,2,REGULAR,freethrow,1 of 2,[],1629656,,,1610612755,29,27,2025-02-13T01:10:48Z,1650000,False,,,0,,MISS Q. Grimes Free Throw 1 of 2,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
168,PT11M44.00S,2025-02-13T01:10:48.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,29,27,2025-02-13T01:10:48Z,1660000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,167.0,,,,,,,,,,,,,,,,
169,PT11M44.00S,2025-02-13T01:11:01.3Z,2,REGULAR,freethrow,2 of 2,[],1629656,,,1610612755,29,28,2025-02-13T01:11:01Z,1670000,False,,,0,,Q. Grimes Free Throw 2 of 2 (10 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
170,PT11M27.00S,2025-02-13T01:11:22.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630570,85.23324572930355,45.83333333333333,1610612751,29,28,2025-02-13T01:11:29Z,1680000,False,-21.0,86.0,1,right,MISS T. Watford 8' turnaround Hook,[1630570],1610612751.0,BKN,turnaround,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,8.88,Missed,,,,,,,,,,,,,,,,,,
171,PT11M25.00S,2025-02-13T01:11:23.8Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,29,28,2025-02-13T01:11:23Z,1690000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,170.0,2.0,1.0,1.0,,,,,,,,,,,,,
