actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
41,PT09M28.00S,2025-02-11T00:44:17.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,95.74572930354796,50.98039215686274,1610612751,4,6,2025-02-11T00:44:20Z,410000,False,5.0,-13.0,1,right,MISS K. Johnson driving Layup - blocked,"[1630553, 1631217]",1610612751.0,BKN,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.34,Missed,,,,,,,,,Diabaté,1631217.0,,,,,,,,
42,PT09M28.00S,2025-02-11T00:44:17.0Z,1,REGULAR,block,,[],1631217,,,1610612751,4,6,2025-02-11T00:44:18Z,420000,False,,,0,,M. Diabaté BLOCK (1 BLK),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT09M25.00S,2025-02-11T00:44:20.0Z,1,REGULAR,rebound,defensive,[],1631217,,,1610612766,4,6,2025-02-11T00:44:20Z,430000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:2),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,41.0,3.0,2.0,1.0,,,,,,,,,,,,,
45,PT09M23.00S,2025-02-11T00:44:23.0Z,1,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612766,4,6,2025-02-11T00:44:37Z,450000,False,,,0,,D. Russell shooting personal FOUL (1 PF) (Diabaté 2 FT),"[1626156, 1631217]",1610612751.0,BKN,shooting,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627962.0,1.0,0.0,Diabaté,1631217.0,,,
47,PT09M23.00S,2025-02-11T00:44:57.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631217,,,1610612766,4,6,2025-02-11T00:48:09Z,470000,False,,,0,,MISS M. Diabaté Free Throw 1 of 2,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
48,PT09M23.00S,2025-02-11T00:44:57.8Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,4,6,2025-02-11T00:48:09Z,480000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,
49,PT09M23.00S,2025-02-11T00:44:57.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631217,,,1610612766,4,7,2025-02-11T00:48:09Z,490000,False,,,0,,M. Diabaté Free Throw 2 of 2 (3 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
51,PT09M09.00S,2025-02-11T00:45:33.6Z,1,REGULAR,3pt,Jump Shot,[],1630553,83.65637319316689,2.450980392156863,1610612751,4,7,2025-02-11T00:45:38Z,510000,False,-238.0,101.0,1,right,MISS K. Johnson 25' 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
52,PT09M07.00S,2025-02-11T00:45:35.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,4,7,2025-02-11T00:45:38Z,520000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,51.0,,,,,,,,,,,,,,,,
56,PT08M56.00S,2025-02-11T00:45:54.7Z,1,REGULAR,foul,personal,[],1630553,,,1610612766,4,7,2025-02-11T00:46:00Z,560000,False,,,0,,K. Johnson personal FOUL (1 PF),"[1630553, 1630182]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1830.0,1.0,0.0,Green,1630182.0,,,
59,PT08M54.00S,2025-02-11T00:46:13.1Z,1,REGULAR,3pt,Jump Shot,[],1630163,33.327858081471746,27.205882352941174,1610612766,4,7,2025-02-11T00:46:17Z,590000,False,114.0,261.0,1,left,MISS L. Ball 28' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,28.46,Missed,,,,,,,,,,,,,,,,,,
60,PT08M50.00S,2025-02-11T00:46:17.1Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,4,7,2025-02-11T00:46:17Z,600000,False,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,59.0,2.0,1.0,1.0,,,,,,,,,,,,,
62,PT08M41.00S,2025-02-11T00:46:26.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,93.24901445466492,57.107843137254896,1610612751,4,7,2025-02-11T00:46:29Z,620000,False,36.0,11.0,1,right,MISS K. Johnson driving Layup - blocked,"[1630553, 1631217]",1610612751.0,BKN,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,Diabaté,1631217.0,,,,,,,,
63,PT08M41.00S,2025-02-11T00:46:26.1Z,1,REGULAR,block,,[],1631217,,,1610612751,4,7,2025-02-11T00:46:27Z,630000,False,,,0,,M. Diabaté BLOCK (2 BLK),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
64,PT08M41.00S,2025-02-11T00:46:26.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,4,7,2025-02-11T00:46:29Z,640000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,62.0,,,,,,,,,,,,,,,,
68,PT08M36.00S,2025-02-11T00:46:43.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630533,74.72076215505913,85.04901960784314,1610612751,7,7,2025-02-11T00:46:48Z,680000,False,175.0,185.0,1,right,Z. Williams 25' 3PT  (3 PTS) (D. Russell 1 AST),"[1630533, 1626156]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,25.49,Made,3.0,,,,,D. Russell,1626156.0,1.0,,,,,,,,,,
73,PT08M24.00S,2025-02-11T00:46:55.3Z,1,REGULAR,3pt,Jump Shot,[],1630163,27.414586070959263,13.970588235294118,1610612766,7,7,2025-02-11T00:47:07Z,730000,False,180.0,205.0,1,left,MISS L. Ball 27' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,27.3,Missed,,,,,,,,,,,,,,,,,,
74,PT08M22.00S,2025-02-11T00:46:57.9Z,1,REGULAR,rebound,offensive,[],1628970,,,1610612766,7,7,2025-02-11T00:46:57Z,740000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,73.0,2.0,1.0,1.0,,,,,,,,,,,,,
76,PT08M18.00S,2025-02-11T00:47:01.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630182,7.5722733245729295,4.166666666666666,1610612766,7,7,2025-02-11T00:47:14Z,760000,False,229.0,19.0,1,left,MISS J. Green 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.0,Missed,,,,,,,,,,,,,,,,,,
77,PT08M14.00S,2025-02-11T00:47:05.7Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612751,7,7,2025-02-11T00:47:14Z,770000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,,,,76.0,1.0,1.0,0.0,,,,,,,,,,,,,
79,PT08M03.00S,2025-02-11T00:47:18.7Z,1,REGULAR,foul,personal,['2freethrow'],1631217,,,1610612751,7,7,2025-02-11T00:47:31Z,790000,False,,,0,,M. Diabaté shooting personal FOUL (1 PF) (Williams 2 FT),"[1631217, 1630533]",1610612766.0,CHA,shooting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1830.0,1.0,0.0,Williams,1630533.0,,,
81,PT08M03.00S,2025-02-11T00:47:51.3Z,1,REGULAR,freethrow,1 of 2,[],1630533,,,1610612751,8,7,2025-02-11T00:47:51Z,810000,False,,,0,,Z. Williams Free Throw 1 of 2 (4 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
82,PT08M03.00S,2025-02-11T00:48:17.2Z,1,REGULAR,freethrow,2 of 2,[],1630533,,,1610612751,9,7,2025-02-11T00:48:17Z,820000,False,,,0,,Z. Williams Free Throw 2 of 2 (5 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
84,PT07M55.00S,2025-02-11T00:48:28.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631217,5.338370565045992,48.28431372549019,1610612766,9,9,2025-02-11T00:48:32Z,840000,False,9.0,-2.0,1,left,M. Diabaté alley-oop DUNK (5 PTS) (L. Ball 1 AST),"[1631217, 1630163]",1610612766.0,CHA,alley-oop,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,0.89,Made,5.0,,,,,L. Ball,1630163.0,1.0,,,,,,,,,,
87,PT07M44.00S,2025-02-11T00:48:39.7Z,1,REGULAR,3pt,Jump Shot,[],1629661,92.9862023653088,95.09803921568627,1610612751,9,9,2025-02-11T00:48:44Z,870000,False,225.0,13.0,1,right,MISS C. Johnson 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,22.59,Missed,,,,,,,,,,,,,,,,,,
88,PT07M40.00S,2025-02-11T00:48:43.7Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,9,9,2025-02-11T00:48:46Z,880000,False,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,87.0,3.0,2.0,1.0,,,,,,,,,,,,,
90,PT07M24.00S,2025-02-11T00:48:59.3Z,1,REGULAR,3pt,Jump Shot,[],1630182,26.10052562417871,79.90196078431373,1610612766,9,12,2025-02-11T00:49:03Z,900000,False,-150.0,193.0,1,left,J. Green 24' 3PT  (5 PTS) (N. Smith Jr. 2 AST),"[1630182, 1641733]",1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,24.4,Made,5.0,,,,,N. Smith Jr.,1641733.0,2.0,,,,,,,,,,
93,PT07M10.00S,2025-02-11T00:49:13.0Z,1,REGULAR,3pt,Jump Shot,[],1630553,92.72339027595268,2.450980392156863,1610612751,9,12,2025-02-11T00:49:18Z,930000,False,-238.0,16.0,1,right,MISS K. Johnson 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,23.82,Missed,,,,,,,,,,,,,,,,,,
94,PT07M07.00S,2025-02-11T00:49:16.0Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,9,12,2025-02-11T00:49:18Z,940000,False,,,0,,N. Claxton REBOUND (Off:2 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,,93.0,3.0,1.0,2.0,,,,,,,,,,,,,
96,PT07M05.00S,2025-02-11T00:49:18.5Z,1,REGULAR,turnover,bad pass,[],1626156,,,1610612751,9,12,2025-02-11T00:49:26Z,960000,False,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 1630163]",1610612751.0,BKN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Ball,1630163.0
97,PT07M05.00S,2025-02-11T00:49:18.5Z,1,REGULAR,steal,,[],1630163,,,1610612766,9,12,2025-02-11T00:49:19Z,970000,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
99,PT06M58.00S,2025-02-11T00:49:25.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641733,31.61957950065703,77.69607843137256,1610612766,9,15,2025-02-11T00:49:30Z,990000,False,-138.0,245.0,1,left,N. Smith Jr. 28' 3PT running (3 PTS) (L. Ball 2 AST),"[1641733, 1630163]",1610612766.0,CHA,running,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,28.12,Made,3.0,,,,,L. Ball,1630163.0,2.0,,,,,,,,,,
101,PT06M58.00S,2025-02-11T00:49:31.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,9,15,2025-02-11T00:49:31Z,1010000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT06M58.00S,2025-02-11T00:51:32.5Z,1,REGULAR,substitution,out,[],1626156,,,1610612751,9,15,2025-02-11T00:52:19Z,1030000,False,,,0,,SUB out: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT06M58.00S,2025-02-11T00:51:32.5Z,1,REGULAR,substitution,out,[],1628970,,,1610612751,9,15,2025-02-11T00:52:19Z,1040000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT06M58.00S,2025-02-11T00:51:32.5Z,1,REGULAR,substitution,in,[],1630570,,,1610612751,9,15,2025-02-11T00:52:19Z,1050000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT06M58.00S,2025-02-11T00:51:32.5Z,1,REGULAR,substitution,in,[],1642275,,,1610612751,9,15,2025-02-11T00:52:19Z,1060000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT06M44.00S,2025-02-11T00:52:44.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,87.20433639947439,50.73529411764706,1610612751,11,15,2025-02-11T00:53:51Z,1080000,False,4.0,68.0,1,right,N. Claxton 6' turnaround Hook (4 PTS) (C. Johnson 1 AST),"[1629651, 1629661]",1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,6.79,Made,4.0,,,,,C. Johnson,1629661.0,1.0,,,,,,,,,,
111,PT06M28.00S,2025-02-11T00:52:59.7Z,1,REGULAR,turnover,bad pass,[],1631217,,,1610612766,11,15,2025-02-11T00:53:04Z,1110000,False,,,0,,M. Diabaté bad pass TURNOVER (1 TO),"[1631217, 1630533]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Williams,1630533.0
112,PT06M28.00S,2025-02-11T00:52:59.7Z,1,REGULAR,steal,,[],1630533,,,1610612751,11,15,2025-02-11T00:53:01Z,1120000,False,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
114,PT06M25.00S,2025-02-11T00:53:02.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630533,92.72339027595268,51.470588235294116,1610612751,13,15,2025-02-11T00:55:29Z,1140000,False,7.0,16.0,1,right,Z. Williams driving DUNK (7 PTS),[1630533],1610612751.0,BKN,driving,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,1.75,Made,7.0,,,,,,,,,,,,,,,,,
116,PT06M15.00S,2025-02-11T00:53:16.5Z,1,REGULAR,turnover,bad pass,[],1641733,,,1610612766,13,15,2025-02-11T00:53:40Z,1160000,False,,,0,,N. Smith Jr. bad pass TURNOVER (1 TO),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,,
120,PT06M15.00S,2025-02-11T00:53:20.9Z,1,REGULAR,foul,personal,[],1631217,,,1610612751,13,15,2025-02-11T00:53:26Z,1200000,False,,,0,,M. Diabaté loose ball personal FOUL (2 PF),"[1631217, 1630553]",1610612766.0,CHA,loose ball,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1629178.0,2.0,0.0,Johnson,1630553.0,,,
122,PT06M15.00S,2025-02-11T00:53:33.1Z,1,REGULAR,substitution,out,[],1630553,,,1610612751,13,15,2025-02-11T00:53:37Z,1220000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT06M15.00S,2025-02-11T00:53:33.1Z,1,REGULAR,substitution,in,[],1630592,,,1610612751,13,15,2025-02-11T00:53:37Z,1230000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT06M15.00S,2025-02-11T00:53:33.1Z,1,REGULAR,substitution,out,[],1630182,,,1610612751,13,15,2025-02-11T00:54:14Z,1235000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT06M15.00S,2025-02-11T00:53:33.1Z,1,REGULAR,substitution,in,[],1629610,,,1610612751,13,15,2025-02-11T00:54:14Z,1237500,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
