actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
70,PT04M56.00S,2024-11-30T00:54:14.7Z,1,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,19,22,2024-11-30T00:54:14Z,700000,False,,,0,,F. Wagner Free Throw 1 of 2 (8 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
71,PT04M56.00S,2024-11-30T00:54:15.4Z,1,REGULAR,substitution,out,[],1629661,,,1610612753,19,22,2024-11-30T00:54:30Z,710000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT04M56.00S,2024-11-30T00:54:15.4Z,1,REGULAR,substitution,out,[],1627732,,,1610612753,19,22,2024-11-30T00:54:30Z,720000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT04M56.00S,2024-11-30T00:54:15.4Z,1,REGULAR,substitution,out,[],1630592,,,1610612753,19,22,2024-11-30T00:54:30Z,730000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT04M56.00S,2024-11-30T00:54:15.4Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,19,22,2024-11-30T00:54:30Z,740000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M56.00S,2024-11-30T00:54:15.4Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,19,22,2024-11-30T00:54:30Z,750000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M56.00S,2024-11-30T00:54:15.4Z,1,REGULAR,substitution,in,[],1629003,,,1610612753,19,22,2024-11-30T00:54:30Z,760000,False,,,0,,SUB in: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M56.00S,2024-11-30T00:54:15.4Z,1,REGULAR,substitution,in,[],1630570,,,1610612753,19,22,2024-11-30T00:54:30Z,770000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M56.00S,2024-11-30T00:54:15.4Z,1,REGULAR,substitution,in,[],1630553,,,1610612753,19,22,2024-11-30T00:54:30Z,780000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M56.00S,2024-11-30T00:54:15.4Z,1,REGULAR,substitution,in,[],1641710,,,1610612753,19,22,2024-11-30T00:54:30Z,790000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M56.00S,2024-11-30T00:54:15.4Z,1,REGULAR,substitution,in,[],1628371,,,1610612753,19,22,2024-11-30T00:54:30Z,800000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M56.00S,2024-11-30T00:54:43.9Z,1,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,19,23,2024-11-30T00:54:43Z,810000,False,,,0,,F. Wagner Free Throw 2 of 2 (9 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
82,PT04M37.00S,2024-11-30T00:55:05.2Z,1,REGULAR,turnover,lost ball,[],1630553,,,1610612751,19,23,2024-11-30T01:07:47Z,820000,False,,,0,,K. Johnson lost ball TURNOVER (1 TO),"[1630553, 203484]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,1.0,,,,,,,Caldwell-Pope,203484.0
83,PT04M37.00S,2024-11-30T00:55:05.2Z,1,REGULAR,steal,,[],203484,,,1610612753,19,23,2024-11-30T00:55:08Z,830000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
84,PT04M28.00S,2024-11-30T00:55:14.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,5.338370565045992,53.18627450980392,1610612753,19,25,2024-11-30T00:55:19Z,840000,False,-16.0,-2.0,1,left,F. Wagner cutting Layup (11 PTS) (K. Caldwell-Pope 2 AST),"[1630532, 203484]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,11.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,,,
86,PT04M28.00S,2024-11-30T00:55:24.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,19,25,2024-11-30T00:55:24Z,860000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M04.00S,2024-11-30T00:58:47.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,93.64323258869908,58.57843137254902,1610612751,21,25,2024-11-30T00:58:52Z,870000,False,43.0,7.0,1,right,S. Milton driving floating Jump Shot (2 PTS),[1629003],1610612751.0,BKN,driving floating,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,4.35,Made,,,,,2.0,,,,,,,,,,,,,
