actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-04-14T19:40:15.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-14T19:40:15Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-04-14T19:40:19.2Z,1,REGULAR,jumpball,recovered,[],1631200,,,1610612757,0,0,2024-04-14T19:40:19Z,40000,False,,,0,,Jump Ball M. Brown vs. D. Sabonis: Tip to K. Murray,"[1631200, 1629650, 1627734]",1610612757.0,POR,startperiod,K. Murray,1631200.0,Murray,K. Murray,Brown,1629650.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-04-14T19:40:32.4Z,1,REGULAR,3pt,Jump Shot,[],1631303,74.06373193166885,82.35294117647058,1610612757,0,0,2024-04-14T19:40:40Z,70000,False,162.0,191.0,1,right,MISS J. Minaya 25' 3PT,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,Above the Break 3,24+ Right Center,25.05,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2024-04-14T19:40:32.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,0,0,2024-04-14T19:40:40Z,80000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,7.0,,,,,,,,,,,,,,,,,
10,PT11M38.00S,2024-04-14T19:40:52.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630625,75.24638633377135,84.31372549019608,1610612757,0,0,2024-04-14T19:40:58Z,100000,False,172.0,180.0,1,right,MISS D. Banton 24' 3PT,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,24.88,Missed,,,,,,,,,,,,,,,,,,
11,PT11M35.00S,2024-04-14T19:40:54.8Z,1,REGULAR,rebound,offensive,[],1631200,,,1610612757,0,0,2024-04-14T19:40:54Z,110000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,10.0,1.0,0.0,1.0,,,,,,,,,,,,,,
12,PT11M35.00S,2024-04-14T19:40:57.8Z,1,REGULAR,foul,personal,['2freethrow'],1631165,,,1610612757,0,0,2024-04-14T19:41:05Z,120000,False,,,0,,K. Ellis shooting personal FOUL (1 PF) (Murray 2 FT),"[1631165, 1631200]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,1.0,0.0,Murray,1631200.0,,,,,,,,,
14,PT11M35.00S,2024-04-14T19:41:16.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631200,,,1610612757,0,1,2024-04-14T19:41:16Z,140000,False,,,0,,K. Murray Free Throw 1 of 2 (1 PTS),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
15,PT11M35.00S,2024-04-14T19:41:27.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631200,,,1610612757,0,2,2024-04-14T19:41:27Z,150000,False,,,0,,K. Murray Free Throw 2 of 2 (2 PTS),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
16,PT11M23.00S,2024-04-14T19:41:45.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,6.258212877792378,48.529411764705884,1610612758,2,2,2024-04-14T19:41:49Z,160000,False,7.0,6.0,1,left,H. Barnes cutting Layup (2 PTS) (D. Sabonis 1 AST),"[203084, 1627734]",1610612758.0,SAC,cutting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,,,,2.0,D. Sabonis,1627734.0,1.0,,,,,
18,PT11M23.00S,2024-04-14T19:41:48.4Z,1,REGULAR,foul,personal,['1freethrow'],1641712,,,1610612758,2,2,2024-04-14T19:42:00Z,180000,False,,,0,,R. Rupert shooting personal FOUL (1 PF) (Barnes 1 FT),"[1641712, 203084]",1610612757.0,POR,shooting,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,1.0,0.0,Barnes,203084.0,,,,,,,,,
20,PT11M23.00S,2024-04-14T19:42:06.5Z,1,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,2,2,2024-04-14T19:42:09Z,200000,False,,,0,,MISS H. Barnes Free Throw 1 of 1,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
21,PT11M20.00S,2024-04-14T19:42:09.5Z,1,REGULAR,rebound,defensive,[],1629650,,,1610612757,2,2,2024-04-14T19:42:09Z,210000,False,,,0,,M. Brown REBOUND (Off:0 Def:1),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT11M06.00S,2024-04-14T19:42:22.7Z,1,REGULAR,turnover,lost ball,[],1629650,,,1610612757,2,2,2024-04-14T19:42:27Z,220000,False,,,0,,M. Brown lost ball TURNOVER (1 TO),"[1629650, 1631165]",1610612757.0,POR,,,,Brown,M. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Ellis,1631165.0,,
23,PT11M06.00S,2024-04-14T19:42:22.7Z,1,REGULAR,steal,,[],1631165,,,1610612758,2,2,2024-04-14T19:42:25Z,230000,False,,,0,,K. Ellis STEAL (1 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
24,PT11M00.00S,2024-04-14T19:42:29.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631165,32.40801576872536,51.71568627450981,1610612758,5,2,2024-04-14T19:42:35Z,240000,False,-9.0,252.0,1,left,K. Ellis 25' 3PT  (3 PTS) (D. Sabonis 2 AST),"[1631165, 1627734]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,25.22,Made,,,,,,,,,,3.0,D. Sabonis,1627734.0,2.0,,,,,
26,PT10M36.00S,2024-04-14T19:42:52.6Z,1,REGULAR,3pt,Jump Shot,[],1641712,75.77201051248358,12.990196078431374,1610612757,5,2,2024-04-14T19:43:05Z,260000,False,-185.0,175.0,1,right,MISS R. Rupert 25' 3PT,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
27,PT10M32.00S,2024-04-14T19:42:56.6Z,1,REGULAR,rebound,offensive,[],1631303,,,1610612757,5,2,2024-04-14T19:43:05Z,270000,False,,,0,,J. Minaya REBOUND (Off:1 Def:0),[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,Above the Break 3,24+ Left Center,,,26.0,1.0,0.0,1.0,,,,,,,,,,,,,,
28,PT10M31.00S,2024-04-14T19:42:59.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629650,91.14651773981603,48.529411764705884,1610612757,5,2,2024-04-14T19:44:41Z,280000,False,-7.0,31.0,1,right,MISS M. Brown Layup,[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,3.16,Missed,,,,,,,,,,,,,,,,,,
29,PT10M30.00S,2024-04-14T19:43:00.2Z,1,REGULAR,rebound,offensive,[],1629650,,,1610612757,5,2,2024-04-14T19:44:41Z,290000,False,,,0,,M. Brown REBOUND (Off:1 Def:1),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,28.0,2.0,1.0,1.0,,,,,,,,,,,,,,
30,PT10M29.00S,2024-04-14T19:43:01.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629650,92.72339027595268,46.32352941176471,1610612757,5,4,2024-04-14T19:44:48Z,300000,False,-18.0,16.0,1,right,M. Brown putback Layup (2 PTS),[1629650],1610612757.0,POR,putback,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,,,,,,2.0,,,,,,,,
