actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M47.00S,2024-03-17T02:11:34.7Z,1,REGULAR,block,,[],1628392,,,1610612758,3,2,2024-03-17T02:11:37Z,170000,False,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M46.00S,2024-03-17T02:11:35.7Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,3,2,2024-03-17T02:12:46Z,180000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,
19,PT10M26.00S,2024-03-17T02:11:53.7Z,1,REGULAR,3pt,Jump Shot,[],1628384,87.46714848883047,95.34313725490196,1610612752,3,2,2024-03-17T02:11:57Z,190000,False,227.0,65.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,23.59,Missed,,,,,,,,,,,,,,,,,,
20,PT10M23.00S,2024-03-17T02:11:56.7Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,3,2,2024-03-17T02:11:57Z,200000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,
21,PT10M14.00S,2024-03-17T02:12:06.4Z,1,REGULAR,turnover,lost ball,[],1627734,,,1610612758,3,2,2024-03-17T02:17:04Z,210000,False,,,0,,D. Sabonis lost ball TURNOVER (1 TO),"[1627734, 1628384]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Anunoby,1628384.0,,,,,,,,,,,
22,PT10M14.00S,2024-03-17T02:12:06.4Z,1,REGULAR,steal,,[],1628384,,,1610612752,3,2,2024-03-17T02:12:08Z,220000,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT10M09.00S,2024-03-17T02:12:14.7Z,1,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612752,3,2,2024-03-17T02:12:31Z,230000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Hart 2 FT),"[1631099, 1628404]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1626302.0,,,1.0,0.0,Hart,1628404.0
25,PT10M09.00S,2024-03-17T02:12:45.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628404,,,1610612752,3,3,2024-03-17T02:12:45Z,250000,False,,,0,,J. Hart Free Throw 1 of 2 (1 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
26,PT10M09.00S,2024-03-17T02:13:01.0Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628404,,,1610612752,3,4,2024-03-17T02:13:01Z,260000,False,,,0,,J. Hart Free Throw 2 of 2 (2 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
27,PT09M50.00S,2024-03-17T02:13:21.6Z,1,REGULAR,turnover,bad pass,[],1628368,,,1610612758,3,4,2024-03-17T02:13:26Z,270000,False,,,0,,D. Fox bad pass TURNOVER (1 TO),"[1628368, 1628973]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Brunson,1628973.0,,,,,,,,,,,
28,PT09M50.00S,2024-03-17T02:13:21.6Z,1,REGULAR,steal,,[],1628973,,,1610612752,3,4,2024-03-17T02:13:48Z,280000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
29,PT09M46.00S,2024-03-17T02:13:28.2Z,1,REGULAR,foul,offensive,[],1628384,,,1610612752,3,4,2024-03-17T02:13:43Z,290000,False,,,0,,O. Anunoby charge offensive FOUL (1 PF),"[1628384, 1631099]",1610612752.0,NYK,charge,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203054.0,,,1.0,0.0,Murray,1631099.0
31,PT09M46.00S,2024-03-17T02:13:28.2Z,1,REGULAR,turnover,offensive foul,[],1628384,,,1610612752,3,4,2024-03-17T02:13:28Z,310000,False,,,0,,O. Anunoby offensive foul TURNOVER (1 TO),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,,,203054.0,,,,,,
32,PT09M35.00S,2024-03-17T02:14:03.7Z,1,REGULAR,turnover,out-of-bounds,[],203084,,,1610612758,3,4,2024-03-17T02:15:46Z,320000,False,,,0,,H. Barnes lost ball out-of-bounds TURNOVER (1 TO),[203084],1610612758.0,SAC,lost ball,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Left,,,,,,,1.0,,,,,,,201639.0,,,,,,
33,PT09M16.00S,2024-03-17T02:14:23.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,83.39356110381078,44.6078431372549,1610612752,3,4,2024-03-17T02:14:32Z,330000,False,-27.0,104.0,1,right,MISS J. Brunson 10' floating Shot,[1628973],1610612752.0,NYK,floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,10.71,Missed,,,,,,,,,,,,,,,,,,
34,PT09M12.00S,2024-03-17T02:14:26.6Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,3,4,2024-03-17T02:14:26Z,340000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,,,
35,PT09M04.00S,2024-03-17T02:14:35.6Z,1,REGULAR,3pt,Jump Shot,[],1628989,5.338370565045992,3.6764705882352944,1610612758,3,4,2024-03-17T02:14:39Z,350000,False,232.0,-2.0,1,left,MISS K. Huerter 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
36,PT09M01.00S,2024-03-17T02:14:38.6Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,3,4,2024-03-17T02:14:39Z,360000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,
37,PT08M54.00S,2024-03-17T02:14:45.1Z,1,REGULAR,3pt,Jump Shot,[],1628978,67.49342969776609,45.83333333333333,1610612752,3,4,2024-03-17T02:14:48Z,370000,False,-21.0,253.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,25.4,Missed,,,,,,,,,,,,,,,,,,
38,PT08M51.00S,2024-03-17T02:14:48.1Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,3,4,2024-03-17T02:14:48Z,380000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,,,,,37.0,1.0,1.0,0.0,,,,,,,
39,PT08M42.00S,2024-03-17T02:14:57.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,18.084756898817346,49.01960784313725,1610612758,3,4,2024-03-17T02:15:03Z,390000,False,5.0,117.0,1,left,MISS D. Fox 11' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,11.76,Missed,,,,,,,,,,,,,,,,,,
40,PT08M39.00S,2024-03-17T02:15:00.9Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,3,4,2024-03-17T02:15:03Z,400000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,39.0,2.0,2.0,0.0,,,,,,,
41,PT08M29.00S,2024-03-17T02:15:10.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,93.24901445466492,40.44117647058824,1610612752,3,6,2024-03-17T02:17:50Z,410000,False,-48.0,11.0,1,right,I. Hartenstein floating Jump Shot (2 PTS) (O. Anunoby 1 AST),"[1628392, 1628384]",1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,4.9,Made,2.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,,,,,
43,PT08M16.00S,2024-03-17T02:15:24.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,8.623521681997373,52.69607843137255,1610612758,5,6,2024-03-17T02:15:29Z,430000,False,-13.0,29.0,1,left,D. Sabonis cutting DUNK (2 PTS) (K. Huerter 2 AST),"[1627734, 1628989]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.16,Made,2.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,,,,
45,PT07M52.00S,2024-03-17T02:15:47.1Z,1,REGULAR,2pt,Jump Shot,[],1628973,81.2910643889619,70.09803921568627,1610612752,5,8,2024-03-17T02:18:28Z,450000,False,100.0,123.0,1,right,J. Brunson 15' pullup Jump Shot (2 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,15.91,Made,2.0,,,,,,,,,,,,,,,,,
46,PT07M39.00S,2024-03-17T02:15:59.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,16.770696452036795,41.17647058823529,1610612758,7,8,2024-03-17T02:16:04Z,460000,False,44.0,105.0,1,left,K. Murray 11' floating Jump Shot (2 PTS) (D. Sabonis 1 AST),"[1631099, 1627734]",1610612758.0,SAC,floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,11.4,Made,2.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,,
48,PT07M31.00S,2024-03-17T02:16:11.2Z,1,REGULAR,foul,personal,[],1628368,,,1610612752,7,8,2024-03-17T02:16:17Z,480000,False,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 1628973]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,201639.0,,,1.0,0.0,Brunson,1628973.0
50,PT07M29.00S,2024-03-17T02:16:43.1Z,1,REGULAR,foul,personal,[],1628989,,,1610612752,7,8,2024-03-17T02:16:48Z,500000,False,,,0,,K. Huerter personal FOUL (1 PF),"[1628989, 1628973]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,201639.0,,,1.0,0.0,Brunson,1628973.0
52,PT07M16.00S,2024-03-17T02:17:13.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,90.22667542706965,43.872549019607845,1610612752,7,8,2024-03-17T02:17:37Z,520000,False,-31.0,39.0,1,right,MISS O. Anunoby driving floating bank Shot,[1628384],1610612752.0,NYK,driving floating bank,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,4.99,Missed,,,,,,,,,,,,,,,,,,
53,PT07M15.00S,2024-03-17T02:17:14.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,7,8,2024-03-17T02:17:37Z,530000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,52.0,,,,,,,,,,
55,PT07M05.00S,2024-03-17T02:17:49.4Z,1,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612758,7,8,2024-03-17T02:18:03Z,550000,False,,,0,,O. Anunoby shooting personal FOUL (2 PF) (Barnes 2 FT),"[1628384, 203084]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201639.0,,,2.0,0.0,Barnes,203084.0
57,PT07M05.00S,2024-03-17T02:18:12.3Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,8,8,2024-03-17T02:18:12Z,570000,False,,,0,,H. Barnes Free Throw 1 of 2 (1 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
58,PT07M05.00S,2024-03-17T02:18:29.4Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,9,8,2024-03-17T02:18:29Z,580000,False,,,0,,H. Barnes Free Throw 2 of 2 (2 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
59,PT06M55.00S,2024-03-17T02:18:40.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,90.09526938239159,54.90196078431373,1610612752,9,8,2024-03-17T02:18:46Z,590000,False,25.0,41.0,1,right,MISS J. Brunson driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,4.74,Missed,,,,,,,,,,,,,,,,,,
60,PT06M52.00S,2024-03-17T02:18:43.4Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,9,8,2024-03-17T02:18:46Z,600000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,59.0,2.0,2.0,0.0,,,,,,,
61,PT06M47.00S,2024-03-17T02:18:48.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631099,30.699737187910642,19.607843137254903,1610612758,9,8,2024-03-17T02:18:56Z,610000,False,152.0,236.0,1,left,MISS K. Murray 28' running pullup 3PT,[1631099],1610612758.0,SAC,running pullup,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,28.08,Missed,,,,,,,,,,,,,,,,,,
62,PT06M44.00S,2024-03-17T02:18:51.3Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,9,8,2024-03-17T02:18:51Z,620000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,61.0,1.0,1.0,0.0,,,,,,,
63,PT06M40.00S,2024-03-17T02:18:54.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,76.2976346911958,10.784313725490197,1610612752,9,11,2024-03-17T02:21:06Z,630000,False,-196.0,170.0,1,right,D. DiVincenzo 25' 3PT running (3 PTS) (O. Anunoby 2 AST),"[1628978, 1628384]",1610612752.0,NYK,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.97,Made,3.0,O. Anunoby,1628384.0,2.0,,,,,,,,,,,,,,
66,PT06M27.00S,2024-03-17T02:19:16.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,9,11,2024-03-17T02:19:16Z,660000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M16.00S,2024-03-17T02:22:24.2Z,1,REGULAR,3pt,Jump Shot,[],1631099,7.5722733245729295,95.83333333333334,1610612758,9,11,2024-03-17T02:22:52Z,670000,False,-229.0,19.0,1,left,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,23.0,Missed,,,,,,,,,,,,,,,,,,
68,PT06M13.00S,2024-03-17T02:22:27.2Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,9,11,2024-03-17T02:22:52Z,680000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,,,,,,,,,,67.0,2.0,2.0,0.0,,,,,,,
69,PT05M50.00S,2024-03-17T02:22:49.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,89.96386333771353,49.26470588235294,1610612752,9,11,2024-03-17T02:22:54Z,690000,False,-4.0,42.0,1,right,MISS O. Anunoby Layup - blocked,"[1628384, 1631099]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,Murray,1631099.0,,,,
70,PT05M50.00S,2024-03-17T02:22:49.8Z,1,REGULAR,block,,[],1631099,,,1610612752,9,11,2024-03-17T02:22:52Z,700000,False,,,0,,K. Murray BLOCK (1 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
71,PT05M50.00S,2024-03-17T02:22:49.8Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,9,11,2024-03-17T02:22:54Z,710000,False,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,69.0,3.0,3.0,0.0,,,,,,,
72,PT05M44.00S,2024-03-17T02:22:55.9Z,1,REGULAR,turnover,bad pass,[],1628368,,,1610612758,9,11,2024-03-17T02:22:59Z,720000,False,,,0,,D. Fox bad pass TURNOVER (2 TO),"[1628368, 1628973]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,,,,,,,2.0,Brunson,1628973.0,,,,,,,,,,,
73,PT05M44.00S,2024-03-17T02:22:55.9Z,1,REGULAR,steal,,[],1628973,,,1610612752,9,11,2024-03-17T02:22:58Z,730000,False,,,0,,J. Brunson STEAL (2 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
74,PT05M31.00S,2024-03-17T02:23:09.3Z,1,REGULAR,turnover,bad pass,[],1628973,,,1610612752,9,11,2024-03-17T02:23:13Z,740000,False,,,0,,J. Brunson bad pass TURNOVER (3 TO),"[1628973, 203084]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,,,,3.0,Barnes,203084.0,,,,,,,,,,,
75,PT05M31.00S,2024-03-17T02:23:09.3Z,1,REGULAR,steal,,[],203084,,,1610612758,9,11,2024-03-17T02:27:38Z,750000,False,,,0,,H. Barnes STEAL (1 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
76,PT05M13.00S,2024-03-17T02:23:27.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203084,5.732588699080158,28.186274509803923,1610612758,9,11,2024-03-17T02:23:34Z,760000,False,109.0,1.0,1,left,MISS H. Barnes 10' Jump Shot,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Right,10.91,Missed,,,,,,,,,,,,,,,,,,
77,PT05M10.00S,2024-03-17T02:23:30.2Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,9,11,2024-03-17T02:23:34Z,770000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,,,,,76.0,2.0,1.0,1.0,,,,,,,
78,PT05M09.00S,2024-03-17T02:23:31.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627734,6.521024967148489,49.26470588235294,1610612758,11,11,2024-03-17T02:27:29Z,780000,False,4.0,9.0,1,left,D. Sabonis putback Layup (4 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.95,Made,4.0,,,,,,,,,,,,,,,,,
79,PT04M51.00S,2024-03-17T02:23:49.1Z,1,REGULAR,3pt,Jump Shot,[],1628978,78.26872536136662,8.333333333333332,1610612752,11,11,2024-03-17T02:23:53Z,790000,False,-208.0,152.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,,,,,,
80,PT04M49.00S,2024-03-17T02:23:51.1Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,11,11,2024-03-17T02:23:53Z,800000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,79.0,3.0,2.0,1.0,,,,,,,
81,PT04M44.00S,2024-03-17T02:23:55.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627734,8.886333771353483,49.50980392156863,1610612758,13,11,2024-03-17T02:24:01Z,810000,False,2.0,31.0,1,left,D. Sabonis running Layup (6 PTS),[1627734],1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.11,Made,6.0,,,,,,,,,,,,,,,,,
82,PT04M29.00S,2024-03-17T02:24:13.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,88.51839684625493,56.372549019607845,1610612752,13,13,2024-03-17T02:28:13Z,820000,False,32.0,55.0,1,right,D. DiVincenzo 6' driving floating Jump Shot (5 PTS),[1628978],1610612752.0,NYK,driving floating,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,6.39,Made,5.0,,,,,,,,,,,,,,,,,
