actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-15T03:10:10.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-15T03:10:10Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-12-15T03:10:15.3Z,1,REGULAR,jumpball,recovered,[],1628983,,,1610612760,0,0,2023-12-15T03:10:15Z,40000,False,,,0,,Jump Ball C. Holmgren vs. D. Sabonis: Tip to S. Gilgeous-Alexander,"[1628983, 1631096, 1627734]",1610612760.0,OKC,startperiod,S. Gilgeous-Alexander,1628983.0,Gilgeous-Alexander,S. Gilgeous-Alexander,Holmgren,1631096.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2023-12-15T03:10:39.8Z,1,REGULAR,foul,personal,[],1631099,,,1610612760,0,0,2023-12-15T03:10:57Z,80000,False,,,0,,K. Murray personal FOUL (1 PF),"[1631099, 1628983]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Center,202035.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
11,PT11M33.00S,2023-12-15T03:11:01.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,9.543363994743759,57.59803921568627,1610612760,0,0,2023-12-15T03:11:38Z,110000,False,-38.0,37.0,1,left,MISS J. Williams driving Layup,[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.32,Missed,,,,,,,,,,,,,
12,PT11M30.00S,2023-12-15T03:11:05.2Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,0,0,2023-12-15T03:11:05Z,120000,False,,,0,,J. Giddey REBOUND (Off:1 Def:0),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,11.0,1.0,0.0,1.0,,,,,,,,,
13,PT11M21.00S,2023-12-15T03:11:13.9Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612760,0,0,2023-12-15T03:11:21Z,130000,False,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1628368]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Fox,1628368.0,,,,,,
14,PT11M21.00S,2023-12-15T03:11:13.9Z,1,REGULAR,steal,,[],1628368,,,1610612758,0,0,2023-12-15T03:11:16Z,140000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
15,PT11M19.00S,2023-12-15T03:11:18.4Z,1,REGULAR,foul,personal,[],1630581,,,1610612758,0,0,2023-12-15T03:11:36Z,150000,False,,,0,,J. Giddey personal FOUL (1 PF),"[1630581, 1628368]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,204059.0,1.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
17,PT11M12.00S,2023-12-15T03:11:48.2Z,1,REGULAR,foul,personal,[],1631096,,,1610612758,0,0,2023-12-15T03:11:58Z,170000,False,,,0,,C. Holmgren personal FOUL (1 PF),"[1631096, 1627734]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,201246.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
19,PT10M56.00S,2023-12-15T03:12:18.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631099,85.10183968462549,44.85294117647059,1610612758,2,0,2023-12-15T03:20:15Z,190000,False,-26.0,88.0,1,right,K. Murray 9' driving Layup (2 PTS) (K. Huerter 1 AST),"[1631099, 1628989]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.12,Made,,,,,,,,2.0,K. Huerter,1628989.0,1.0,,
