actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
15,PT10M52.00S,2023-12-17T03:11:32.2Z,1,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612762,4,0,2023-12-17T03:11:42Z,150000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Sexton 2 FT),"[1628989, 1629012]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200834.0,1.0,0.0,Sexton,1629012.0,,,,,
17,PT10M52.00S,2023-12-17T03:11:53.2Z,1,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,4,1,2023-12-17T03:11:53Z,170000,False,,,0,,C. Sexton Free Throw 1 of 2 (1 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
18,PT10M52.00S,2023-12-17T03:12:04.5Z,1,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,4,2,2023-12-17T03:12:04Z,180000,False,,,0,,C. Sexton Free Throw 2 of 2 (2 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
19,PT10M41.00S,2023-12-17T03:12:17.3Z,1,REGULAR,turnover,lost ball,[],1631165,,,1610612758,4,2,2023-12-17T03:12:24Z,190000,False,,,0,,K. Ellis lost ball TURNOVER (1 TO),"[1631165, 1627739]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Dunn,1627739.0,,,,,,,,,,,
20,PT10M41.00S,2023-12-17T03:12:17.3Z,1,REGULAR,steal,,[],1627739,,,1610612762,4,2,2023-12-17T03:12:19Z,200000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
21,PT10M35.00S,2023-12-17T03:12:22.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629012,10.5946123521682,48.28431372549019,1610612762,4,2,2023-12-17T03:13:34Z,210000,False,9.0,47.0,1,left,MISS C. Sexton running Layup,[1629012],1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,,,,,
22,PT10M31.00S,2023-12-17T03:12:26.2Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,4,2,2023-12-17T03:12:30Z,220000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,21.0,2.0,2.0,0.0,,,,,,,,,,,,,,
23,PT10M24.00S,2023-12-17T03:12:33.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,91.01511169513797,45.09803921568628,1610612758,6,2,2023-12-17T03:14:04Z,230000,False,-25.0,32.0,1,right,D. Sabonis driving Layup (6 PTS) (K. Huerter 1 AST),"[1627734, 1628989]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,4.03,Made,,,,,,,,6.0,,,,,,K. Huerter,1628989.0,1.0,,
25,PT10M14.00S,2023-12-17T03:12:43.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,8.492115637319317,54.41176470588235,1610612762,6,4,2023-12-17T03:12:55Z,250000,False,-22.0,27.0,1,left,L. Markkanen alley-oop Layup (2 PTS) (K. Olynyk 1 AST),"[1628374, 203482]",1610612762.0,UTA,alley-oop,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.51,Made,,,,,,,,2.0,,,,,,K. Olynyk,203482.0,1.0,,
27,PT10M03.00S,2023-12-17T03:12:59.6Z,1,REGULAR,foul,technical,['1freethrow'],1629012,,,1610612758,6,4,2023-12-17T03:13:08Z,270000,False,,,0,,C. Sexton defensive-3-second technical FOUL (1 Tech),[1629012],1610612762.0,UTA,defensive-3-second,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200834.0,0.0,1.0,,,,,,,
28,PT10M03.00S,2023-12-17T03:13:18.7Z,1,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,7,4,2023-12-17T03:13:18Z,280000,False,,,0,,H. Barnes technical Free Throw 1 of 1 (1 PTS),[203084],1610612758.0,SAC,technical,,,Barnes,H. Barnes,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
29,PT09M50.00S,2023-12-17T03:13:44.9Z,1,REGULAR,3pt,Jump Shot,[],1631099,67.49342969776609,41.17647058823529,1610612758,10,4,2023-12-17T03:13:49Z,290000,False,-44.0,253.0,1,right,K. Murray 25' 3PT  (3 PTS) (K. Huerter 2 AST),"[1631099, 1628989]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,25.69,Made,,,,,,,,3.0,,,,,,K. Huerter,1628989.0,2.0,,
32,PT09M38.00S,2023-12-17T03:14:13.8Z,1,REGULAR,turnover,traveling,[],1627739,,,1610612762,10,4,2023-12-17T03:14:19Z,320000,False,,,0,,K. Dunn traveling TURNOVER (2 TO),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,,2.0,,,,200834.0,,,,,,,,,
33,PT09M24.00S,2023-12-17T03:14:32.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,69.59592641261499,26.96078431372549,1610612758,10,4,2023-12-17T03:14:37Z,330000,False,-115.0,233.0,1,right,MISS K. Huerter 26' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,,,,,,,,,,,,,,,,,
34,PT09M21.00S,2023-12-17T03:14:35.3Z,1,REGULAR,rebound,offensive,[],203084,,,1610612758,10,4,2023-12-17T03:14:37Z,340000,False,,,0,,H. Barnes REBOUND (Off:1 Def:0),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,33.0,1.0,0.0,1.0,,,,,,,,,,,,,,
35,PT09M08.00S,2023-12-17T03:14:50.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612758,10,4,2023-12-17T03:14:57Z,350000,False,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202007.0,,,,,,,,,
36,PT08M59.00S,2023-12-17T03:15:23.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,30.962549277266753,65.93137254901961,1610612762,10,4,2023-12-17T03:15:27Z,360000,False,-80.0,239.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
37,PT08M57.00S,2023-12-17T03:15:25.0Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,10,4,2023-12-17T03:15:27Z,370000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,36.0,3.0,3.0,0.0,,,,,,,,,,,,,,
38,PT08M50.00S,2023-12-17T03:15:31.5Z,1,REGULAR,turnover,bad pass,[],1627734,,,1610612758,10,4,2023-12-17T03:15:37Z,380000,False,,,0,,D. Sabonis bad pass TURNOVER (1 TO),"[1627734, 203482]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Olynyk,203482.0,,,,,,,,,,,
39,PT08M50.00S,2023-12-17T03:15:31.5Z,1,REGULAR,steal,,[],203482,,,1610612762,10,4,2023-12-17T03:15:33Z,390000,False,,,0,,K. Olynyk STEAL (1 STL),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
40,PT08M47.00S,2023-12-17T03:15:35.9Z,1,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612762,10,4,2023-12-17T03:15:57Z,400000,False,,,0,,K. Huerter shooting personal FOUL (2 PF) (Sexton 2 FT),"[1628989, 1629012]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,2.0,0.0,Sexton,1629012.0,,,,,
42,PT08M47.00S,2023-12-17T03:16:07.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629012,,,1610612762,10,5,2023-12-17T03:16:07Z,420000,False,,,0,,C. Sexton Free Throw 1 of 2 (3 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
43,PT08M47.00S,2023-12-17T03:16:08.3Z,1,REGULAR,substitution,out,[],1628374,,,1610612762,10,5,2023-12-17T03:16:13Z,430000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M47.00S,2023-12-17T03:16:08.3Z,1,REGULAR,substitution,in,[],1631117,,,1610612762,10,5,2023-12-17T03:16:13Z,440000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M47.00S,2023-12-17T03:16:26.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629012,,,1610612762,10,6,2023-12-17T03:16:26Z,450000,False,,,0,,C. Sexton Free Throw 2 of 2 (4 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
46,PT08M35.00S,2023-12-17T03:16:41.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,93.38042049934296,51.470588235294116,1610612758,12,6,2023-12-17T03:16:46Z,460000,False,7.0,10.0,1,right,K. Huerter driving Layup (2 PTS) (K. Murray 1 AST),"[1628989, 1631099]",1610612758.0,SAC,driving,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,,,,2.0,,,,,,K. Murray,1631099.0,1.0,,
47,PT08M23.00S,2023-12-17T03:16:52.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,17.427726675427067,48.77450980392157,1610612762,12,6,2023-12-17T03:16:57Z,470000,False,6.0,111.0,1,left,MISS C. Sexton 11' pullup Shot,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,11.15,Missed,,,,,,,,,,,,,,,,,,
48,PT08M20.00S,2023-12-17T03:16:55.3Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,12,6,2023-12-17T03:16:55Z,480000,False,,,0,,H. Barnes REBOUND (Off:1 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,47.0,2.0,1.0,1.0,,,,,,,,,,,,,,
49,PT08M12.00S,2023-12-17T03:17:04.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203084,89.17542706964521,49.754901960784316,1610612758,14,6,2023-12-17T03:17:09Z,490000,False,-1.0,49.0,1,right,H. Barnes Hook (3 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,4.93,Made,,,,,,,,3.0,,,,,,,,,,
50,PT08M11.00S,2023-12-17T03:17:09.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,14,6,2023-12-17T03:17:09Z,500000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M54.00S,2023-12-17T03:20:17.6Z,1,REGULAR,3pt,Jump Shot,[],1631323,30.699737187910642,25.98039215686275,1610612762,14,9,2023-12-17T03:20:23Z,510000,False,120.0,236.0,1,left,S. Fontecchio 26' 3PT pullup (3 PTS) (W. Kessler 1 AST),"[1631323, 1631117]",1610612762.0,UTA,pullup,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,26.49,Made,,,,,,,,3.0,,,,,,W. Kessler,1631117.0,1.0,,
54,PT07M38.00S,2023-12-17T03:20:32.1Z,1,REGULAR,3pt,Jump Shot,[],1631099,71.96123521681997,19.607843137254903,1610612758,14,9,2023-12-17T03:20:36Z,530000,False,-152.0,211.0,1,right,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
55,PT07M37.00S,2023-12-17T03:20:33.9Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,14,9,2023-12-17T03:20:33Z,540000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,54.0,4.0,3.0,1.0,,,,,,,,,,,,,,
56,PT07M28.00S,2023-12-17T03:20:42.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631165,86.81011826544021,5.147058823529411,1610612758,14,9,2023-12-17T03:20:47Z,550000,False,-224.0,71.0,1,right,MISS K. Ellis 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
57,PT07M25.00S,2023-12-17T03:20:45.2Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612762,14,9,2023-12-17T03:20:47Z,560000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
58,PT07M17.00S,2023-12-17T03:20:53.5Z,1,REGULAR,3pt,Jump Shot,[],1629012,6.258212877792378,3.1862745098039214,1610612762,14,12,2023-12-17T03:20:59Z,570000,False,234.0,6.0,1,left,C. Sexton 3PT  (7 PTS) (K. Olynyk 2 AST),"[1629012, 203482]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,23.42,Made,,,,,,,,7.0,,,,,,K. Olynyk,203482.0,2.0,,
60,PT07M04.00S,2023-12-17T03:21:07.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,93.51182654402102,51.9607843137255,1610612758,14,12,2023-12-17T03:21:17Z,590000,False,10.0,8.0,1,right,MISS K. Murray finger roll Layup,[1631099],1610612758.0,SAC,finger roll,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.3,Missed,,,,,,,,,,,,,,,,,,
61,PT07M00.00S,2023-12-17T03:21:11.0Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,14,12,2023-12-17T03:21:17Z,600000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,
62,PT06M56.00S,2023-12-17T03:21:14.3Z,1,REGULAR,turnover,bad pass,[],1629012,,,1610612762,14,12,2023-12-17T03:22:13Z,610000,False,,,0,,C. Sexton bad pass TURNOVER (1 TO),"[1629012, 1631099]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Murray,1631099.0,,,,,,,,,,,
63,PT06M56.00S,2023-12-17T03:21:14.3Z,1,REGULAR,steal,,[],1631099,,,1610612758,14,12,2023-12-17T03:21:17Z,620000,False,,,0,,K. Murray STEAL (1 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
64,PT06M52.00S,2023-12-17T03:21:19.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627734,92.06636005256242,47.794117647058826,1610612758,16,12,2023-12-17T03:22:32Z,630000,False,-11.0,22.0,1,right,D. Sabonis running finger roll Layup (8 PTS),[1627734],1610612758.0,SAC,running finger roll,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,,,,8.0,,,,,,,,,,
65,PT06M37.00S,2023-12-17T03:21:35.8Z,1,REGULAR,foul,personal,[],1628989,,,1610612762,16,12,2023-12-17T03:23:16Z,640000,False,,,0,,K. Huerter personal FOUL (3 PF),"[1628989, 1631323]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202901.0,3.0,0.0,Fontecchio,1631323.0,,,,,
67,PT06M37.00S,2023-12-17T03:21:49.8Z,1,REGULAR,substitution,out,[],1628989,,,1610612762,16,12,2023-12-17T03:22:00Z,660000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M37.00S,2023-12-17T03:21:49.8Z,1,REGULAR,substitution,out,[],1627739,,,1610612762,16,12,2023-12-17T03:22:00Z,670000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M37.00S,2023-12-17T03:21:49.8Z,1,REGULAR,substitution,in,[],1628370,,,1610612762,16,12,2023-12-17T03:22:00Z,680000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M37.00S,2023-12-17T03:21:49.8Z,1,REGULAR,substitution,in,[],1629659,,,1610612762,16,12,2023-12-17T03:22:00Z,690000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M27.00S,2023-12-17T03:22:12.6Z,1,REGULAR,2pt,Jump Shot,[],203482,10.85742444152431,18.137254901960784,1610612762,16,12,2023-12-17T03:22:21Z,700000,False,159.0,50.0,1,left,MISS K. Olynyk 16' fadeaway Shot,[203482],1610612762.0,UTA,fadeaway,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Right,16.68,Missed,,,,,,,,,,,,,,,,,,
72,PT06M23.00S,2023-12-17T03:22:16.6Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,16,12,2023-12-17T03:22:21Z,710000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,,
73,PT06M06.00S,2023-12-17T03:22:32.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,91.5407358738502,50.49019607843137,1610612758,18,12,2023-12-17T03:22:36Z,720000,False,2.0,27.0,1,right,D. Sabonis Hook (10 PTS) (K. Ellis 1 AST),"[1627734, 1631165]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.71,Made,,,,,,,,10.0,,,,,,K. Ellis,1631165.0,1.0,,
75,PT05M56.00S,2023-12-17T03:22:47.1Z,1,REGULAR,foul,technical,['1freethrow'],1627734,,,1610612762,18,12,2023-12-17T03:22:58Z,740000,False,,,0,,D. Sabonis defensive-3-second technical FOUL (1 Tech),[1627734],1610612758.0,SAC,defensive-3-second,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200834.0,0.0,1.0,,,,,,,
76,PT05M56.00S,2023-12-17T03:23:03.1Z,1,REGULAR,freethrow,1 of 1,[],1629659,,,1610612762,18,13,2023-12-17T03:23:03Z,750000,False,,,0,,T. Horton-Tucker technical Free Throw 1 of 1 (1 PTS),[1629659],1610612762.0,UTA,technical,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
77,PT05M49.00S,2023-12-17T03:23:23.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631323,7.046649145860711,49.26470588235294,1610612762,18,15,2023-12-17T03:23:29Z,760000,False,4.0,14.0,1,left,S. Fontecchio cutting Layup (5 PTS) (K. Olynyk 3 AST),"[1631323, 203482]",1610612762.0,UTA,cutting,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,1.42,Made,,,,,,,,5.0,,,,,,K. Olynyk,203482.0,3.0,,
79,PT05M30.00S,2023-12-17T03:23:41.5Z,1,REGULAR,3pt,Jump Shot,[],1628370,69.85873850197109,23.284313725490197,1610612758,18,15,2023-12-17T03:25:33Z,780000,False,-134.0,231.0,1,right,MISS M. Monk 26' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,26.67,Missed,,,,,,,,,,,,,,,,,,
80,PT05M27.00S,2023-12-17T03:23:44.5Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,18,15,2023-12-17T03:23:49Z,790000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,79.0,2.0,1.0,1.0,,,,,,,,,,,,,,
81,PT05M25.00S,2023-12-17T03:23:48.3Z,1,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612758,18,15,2023-12-17T03:23:58Z,800000,False,,,0,,W. Kessler shooting personal FOUL (1 PF) (Ellis 2 FT),"[1631117, 1631165]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,1.0,0.0,Ellis,1631165.0,,,,,
83,PT05M25.00S,2023-12-17T03:24:19.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631165,,,1610612758,19,15,2023-12-17T03:24:19Z,820000,False,,,0,,K. Ellis Free Throw 1 of 2 (1 PTS),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
