actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-11-11T03:11:03.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-11T03:11:03Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-11-11T03:11:06.7Z,1,REGULAR,jumpball,recovered,[],1630581,,,1610612760,0,0,2023-11-11T03:11:06Z,40000,False,,,0,,Jump Ball C. Holmgren vs. D. Sabonis: Tip to J. Giddey,"[1630581, 1631096, 1627734]",1610612760.0,OKC,startperiod,J. Giddey,1630581.0,Giddey,J. Giddey,Holmgren,1631096.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M53.00S,2023-11-11T03:11:10.0Z,1,REGULAR,turnover,bad pass,[],1631096,,,1610612760,0,0,2023-11-11T03:14:43Z,70000,False,,,0,,C. Holmgren bad pass TURNOVER (1 TO),"[1631096, 1631099]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.0,Murray,1631099.0,,,,,,,,,,,,,,,,,
8,PT11M53.00S,2023-11-11T03:11:10.0Z,1,REGULAR,steal,,[],1631099,,,1610612758,0,0,2023-11-11T03:11:12Z,80000,False,,,0,,K. Murray STEAL (1 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M42.00S,2023-11-11T03:11:20.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627734,6.389618922470433,47.794117647058826,1610612758,2,0,2023-11-11T03:11:26Z,90000,False,11.0,8.0,1,left,D. Sabonis finger roll Layup (2 PTS),[1627734],1610612758.0,SAC,finger roll,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,1.34,Made,2.0,,,,,,,,,,,,,,
10,PT11M34.00S,2023-11-11T03:11:27.6Z,1,REGULAR,turnover,lost ball,[],1629652,,,1610612760,2,0,2023-11-11T03:11:32Z,100000,False,,,0,,L. Dort lost ball TURNOVER (1 TO),"[1629652, 1631099]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,1.0,Murray,1631099.0,,,,,,,,,,,,,,,,,
11,PT11M34.00S,2023-11-11T03:11:27.6Z,1,REGULAR,steal,,[],1631099,,,1610612758,2,0,2023-11-11T03:14:49Z,110000,False,,,0,,K. Murray STEAL (2 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
12,PT11M30.00S,2023-11-11T03:11:32.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628989,5.995400788436268,49.01960784313725,1610612758,4,0,2023-11-11T03:11:37Z,120000,False,5.0,4.0,1,left,K. Huerter running Layup (2 PTS) (K. Murray 1 AST),"[1628989, 1631099]",1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,0.63,Made,2.0,K. Murray,1631099.0,1.0,,,,,,,,,,,
14,PT11M13.00S,2023-11-11T03:11:48.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,89.04402102496715,58.08823529411765,1610612760,4,2,2023-11-11T03:11:52Z,140000,False,40.0,50.0,1,right,J. Williams 6' driving Layup (2 PTS) (C. Holmgren 1 AST),"[1631114, 1631096]",1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,6.47,Made,2.0,C. Holmgren,1631096.0,1.0,,,,,,,,,,,
15,PT10M54.00S,2023-11-11T03:12:08.2Z,1,REGULAR,3pt,Jump Shot,[],203084,11.777266754270697,3.1862745098039214,1610612758,4,2,2023-11-11T03:12:13Z,150000,False,234.0,58.0,1,left,MISS H. Barnes 24' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,,,,24.12,Missed,,,,,,,,,,,,,,,
