actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
34,PT09M22.00S,2023-12-21T03:13:58.1Z,1,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,11,5,2023-12-21T03:13:58Z,340000,False,,,0,,D. Fox Free Throw 2 of 2 (5 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
35,PT09M11.00S,2023-12-21T03:14:11.7Z,1,REGULAR,3pt,Jump Shot,[],1628401,32.802233902759525,47.549019607843135,1610612738,11,8,2023-12-21T03:14:17Z,350000,False,12.0,256.0,1,left,D. White 25' 3PT  (3 PTS) (K. Porzingis 1 AST),"[1628401, 204001]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,25.61,Made,3.0,K. Porzingis,204001.0,1.0,,,,,,,,,,,
37,PT08M59.00S,2023-12-21T03:14:24.6Z,1,REGULAR,3pt,Jump Shot,[],1628368,70.77858081471747,18.137254901960784,1610612758,14,8,2023-12-21T03:14:30Z,370000,False,-159.0,222.0,1,right,D. Fox 27' 3PT  (8 PTS) (H. Barnes 1 AST),"[1628368, 203084]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,27.34,Made,8.0,H. Barnes,203084.0,1.0,,,,,,,,,,,
39,PT08M48.00S,2023-12-21T03:14:35.7Z,1,REGULAR,turnover,lost ball,[],201950,,,1610612738,14,8,2023-12-21T03:14:40Z,390000,False,,,0,,J. Holiday lost ball TURNOVER (1 TO),"[201950, 1628368]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,1.0,Fox,1628368.0,,,,,,,,,,,,,,,,,
40,PT08M48.00S,2023-12-21T03:14:35.7Z,1,REGULAR,steal,,[],1628368,,,1610612758,14,8,2023-12-21T03:14:37Z,400000,False,,,0,,D. Fox STEAL (2 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
41,PT08M42.00S,2023-12-21T03:14:41.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627734,92.9862023653088,53.18627450980392,1610612758,16,8,2023-12-21T03:14:54Z,410000,False,16.0,13.0,1,right,D. Sabonis running Layup (2 PTS) (D. Fox 2 AST),"[1627734, 1628368]",1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,2.08,Made,2.0,D. Fox,1628368.0,2.0,,,,,,,,,,,
43,PT08M42.00S,2023-12-21T03:14:46.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,16,8,2023-12-21T03:14:46Z,430000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M28.00S,2023-12-21T03:18:00.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,8.754927726675426,52.450980392156865,1610612738,16,10,2023-12-21T03:18:04Z,440000,False,-12.0,30.0,1,left,J. Holiday driving Layup (2 PTS),[201950],1610612738.0,BOS,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,3.22,Made,2.0,,,,,,,,,,,,,,
45,PT08M28.00S,2023-12-21T03:18:05.0Z,1,REGULAR,foul,personal,['1freethrow'],203084,,,1610612738,16,10,2023-12-21T03:18:12Z,450000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Holiday 1 FT),"[203084, 201950]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2882.0,1.0,0.0,Holiday,201950.0,,
47,PT08M28.00S,2023-12-21T03:18:19.2Z,1,REGULAR,freethrow,1 of 1,[],201950,,,1610612738,16,11,2023-12-21T03:18:19Z,470000,False,,,0,,J. Holiday Free Throw 1 of 1 (3 PTS),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
48,PT08M12.00S,2023-12-21T03:18:36.6Z,1,REGULAR,3pt,Jump Shot,[],1631099,88.38699080157687,96.56862745098039,1610612758,16,11,2023-12-21T03:18:40Z,480000,False,233.0,57.0,1,right,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,23.96,Missed,,,,,,,,,,,,,,,
49,PT08M09.00S,2023-12-21T03:18:39.6Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,16,11,2023-12-21T03:18:40Z,490000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:2),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Right Corner 3,24+ Right,,,,,,,,,,48.0,2.0,2.0,0.0,,,,,,,
50,PT08M02.00S,2023-12-21T03:18:46.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,13.61695137976347,51.71568627450981,1610612738,16,11,2023-12-21T03:19:04Z,500000,False,-9.0,75.0,1,left,MISS K. Porzingis 7' driving floating Shot,[204001],1610612738.0,BOS,driving floating,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,7.6,Missed,,,,,,,,,,,,,,,
51,PT08M00.00S,2023-12-21T03:18:48.3Z,1,REGULAR,rebound,offensive,[],204001,,,1610612738,16,11,2023-12-21T03:19:04Z,510000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:2),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,50.0,3.0,2.0,1.0,,,,,,,
52,PT08M00.00S,2023-12-21T03:18:53.9Z,1,REGULAR,turnover,double dribble,[],204001,,,1610612738,16,11,2023-12-21T03:19:04Z,520000,False,,,0,,K. Porzingis double dribble TURNOVER (1 TO),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,,,,,1630886.0,,,,,,
53,PT07M44.00S,2023-12-21T03:19:17.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627734,91.27792378449409,44.6078431372549,1610612758,18,11,2023-12-21T03:19:33Z,530000,False,-27.0,29.0,1,right,D. Sabonis driving Layup (4 PTS),[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,4.0,Made,4.0,,,,,,,,,,,,,,
54,PT07M32.00S,2023-12-21T03:19:28.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,14.14257555847569,58.82352941176471,1610612738,18,11,2023-12-21T03:19:34Z,540000,False,-44.0,80.0,1,left,MISS J. Brown 9' turnaround Shot - blocked,"[1627759, 1627734]",1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,9.17,Missed,,,,,,,,,,,,,,Sabonis,1627734.0
55,PT07M32.00S,2023-12-21T03:19:28.1Z,1,REGULAR,block,,[],1627734,,,1610612738,18,11,2023-12-21T03:19:30Z,550000,False,,,0,,D. Sabonis BLOCK (1 BLK),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
56,PT07M29.00S,2023-12-21T03:19:31.1Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,18,11,2023-12-21T03:19:34Z,560000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,54.0,3.0,2.0,1.0,,,,,,,
57,PT07M20.00S,2023-12-21T03:19:41.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,90.3580814717477,50.0,1610612758,20,11,2023-12-21T03:19:53Z,570000,False,0.0,38.0,1,right,K. Murray driving Layup (8 PTS) (D. Sabonis 3 AST),"[1631099, 1627734]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,3.81,Made,8.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,,
59,PT06M59.00S,2023-12-21T03:20:00.6Z,1,REGULAR,3pt,Jump Shot,[],1627759,7.5722733245729295,2.450980392156863,1610612738,20,11,2023-12-21T03:20:04Z,590000,False,238.0,19.0,1,left,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,,23.84,Missed,,,,,,,,,,,,,,,
60,PT06M57.00S,2023-12-21T03:20:02.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,20,11,2023-12-21T03:20:04Z,600000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,,,,,,,59.0,4.0,3.0,1.0,,,,,,,
61,PT06M51.00S,2023-12-21T03:20:09.5Z,1,REGULAR,3pt,Jump Shot,[],1628368,63.6826544021025,59.55882352941176,1610612758,23,11,2023-12-21T03:20:15Z,610000,False,48.0,289.0,1,right,D. Fox 29' 3PT pullup (11 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,29.28,Made,11.0,,,,,,,,,,,,,,
62,PT06M38.00S,2023-12-21T03:20:22.8Z,1,REGULAR,turnover,lost ball,[],201950,,,1610612738,23,11,2023-12-21T03:20:26Z,620000,False,,,0,,J. Holiday lost ball TURNOVER (2 TO),"[201950, 1628368]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,2.0,Fox,1628368.0,,,,,,,,,,,,,,,,,
63,PT06M38.00S,2023-12-21T03:20:22.8Z,1,REGULAR,steal,,[],1628368,,,1610612758,23,11,2023-12-21T03:20:24Z,630000,False,,,0,,D. Fox STEAL (3 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
64,PT06M33.00S,2023-12-21T03:20:27.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,93.11760840998686,40.44117647058824,1610612758,23,11,2023-12-21T03:20:33Z,640000,False,-48.0,12.0,1,right,MISS D. Fox running Layup - blocked,"[1628368, 204001]",1610612758.0,SAC,running,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,4.93,Missed,,,,,,,,,,,,,,Porzingis,204001.0
65,PT06M33.00S,2023-12-21T03:20:27.5Z,1,REGULAR,block,,[],204001,,,1610612758,23,11,2023-12-21T03:20:30Z,650000,False,,,0,,K. Porzingis BLOCK (2 BLK),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
66,PT06M29.00S,2023-12-21T03:20:31.5Z,1,REGULAR,rebound,defensive,[],201950,,,1610612738,23,11,2023-12-21T03:20:33Z,660000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,64.0,1.0,1.0,0.0,,,,,,,
67,PT06M27.00S,2023-12-21T03:20:33.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627759,6.521024967148489,51.225490196078425,1610612738,23,13,2023-12-21T03:20:38Z,670000,False,-6.0,9.0,1,left,J. Brown running DUNK (4 PTS) (D. White 1 AST),"[1627759, 1628401]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,1.07,Made,4.0,D. White,1628401.0,1.0,,,,,,,,,,,
69,PT06M14.00S,2023-12-21T03:20:46.0Z,1,REGULAR,3pt,Jump Shot,[],1628368,71.04139290407359,23.284313725490197,1610612758,23,13,2023-12-21T03:20:51Z,690000,False,-134.0,220.0,1,right,MISS D. Fox 25' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,25.71,Missed,,,,,,,,,,,,,,,
70,PT06M11.00S,2023-12-21T03:20:49.4Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,23,13,2023-12-21T03:20:49Z,700000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,69.0,1.0,0.0,1.0,,,,,,,
71,PT06M02.00S,2023-12-21T03:20:58.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627734,89.56964520367937,96.32352941176471,1610612758,23,13,2023-12-21T03:21:04Z,710000,False,232.0,46.0,1,right,MISS D. Sabonis 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,23.6,Missed,,,,,,,,,,,,,,,
72,PT05M57.00S,2023-12-21T03:21:03.9Z,1,REGULAR,rebound,defensive,[],201950,,,1610612738,23,13,2023-12-21T03:21:04Z,720000,False,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,,,,,,,,,,71.0,2.0,2.0,0.0,,,,,,,
73,PT05M51.00S,2023-12-21T03:21:08.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,30.436925098554536,24.754901960784316,1610612738,23,16,2023-12-21T03:21:15Z,730000,False,126.0,234.0,1,left,D. White 26' 3PT running pullup (6 PTS) (J. Holiday 1 AST),"[1628401, 201950]",1610612738.0,BOS,running pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,26.55,Made,6.0,J. Holiday,201950.0,1.0,,,,,,,,,,,
74,PT05M39.00S,2023-12-21T03:21:20.7Z,1,REGULAR,3pt,Jump Shot,[],1628989,73.40670170827858,15.686274509803921,1610612758,23,16,2023-12-21T03:21:25Z,740000,False,-172.0,197.0,1,right,MISS K. Huerter 26' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,26.16,Missed,,,,,,,,,,,,,,,
75,PT05M35.00S,2023-12-21T03:21:24.7Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,23,16,2023-12-21T03:21:25Z,750000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,74.0,1.0,1.0,0.0,,,,,,,
76,PT05M28.00S,2023-12-21T03:21:32.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,6.652431011826544,49.754901960784316,1610612738,23,18,2023-12-21T03:22:56Z,760000,False,1.0,10.0,1,left,J. Brown driving DUNK (6 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,1.01,Made,6.0,,,,,,,,,,,,,,
77,PT05M26.00S,2023-12-21T03:21:40.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,23,18,2023-12-21T03:21:40Z,770000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M26.00S,2023-12-21T03:24:07.5Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,23,18,2023-12-21T03:24:36Z,780000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M26.00S,2023-12-21T03:24:07.5Z,1,REGULAR,substitution,out,[],1628989,,,1610612758,23,18,2023-12-21T03:24:36Z,790000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M26.00S,2023-12-21T03:24:07.5Z,1,REGULAR,substitution,out,[],203084,,,1610612758,23,18,2023-12-21T03:24:36Z,800000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M26.00S,2023-12-21T03:24:07.5Z,1,REGULAR,substitution,out,[],201950,,,1610612758,23,18,2023-12-21T03:24:36Z,810000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M26.00S,2023-12-21T03:24:07.5Z,1,REGULAR,substitution,out,[],1630573,,,1610612758,23,18,2023-12-21T03:24:36Z,820000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
