actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
19,PT10M13.00S,2023-12-23T03:12:08.3Z,1,REGULAR,foul,personal,['1freethrow'],1629234,,,1610612758,6,5,2023-12-23T03:12:20Z,190000,False,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Sabonis 1 FT),"[1629234, 1627734]",1610612756.0,PHX,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,,1.0,0.0,Sabonis,1627734.0,,,,
21,PT10M13.00S,2023-12-23T03:12:38.0Z,1,REGULAR,freethrow,1 of 1,[],1627734,,,1610612758,7,5,2023-12-23T03:12:38Z,210000,False,,,0,,D. Sabonis Free Throw 1 of 1 (7 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
22,PT09M57.00S,2023-12-23T03:12:54.6Z,1,REGULAR,2pt,Jump Shot,[],1626164,77.7431011826544,57.35294117647059,1610612756,7,5,2023-12-23T03:12:58Z,220000,False,37.0,157.0,1,right,MISS D. Booker 16' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,16.1,Missed,,,,,,,,,,,,,,,,,,
23,PT09M55.00S,2023-12-23T03:12:56.9Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,7,5,2023-12-23T03:12:56Z,230000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT09M48.00S,2023-12-23T03:13:04.3Z,1,REGULAR,3pt,Jump Shot,[],203084,29.6484888304862,73.0392156862745,1610612758,7,5,2023-12-23T03:13:16Z,240000,False,-115.0,226.0,1,left,MISS H. Barnes 25' step back 3PT,[203084],1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
25,PT09M47.00S,2023-12-23T03:13:05.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,7,5,2023-12-23T03:13:10Z,250000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,24.0,,,,,,,,,,,,,
27,PT09M38.00S,2023-12-23T03:13:30.0Z,1,REGULAR,foul,personal,[],1628989,,,1610612756,7,5,2023-12-23T03:13:41Z,270000,False,,,0,,K. Huerter personal FOUL (1 PF),"[1628989, 201569]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202027.0,,1.0,0.0,Gordon,201569.0,,,,
29,PT09M32.00S,2023-12-23T03:13:50.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,88.78120893561103,40.19607843137255,1610612756,7,7,2023-12-23T03:13:55Z,290000,False,-49.0,53.0,1,right,K. Durant 7' fadeaway bank Jump Shot (2 PTS) (D. Booker 3 AST),"[201142, 1626164]",1610612756.0,PHX,fadeaway bank,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,7.22,Made,2.0,D. Booker,1626164.0,3.0,,,,,,,,,,,,,,
31,PT09M20.00S,2023-12-23T03:14:06.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,6.783837056504599,58.333333333333336,1610612758,9,7,2023-12-23T03:14:10Z,310000,False,-42.0,11.0,1,left,K. Huerter driving Layup (2 PTS),[1628989],1610612758.0,SAC,driving,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,4.32,Made,2.0,,,,,,,,,,,,,,,,,
32,PT09M20.00S,2023-12-23T03:14:09.1Z,1,REGULAR,foul,personal,['1freethrow'],1629234,,,1610612758,9,7,2023-12-23T03:14:25Z,320000,False,,,0,,D. Eubanks shooting personal FOUL (2 PF) (Huerter 1 FT),"[1629234, 1628989]",1610612756.0,PHX,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202027.0,,2.0,0.0,Huerter,1628989.0,,,,
34,PT09M20.00S,2023-12-23T03:14:18.9Z,1,REGULAR,substitution,out,[],1629234,,,1610612758,9,7,2023-12-23T03:14:24Z,340000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT09M20.00S,2023-12-23T03:14:18.9Z,1,REGULAR,substitution,in,[],1628962,,,1610612758,9,7,2023-12-23T03:14:24Z,350000,False,,,0,,SUB in: U. Azubuike,[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M20.00S,2023-12-23T03:14:43.4Z,1,REGULAR,freethrow,1 of 1,[],1628989,,,1610612758,10,7,2023-12-23T03:14:43Z,360000,False,,,0,,K. Huerter Free Throw 1 of 1 (3 PTS),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
37,PT09M07.00S,2023-12-23T03:15:01.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628962,93.24901445466492,48.77450980392157,1610612756,10,9,2023-12-23T03:15:06Z,370000,False,-6.0,11.0,1,right,U. Azubuike alley-oop DUNK (2 PTS) (G. Allen 1 AST),"[1628962, 1628960]",1610612756.0,PHX,alley-oop,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,1.26,Made,2.0,G. Allen,1628960.0,1.0,,,,,,,,,,,,,,
39,PT08M53.00S,2023-12-23T03:15:14.4Z,1,REGULAR,3pt,Jump Shot,[],1628368,33.459264126149804,51.9607843137255,1610612758,13,9,2023-12-23T03:15:45Z,390000,False,-10.0,262.0,1,left,D. Fox 26' 3PT pullup (3 PTS) (D. Sabonis 1 AST),"[1628368, 1627734]",1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,26.22,Made,3.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,,
41,PT08M43.00S,2023-12-23T03:15:28.1Z,1,REGULAR,foul,offensive,[],1628962,,,1610612756,13,9,2023-12-23T03:15:36Z,410000,False,,,0,,U. Azubuike offensive FOUL (1 PF),"[1628962, 203084]",1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,Above the Break 3,24+ Center,,,,,,,,,,,201639.0,,1.0,0.0,Barnes,203084.0,,,,
43,PT08M43.00S,2023-12-23T03:15:28.1Z,1,REGULAR,turnover,offensive foul,[],1628962,,,1610612756,13,9,2023-12-23T03:15:28Z,430000,False,,,0,,U. Azubuike offensive foul TURNOVER (1 TO),[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,Above the Break 3,24+ Center,,,,,,,,,,,201639.0,1.0,,,,,,,,
44,PT08M25.00S,2023-12-23T03:15:57.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631099,16.113666228646515,46.32352941176471,1610612758,15,9,2023-12-23T03:16:27Z,440000,False,18.0,99.0,1,left,K. Murray 10' driving floating Jump Shot (2 PTS) (D. Sabonis 2 AST),"[1631099, 1627734]",1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,10.07,Made,2.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,,,,
46,PT08M06.00S,2023-12-23T03:16:15.9Z,1,REGULAR,3pt,Jump Shot,[],201569,89.56964520367937,96.32352941176471,1610612756,15,9,2023-12-23T03:16:20Z,460000,False,232.0,46.0,1,right,MISS E. Gordon 3PT,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Right Corner 3,24+ Right,23.6,Missed,,,,,,,,,,,,,,,,,,
47,PT08M02.00S,2023-12-23T03:16:19.3Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,15,9,2023-12-23T03:16:19Z,470000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,,,,46.0,1.0,1.0,0.0,,,,,,,,,,
48,PT07M53.00S,2023-12-23T03:16:28.6Z,1,REGULAR,3pt,Jump Shot,[],1627734,26.888961892247043,79.90196078431373,1610612758,15,9,2023-12-23T03:16:32Z,480000,False,-150.0,200.0,1,left,MISS D. Sabonis 24' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
49,PT07M50.00S,2023-12-23T03:16:31.6Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612756,15,9,2023-12-23T03:16:32Z,490000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,
50,PT07M40.00S,2023-12-23T03:16:44.1Z,1,REGULAR,foul,personal,[],1631099,,,1610612756,15,9,2023-12-23T03:16:59Z,500000,False,,,0,,K. Murray personal FOUL (1 PF),"[1631099, 201142]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1201.0,,1.0,0.0,Durant,201142.0,,,,
52,PT07M34.00S,2023-12-23T03:17:08.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,89.30683311432325,50.245098039215684,1610612756,15,11,2023-12-23T03:17:12Z,520000,False,1.0,48.0,1,right,D. Booker driving Layup (2 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,4.8,Made,2.0,,,,,,,,,,,,,,,,,
53,PT07M27.00S,2023-12-23T03:17:15.4Z,1,REGULAR,3pt,Jump Shot,[],1628368,27.151773981603156,79.41176470588235,1610612758,18,11,2023-12-23T03:17:48Z,530000,False,-147.0,203.0,1,left,D. Fox 25' 3PT pullup (6 PTS) (D. Sabonis 3 AST),"[1628368, 1627734]",1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.05,Made,6.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,,,,,
55,PT07M11.00S,2023-12-23T03:17:33.1Z,1,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612756,18,11,2023-12-23T03:17:48Z,550000,False,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Azubuike 2 FT),"[1627734, 1628962]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202027.0,,1.0,0.0,Azubuike,1628962.0,,,,
57,PT07M11.00S,2023-12-23T03:18:00.6Z,1,REGULAR,freethrow,1 of 2,[],1628962,,,1610612756,18,12,2023-12-23T03:21:24Z,570000,False,,,0,,U. Azubuike Free Throw 1 of 2 (3 PTS),[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
58,PT07M11.00S,2023-12-23T03:18:09.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,18,12,2023-12-23T03:18:09Z,580000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M11.00S,2023-12-23T03:18:00.6Z,1,REGULAR,freethrow,2 of 2,[],1628962,,,1610612756,18,12,2023-12-23T03:21:24Z,590000,False,,,0,,MISS U. Azubuike Free Throw 2 of 2,[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
60,PT07M07.00S,2023-12-23T03:18:04.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,18,12,2023-12-23T03:21:24Z,600000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,59.0,2.0,2.0,0.0,,,,,,,,,,
61,PT06M57.00S,2023-12-23T03:21:36.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,6.915243101182654,51.470588235294116,1610612758,18,12,2023-12-23T03:22:04Z,610000,False,-7.0,13.0,1,left,MISS H. Barnes cutting Layup - blocked,"[203084, 1628960]",1610612758.0,SAC,cutting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,,,,,,,,Allen,1628960.0,,
62,PT06M57.00S,2023-12-23T03:21:36.3Z,1,REGULAR,block,,[],1628960,,,1610612758,18,12,2023-12-23T03:21:41Z,620000,False,,,0,,G. Allen BLOCK (1 BLK),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
63,PT06M57.00S,2023-12-23T03:21:36.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,18,12,2023-12-23T03:21:44Z,630000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,61.0,,,,,,,,,,,,,
65,PT06M55.00S,2023-12-23T03:21:54.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631099,25.837713534822605,83.82352941176471,1610612758,18,12,2023-12-23T03:21:58Z,650000,False,-169.0,190.0,1,left,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
66,PT06M52.00S,2023-12-23T03:21:57.5Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,18,12,2023-12-23T03:21:58Z,660000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,
67,PT06M40.00S,2023-12-23T03:22:09.6Z,1,REGULAR,3pt,Jump Shot,[],1628960,92.85479632063075,3.431372549019608,1610612756,18,12,2023-12-23T03:22:13Z,670000,False,-233.0,15.0,1,right,MISS G. Allen 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,23.33,Missed,,,,,,,,,,,,,,,,,,
68,PT06M36.00S,2023-12-23T03:22:12.6Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,18,12,2023-12-23T03:22:12Z,680000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,,67.0,1.0,1.0,0.0,,,,,,,,,,
69,PT06M25.00S,2023-12-23T03:22:24.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,5.863994743758213,51.9607843137255,1610612758,20,12,2023-12-23T03:22:29Z,690000,False,-10.0,3.0,1,left,D. Fox driving Layup (8 PTS) (D. Sabonis 4 AST),"[1628368, 1627734]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.01,Made,8.0,D. Sabonis,1627734.0,4.0,,,,,,,,,,,,,,
72,PT06M13.00S,2023-12-23T03:22:43.3Z,1,REGULAR,substitution,out,[],201569,,,1610612756,20,12,2023-12-23T03:22:50Z,720000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M13.00S,2023-12-23T03:22:43.3Z,1,REGULAR,substitution,in,[],1630692,,,1610612756,20,12,2023-12-23T03:22:50Z,730000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M05.00S,2023-12-23T03:23:07.7Z,1,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612756,20,12,2023-12-23T03:23:13Z,740000,False,,,0,,K. Murray shooting personal FOUL (2 PF) (Durant 2 FT),"[1631099, 201142]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,201639.0,,2.0,0.0,Durant,201142.0,,,,
76,PT06M05.00S,2023-12-23T03:23:34.6Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,20,13,2023-12-23T03:23:34Z,760000,False,,,0,,K. Durant Free Throw 1 of 2 (3 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
77,PT06M05.00S,2023-12-23T03:23:35.5Z,1,REGULAR,substitution,out,[],1631099,,,1610612756,20,13,2023-12-23T03:23:46Z,770000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M05.00S,2023-12-23T03:23:35.5Z,1,REGULAR,substitution,in,[],1631165,,,1610612756,20,13,2023-12-23T03:23:46Z,780000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M05.00S,2023-12-23T03:24:04.0Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,20,14,2023-12-23T03:24:04Z,790000,False,,,0,,K. Durant Free Throw 2 of 2 (4 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
80,PT05M51.00S,2023-12-23T03:24:20.1Z,1,REGULAR,3pt,Jump Shot,[],1628989,29.25427069645204,28.676470588235293,1610612758,23,14,2023-12-23T03:24:35Z,800000,False,107.0,222.0,1,left,K. Huerter 24' 3PT pullup (6 PTS) (D. Sabonis 5 AST),"[1628989, 1627734]",1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,24.67,Made,6.0,D. Sabonis,1627734.0,5.0,,,,,,,,,,,,,,
82,PT05M41.00S,2023-12-23T03:24:33.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631165,,,1610612756,23,14,2023-12-23T03:24:54Z,820000,False,,,0,,K. Ellis personal FOUL (1 PF) (Booker 2 FT),"[1631165, 1626164]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1201.0,,1.0,0.0,Booker,1626164.0,,,,
84,PT05M41.00S,2023-12-23T03:25:02.6Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,23,15,2023-12-23T03:31:41Z,840000,False,,,0,,D. Booker Free Throw 1 of 2 (3 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
85,PT05M41.00S,2023-12-23T03:25:03.3Z,1,REGULAR,substitution,out,[],1628368,,,1610612756,23,15,2023-12-23T03:25:10Z,850000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M41.00S,2023-12-23T03:25:03.3Z,1,REGULAR,substitution,in,[],1628370,,,1610612756,23,15,2023-12-23T03:25:10Z,860000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M41.00S,2023-12-23T03:25:02.6Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,23,16,2023-12-23T03:31:41Z,870000,False,,,0,,D. Booker Free Throw 2 of 2 (4 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
88,PT05M22.00S,2023-12-23T03:25:38.0Z,1,REGULAR,turnover,bad pass,[],1628370,,,1610612758,23,16,2023-12-23T03:25:44Z,880000,False,,,0,,M. Monk bad pass TURNOVER (1 TO),"[1628370, 1628960]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,,,Allen,1628960.0
89,PT05M22.00S,2023-12-23T03:25:38.0Z,1,REGULAR,steal,,[],1628960,,,1610612756,23,16,2023-12-23T03:25:40Z,890000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
90,PT05M19.00S,2023-12-23T03:25:42.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631165,,,1610612756,23,16,2023-12-23T03:26:00Z,900000,False,,,0,,K. Ellis shooting personal FOUL (2 PF) (Goodwin 2 FT),"[1631165, 1630692]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202027.0,,2.0,0.0,Goodwin,1630692.0,,,,
92,PT05M19.00S,2023-12-23T03:26:11.5Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630692,,,1610612756,23,17,2023-12-23T03:26:30Z,920000,False,,,0,,J. Goodwin Free Throw 1 of 2 (1 PTS),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
93,PT05M19.00S,2023-12-23T03:26:11.5Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630692,,,1610612756,23,17,2023-12-23T03:26:30Z,930000,False,,,0,,MISS J. Goodwin Free Throw 2 of 2,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
