actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
15,PT11M21.00S,2024-04-13T02:40:48.1Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612756,0,0,2024-04-13T02:40:54Z,150000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,
16,PT11M15.00S,2024-04-13T02:40:53.6Z,1,REGULAR,3pt,Jump Shot,[],201142,75.24638633377135,12.745098039215685,1610612756,0,0,2024-04-13T02:41:00Z,160000,False,-186.0,180.0,1,right,MISS K. Durant 25' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,25.92,Missed,,,,,,,,,,,,,,,
17,PT11M13.00S,2024-04-13T02:40:58.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,0,0,2024-04-13T02:40:58Z,170000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,16.0,,,,,,,,,,,,
19,PT10M59.00S,2024-04-13T02:41:24.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203078,83.65637319316689,95.58823529411765,1610612756,0,0,2024-04-13T02:41:30Z,190000,False,228.0,101.0,1,right,MISS B. Beal 24' 3PT,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,,,,24.93,Missed,,,,,,,,,,,,,,,
20,PT10M55.00S,2024-04-13T02:41:28.5Z,1,REGULAR,rebound,defensive,[],1631165,,,1610612758,0,0,2024-04-13T02:41:30Z,200000,False,,,0,,K. Ellis REBOUND (Off:0 Def:1),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,
21,PT10M48.00S,2024-04-13T02:41:35.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,8.754927726675426,63.48039215686274,1610612758,0,0,2024-04-13T02:42:44Z,210000,False,-67.0,30.0,1,left,MISS D. Sabonis 7' driving Layup,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,7.37,Missed,,,,,,,,,,,,,,,
22,PT10M46.00S,2024-04-13T02:41:37.4Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,0,0,2024-04-13T02:41:40Z,220000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,
23,PT10M35.00S,2024-04-13T02:41:47.9Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612756,0,0,2024-04-13T02:41:54Z,230000,False,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 1627734]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,1.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,
24,PT10M35.00S,2024-04-13T02:41:47.9Z,1,REGULAR,steal,,[],1627734,,,1610612758,0,0,2024-04-13T02:41:50Z,240000,False,,,0,,D. Sabonis STEAL (1 STL),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
25,PT10M28.00S,2024-04-13T02:41:54.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631099,31.225361366622867,33.57843137254902,1610612758,0,0,2024-04-13T02:42:09Z,250000,False,82.0,241.0,1,left,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,25.46,Missed,,,,,,,,,,,,,,,
26,PT10M25.00S,2024-04-13T02:41:57.8Z,1,REGULAR,rebound,defensive,[],203078,,,1610612756,0,0,2024-04-13T02:42:09Z,260000,False,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,
27,PT10M17.00S,2024-04-13T02:42:06.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203078,91.5407358738502,48.529411764705884,1610612756,0,2,2024-04-13T02:43:53Z,270000,False,-7.0,27.0,1,right,B. Beal driving DUNK (2 PTS) (J. Nurkic 1 AST),"[203078, 203994]",1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,2.8,Made,,,,,,,2.0,J. Nurkic,203994.0,1.0,,,,,
29,PT09M58.00S,2024-04-13T02:42:36.4Z,1,REGULAR,3pt,Jump Shot,[],203084,28.465834428383708,18.627450980392158,1610612758,0,2,2024-04-13T02:44:19Z,290000,False,157.0,215.0,1,left,MISS H. Barnes 26' pullup 3PT,[203084],1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,26.62,Missed,,,,,,,,,,,,,,,
30,PT09M55.00S,2024-04-13T02:42:39.4Z,1,REGULAR,rebound,defensive,[],203078,,,1610612756,0,2,2024-04-13T02:42:41Z,300000,False,,,0,,B. Beal REBOUND (Off:0 Def:2),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,,
31,PT09M38.00S,2024-04-13T02:42:58.9Z,1,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612756,0,2,2024-04-13T02:43:14Z,310000,False,,,0,,D. Fox shooting personal FOUL (1 PF) (Allen 2 FT),"[1628368, 1628960]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Allen,1628960.0
33,PT09M38.00S,2024-04-13T02:43:24.1Z,1,REGULAR,freethrow,1 of 2,[],1628960,,,1610612756,0,3,2024-04-13T02:43:24Z,330000,False,,,0,,G. Allen Free Throw 1 of 2 (1 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,
34,PT09M38.00S,2024-04-13T02:43:39.3Z,1,REGULAR,freethrow,2 of 2,[],1628960,,,1610612756,0,4,2024-04-13T02:43:39Z,340000,False,,,0,,G. Allen Free Throw 2 of 2 (2 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,Made,,,,,,,2.0,,,,,,,,
35,PT09M26.00S,2024-04-13T02:43:59.2Z,1,REGULAR,2pt,Jump Shot,[],1631165,7.440867279894875,80.88235294117648,1610612758,2,4,2024-04-13T02:45:07Z,350000,False,-154.0,17.0,1,left,K. Ellis 15' step back Jump Shot (2 PTS) (D. Sabonis 1 AST),"[1631165, 1627734]",1610612758.0,SAC,step back,,,Ellis,K. Ellis,,,,,Mid-Range,8-16 Left,,,,15.54,Made,,,,,,,2.0,D. Sabonis,1627734.0,1.0,,,,,
37,PT09M11.00S,2024-04-13T02:44:14.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203994,92.59198423127464,49.50980392156863,1610612756,2,6,2024-04-13T02:44:20Z,370000,False,-2.0,17.0,1,right,J. Nurkic cutting DUNK (2 PTS) (K. Durant 1 AST),"[203994, 201142]",1610612756.0,PHX,cutting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,1.73,Made,,,,,,,2.0,K. Durant,201142.0,1.0,,,,,
39,PT08M51.00S,2024-04-13T02:44:33.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.783837056504599,53.431372549019606,1610612758,4,6,2024-04-13T02:45:36Z,390000,False,-17.0,11.0,1,left,D. Sabonis driving finger roll Layup (2 PTS),[1627734],1610612758.0,SAC,driving finger roll,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,2.06,Made,,,,,,,2.0,,,,,,,,
40,PT08M30.00S,2024-04-13T02:44:54.2Z,1,REGULAR,3pt,Jump Shot,[],201142,83.78777923784494,95.34313725490196,1610612756,4,6,2024-04-13T02:45:03Z,400000,False,227.0,100.0,1,right,MISS K. Durant 24' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,24.77,Missed,,,,,,,,,,,,,,,
41,PT08M28.00S,2024-04-13T02:44:56.7Z,1,REGULAR,rebound,offensive,[],203994,,,1610612756,4,6,2024-04-13T02:44:56Z,410000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,,,,40.0,2.0,1.0,1.0,,,,,,,,,
42,PT08M23.00S,2024-04-13T02:45:01.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203078,90.3580814717477,96.81372549019608,1610612756,4,6,2024-04-13T02:45:06Z,420000,False,234.0,38.0,1,right,MISS B. Beal 3PT,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Right Corner 3,24+ Right,,,,23.72,Missed,,,,,,,,,,,,,,,
43,PT08M21.00S,2024-04-13T02:45:03.7Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,4,6,2024-04-13T02:45:06Z,430000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,
44,PT08M12.00S,2024-04-13T02:45:12.6Z,1,REGULAR,3pt,Jump Shot,[],1631099,33.196452036793694,26.96078431372549,1610612758,4,6,2024-04-13T02:45:18Z,440000,False,115.0,260.0,1,left,MISS K. Murray 28' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,28.39,Missed,,,,,,,,,,,,,,,
45,PT08M09.00S,2024-04-13T02:45:15.2Z,1,REGULAR,rebound,defensive,[],203078,,,1610612756,4,6,2024-04-13T02:45:15Z,450000,False,,,0,,B. Beal REBOUND (Off:0 Def:3),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,,,,,,,,44.0,3.0,3.0,0.0,,,,,,,,,
46,PT07M52.00S,2024-04-13T02:45:32.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,84.31340341655716,52.20588235294118,1610612756,4,8,2024-04-13T02:46:57Z,460000,False,11.0,95.0,1,right,K. Durant 9' turnaround fadeaway Jump Shot (2 PTS),[201142],1610612756.0,PHX,turnaround fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,9.56,Made,,,,,,,2.0,,,,,,,,
47,PT07M45.00S,2024-04-13T02:45:39.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,11.777266754270697,45.83333333333333,1610612758,4,8,2024-04-13T02:47:29Z,470000,False,21.0,58.0,1,left,MISS H. Barnes 6' driving floating Shot,[203084],1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,6.18,Missed,,,,,,,,,,,,,,,
48,PT07M43.00S,2024-04-13T02:45:41.9Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612756,4,8,2024-04-13T02:46:02Z,480000,False,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,47.0,2.0,2.0,0.0,,,,,,,,,
49,PT07M28.00S,2024-04-13T02:45:57.5Z,1,REGULAR,turnover,lost ball,[],203994,,,1610612756,4,8,2024-04-13T02:46:05Z,490000,False,,,0,,J. Nurkic lost ball TURNOVER (1 TO),"[203994, 1628368]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Left,1.0,Fox,1628368.0,,,,,,,,,,,,,,,,,
50,PT07M28.00S,2024-04-13T02:45:57.5Z,1,REGULAR,steal,,[],1628368,,,1610612758,4,8,2024-04-13T02:45:59Z,500000,False,,,0,,D. Fox STEAL (2 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
51,PT07M23.00S,2024-04-13T02:46:02.4Z,1,REGULAR,turnover,lost ball,[],1628368,,,1610612758,4,8,2024-04-13T02:49:32Z,510000,False,,,0,,D. Fox lost ball TURNOVER (1 TO),"[1628368, 203994]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,1.0,Nurkic,203994.0,,,,,,,,,,,,,,,,,
52,PT07M23.00S,2024-04-13T02:46:02.4Z,1,REGULAR,steal,,[],203994,,,1610612756,4,8,2024-04-13T02:46:05Z,520000,False,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
53,PT07M19.00S,2024-04-13T02:46:06.1Z,1,REGULAR,turnover,bad pass,[],203078,,,1610612756,4,8,2024-04-13T02:46:16Z,530000,False,,,0,,B. Beal bad pass TURNOVER (1 TO),"[203078, 1628368]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Left,1.0,Fox,1628368.0,,,,,,,,,,,,,,,,,
54,PT07M19.00S,2024-04-13T02:46:06.1Z,1,REGULAR,steal,,[],1628368,,,1610612758,4,8,2024-04-13T02:46:08Z,540000,False,,,0,,D. Fox STEAL (3 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
55,PT07M14.00S,2024-04-13T02:46:10.6Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203084,7.440867279894875,62.00980392156863,1610612758,4,8,2024-04-13T02:50:52Z,550000,False,-60.0,17.0,1,left,MISS H. Barnes 6' running pullup Shot,[203084],1610612758.0,SAC,running pullup,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,6.25,Missed,,,,,,,,,,,,,,,
56,PT07M12.00S,2024-04-13T02:46:12.6Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,4,8,2024-04-13T02:46:12Z,560000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:0),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,55.0,1.0,0.0,1.0,,,,,,,,,
57,PT07M11.00S,2024-04-13T02:46:16.3Z,1,REGULAR,foul,personal,['2freethrow'],203078,,,1610612758,4,8,2024-04-13T02:46:28Z,570000,False,,,0,,B. Beal shooting personal FOUL (1 PF) (Sabonis 2 FT),"[203078, 1627734]",1610612756.0,PHX,shooting,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Sabonis,1627734.0
59,PT07M11.00S,2024-04-13T02:46:50.5Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1627734,,,1610612758,5,8,2024-04-13T02:46:50Z,590000,False,,,0,,D. Sabonis Free Throw 1 of 2 (3 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,Made,,,,,,,3.0,,,,,,,,
60,PT07M11.00S,2024-04-13T02:47:11.3Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1627734,,,1610612758,6,8,2024-04-13T02:47:11Z,600000,False,,,0,,D. Sabonis Free Throw 2 of 2 (4 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,Made,,,,,,,4.0,,,,,,,,
61,PT06M47.00S,2024-04-13T02:47:38.0Z,1,REGULAR,3pt,Jump Shot,[],1628960,94.69448094612353,2.450980392156863,1610612756,6,11,2024-04-13T02:47:46Z,610000,False,-238.0,-3.0,1,right,G. Allen 3PT  (5 PTS) (J. Nurkic 2 AST),"[1628960, 203994]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,,,,23.77,Made,,,,,,,5.0,J. Nurkic,203994.0,2.0,,,,,
63,PT06M47.00S,2024-04-13T02:47:48.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,6,11,2024-04-13T02:47:48Z,630000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M30.00S,2024-04-13T02:51:06.2Z,1,REGULAR,3pt,Jump Shot,[],1631165,7.440867279894875,2.696078431372549,1610612758,6,11,2024-04-13T02:51:10Z,640000,False,237.0,17.0,1,left,MISS K. Ellis 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Right Corner 3,24+ Right,,,,23.71,Missed,,,,,,,,,,,,,,,
65,PT06M26.00S,2024-04-13T02:51:10.2Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,6,11,2024-04-13T02:51:10Z,650000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:0),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,,,,,64.0,2.0,0.0,2.0,,,,,,,,,
66,PT06M23.00S,2024-04-13T02:51:15.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631165,14.799605781865965,47.05882352941176,1610612758,8,11,2024-04-13T02:52:43Z,660000,False,15.0,87.0,1,left,K. Ellis 8' pullup Jump Shot (4 PTS),[1631165],1610612758.0,SAC,pullup,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Center,,,,8.78,Made,,,,,,,4.0,,,,,,,,
67,PT06M23.00S,2024-04-13T02:51:18.7Z,1,REGULAR,foul,personal,['1freethrow'],203078,,,1610612758,8,11,2024-04-13T02:51:32Z,670000,False,,,0,,B. Beal shooting personal FOUL (2 PF) (Ellis 1 FT),"[203078, 1631165]",1610612756.0,PHX,shooting,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203592.0,2.0,0.0,Ellis,1631165.0
69,PT06M23.00S,2024-04-13T02:51:36.3Z,1,REGULAR,substitution,out,[],203078,,,1610612758,8,11,2024-04-13T02:52:24Z,690000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M23.00S,2024-04-13T02:51:36.3Z,1,REGULAR,substitution,in,[],201569,,,1610612758,8,11,2024-04-13T02:52:24Z,700000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M23.00S,2024-04-13T02:52:02.1Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1631165,,,1610612758,9,11,2024-04-13T02:52:02Z,710000,False,,,0,,K. Ellis Free Throw 1 of 1 (5 PTS),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,
72,PT06M04.00S,2024-04-13T02:52:22.3Z,1,REGULAR,turnover,bad pass,[],1626164,,,1610612756,9,11,2024-04-13T02:52:28Z,720000,False,,,0,,D. Booker bad pass TURNOVER (3 TO),"[1626164, 203084]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,3.0,Barnes,203084.0,,,,,,,,,,,,,,,,,
73,PT06M04.00S,2024-04-13T02:52:22.3Z,1,REGULAR,steal,,[],203084,,,1610612758,9,11,2024-04-13T02:52:24Z,730000,False,,,0,,H. Barnes STEAL (1 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
74,PT05M59.00S,2024-04-13T02:52:29.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631165,33.327858081471746,69.36274509803921,1610612758,9,11,2024-04-13T02:52:39Z,740000,False,-97.0,261.0,1,left,MISS K. Ellis 27' running 3PT,[1631165],1610612758.0,SAC,running,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,27.82,Missed,,,,,,,,,,,,,,,
75,PT05M59.00S,2024-04-13T02:52:29.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,9,11,2024-04-13T02:52:39Z,750000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,74.0,,,,,,,,,,,,
77,PT05M44.00S,2024-04-13T02:52:56.0Z,1,REGULAR,foul,personal,[],1628368,,,1610612756,9,11,2024-04-13T02:54:13Z,770000,False,,,0,,D. Fox personal FOUL (2 PF),"[1628368, 201569]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,16-24 Left Center,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Gordon,201569.0
79,PT05M44.00S,2024-04-13T02:53:04.8Z,1,REGULAR,substitution,out,[],1628368,,,1610612756,9,11,2024-04-13T02:53:09Z,790000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M44.00S,2024-04-13T02:53:04.8Z,1,REGULAR,substitution,in,[],1630558,,,1610612756,9,11,2024-04-13T02:53:09Z,800000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M30.00S,2024-04-13T02:53:31.8Z,1,REGULAR,3pt,Jump Shot,[],201142,67.36202365308804,43.38235294117647,1610612756,9,11,2024-04-13T02:53:38Z,810000,False,-33.0,254.0,1,right,MISS K. Durant 25' step back 3PT,[201142],1610612756.0,PHX,step back,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,25.64,Missed,,,,,,,,,,,,,,,
82,PT05M26.00S,2024-04-13T02:53:35.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,9,11,2024-04-13T02:53:38Z,820000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,81.0,3.0,1.0,2.0,,,,,,,,,
