actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT11M01.00S,2024-02-10T03:11:20.5Z,1,REGULAR,turnover,offensive foul,[],1631212,,,1610612743,0,0,2024-02-10T03:11:20Z,170000,False,,,0,,P. Watson offensive foul TURNOVER (1 TO),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202037.0,1.0,,,,,,,,,,,,
18,PT10M46.00S,2024-02-10T03:11:49.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203084,6.258212877792378,96.56862745098039,1610612758,0,0,2024-02-10T03:11:53Z,180000,False,-233.0,6.0,1,left,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
19,PT10M42.00S,2024-02-10T03:11:53.0Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,0,0,2024-02-10T03:11:53Z,190000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Left Corner 3,24+ Left,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M34.00S,2024-02-10T03:12:01.1Z,1,REGULAR,3pt,Jump Shot,[],1627750,69.99014454664915,25.49019607843137,1610612743,0,3,2024-02-10T03:12:14Z,200000,False,-123.0,230.0,1,right,J. Murray 26' 3PT  (3 PTS) (A. Gordon 1 AST),"[1627750, 203932]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.02,Made,,,,,,,,,,,3.0,A. Gordon,203932.0,1.0,,,,
22,PT10M19.00S,2024-02-10T03:12:15.4Z,1,REGULAR,2pt,Jump Shot,[],1631099,10.726018396846255,21.07843137254902,1610612758,0,3,2024-02-10T03:12:43Z,220000,False,145.0,48.0,1,left,MISS K. Murray 15' fadeaway Shot,[1631099],1610612758.0,SAC,fadeaway,,,Murray,K. Murray,,,,,Mid-Range,8-16 Right,15.25,Missed,,,,,,,,,,,,,,,,,,
23,PT10M17.00S,2024-02-10T03:12:17.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,0,3,2024-02-10T03:12:27Z,230000,False,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Right,,,22.0,2.0,2.0,0.0,,,,,,,,,,,,,,
24,PT10M01.00S,2024-02-10T03:12:33.8Z,1,REGULAR,2pt,Jump Shot,[],203999,77.87450722733246,59.31372549019608,1610612743,0,3,2024-02-10T03:13:14Z,240000,False,47.0,155.0,1,right,MISS N. Jokic 16' floating Shot,[203999],1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,16.23,Missed,,,,,,,,,,,,,,,,,,
25,PT09M58.00S,2024-02-10T03:12:36.8Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,0,3,2024-02-10T03:12:44Z,250000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M49.00S,2024-02-10T03:12:45.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,7.178055190538765,44.85294117647059,1610612758,0,3,2024-02-10T03:12:49Z,260000,False,26.0,15.0,1,left,MISS K. Murray cutting Layup,[1631099],1610612758.0,SAC,cutting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
27,PT09M47.00S,2024-02-10T03:12:47.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,0,3,2024-02-10T03:12:49Z,270000,False,,,0,,N. Jokic REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,26.0,3.0,3.0,0.0,,,,,,,,,,,,,,
28,PT09M37.00S,2024-02-10T03:12:57.5Z,1,REGULAR,3pt,Jump Shot,[],203932,92.85479632063075,3.431372549019608,1610612743,0,6,2024-02-10T03:13:02Z,280000,False,-233.0,15.0,1,right,A. Gordon 3PT  (3 PTS) (N. Jokic 1 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,23.33,Made,,,,,,,,,,,3.0,N. Jokic,203999.0,1.0,,,,
30,PT09M27.00S,2024-02-10T03:13:10.3Z,1,REGULAR,foul,personal,[],1627750,,,1610612758,0,6,2024-02-10T03:13:34Z,300000,False,,,0,,J. Murray personal FOUL (1 PF),"[1627750, 1627734]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1830.0,,1.0,0.0,Sabonis,1627734.0,,,,,,,,
32,PT09M17.00S,2024-02-10T03:13:32.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,9.149145860709593,61.029411764705884,1610612758,2,6,2024-02-10T03:13:40Z,320000,False,-55.0,34.0,1,left,D. Fox 6' turnaround Jump Shot (2 PTS),[1628368],1610612758.0,SAC,turnaround,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,6.45,Made,,,,,,,,,,,2.0,,,,,,,
33,PT08M56.00S,2024-02-10T03:13:53.7Z,1,REGULAR,3pt,Jump Shot,[],1631212,71.82982917214193,77.69607843137256,1610612743,2,6,2024-02-10T03:13:58Z,330000,False,138.0,212.0,1,right,MISS P. Watson 25' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,25.35,Missed,,,,,,,,,,,,,,,,,,
34,PT08M52.00S,2024-02-10T03:13:57.7Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,2,6,2024-02-10T03:13:58Z,340000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,,
35,PT08M45.00S,2024-02-10T03:14:04.7Z,1,REGULAR,3pt,Jump Shot,[],1628989,10.85742444152431,3.431372549019608,1610612758,5,6,2024-02-10T03:14:09Z,350000,False,233.0,50.0,1,left,K. Huerter 3PT  (3 PTS) (D. Fox 1 AST),"[1628989, 1628368]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,23.8,Made,,,,,,,,,,,3.0,D. Fox,1628368.0,1.0,,,,
37,PT08M27.00S,2024-02-10T03:14:22.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,92.9862023653088,47.794117647058826,1610612743,5,8,2024-02-10T03:14:27Z,370000,False,-11.0,13.0,1,right,A. Gordon cutting DUNK (5 PTS) (J. Murray 1 AST),"[203932, 1627750]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,,,,,,,5.0,J. Murray,1627750.0,1.0,,,,
39,PT08M16.00S,2024-02-10T03:14:33.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,6.258212877792378,58.82352941176471,1610612758,7,8,2024-02-10T03:15:16Z,390000,False,-44.0,6.0,1,left,D. Fox driving floating bank Jump Shot (4 PTS),[1628368],1610612758.0,SAC,driving floating bank,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,,,,,,,,,,,4.0,,,,,,,
40,PT07M58.00S,2024-02-10T03:14:52.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.11760840998686,45.83333333333333,1610612743,7,10,2024-02-10T03:15:35Z,400000,False,-21.0,12.0,1,right,N. Jokic cutting Layup (2 PTS) (J. Murray 2 AST),"[203999, 1627750]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.41,Made,,,,,,,,,,,2.0,J. Murray,1627750.0,2.0,,,,
42,PT07M48.00S,2024-02-10T03:15:02.0Z,1,REGULAR,3pt,Jump Shot,[],203084,24.129434954007884,86.02941176470588,1610612758,10,10,2024-02-10T03:15:06Z,420000,False,-180.0,174.0,1,left,H. Barnes 25' 3PT  (3 PTS) (D. Sabonis 1 AST),"[203084, 1627734]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,25.06,Made,,,,,,,,,,,3.0,D. Sabonis,1627734.0,1.0,,,,
44,PT07M32.00S,2024-02-10T03:15:18.0Z,1,REGULAR,turnover,lost ball,[],1631212,,,1610612743,10,10,2024-02-10T03:15:23Z,440000,False,,,0,,P. Watson lost ball TURNOVER (2 TO),"[1631212, 1628368]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,,,,,Fox,1628368.0,,
45,PT07M32.00S,2024-02-10T03:15:18.0Z,1,REGULAR,steal,,[],1628368,,,1610612758,10,10,2024-02-10T03:15:20Z,450000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
46,PT07M24.00S,2024-02-10T03:15:25.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631099,6.389618922470433,43.13725490196079,1610612758,12,10,2024-02-10T03:15:31Z,460000,False,34.0,8.0,1,left,K. Murray driving Layup (2 PTS) (D. Fox 2 AST),"[1631099, 1628368]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,3.51,Made,,,,,,,,,,,2.0,D. Fox,1628368.0,2.0,,,,
48,PT07M13.00S,2024-02-10T03:15:37.9Z,1,REGULAR,3pt,Jump Shot,[],203200,91.14651773981603,96.32352941176471,1610612743,12,13,2024-02-10T03:15:45Z,480000,False,232.0,31.0,1,right,J. Holiday 3PT  (3 PTS) (A. Gordon 2 AST),"[203200, 203932]",1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,23.36,Made,,,,,,,,,,,3.0,A. Gordon,203932.0,2.0,,,,
50,PT06M59.00S,2024-02-10T03:15:50.1Z,1,REGULAR,2pt,Jump Shot,[],1627734,23.078186596583443,47.05882352941176,1610612758,12,13,2024-02-10T03:16:34Z,500000,False,15.0,164.0,1,left,MISS D. Sabonis 16' Jump Shot,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,16.51,Missed,,,,,,,,,,,,,,,,,,
51,PT06M57.00S,2024-02-10T03:15:52.1Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,12,13,2024-02-10T03:15:54Z,510000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Center,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,,
52,PT06M44.00S,2024-02-10T03:16:06.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,92.85479632063075,48.03921568627451,1610612743,12,15,2024-02-10T03:16:13Z,520000,False,-10.0,15.0,1,right,A. Gordon reverse DUNK (7 PTS) (N. Jokic 2 AST),"[203932, 203999]",1610612743.0,DEN,reverse,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.77,Made,,,,,,,,,,,7.0,N. Jokic,203999.0,2.0,,,,
54,PT06M44.00S,2024-02-10T03:16:16.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,12,15,2024-02-10T03:16:16Z,540000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M24.00S,2024-02-10T03:19:25.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.258212877792378,55.14705882352941,1610612758,14,15,2024-02-10T03:19:29Z,550000,False,-26.0,6.0,1,left,D. Sabonis driving Layup (2 PTS),[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,,,,,,,2.0,,,,,,,
56,PT06M01.00S,2024-02-10T03:19:47.0Z,1,REGULAR,2pt,Jump Shot,[],203200,85.89027595269383,66.42156862745098,1610612743,14,15,2024-02-10T03:19:56Z,560000,False,82.0,80.0,1,right,MISS J. Holiday 11' pullup Shot,[203200],1610612743.0,DEN,pullup,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,11.47,Missed,,,,,,,,,,,,,,,,,,
57,PT05M59.00S,2024-02-10T03:19:49.0Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,14,15,2024-02-10T03:19:56Z,570000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Right,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
58,PT05M53.00S,2024-02-10T03:19:56.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,6.258212877792378,46.81372549019608,1610612758,14,15,2024-02-10T03:20:25Z,580000,False,16.0,6.0,1,left,MISS H. Barnes driving reverse Layup - blocked,"[203084, 1631212]",1610612758.0,SAC,driving reverse,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,Watson,1631212.0
59,PT05M53.00S,2024-02-10T03:19:56.1Z,1,REGULAR,block,,[],1631212,,,1610612758,14,15,2024-02-10T03:19:59Z,590000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
60,PT05M48.00S,2024-02-10T03:20:01.1Z,1,REGULAR,rebound,offensive,[],203084,,,1610612758,14,15,2024-02-10T03:20:10Z,600000,False,,,0,,H. Barnes REBOUND (Off:1 Def:0),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,58.0,1.0,0.0,1.0,,,,,,,,,,,,,,
61,PT05M48.00S,2024-02-10T03:20:00.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628989,5.338370565045992,46.32352941176471,1610612758,16,15,2024-02-10T03:20:17Z,610000,False,18.0,-2.0,1,left,K. Huerter reverse Layup (5 PTS) (H. Barnes 1 AST),"[1628989, 203084]",1610612758.0,SAC,reverse,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,1.85,Made,,,,,,,,,,,5.0,H. Barnes,203084.0,1.0,,,,
63,PT05M35.00S,2024-02-10T03:20:17.6Z,1,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612743,16,15,2024-02-10T03:20:29Z,630000,False,,,0,,D. Fox shooting personal FOUL (1 PF) (Murray 2 FT),"[1628368, 1627750]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202037.0,,1.0,0.0,Murray,1627750.0,,,,,,,,
66,PT05M35.00S,2024-02-10T03:20:37.9Z,1,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,16,16,2024-02-10T03:21:04Z,650000,False,,,0,,J. Murray Free Throw 1 of 2 (4 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,,,,,,,4.0,,,,,,,
67,PT05M35.00S,2024-02-10T03:20:38.9Z,1,REGULAR,substitution,out,[],1628989,,,1610612743,16,16,2024-02-10T03:20:52Z,660000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M35.00S,2024-02-10T03:20:38.9Z,1,REGULAR,substitution,out,[],1628368,,,1610612743,16,16,2024-02-10T03:20:52Z,670000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M35.00S,2024-02-10T03:20:38.9Z,1,REGULAR,substitution,out,[],1631212,,,1610612743,16,16,2024-02-10T03:20:52Z,680000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M35.00S,2024-02-10T03:20:38.9Z,1,REGULAR,substitution,in,[],1628370,,,1610612743,16,16,2024-02-10T03:20:52Z,690000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M35.00S,2024-02-10T03:20:38.9Z,1,REGULAR,substitution,in,[],1630558,,,1610612743,16,16,2024-02-10T03:20:52Z,700000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M35.00S,2024-02-10T03:20:38.9Z,1,REGULAR,substitution,in,[],1631128,,,1610612743,16,16,2024-02-10T03:20:52Z,710000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M35.00S,2024-02-10T03:20:37.9Z,1,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,16,16,2024-02-10T03:21:04Z,720000,False,,,0,,MISS J. Murray Free Throw 2 of 2,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
74,PT05M33.00S,2024-02-10T03:20:39.9Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,16,16,2024-02-10T03:21:04Z,730000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,73.0,3.0,3.0,0.0,,,,,,,,,,,,,,
75,PT05M20.00S,2024-02-10T03:21:15.8Z,1,REGULAR,3pt,Jump Shot,[],1631099,31.882391590013142,40.931372549019606,1610612758,16,16,2024-02-10T03:21:21Z,740000,False,45.0,247.0,1,left,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,25.13,Missed,,,,,,,,,,,,,,,,,,
76,PT05M14.00S,2024-02-10T03:21:21.8Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,16,16,2024-02-10T03:21:21Z,750000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
77,PT05M06.00S,2024-02-10T03:21:28.5Z,1,REGULAR,2pt,Jump Shot,[],1627750,87.59855453350855,20.34313725490196,1610612743,16,18,2024-02-10T03:21:38Z,760000,False,-148.0,64.0,1,right,J. Murray 16' pullup Jump Shot (6 PTS) (N. Jokic 3 AST),"[1627750, 203999]",1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left,16.16,Made,,,,,,,,,,,6.0,N. Jokic,203999.0,3.0,,,,
79,PT04M52.00S,2024-02-10T03:21:43.9Z,1,REGULAR,3pt,Jump Shot,[],1628370,4.944152431011826,94.6078431372549,1610612758,16,18,2024-02-10T03:22:45Z,780000,False,-223.0,-6.0,1,left,MISS M. Monk 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,22.31,Missed,,,,,,,,,,,,,,,,,,
80,PT04M48.00S,2024-02-10T03:21:47.9Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,16,18,2024-02-10T03:22:45Z,790000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,,
81,PT04M32.00S,2024-02-10T03:22:03.1Z,1,REGULAR,3pt,Jump Shot,[],1627750,71.69842312746385,76.47058823529412,1610612743,16,18,2024-02-10T03:22:07Z,800000,False,132.0,214.0,1,right,MISS J. Murray 25' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,25.12,Missed,,,,,,,,,,,,,,,,,,
82,PT04M29.00S,2024-02-10T03:22:06.1Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,16,18,2024-02-10T03:22:07Z,810000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,
83,PT04M22.00S,2024-02-10T03:22:13.1Z,1,REGULAR,2pt,Jump Shot,[],1628370,16.63929040735874,29.166666666666668,1610612758,18,18,2024-02-10T03:22:25Z,820000,False,104.0,104.0,1,left,M. Monk 14' pullup Jump Shot (2 PTS),[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Mid-Range,8-16 Right,14.71,Made,,,,,,,,,,,2.0,,,,,,,
84,PT04M01.00S,2024-02-10T03:22:33.5Z,1,REGULAR,3pt,Jump Shot,[],203200,85.23324572930355,96.32352941176471,1610612743,18,21,2024-02-10T03:22:37Z,830000,False,232.0,86.0,1,right,J. Holiday 24' 3PT  (6 PTS) (C. Braun 1 AST),"[203200, 1631128]",1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,24.72,Made,,,,,,,,,,,6.0,C. Braun,1631128.0,1.0,,,,
105,PT03M51.00S,2024-02-10T03:22:39.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,8.886333771353483,47.05882352941176,1610612758,18,21,2024-02-10T03:24:44Z,845000,False,15.0,31.0,1,left,MISS D. Sabonis Layup - blocked,"[1627734, 203932]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,,,,,,Gordon,203932.0
106,PT03M51.00S,2024-02-10T03:22:39.9Z,1,REGULAR,block,,[],203932,,,1610612758,18,21,2024-02-10T03:24:44Z,847500,False,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
