actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
15,PT10M42.00S,2023-12-24T03:11:25.5Z,1,REGULAR,3pt,Jump Shot,[],1631099,31.61957950065703,31.127450980392158,1610612758,2,2,2023-12-24T03:11:31Z,150000,False,94.0,245.0,1,left,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,26.23,Missed,,,,,,,,,,,,,,,
16,PT10M38.00S,2023-12-24T03:11:29.5Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,2,2,2023-12-24T03:11:31Z,160000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,15.0,2.0,2.0,0.0,,,,,,,
18,PT10M21.00S,2023-12-24T03:12:04.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,83.78777923784494,49.01960784313725,1610612750,2,4,2023-12-24T03:12:11Z,180000,False,-5.0,100.0,1,right,K. Anderson 10' floating Jump Shot (2 PTS),[203937],1610612750.0,MIN,floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,10.0,Made,2.0,,,,,,,,,,,,,,
19,PT10M05.00S,2023-12-24T03:12:20.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,7.440867279894875,45.83333333333333,1610612758,2,4,2023-12-24T03:12:27Z,190000,False,21.0,17.0,1,left,MISS K. Huerter driving Layup - blocked,"[1628989, 203497]",1610612758.0,SAC,driving,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,2.71,Missed,,,,,,,,,Gobert,203497.0,,,,,
20,PT10M05.00S,2023-12-24T03:12:20.2Z,1,REGULAR,block,,[],203497,,,1610612758,2,4,2023-12-24T03:12:22Z,200000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M02.00S,2023-12-24T03:12:23.2Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,2,4,2023-12-24T03:12:27Z,210000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,
22,PT10M00.00S,2023-12-24T03:12:26.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,85.49605781865965,3.9215686274509802,1610612750,2,7,2023-12-24T03:12:33Z,220000,False,-230.0,84.0,1,right,A. Edwards 24' 3PT running (3 PTS) (M. Conley 1 AST),"[1630162, 201144]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,,24.52,Made,3.0,M. Conley,201144.0,1.0,,,,,,,,,,,
24,PT09M33.00S,2023-12-24T03:12:53.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.258212877792378,51.225490196078425,1610612758,4,7,2023-12-24T03:12:57Z,240000,False,-6.0,6.0,1,left,D. Sabonis driving Layup (2 PTS),[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,0.88,Made,2.0,,,,,,,,,,,,,,
26,PT09M15.00S,2023-12-24T03:13:10.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,91.93495400788436,48.28431372549019,1610612750,4,9,2023-12-24T03:13:15Z,250000,False,-9.0,23.0,1,right,R. Gobert alley-oop DUNK (2 PTS) (M. Conley 2 AST),"[203497, 201144]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,2.48,Made,2.0,M. Conley,201144.0,2.0,,,,,,,,,,,
28,PT09M03.00S,2023-12-24T03:13:26.2Z,1,REGULAR,foul,personal,['2freethrow'],203937,,,1610612758,4,9,2023-12-24T03:13:34Z,270000,False,,,0,,K. Anderson shooting personal FOUL (1 PF) (Barnes 2 FT),"[203937, 203084]",1610612750.0,MIN,shooting,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Barnes,203084.0
30,PT09M03.00S,2023-12-24T03:13:48.7Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,5,9,2023-12-24T03:13:48Z,290000,False,,,0,,H. Barnes Free Throw 1 of 2 (1 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
31,PT09M03.00S,2023-12-24T03:14:07.3Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,6,9,2023-12-24T03:14:07Z,300000,False,,,0,,H. Barnes Free Throw 2 of 2 (2 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
32,PT08M50.00S,2023-12-24T03:14:22.7Z,1,REGULAR,turnover,bad pass,[],201144,,,1610612750,6,9,2023-12-24T03:14:26Z,310000,False,,,0,,M. Conley bad pass TURNOVER (2 TO),"[201144, 1631099]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Center,2.0,Murray,1631099.0,,,,,,,,,,,,,,,,,
33,PT08M50.00S,2023-12-24T03:14:22.7Z,1,REGULAR,steal,,[],1631099,,,1610612758,6,9,2023-12-24T03:14:24Z,320000,False,,,0,,K. Murray STEAL (1 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
34,PT08M41.00S,2023-12-24T03:14:31.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,21.76412614980289,86.76470588235294,1610612758,6,9,2023-12-24T03:14:36Z,330000,False,-184.0,152.0,1,left,MISS K. Huerter 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,23.86,Missed,,,,,,,,,,,,,,,
35,PT08M39.00S,2023-12-24T03:14:33.7Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,6,9,2023-12-24T03:14:36Z,340000,False,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,34.0,2.0,2.0,0.0,,,,,,,
36,PT08M28.00S,2023-12-24T03:14:46.9Z,1,REGULAR,foul,personal,[],1628989,,,1610612750,6,9,2023-12-24T03:14:53Z,350000,False,,,0,,K. Huerter personal FOUL (1 PF),"[1628989, 1630183]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202049.0,1.0,0.0,McDaniels,1630183.0
38,PT08M17.00S,2023-12-24T03:15:17.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203937,92.32917214191852,50.73529411764706,1610612750,6,11,2023-12-24T03:15:24Z,370000,False,4.0,20.0,1,right,K. Anderson driving Layup (4 PTS) (A. Edwards 1 AST),"[203937, 1630162]",1610612750.0,MIN,driving,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,1.99,Made,4.0,A. Edwards,1630162.0,1.0,,,,,,,,,,,
39,PT08M06.00S,2023-12-24T03:15:28.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,5.732588699080158,44.11764705882353,1610612758,8,11,2023-12-24T03:16:50Z,380000,False,29.0,1.0,1,left,D. Fox floating Jump Shot (4 PTS) (D. Sabonis 1 AST),"[1628368, 1627734]",1610612758.0,SAC,floating,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,2.94,Made,4.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,
41,PT07M49.00S,2023-12-24T03:15:46.6Z,1,REGULAR,foul,personal,[],1627734,,,1610612750,8,11,2023-12-24T03:16:05Z,400000,False,,,0,,D. Sabonis personal FOUL (1 PF),"[1627734, 1630162]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Edwards,1630162.0
44,PT07M42.00S,2023-12-24T03:16:09.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,93.11760840998686,49.50980392156863,1610612750,8,13,2023-12-24T03:16:14Z,420000,False,-2.0,12.0,1,right,R. Gobert cutting DUNK (4 PTS) (M. Conley 3 AST),"[203497, 201144]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,1.25,Made,4.0,M. Conley,201144.0,3.0,,,,,,,,,,,
46,PT07M39.00S,2023-12-24T03:16:15.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,8,13,2023-12-24T03:16:15Z,440000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M29.00S,2023-12-24T03:19:22.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,17.427726675427067,50.73529411764706,1610612758,8,13,2023-12-24T03:19:30Z,450000,False,-4.0,111.0,1,left,MISS K. Murray 11' pullup Shot - blocked,"[1631099, 1630162]",1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,11.14,Missed,,,,,,,,,Edwards,1630162.0,,,,,
48,PT07M29.00S,2023-12-24T03:19:22.7Z,1,REGULAR,block,,[],1630162,,,1610612758,8,13,2023-12-24T03:19:25Z,460000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
49,PT07M26.00S,2023-12-24T03:19:25.7Z,1,REGULAR,rebound,defensive,[],203937,,,1610612750,8,13,2023-12-24T03:19:30Z,470000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,47.0,1.0,1.0,0.0,,,,,,,
50,PT07M10.00S,2023-12-24T03:19:44.9Z,1,REGULAR,foul,personal,[],1627734,,,1610612750,8,13,2023-12-24T03:20:02Z,480000,False,,,0,,D. Sabonis personal FOUL (2 PF),"[1627734, 1630162]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628951.0,2.0,0.0,Edwards,1630162.0
52,PT07M00.00S,2023-12-24T03:20:22.3Z,1,REGULAR,3pt,Jump Shot,[],1630183,69.85873850197109,25.245098039215684,1610612750,8,13,2023-12-24T03:20:27Z,500000,False,-124.0,231.0,1,right,MISS J. McDaniels 26' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,26.19,Missed,,,,,,,,,,,,,,,
53,PT06M58.00S,2023-12-24T03:20:24.3Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,8,13,2023-12-24T03:20:27Z,510000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,52.0,1.0,1.0,0.0,,,,,,,
54,PT06M43.00S,2023-12-24T03:20:39.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,6.521024967148489,44.36274509803921,1610612758,8,13,2023-12-24T03:20:44Z,520000,False,28.0,9.0,1,left,MISS D. Sabonis bank Hook,[1627734],1610612758.0,SAC,bank,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,2.95,Missed,,,,,,,,,,,,,,,
55,PT06M41.00S,2023-12-24T03:20:41.3Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,8,13,2023-12-24T03:20:44Z,530000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,54.0,1.0,1.0,0.0,,,,,,,
56,PT06M28.00S,2023-12-24T03:20:53.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.46057818659659,48.03921568627451,1610612750,8,13,2023-12-24T03:20:57Z,540000,False,-10.0,18.0,1,right,MISS R. Gobert Layup,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,2.08,Missed,,,,,,,,,,,,,,,
57,PT06M26.00S,2023-12-24T03:20:55.8Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,8,13,2023-12-24T03:20:57Z,550000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,56.0,2.0,2.0,0.0,,,,,,,
58,PT06M21.00S,2023-12-24T03:21:00.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203084,21.76412614980289,87.99019607843137,1610612758,8,13,2023-12-24T03:22:00Z,560000,False,-190.0,152.0,1,left,MISS H. Barnes 24' running 3PT,[203084],1610612758.0,SAC,running,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,24.34,Missed,,,,,,,,,,,,,,,
59,PT06M18.00S,2023-12-24T03:21:03.7Z,1,REGULAR,rebound,defensive,[],203937,,,1610612750,8,13,2023-12-24T03:21:06Z,570000,False,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,58.0,2.0,2.0,0.0,,,,,,,
60,PT06M11.00S,2023-12-24T03:21:09.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,89.83245729303549,62.00980392156863,1610612750,8,13,2023-12-24T03:22:50Z,580000,False,60.0,43.0,1,right,MISS A. Edwards 7' driving floating bank Shot,[1630162],1610612750.0,MIN,driving floating bank,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,7.39,Missed,,,,,,,,,,,,,,,
61,PT06M10.00S,2023-12-24T03:21:10.6Z,1,REGULAR,rebound,offensive,[],203937,,,1610612750,8,13,2023-12-24T03:22:50Z,590000,False,,,0,,K. Anderson REBOUND (Off:1 Def:2),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,60.0,3.0,2.0,1.0,,,,,,,
62,PT06M06.00S,2023-12-24T03:21:14.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201144,68.54467805519053,32.1078431372549,1610612750,8,13,2023-12-24T03:21:20Z,600000,False,-89.0,243.0,1,right,MISS M. Conley 25' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,,25.91,Missed,,,,,,,,,,,,,,,
63,PT06M04.00S,2023-12-24T03:21:16.9Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,8,13,2023-12-24T03:21:20Z,610000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,62.0,3.0,2.0,1.0,,,,,,,
64,PT06M00.00S,2023-12-24T03:21:21.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201144,92.59198423127464,34.55882352941176,1610612750,8,13,2023-12-24T03:23:40Z,620000,False,-77.0,17.0,1,right,MISS M. Conley 7' driving floating Shot,[201144],1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,7.91,Missed,,,,,,,,,,,,,,,
65,PT05M59.00S,2023-12-24T03:21:22.9Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,8,13,2023-12-24T03:21:26Z,630000,False,,,0,,R. Gobert REBOUND (Off:2 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,64.0,4.0,2.0,2.0,,,,,,,
66,PT05M57.00S,2023-12-24T03:21:24.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,92.9862023653088,46.568627450980394,1610612750,8,15,2023-12-24T03:23:51Z,640000,False,-17.0,13.0,1,right,R. Gobert putback Layup (6 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,2.18,Made,6.0,,,,,,,,,,,,,,
67,PT05M46.00S,2023-12-24T03:21:35.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,17.559132720105126,41.17647058823529,1610612758,10,15,2023-12-24T03:21:41Z,650000,False,44.0,113.0,1,left,K. Huerter 12' pullup Jump Shot (2 PTS) (D. Sabonis 2 AST),"[1628989, 1627734]",1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,,,,12.09,Made,2.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,
69,PT05M21.00S,2023-12-24T03:22:00.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203497,88.91261498028909,50.49019607843137,1610612750,10,17,2023-12-24T03:22:10Z,670000,False,2.0,52.0,1,right,R. Gobert turnaround Jump Shot (8 PTS) (J. McDaniels 1 AST),"[203497, 1630183]",1610612750.0,MIN,turnaround,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,5.18,Made,8.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,
71,PT05M08.00S,2023-12-24T03:22:15.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,8.229303547963205,45.588235294117645,1610612758,10,17,2023-12-24T03:25:02Z,690000,False,22.0,25.0,1,left,MISS K. Huerter driving Layup,[1628989],1610612758.0,SAC,driving,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,3.33,Missed,,,,,,,,,,,,,,,
72,PT05M07.00S,2023-12-24T03:22:16.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,10,17,2023-12-24T03:25:02Z,700000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,71.0,,,,,,,,,,
73,PT05M07.00S,2023-12-24T03:22:19.1Z,1,REGULAR,substitution,out,[],1628368,,,1610612750,10,17,2023-12-24T03:22:43Z,702500,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M07.00S,2023-12-24T03:22:19.1Z,1,REGULAR,substitution,out,[],203084,,,1610612750,10,17,2023-12-24T03:22:43Z,703750,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M07.00S,2023-12-24T03:22:19.1Z,1,REGULAR,substitution,out,[],201144,,,1610612750,10,17,2023-12-24T03:22:43Z,704375,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M07.00S,2023-12-24T03:22:19.1Z,1,REGULAR,substitution,in,[],1626168,,,1610612750,10,17,2023-12-24T03:22:43Z,704687,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M07.00S,2023-12-24T03:22:19.1Z,1,REGULAR,substitution,in,[],1631165,,,1610612750,10,17,2023-12-24T03:22:43Z,704843,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M07.00S,2023-12-24T03:22:19.1Z,1,REGULAR,substitution,in,[],1629638,,,1610612750,10,17,2023-12-24T03:22:43Z,704921,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M51.00S,2023-12-24T03:22:54.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,92.06636005256242,46.32352941176471,1610612750,10,19,2023-12-24T03:23:00Z,770000,False,-18.0,22.0,1,right,J. McDaniels driving Layup (4 PTS) (A. Edwards 2 AST),"[1630183, 1630162]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,2.88,Made,4.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,
82,PT04M29.00S,2023-12-24T03:23:14.7Z,1,REGULAR,3pt,Jump Shot,[],1631165,5.732588699080158,1.4705882352941175,1610612758,10,19,2023-12-24T03:23:20Z,790000,False,243.0,1.0,1,left,MISS K. Ellis 24' 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Right Corner 3,24+ Right,,,,24.26,Missed,,,,,,,,,,,,,,,
83,PT04M27.00S,2023-12-24T03:23:16.7Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,10,19,2023-12-24T03:23:20Z,800000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,,,,,,,,,,82.0,1.0,1.0,0.0,,,,,,,
85,PT04M19.00S,2023-12-24T03:23:30.2Z,1,REGULAR,substitution,out,[],1628989,,,1610612750,10,19,2023-12-24T03:23:41Z,820000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M19.00S,2023-12-24T03:23:30.2Z,1,REGULAR,substitution,out,[],203937,,,1610612750,10,19,2023-12-24T03:23:41Z,830000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
