actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
25,PT09M40.00S,2024-03-27T02:07:39.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629029,93.24901445466492,50.98039215686274,1610612742,7,5,2024-03-27T02:10:25Z,250000,False,5.0,11.0,1,right,L. Doncic running Layup (2 PTS),[1629029],1610612742.0,DAL,running,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,2.0,,,,,,,,,,,,,
26,PT09M30.00S,2024-03-27T02:07:51.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,8.09789750328515,64.2156862745098,1610612758,7,5,2024-03-27T02:11:45Z,260000,False,-71.0,24.0,1,left,MISS D. Fox 7' fadeaway Shot - blocked,"[1628368, 1627884]",1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,7.49,Missed,,,,,,,,,Jones Jr.,1627884.0,,,,,,,,
27,PT09M30.00S,2024-03-27T02:07:51.3Z,1,REGULAR,block,,[],1627884,,,1610612758,7,5,2024-03-27T02:12:30Z,270000,False,,,0,,D. Jones Jr. BLOCK (1 BLK),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
28,PT09M29.00S,2024-03-27T02:07:52.3Z,1,REGULAR,rebound,offensive,[],1628368,,,1610612758,7,5,2024-03-27T02:11:45Z,280000,False,,,0,,D. Fox REBOUND (Off:1 Def:0),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,26.0,1.0,0.0,1.0,,,,,,,,,,,,,,
29,PT09M24.00S,2024-03-27T02:08:00.9Z,1,REGULAR,foul,personal,[],1629655,,,1610612758,7,5,2024-03-27T02:43:56Z,290000,False,,,0,,D. Gafford personal FOUL (1 PF),"[1629655, 1627734]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1830.0,1.0,0.0,Sabonis,1627734.0,,,
31,PT09M24.00S,2024-03-27T02:08:09.2Z,1,REGULAR,substitution,out,[],1627884,,,1610612758,7,5,2024-03-27T02:08:11Z,310000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M24.00S,2024-03-27T02:08:09.2Z,1,REGULAR,substitution,in,[],203957,,,1610612758,7,5,2024-03-27T02:08:11Z,320000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
33,PT09M16.00S,2024-03-27T02:08:28.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627734,21.50131406044678,49.754901960784316,1610612758,9,5,2024-03-27T02:08:35Z,330000,False,1.0,150.0,1,left,D. Sabonis 14' Jump Shot (2 PTS) (D. Fox 1 AST),"[1627734, 1628368]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Center,14.96,Made,,,,,2.0,D. Fox,1628368.0,1.0,,,,,,,,,,
35,PT09M02.00S,2024-03-27T02:08:40.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,91.5407358738502,49.01960784313725,1610612742,9,7,2024-03-27T02:08:45Z,350000,False,-5.0,27.0,1,right,D. Gafford alley-oop DUNK (2 PTS) (L. Doncic 2 AST),"[1629655, 1629029]",1610612742.0,DAL,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.74,Made,,,,,2.0,L. Doncic,1629029.0,2.0,,,,,,,,,,
37,PT08M45.00S,2024-03-27T02:09:01.1Z,1,REGULAR,foul,personal,['2freethrow'],202681,,,1610612758,9,7,2024-03-27T02:09:10Z,370000,False,,,0,,K. Irving shooting personal FOUL (1 PF) (Sabonis 2 FT),"[202681, 1627734]",1610612742.0,DAL,shooting,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202037.0,1.0,0.0,Sabonis,1627734.0,,,
39,PT08M45.00S,2024-03-27T02:09:26.7Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,10,7,2024-03-27T02:09:26Z,390000,False,,,0,,D. Sabonis Free Throw 1 of 2 (3 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
40,PT08M45.00S,2024-03-27T02:09:45.8Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,11,7,2024-03-27T02:09:45Z,400000,False,,,0,,D. Sabonis Free Throw 2 of 2 (4 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
41,PT08M32.00S,2024-03-27T02:09:59.6Z,1,REGULAR,2pt,Jump Shot,[],1629029,95.3515111695138,32.84313725490196,1610612742,11,9,2024-03-27T02:10:03Z,410000,False,-86.0,-9.0,1,right,L. Doncic 8' fadeaway Jump Shot (4 PTS),[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,8.63,Made,,,,,4.0,,,,,,,,,,,,,
42,PT08M20.00S,2024-03-27T02:10:11.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,8.09789750328515,55.14705882352941,1610612758,13,9,2024-03-27T02:10:18Z,420000,False,-26.0,24.0,1,left,D. Sabonis cutting Layup (6 PTS) (H. Barnes 1 AST),"[1627734, 203084]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.49,Made,,,,,6.0,H. Barnes,203084.0,1.0,,,,,,,,,,
44,PT08M10.00S,2024-03-27T02:10:26.2Z,1,REGULAR,foul,offensive,[],1629655,,,1610612742,13,9,2024-03-27T02:10:42Z,440000,False,,,0,,D. Gafford offensive FOUL (2 PF),"[1629655, 1631165]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1628953.0,2.0,0.0,Ellis,1631165.0,,,
46,PT08M10.00S,2024-03-27T02:10:26.2Z,1,REGULAR,turnover,offensive foul,[],1629655,,,1610612742,13,9,2024-03-27T02:10:26Z,460000,False,,,0,,D. Gafford offensive foul TURNOVER (1 TO),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1628953.0,,,,,1.0,,
47,PT08M10.00S,2024-03-27T02:10:36.4Z,1,REGULAR,substitution,out,[],1629655,,,1610612758,13,9,2024-03-27T02:10:43Z,470000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M10.00S,2024-03-27T02:10:36.4Z,1,REGULAR,substitution,in,[],1641726,,,1610612758,13,9,2024-03-27T02:10:43Z,480000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M03.00S,2024-03-27T02:10:56.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627734,8.09789750328515,78.67647058823529,1610612758,13,9,2024-03-27T02:11:04Z,490000,False,-143.0,24.0,1,left,MISS D. Sabonis 14' Jump Shot,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,14.53,Missed,,,,,,,,,,,,,,,,,,
50,PT07M59.00S,2024-03-27T02:11:00.6Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,13,9,2024-03-27T02:11:04Z,500000,False,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,,
51,PT07M55.00S,2024-03-27T02:11:04.2Z,1,REGULAR,3pt,Jump Shot,[],203957,95.22010512483574,2.696078431372549,1610612742,13,9,2024-03-27T02:11:15Z,510000,False,-237.0,-8.0,1,right,MISS D. Exum 3PT,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
52,PT07M47.00S,2024-03-27T02:11:12.6Z,1,REGULAR,rebound,defensive,[],1631165,,,1610612758,13,9,2024-03-27T02:11:12Z,520000,False,,,0,,K. Ellis REBOUND (Off:0 Def:2),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Left Corner 3,24+ Left,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT07M42.00S,2024-03-27T02:11:18.0Z,1,REGULAR,3pt,Jump Shot,[],203084,5.469776609724048,2.450980392156863,1610612758,13,9,2024-03-27T02:11:25Z,530000,False,238.0,-1.0,1,left,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.77,Missed,,,,,,,,,,,,,,,,,,
54,PT07M36.00S,2024-03-27T02:11:24.0Z,1,REGULAR,rebound,defensive,[],203957,,,1610612742,13,9,2024-03-27T02:11:25Z,540000,False,,,0,,D. Exum REBOUND (Off:0 Def:1),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Right Corner 3,24+ Right,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,,
55,PT07M33.00S,2024-03-27T02:11:26.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202681,91.40932982917214,50.0,1610612742,13,11,2024-03-27T02:11:35Z,550000,False,0.0,28.0,1,right,K. Irving running finger roll Layup (2 PTS) (D. Exum 1 AST),"[202681, 203957]",1610612742.0,DAL,running finger roll,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.83,Made,,,,,2.0,D. Exum,203957.0,1.0,,,,,,,,,,
57,PT07M19.00S,2024-03-27T02:11:40.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631165,7.046649145860711,64.2156862745098,1610612758,15,11,2024-03-27T02:12:06Z,570000,False,-71.0,14.0,1,left,K. Ellis 7' floating Jump Shot (7 PTS),[1631165],1610612758.0,SAC,floating,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,7.24,Made,,,,,7.0,,,,,,,,,,,,,
58,PT07M05.00S,2024-03-27T02:11:53.5Z,1,REGULAR,3pt,Jump Shot,[],202681,70.25295663600527,24.754901960784316,1610612742,15,11,2024-03-27T02:14:56Z,580000,False,-126.0,227.0,1,right,MISS K. Irving 25' step back 3PT,[202681],1610612742.0,DAL,step back,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,25.98,Missed,,,,,,,,,,,,,,,,,,
59,PT07M02.00S,2024-03-27T02:11:56.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,15,11,2024-03-27T02:12:01Z,590000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,,,
60,PT06M52.00S,2024-03-27T02:12:07.8Z,1,REGULAR,turnover,bad pass,[],1627734,,,1610612758,15,11,2024-03-27T02:12:14Z,600000,False,,,0,,D. Sabonis bad pass TURNOVER (1 TO),"[1627734, 1629029]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,24+ Right,,,,,,,,,,,,,,,,,,1.0,Doncic,1629029.0
61,PT06M52.00S,2024-03-27T02:12:07.8Z,1,REGULAR,steal,,[],1629029,,,1610612742,15,11,2024-03-27T02:12:10Z,610000,False,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,24+ Right,,,,,,,,,,,,,,,,,,,,
62,PT06M49.00S,2024-03-27T02:12:14.1Z,1,REGULAR,foul,personal,[],1627734,,,1610612742,15,11,2024-03-27T02:12:24Z,620000,False,,,0,,D. Sabonis personal FOUL (1 PF),"[1627734, 1629029]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1830.0,1.0,0.0,Doncic,1629029.0,,,
131,PT06M49.00S,2024-03-27T02:12:32.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,15,11,2024-03-27T02:24:45Z,635000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M49.00S,2024-03-27T02:12:50.4Z,1,REGULAR,substitution,out,[],202681,,,1610612742,15,11,2024-03-27T02:15:31Z,640000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M49.00S,2024-03-27T02:12:50.4Z,1,REGULAR,substitution,in,[],203501,,,1610612742,15,11,2024-03-27T02:15:31Z,650000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M38.00S,2024-03-27T02:15:58.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,72.35545335085413,77.20588235294117,1610612742,15,14,2024-03-27T02:16:05Z,660000,False,136.0,207.0,1,right,L. Doncic 24' 3PT step back (7 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,24.8,Made,,,,,7.0,,,,,,,,,,,,,
67,PT06M19.00S,2024-03-27T02:16:17.2Z,1,REGULAR,3pt,Jump Shot,[],1627734,29.38567674113009,70.83333333333334,1610612758,15,14,2024-03-27T02:16:23Z,670000,False,-104.0,224.0,1,left,MISS D. Sabonis 24' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,24.68,Missed,,,,,,,,,,,,,,,,,,
68,PT06M14.00S,2024-03-27T02:16:22.2Z,1,REGULAR,rebound,offensive,[],203084,,,1610612758,15,14,2024-03-27T02:22:17Z,680000,False,,,0,,H. Barnes REBOUND (Off:1 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,67.0,2.0,1.0,1.0,,,,,,,,,,,,,,
112,PT06M14.00S,2024-03-27T02:16:21.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203084,7.178055190538765,49.01960784313725,1610612758,15,14,2024-03-27T02:22:28Z,685000,False,5.0,15.0,1,left,MISS H. Barnes tip Layup,[203084],1610612758.0,SAC,tip,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.58,Missed,,,,,,,,,,,,,,,,,,
113,PT06M13.00S,2024-03-27T02:16:22.4Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,15,14,2024-03-27T02:22:28Z,687500,False,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,112.0,3.0,3.0,0.0,,,,,,,,,,,,,,
69,PT06M12.00S,2024-03-27T02:16:25.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641726,91.67214191852825,44.6078431372549,1610612742,15,14,2024-03-27T02:18:01Z,690000,False,-27.0,26.0,1,right,MISS D. Lively II running Layup - blocked,"[1641726, 1627734]",1610612742.0,DAL,running,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,Sabonis,1627734.0,,,,,,,,
70,PT06M12.00S,2024-03-27T02:16:25.6Z,1,REGULAR,block,,[],1627734,,,1610612742,15,14,2024-03-27T02:16:29Z,700000,False,,,0,,D. Sabonis BLOCK (1 BLK),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
71,PT06M11.00S,2024-03-27T02:16:26.6Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,15,14,2024-03-27T02:18:01Z,710000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,,,
72,PT06M03.00S,2024-03-27T02:16:33.5Z,1,REGULAR,3pt,Jump Shot,[],1628368,32.14520367936925,49.50980392156863,1610612758,15,14,2024-03-27T02:16:42Z,720000,False,2.0,250.0,1,left,MISS D. Fox 24' step back 3PT,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,24.97,Missed,,,,,,,,,,,,,,,,,,
73,PT06M00.00S,2024-03-27T02:16:36.5Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,15,14,2024-03-27T02:16:42Z,730000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,,
74,PT05M47.00S,2024-03-27T02:16:50.2Z,1,REGULAR,3pt,Jump Shot,[],1629023,72.61826544021025,19.11764705882353,1610612742,15,17,2024-03-27T02:16:56Z,740000,False,-154.0,205.0,1,right,P. Washington 25' 3PT  (6 PTS) (L. Doncic 3 AST),"[1629023, 1629029]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.66,Made,,,,,6.0,L. Doncic,1629029.0,3.0,,,,,,,,,,
77,PT05M25.00S,2024-03-27T02:17:14.4Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,15,17,2024-03-27T02:17:33Z,770000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M25.00S,2024-03-27T02:17:14.4Z,1,REGULAR,substitution,out,[],1631165,,,1610612758,15,17,2024-03-27T02:17:33Z,780000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M25.00S,2024-03-27T02:17:14.4Z,1,REGULAR,substitution,in,[],1628370,,,1610612758,15,17,2024-03-27T02:17:33Z,790000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M25.00S,2024-03-27T02:17:14.4Z,1,REGULAR,substitution,in,[],1630558,,,1610612758,15,17,2024-03-27T02:17:33Z,800000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M21.00S,2024-03-27T02:17:40.0Z,1,REGULAR,2pt,Jump Shot,[],1631099,7.046649145860711,13.970588235294118,1610612758,15,17,2024-03-27T02:17:45Z,810000,False,180.0,14.0,1,left,MISS K. Murray 18' Jump Shot,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right,18.06,Missed,,,,,,,,,,,,,,,,,,
