actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-10-28T02:13:27.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-10-28T02:13:27Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M52.00S,2023-10-28T02:13:34.6Z,1,REGULAR,jumpball,recovered,[],201939,,,1610612744,0,0,2023-10-28T02:13:34Z,40000,False,,,0,,Jump Ball K. Looney vs. D. Sabonis: Tip to S. Curry,"[201939, 1626172, 1627734]",1610612744.0,GSW,startperiod,S. Curry,201939.0,Curry,S. Curry,Looney,1626172.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2023-10-28T02:13:43.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,12.959921156373195,38.48039215686275,1610612744,0,2,2023-10-28T02:13:58Z,70000,False,58.0,69.0,1,left,A. Wiggins 9' turnaround Jump Shot (2 PTS) (C. Paul 1 AST),"[203952, 101108]",1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Right,9.01,Made,2.0,C. Paul,101108.0,1.0,,,,,,,,,,,,,,
9,PT11M23.00S,2023-10-28T02:14:04.0Z,1,REGULAR,2pt,Jump Shot,[],1631099,79.45137976346912,47.549019607843135,1610612758,2,2,2023-10-28T02:14:11Z,90000,False,-12.0,141.0,1,right,K. Murray 14' turnaround fadeaway Jump Shot (2 PTS) (K. Huerter 1 AST),"[1631099, 1628989]",1610612758.0,SAC,turnaround fadeaway,,,Murray,K. Murray,,,,,Mid-Range,8-16 Center,14.12,Made,2.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,,,,
11,PT11M12.00S,2023-10-28T02:14:18.2Z,1,REGULAR,foul,personal,[],1628368,,,1610612744,2,2,2023-10-28T02:14:29Z,110000,False,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 101108]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,,,,,,,202056.0,1.0,0.0,Paul,101108.0,,,,,,,,,
13,PT11M02.00S,2023-10-28T02:14:51.8Z,1,REGULAR,3pt,Jump Shot,[],201939,28.86005256241787,79.16666666666666,1610612744,2,2,2023-10-28T02:15:00Z,130000,False,-146.0,219.0,1,left,MISS S. Curry 26' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.29,Missed,,,,,,,,,,,,,,,,,,
14,PT11M01.00S,2023-10-28T02:14:52.8Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,2,2,2023-10-28T02:15:00Z,140000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,
16,PT10M52.00S,2023-10-28T02:15:11.2Z,1,REGULAR,2pt,Hook,[],1627734,84.05059132720105,33.33333333333333,1610612758,2,2,2023-10-28T02:15:18Z,160000,False,-83.0,97.0,1,right,MISS D. Sabonis 12' driving Hook,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,12.82,Missed,,,,,,,,,,,,,,,,,,
17,PT10M49.00S,2023-10-28T02:15:14.2Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,2,2,2023-10-28T02:15:18Z,170000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,
18,PT10M45.00S,2023-10-28T02:15:17.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203952,9.149145860709593,50.245098039215684,1610612744,2,4,2023-10-28T02:15:24Z,180000,False,-1.0,34.0,1,left,A. Wiggins running Layup (4 PTS) (K. Looney 1 AST),"[203952, 1626172]",1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,3.35,Made,4.0,K. Looney,1626172.0,1.0,,,,,,,,,,,,,,
19,PT10M37.00S,2023-10-28T02:15:25.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,83.13074901445466,48.529411764705884,1610612758,2,4,2023-10-28T02:15:34Z,190000,False,-7.0,106.0,1,right,MISS D. Fox 10' driving Layup - blocked,"[1628368, 1626172]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,10.64,Missed,,,,,,,,,,,,,,Looney,1626172.0,,,
20,PT10M37.00S,2023-10-28T02:15:25.5Z,1,REGULAR,block,,[],1626172,,,1610612758,2,4,2023-10-28T02:15:29Z,200000,False,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M32.00S,2023-10-28T02:15:30.5Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,2,4,2023-10-28T02:15:34Z,210000,False,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,19.0,2.0,2.0,0.0,,,,,
22,PT10M28.00S,2023-10-28T02:15:34.1Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],101108,18.2161629434954,68.62745098039215,1610612744,2,4,2023-10-28T02:15:42Z,220000,False,-93.0,119.0,1,left,MISS C. Paul 15' running pullup Shot,[101108],1610612744.0,GSW,running pullup,,,Paul,C. Paul,,,,,Mid-Range,8-16 Left,15.09,Missed,,,,,,,,,,,,,,,,,,
23,PT10M25.00S,2023-10-28T02:15:36.9Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,2,4,2023-10-28T02:15:37Z,230000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,
24,PT10M23.00S,2023-10-28T02:15:40.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,72.09264126149803,85.7843137254902,1610612758,2,4,2023-10-28T02:17:50Z,240000,False,179.0,210.0,1,right,MISS K. Huerter 27' running 3PT,[1628989],1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,27.57,Missed,,,,,,,,,,,,,,,,,,
25,PT10M19.00S,2023-10-28T02:15:44.4Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,2,4,2023-10-28T02:17:50Z,250000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,
26,PT10M09.00S,2023-10-28T02:15:54.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,5.601182654402102,45.588235294117645,1610612744,2,6,2023-10-28T02:15:59Z,260000,False,22.0,0.0,1,left,K. Looney cutting Layup (2 PTS) (S. Curry 1 AST),"[1626172, 201939]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,2.21,Made,2.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,
28,PT09M55.00S,2023-10-28T02:16:07.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,90.62089356110381,53.92156862745098,1610612758,2,6,2023-10-28T02:16:16Z,280000,False,20.0,36.0,1,right,MISS D. Sabonis Layup,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,,,,,,,,,,,,,
