actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-04-01T01:10:08.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-01T01:10:08Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-04-01T01:10:11.4Z,1,REGULAR,jumpball,recovered,[],1641718,,,1610612762,0,0,2024-04-01T01:10:11Z,40000,False,,,0,,Jump Ball W. Kessler vs. D. Sabonis: Tip to K. George,"[1641718, 1631117, 1627734]",1610612762.0,UTA,startperiod,K. George,1641718.0,George,K. George,Kessler,1631117.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2024-04-01T01:10:28.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,9.411957950065702,51.225490196078425,1610612762,0,0,2024-04-01T01:10:35Z,70000,False,-6.0,36.0,1,left,MISS W. Kessler cutting Layup,[1631117],1610612762.0,UTA,cutting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2024-04-01T01:10:30.8Z,1,REGULAR,rebound,defensive,[],1631165,,,1610612758,0,0,2024-04-01T01:10:30Z,80000,False,,,0,,K. Ellis REBOUND (Off:0 Def:1),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M14.00S,2024-04-01T01:10:53.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,87.20433639947439,48.28431372549019,1610612758,2,0,2024-04-01T01:11:29Z,90000,False,-9.0,68.0,1,right,H. Barnes 6' driving floating Jump Shot (2 PTS) (K. Murray 1 AST),"[203084, 1631099]",1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,6.83,Made,,,,,2.0,K. Murray,1631099.0,1.0,,,,,,,,,,
11,PT10M50.00S,2024-04-01T01:11:19.6Z,1,REGULAR,foul,personal,['2freethrow'],1631165,,,1610612762,2,0,2024-04-01T01:11:30Z,110000,False,,,0,,K. Ellis shooting personal FOUL (1 PF) (Sexton 2 FT),"[1631165, 1629012]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202026.0,1.0,0.0,Sexton,1629012.0,,,,,
13,PT10M50.00S,2024-04-01T01:11:41.7Z,1,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,2,0,2024-04-01T01:11:41Z,130000,False,,,0,,MISS C. Sexton Free Throw 1 of 2,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
14,PT10M50.00S,2024-04-01T01:11:41.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,2,0,2024-04-01T01:11:41Z,140000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,
15,PT10M50.00S,2024-04-01T01:11:53.2Z,1,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,2,1,2024-04-01T01:11:53Z,150000,False,,,0,,C. Sexton Free Throw 2 of 2 (1 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
16,PT10M34.00S,2024-04-01T01:12:11.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,90.62089356110381,43.627450980392155,1610612758,4,1,2024-04-01T01:12:30Z,160000,False,-32.0,36.0,1,right,D. Fox driving finger roll Layup (2 PTS),[1628368],1610612758.0,SAC,driving finger roll,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,4.79,Made,,,,,2.0,,,,,,,,,,,,,
17,PT10M22.00S,2024-04-01T01:12:22.5Z,1,REGULAR,3pt,Jump Shot,[],1629012,27.151773981603156,77.94117647058823,1610612762,4,1,2024-04-01T01:12:29Z,170000,False,-140.0,203.0,1,left,MISS C. Sexton 24' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,24.62,Missed,,,,,,,,,,,,,,,,,,
18,PT10M19.00S,2024-04-01T01:12:25.5Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,4,1,2024-04-01T01:12:29Z,180000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M10.00S,2024-04-01T01:12:37.3Z,1,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,4,1,2024-04-01T01:12:46Z,190000,False,,,0,,D. Sabonis lost ball out-of-bounds TURNOVER (1 TO),[1627734],1610612758.0,SAC,lost ball,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,202026.0,,,,,1.0,,,,
20,PT09M58.00S,2024-04-01T01:13:04.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641718,32.670827858081466,47.794117647058826,1610612762,4,4,2024-04-01T01:13:28Z,200000,False,11.0,255.0,1,left,K. George 25' 3PT  (3 PTS) (T. Hendricks 1 AST),"[1641718, 1641707]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,25.48,Made,,,,,3.0,T. Hendricks,1641707.0,1.0,,,,,,,,,,
21,PT09M40.00S,2024-04-01T01:13:22.2Z,1,REGULAR,3pt,Jump Shot,[],1628368,68.67608409986859,32.35294117647059,1610612758,4,4,2024-04-01T01:13:34Z,210000,False,-88.0,242.0,1,right,MISS D. Fox 25' step back 3PT,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
22,PT09M40.00S,2024-04-01T01:13:22.2Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,4,4,2024-04-01T01:13:34Z,220000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,21.0,1.0,0.0,1.0,,,,,,,,,,,,,,
24,PT09M34.00S,2024-04-01T01:13:28.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631165,69.33311432325887,70.34313725490196,1610612758,4,4,2024-04-01T01:13:39Z,230000,False,102.0,236.0,1,right,MISS K. Ellis 25' 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
25,PT09M31.00S,2024-04-01T01:13:31.5Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,4,4,2024-04-01T01:13:39Z,240000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M23.00S,2024-04-01T01:13:39.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,6.521024967148489,46.07843137254902,1610612762,4,4,2024-04-01T01:13:56Z,250000,False,20.0,9.0,1,left,MISS C. Sexton driving Layup,[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.15,Missed,,,,,,,,,,,,,,,,,,
27,PT09M21.00S,2024-04-01T01:13:41.5Z,1,REGULAR,rebound,defensive,[],1631165,,,1610612758,4,4,2024-04-01T01:13:56Z,260000,False,,,0,,K. Ellis REBOUND (Off:0 Def:2),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,,
28,PT09M16.00S,2024-04-01T01:13:45.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631099,92.59198423127464,5.147058823529411,1610612758,4,4,2024-04-01T01:14:04Z,270000,False,-224.0,17.0,1,right,MISS K. Murray running 3PT,[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,22.5,Missed,,,,,,,,,,,,,,,,,,
29,PT09M12.00S,2024-04-01T01:13:49.8Z,1,REGULAR,rebound,defensive,[],1641729,,,1610612762,4,4,2024-04-01T01:14:04Z,280000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT08M59.00S,2024-04-01T01:14:03.5Z,1,REGULAR,2pt,Jump Shot,[],1641707,21.632720105124836,44.11764705882353,1610612762,4,6,2024-04-01T01:14:12Z,290000,False,29.0,151.0,1,left,T. Hendricks 15' pullup Jump Shot (2 PTS) (B. Sensabaugh 1 AST),"[1641707, 1641729]",1610612762.0,UTA,pullup,,,Hendricks,T. Hendricks,,,,,Mid-Range,8-16 Center,15.36,Made,,,,,2.0,B. Sensabaugh,1641729.0,1.0,,,,,,,,,,
32,PT08M48.00S,2024-04-01T01:14:15.0Z,1,REGULAR,3pt,Jump Shot,[],1631099,67.7562417871222,67.64705882352942,1610612758,7,6,2024-04-01T01:14:24Z,310000,False,88.0,251.0,1,right,K. Murray 26' 3PT  (3 PTS) (D. Fox 1 AST),"[1631099, 1628368]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,26.57,Made,,,,,3.0,D. Fox,1628368.0,1.0,,,,,,,,,,
