actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-01-06T03:10:18.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-06T03:10:18Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-01-06T03:10:21.6Z,1,REGULAR,jumpball,recovered,[],1630537,,,1610612758,0,0,2024-01-06T03:10:21Z,40000,False,,,0,,Jump Ball D. Sabonis vs. J. Poeltl: Tip to C. Duarte,"[1630537, 1627734, 1627751]",1610612758.0,SAC,startperiod,C. Duarte,1630537.0,Duarte,C. Duarte,Sabonis,1627734.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2024-01-06T03:10:41.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630537,93.24901445466492,49.50980392156863,1610612758,2,0,2024-01-06T03:11:13Z,70000,False,-2.0,11.0,1,right,C. Duarte cutting DUNK (2 PTS) (D. Fox 1 AST),"[1630537, 1628368]",1610612758.0,SAC,cutting,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,1.13,Made,2.0,D. Fox,1628368.0,1.0,,,,,,,,,,,,,,
9,PT11M18.00S,2024-01-06T03:11:00.7Z,1,REGULAR,3pt,Jump Shot,[],1630193,27.808804204993432,20.34313725490196,1610612761,2,0,2024-01-06T03:11:05Z,90000,False,148.0,209.0,1,left,MISS I. Quickley 25' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
10,PT11M15.00S,2024-01-06T03:11:03.7Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,2,0,2024-01-06T03:11:05Z,100000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M04.00S,2024-01-06T03:11:13.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.11760840998686,47.549019607843135,1610612758,2,0,2024-01-06T03:11:18Z,110000,False,-12.0,12.0,1,right,MISS D. Sabonis cutting Layup,[1627734],1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
12,PT11M02.00S,2024-01-06T03:11:15.5Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,2,0,2024-01-06T03:11:15Z,120000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M59.00S,2024-01-06T03:11:19.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,6.652431011826544,50.49019607843137,1610612761,2,2,2024-01-06T03:11:24Z,130000,False,-2.0,10.0,1,left,R. Barrett running Layup (2 PTS) (P. Siakam 1 AST),"[1629628, 1627783]",1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.03,Made,2.0,P. Siakam,1627783.0,1.0,,,,,,,,,,,,,,
15,PT10M50.00S,2024-01-06T03:11:27.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.72339027595268,39.950980392156865,1610612758,2,2,2024-01-06T03:13:09Z,150000,False,-50.0,16.0,1,right,MISS H. Barnes driving Layup - blocked,"[203084, 1629628]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,5.27,Missed,,,,,,,,,Barrett,1629628.0,,,,,,,,
16,PT10M50.00S,2024-01-06T03:11:27.4Z,1,REGULAR,block,,[],1629628,,,1610612758,2,2,2024-01-06T03:11:29Z,160000,False,,,0,,R. Barrett BLOCK (1 BLK),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
17,PT10M47.00S,2024-01-06T03:11:30.4Z,1,REGULAR,rebound,offensive,[],203084,,,1610612758,2,2,2024-01-06T03:11:32Z,170000,False,,,0,,H. Barnes REBOUND (Off:1 Def:0),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,15.0,1.0,0.0,1.0,,,,,,,,,,
18,PT10M44.00S,2024-01-06T03:11:34.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,94.1688567674113,50.73529411764706,1610612758,4,2,2024-01-06T03:13:44Z,180000,False,4.0,2.0,1,right,D. Sabonis driving Layup (2 PTS),[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.44,Made,2.0,,,,,,,,,,,,,,,,,
19,PT10M38.00S,2024-01-06T03:11:42.3Z,1,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612761,4,2,2024-01-06T03:11:56Z,190000,False,,,0,,D. Fox shooting personal FOUL (1 PF) (Siakam 2 FT),"[1628368, 1627783]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200832.0,1.0,0.0,Siakam,1627783.0,,,
21,PT10M38.00S,2024-01-06T03:12:11.3Z,1,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,4,3,2024-01-06T03:12:11Z,210000,False,,,0,,P. Siakam Free Throw 1 of 2 (1 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
22,PT10M38.00S,2024-01-06T03:12:30.9Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,4,4,2024-01-06T03:12:30Z,220000,False,,,0,,P. Siakam Free Throw 2 of 2 (2 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
24,PT10M15.00S,2024-01-06T03:13:14.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,93.11760840998686,45.83333333333333,1610612758,4,4,2024-01-06T03:14:30Z,240000,False,-21.0,12.0,1,right,MISS K. Murray cutting Layup,[1631099],1610612758.0,SAC,cutting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,,,,
25,PT10M13.00S,2024-01-06T03:13:16.5Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,4,4,2024-01-06T03:16:48Z,250000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,24.0,1.0,0.0,1.0,,,,,,,,,,
26,PT10M11.00S,2024-01-06T03:13:18.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203084,71.96123521681997,78.67647058823529,1610612758,4,4,2024-01-06T03:13:22Z,260000,False,143.0,211.0,1,right,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
27,PT10M11.00S,2024-01-06T03:13:18.3Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,4,4,2024-01-06T03:13:22Z,270000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT10M00.00S,2024-01-06T03:13:29.7Z,1,REGULAR,turnover,bad pass,[],1630567,,,1610612761,4,4,2024-01-06T03:16:55Z,280000,False,,,0,,S. Barnes bad pass TURNOVER (1 TO),"[1630567, 1628368]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Fox,1628368.0
29,PT10M00.00S,2024-01-06T03:13:29.7Z,1,REGULAR,steal,,[],1628368,,,1610612758,4,4,2024-01-06T03:14:32Z,290000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M51.00S,2024-01-06T03:13:37.8Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628368,67.62483574244416,30.392156862745097,1610612758,4,4,2024-01-06T03:17:04Z,300000,False,-98.0,252.0,1,right,MISS D. Fox 27' running pullup 3PT,[1628368],1610612758.0,SAC,running pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,27.02,Missed,,,,,,,,,,,,,,,,,,
31,PT09M50.00S,2024-01-06T03:13:38.8Z,1,REGULAR,rebound,offensive,[],203084,,,1610612758,4,4,2024-01-06T03:17:04Z,310000,False,,,0,,H. Barnes REBOUND (Off:2 Def:0),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,30.0,2.0,0.0,2.0,,,,,,,,,,
32,PT09M45.00S,2024-01-06T03:13:44.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628368,93.24901445466492,44.85294117647059,1610612758,4,4,2024-01-06T03:13:53Z,320000,False,-26.0,11.0,1,right,MISS D. Fox driving Layup - blocked,"[1628368, 1627751]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,Poeltl,1627751.0,,,,,,,,
33,PT09M45.00S,2024-01-06T03:13:44.2Z,1,REGULAR,block,,[],1627751,,,1610612758,4,4,2024-01-06T03:13:48Z,330000,False,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT09M40.00S,2024-01-06T03:13:49.2Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,4,4,2024-01-06T03:13:53Z,340000,False,,,0,,K. Murray REBOUND (Off:2 Def:0),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,32.0,2.0,0.0,2.0,,,,,,,,,,
35,PT09M39.00S,2024-01-06T03:13:51.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631099,66.17936925098554,37.5,1610612758,7,4,2024-01-06T03:13:55Z,350000,False,-62.0,265.0,1,right,K. Murray 27' 3PT  (3 PTS),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,27.27,Made,3.0,,,,,,,,,,,,,,,,,
