actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
18,PT10M47.00S,2023-12-12T03:12:19.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630560,16.245072273324574,58.333333333333336,1610612751,2,2,2023-12-12T03:12:28Z,180000,False,-42.0,100.0,1,left,MISS C. Thomas 10' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,10.85,Missed,,,,,,,,,,,,,,,,,,
19,PT10M47.00S,2023-12-12T03:12:19.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,2,2,2023-12-12T03:12:28Z,190000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,18.0,,,,,,,,,,,,,,,,,
21,PT10M37.00S,2023-12-12T03:12:52.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.46057818659659,47.30392156862745,1610612758,4,2,2023-12-12T03:12:56Z,210000,False,-13.0,18.0,1,right,D. Sabonis cutting Layup (2 PTS) (D. Fox 1 AST),"[1627734, 1628368]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,,,,,,2.0,D. Fox,1628368.0,1.0,,,,,
23,PT10M18.00S,2023-12-12T03:13:10.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,7.178055190538765,65.19607843137256,1610612751,4,4,2023-12-12T03:13:14Z,230000,False,-76.0,15.0,1,left,M. Bridges 7' fadeaway Jump Shot (2 PTS),[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,7.75,Made,,,,,,,,,,2.0,,,,,,,,
24,PT10M08.00S,2023-12-12T03:13:20.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,91.14651773981603,51.71568627450981,1610612758,4,4,2023-12-12T03:13:28Z,240000,False,9.0,31.0,1,right,MISS K. Murray Layup - blocked,"[1631099, 1629651]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,,,,,,,,,,,Claxton,1629651.0,,
25,PT10M08.00S,2023-12-12T03:13:20.1Z,1,REGULAR,block,,[],1629651,,,1610612758,4,4,2023-12-12T03:13:22Z,250000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
26,PT10M08.00S,2023-12-12T03:13:20.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,4,4,2023-12-12T03:13:28Z,260000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,24.0,,,,,,,,,,,,,,,,,
28,PT09M56.00S,2023-12-12T03:13:52.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203084,86.28449408672799,52.450980392156865,1610612758,6,4,2023-12-12T03:13:58Z,280000,False,12.0,76.0,1,right,H. Barnes 7' turnaround Jump Shot (2 PTS) (D. Fox 2 AST),"[203084, 1628368]",1610612758.0,SAC,turnaround,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,7.74,Made,,,,,,,,,,2.0,D. Fox,1628368.0,2.0,,,,,
30,PT09M41.00S,2023-12-12T03:14:07.5Z,1,REGULAR,2pt,Jump Shot,[],1630560,9.280551905387648,73.0392156862745,1610612751,6,4,2023-12-12T03:14:26Z,300000,False,-115.0,35.0,1,left,MISS C. Thomas 12' driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,12.03,Missed,,,,,,,,,,,,,,,,,,
31,PT09M39.00S,2023-12-12T03:14:09.5Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,6,4,2023-12-12T03:14:11Z,310000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT09M32.00S,2023-12-12T03:14:19.2Z,1,REGULAR,turnover,3-second-violation,[],1627734,,,1610612758,6,4,2023-12-12T03:14:36Z,320000,False,,,0,,D. Sabonis 3-second-violation TURNOVER (1 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,,,,,,,,,1.0,,,,
33,PT09M05.00S,2023-12-12T03:14:56.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203915,11.645860709592641,2.450980392156863,1610612751,6,4,2023-12-12T03:15:21Z,330000,False,238.0,57.0,1,left,MISS S. Dinwiddie 24' step back 3PT,[203915],1610612751.0,BKN,step back,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,24.44,Missed,,,,,,,,,,,,,,,,,,
34,PT09M03.00S,2023-12-12T03:14:58.9Z,1,REGULAR,rebound,offensive,[],1628969,,,1610612751,6,4,2023-12-12T03:15:04Z,340000,False,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,33.0,1.0,0.0,1.0,,,,,,,,,,,,,,
35,PT09M01.00S,2023-12-12T03:15:00.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629651,10.726018396846255,43.872549019607845,1610612751,6,4,2023-12-12T03:15:08Z,350000,False,31.0,48.0,1,left,MISS N. Claxton driving Layup,[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,5.72,Missed,,,,,,,,,,,,,,,,,,
36,PT08M59.00S,2023-12-12T03:15:02.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,6,4,2023-12-12T03:15:08Z,360000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,35.0,2.0,2.0,0.0,,,,,,,,,,,,,,
37,PT08M56.00S,2023-12-12T03:15:06.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627734,91.93495400788436,50.98039215686274,1610612758,6,4,2023-12-12T03:15:23Z,370000,False,5.0,23.0,1,right,MISS D. Sabonis running Layup,[1627734],1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,,,,,,,,
38,PT08M54.00S,2023-12-12T03:15:08.2Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,6,4,2023-12-12T03:15:12Z,380000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT08M37.00S,2023-12-12T03:15:25.5Z,1,REGULAR,3pt,Jump Shot,[],1630560,27.414586070959263,74.50980392156863,1610612751,6,4,2023-12-12T03:15:31Z,390000,False,-123.0,205.0,1,left,MISS C. Thomas 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,23.9,Missed,,,,,,,,,,,,,,,,,,
40,PT08M33.00S,2023-12-12T03:15:28.4Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,6,4,2023-12-12T03:15:28Z,400000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT08M29.00S,2023-12-12T03:15:32.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,91.5407358738502,4.901960784313726,1610612758,9,4,2023-12-12T03:15:40Z,410000,False,-225.0,27.0,1,right,D. Fox 3PT running (3 PTS) (D. Sabonis 1 AST),"[1628368, 1627734]",1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,22.71,Made,,,,,,,,,,3.0,D. Sabonis,1627734.0,1.0,,,,,
43,PT08M15.00S,2023-12-12T03:15:46.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,7.966491458607096,50.49019607843137,1610612751,9,4,2023-12-12T03:15:50Z,430000,False,-2.0,22.0,1,left,MISS S. Dinwiddie driving Layup,[203915],1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
44,PT08M13.00S,2023-12-12T03:15:48.2Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,9,4,2023-12-12T03:15:48Z,440000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,43.0,3.0,3.0,0.0,,,,,,,,,,,,,,
45,PT08M10.00S,2023-12-12T03:15:52.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631099,92.32917214191852,46.32352941176471,1610612758,11,4,2023-12-12T03:15:57Z,450000,False,-18.0,20.0,1,right,K. Murray running Layup (4 PTS) (D. Sabonis 2 AST),"[1631099, 1627734]",1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,,,,,,4.0,D. Sabonis,1627734.0,2.0,,,,,
47,PT07M56.00S,2023-12-12T03:16:06.0Z,1,REGULAR,3pt,Jump Shot,[],203915,22.421156373193167,86.27450980392157,1610612751,11,7,2023-12-12T03:16:12Z,470000,False,-181.0,158.0,1,left,S. Dinwiddie 24' 3PT  (3 PTS) (M. Bridges 1 AST),"[203915, 1628969]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,24.08,Made,,,,,,,,,,3.0,M. Bridges,1628969.0,1.0,,,,,
49,PT07M42.00S,2023-12-12T03:16:19.9Z,1,REGULAR,3pt,Jump Shot,[],1628368,72.09264126149803,78.67647058823529,1610612758,14,7,2023-12-12T03:16:26Z,490000,False,143.0,210.0,1,right,D. Fox 25' 3PT  (6 PTS) (D. Sabonis 3 AST),"[1628368, 1627734]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,25.41,Made,,,,,,,,,,6.0,D. Sabonis,1627734.0,3.0,,,,,
51,PT07M20.00S,2023-12-12T03:16:41.7Z,1,REGULAR,3pt,Jump Shot,[],1628969,32.14520367936925,45.83333333333333,1610612751,14,7,2023-12-12T03:17:39Z,510000,False,21.0,250.0,1,left,MISS M. Bridges 25' pullup 3PT,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,25.06,Missed,,,,,,,,,,,,,,,,,,
52,PT07M18.00S,2023-12-12T03:16:43.7Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,14,7,2023-12-12T03:16:47Z,520000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,
53,PT07M15.00S,2023-12-12T03:16:48.7Z,1,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612758,14,7,2023-12-12T03:16:57Z,530000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1629651, 1627734]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,
55,PT07M15.00S,2023-12-12T03:17:26.4Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,14,7,2023-12-12T03:17:26Z,550000,False,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
56,PT07M15.00S,2023-12-12T03:17:26.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,14,7,2023-12-12T03:17:26Z,560000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,
57,PT07M15.00S,2023-12-12T03:17:27.7Z,1,REGULAR,substitution,out,[],1629651,,,1610612758,14,7,2023-12-12T03:17:35Z,570000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M15.00S,2023-12-12T03:17:27.7Z,1,REGULAR,substitution,in,[],1630549,,,1610612758,14,7,2023-12-12T03:17:35Z,580000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M15.00S,2023-12-12T03:17:51.4Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,15,7,2023-12-12T03:17:51Z,590000,False,,,0,,D. Sabonis Free Throw 2 of 2 (3 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
60,PT07M01.00S,2023-12-12T03:18:08.1Z,1,REGULAR,turnover,traveling,[],203915,,,1610612751,15,7,2023-12-12T03:18:24Z,600000,False,,,0,,S. Dinwiddie traveling TURNOVER (1 TO),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Left Center,,,,,,,203593.0,,,,,,,,,1.0,,,,
61,PT06M46.00S,2023-12-12T03:18:34.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,70.90998685939553,83.82352941176471,1610612758,15,7,2023-12-12T03:18:37Z,610000,False,169.0,221.0,1,right,MISS D. Fox 27' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,27.82,Missed,,,,,,,,,,,,,,,,,,
62,PT06M44.00S,2023-12-12T03:18:36.1Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,15,7,2023-12-12T03:18:37Z,620000,False,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,61.0,2.0,2.0,0.0,,,,,,,,,,,,,,
63,PT06M24.00S,2023-12-12T03:18:56.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,7.178055190538765,54.65686274509803,1610612751,15,7,2023-12-12T03:19:02Z,630000,False,-23.0,15.0,1,left,MISS C. Johnson driving Layup,[1629661],1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,2.77,Missed,,,,,,,,,,,,,,,,,,
64,PT06M22.00S,2023-12-12T03:18:58.4Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,15,7,2023-12-12T03:19:02Z,640000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,63.0,4.0,4.0,0.0,,,,,,,,,,,,,,
65,PT06M19.00S,2023-12-12T03:19:02.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,70.64717477003943,25.735294117647058,1610612758,15,7,2023-12-12T03:19:08Z,650000,False,-121.0,223.0,1,right,MISS D. Fox 25' running 3PT,[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,,,,
66,PT06M15.00S,2023-12-12T03:19:06.0Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,15,7,2023-12-12T03:19:08Z,660000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,
67,PT06M11.00S,2023-12-12T03:19:16.2Z,1,REGULAR,foul,personal,[],1628989,,,1610612751,15,7,2023-12-12T03:19:24Z,670000,False,,,0,,K. Huerter personal FOUL (1 PF),"[1628989, 1630560]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,,203593.0,1.0,0.0,Thomas,1630560.0,,,,,,,,,
69,PT06M11.00S,2023-12-12T03:19:26.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,15,7,2023-12-12T03:19:26Z,690000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M11.00S,2023-12-12T03:20:59.6Z,1,REGULAR,substitution,out,[],1628368,,,1610612751,15,7,2023-12-12T03:22:20Z,700000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M11.00S,2023-12-12T03:20:59.6Z,1,REGULAR,substitution,out,[],203084,,,1610612751,15,7,2023-12-12T03:22:20Z,710000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M11.00S,2023-12-12T03:20:59.6Z,1,REGULAR,substitution,in,[],1628370,,,1610612751,15,7,2023-12-12T03:22:20Z,720000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M11.00S,2023-12-12T03:20:59.6Z,1,REGULAR,substitution,in,[],1631165,,,1610612751,15,7,2023-12-12T03:22:20Z,730000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M02.00S,2023-12-12T03:22:31.6Z,1,REGULAR,3pt,Jump Shot,[],1629661,4.418528252299605,96.56862745098039,1610612751,15,10,2023-12-12T03:22:36Z,740000,False,-233.0,-11.0,1,left,C. Johnson 3PT  (3 PTS) (M. Bridges 2 AST),"[1629661, 1628969]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,23.31,Made,,,,,,,,,,3.0,M. Bridges,1628969.0,2.0,,,,,
76,PT05M43.00S,2023-12-12T03:22:50.7Z,1,REGULAR,3pt,Jump Shot,[],1628370,90.3580814717477,4.166666666666666,1610612758,18,10,2023-12-12T03:22:55Z,760000,False,-229.0,38.0,1,right,M. Monk 3PT  (3 PTS) (K. Murray 1 AST),"[1628370, 1631099]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,23.23,Made,,,,,,,,,,3.0,K. Murray,1631099.0,1.0,,,,,
78,PT05M19.00S,2023-12-12T03:23:15.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,11.908672798948752,50.0,1610612751,18,10,2023-12-12T03:23:20Z,780000,False,0.0,59.0,1,left,MISS C. Thomas driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,,,,,,,,,,,,,,,,,,
79,PT05M16.00S,2023-12-12T03:23:18.5Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,18,10,2023-12-12T03:23:20Z,790000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,,
80,PT05M00.00S,2023-12-12T03:23:38.0Z,1,REGULAR,turnover,traveling,[],1627734,,,1610612758,18,10,2023-12-12T03:23:46Z,800000,False,,,0,,D. Sabonis traveling TURNOVER (2 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628485.0,,,,,,,,,2.0,,,,
81,PT05M00.00S,2023-12-12T03:23:47.7Z,1,REGULAR,substitution,out,[],1630560,,,1610612751,18,10,2023-12-12T03:23:51Z,810000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M00.00S,2023-12-12T03:23:47.7Z,1,REGULAR,substitution,in,[],1627827,,,1610612751,18,10,2023-12-12T03:23:51Z,820000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M44.00S,2023-12-12T03:24:11.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203915,28.465834428383708,78.43137254901961,1610612751,18,10,2023-12-12T03:24:14Z,830000,False,-142.0,215.0,1,left,MISS S. Dinwiddie 25' 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
84,PT04M41.00S,2023-12-12T03:24:14.0Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,18,10,2023-12-12T03:24:14Z,840000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,83.0,5.0,5.0,0.0,,,,,,,,,,,,,,
85,PT04M34.00S,2023-12-12T03:24:21.7Z,1,REGULAR,3pt,Jump Shot,[],1628989,92.85479632063075,3.9215686274509802,1610612758,21,10,2023-12-12T03:24:28Z,850000,False,-230.0,15.0,1,right,K. Huerter 3PT  (3 PTS) (M. Monk 1 AST),"[1628989, 1628370]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,23.09,Made,,,,,,,,,,3.0,M. Monk,1628370.0,1.0,,,,,
