actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-03-13T02:10:31.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-13T02:10:31Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-03-13T02:10:34.9Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2024-03-13T02:10:34Z,40000,False,,,0,,Jump Ball B. Lopez vs. D. Sabonis: Tip to G. Antetokounmpo,"[203507, 201572, 1627734]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Lopez,201572.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M34.00S,2024-03-13T02:10:55.8Z,1,REGULAR,2pt,Jump Shot,[],1627736,75.50919842312747,55.88235294117647,1610612749,0,0,2024-03-13T02:11:12Z,70000,False,29.0,178.0,1,right,MISS M. Beasley 18' driving floating Shot - blocked,"[1627736, 1628368]",1610612749.0,MIL,driving floating,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Center,18.01,Missed,Fox,1628368.0,,,,,,,,,,,,,,,,
8,PT11M34.00S,2024-03-13T02:10:55.8Z,1,REGULAR,block,,[],1628368,,,1610612749,0,0,2024-03-13T02:10:59Z,80000,False,,,0,,D. Fox BLOCK (1 BLK),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M30.00S,2024-03-13T02:10:59.8Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,0,0,2024-03-13T02:11:02Z,90000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,
10,PT11M27.00S,2024-03-13T02:11:03.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631165,29.122864651773984,18.38235294117647,1610612758,3,0,2024-03-13T02:11:08Z,100000,False,158.0,221.0,1,left,K. Ellis 27' 3PT running (3 PTS) (D. Fox 1 AST),"[1631165, 1628368]",1610612758.0,SAC,running,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,27.2,Made,,,,,,,3.0,D. Fox,1628368.0,1.0,,,,,,,,
12,PT11M16.00S,2024-03-13T02:11:14.1Z,1,REGULAR,3pt,Jump Shot,[],201572,72.09264126149803,82.35294117647058,1610612749,3,0,2024-03-13T02:11:18Z,120000,False,162.0,210.0,1,right,MISS B. Lopez 26' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,26.49,Missed,,,,,,,,,,,,,,,,,,
13,PT11M13.00S,2024-03-13T02:11:17.1Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,3,0,2024-03-13T02:11:18Z,130000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,
14,PT11M00.00S,2024-03-13T02:11:31.1Z,1,REGULAR,3pt,Jump Shot,[],203084,31.61957950065703,25.735294117647058,1610612758,6,0,2024-03-13T02:11:35Z,140000,False,121.0,245.0,1,left,H. Barnes 27' 3PT  (3 PTS) (K. Huerter 1 AST),"[203084, 1628989]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,27.31,Made,,,,,,,3.0,K. Huerter,1628989.0,1.0,,,,,,,,
16,PT10M40.00S,2024-03-13T02:11:50.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,80.23981603153744,61.274509803921575,1610612749,6,0,2024-03-13T02:11:53Z,160000,False,56.0,133.0,1,right,MISS D. Lillard 14' fadeaway Shot,[203081],1610612749.0,MIL,fadeaway,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,14.46,Missed,,,,,,,,,,,,,,,,,,
