actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M13.00S,2024-01-19T03:12:48.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,89.17542706964521,40.931372549019606,1610612758,6,8,2024-01-19T03:13:30Z,170000,False,-45.0,49.0,1,right,D. Sabonis 6' driving Layup (4 PTS) (K. Huerter 1 AST),"[1627734, 1628989]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,6.7,Made,4.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,,,,
19,PT09M51.00S,2024-01-19T03:13:10.6Z,1,REGULAR,2pt,Jump Shot,[],1631097,24.26084099868594,39.46078431372549,1610612754,6,8,2024-01-19T03:13:15Z,190000,False,53.0,176.0,1,left,MISS B. Mathurin 18' fadeaway Shot,[1631097],1610612754.0,IND,fadeaway,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Center,18.33,Missed,,,,,,,,,,,,,,,,,,
20,PT09M48.00S,2024-01-19T03:13:13.6Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,6,8,2024-01-19T03:13:15Z,200000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,
39,PT09M47.00S,2024-01-19T03:13:20.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,89.70105124835742,43.38235294117647,1610612758,6,8,2024-01-19T03:44:52Z,215000,False,-33.0,44.0,1,right,MISS D. Fox driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,5.53,Missed,,,,,,,,,,,,,,,,,,
40,PT09M45.00S,2024-01-19T03:13:22.1Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,6,8,2024-01-19T03:16:36Z,222500,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,,
25,PT09M28.00S,2024-01-19T03:13:33.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204456,10.33180026281209,40.68627450980392,1610612754,6,8,2024-01-19T03:16:30Z,250000,False,47.0,45.0,1,left,MISS T. McConnell 6' driving reverse Layup,[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,6.45,Missed,,,,,,,,,,,,,,,,,,
26,PT09M25.00S,2024-01-19T03:13:36.3Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,6,8,2024-01-19T03:13:48Z,260000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,
27,PT09M07.00S,2024-01-19T03:13:53.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,86.94152431011827,40.19607843137255,1610612758,8,8,2024-01-19T03:13:59Z,270000,False,-49.0,70.0,1,right,K. Huerter 8' cutting Layup (2 PTS) (D. Sabonis 1 AST),"[1628989, 1627734]",1610612758.0,SAC,cutting,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Left,8.56,Made,2.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,,
29,PT08M50.00S,2024-01-19T03:14:11.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,16.63929040735874,46.568627450980394,1610612754,8,8,2024-01-19T03:14:32Z,290000,False,17.0,104.0,1,left,MISS M. Turner 10' Layup - blocked,"[1626167, 1631099]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,10.53,Missed,,,,,,,,,,,,Murray,1631099.0,,,,,
30,PT08M50.00S,2024-01-19T03:14:11.0Z,1,REGULAR,block,,[],1631099,,,1610612754,8,8,2024-01-19T03:14:32Z,300000,False,,,0,,K. Murray BLOCK (1 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
31,PT08M50.00S,2024-01-19T03:14:11.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,8,8,2024-01-19T03:14:32Z,310000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,29.0,,,,,,,,,,
32,PT08M44.00S,2024-01-19T03:14:34.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204456,8.360709592641262,39.46078431372549,1610612754,8,10,2024-01-19T03:14:41Z,320000,False,53.0,26.0,1,left,T. McConnell driving Layup (4 PTS),[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,5.88,Made,4.0,,,,,,,,,,,,,,,,,
33,PT08M29.00S,2024-01-19T03:14:48.6Z,1,REGULAR,3pt,Jump Shot,[],1631099,64.99671484888306,43.627450980392155,1610612758,11,10,2024-01-19T03:18:43Z,330000,False,-32.0,277.0,1,right,K. Murray 27' 3PT  (5 PTS) (D. Sabonis 2 AST),"[1631099, 1627734]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,27.83,Made,5.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,,,,
35,PT08M05.00S,2024-01-19T03:15:14.5Z,1,REGULAR,turnover,out-of-bounds,[],1631097,,,1610612754,11,10,2024-01-19T03:15:21Z,350000,False,,,0,,B. Mathurin bad pass out-of-bounds TURNOVER (1 TO),[1631097],1610612754.0,IND,bad pass,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,,,,,,,1.0,,,,,,,,,1155.0,,,,
36,PT07M52.00S,2024-01-19T03:15:37.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,63.9454664914586,46.32352941176471,1610612758,14,10,2024-01-19T03:16:42Z,360000,False,-18.0,286.0,1,right,K. Huerter 28' 3PT  (5 PTS) (D. Sabonis 3 AST),"[1628989, 1627734]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,28.7,Made,5.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,,,,,
38,PT07M52.00S,2024-01-19T03:15:47.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,14,10,2024-01-19T03:15:47Z,380000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT07M35.00S,2024-01-19T03:18:50.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,8.886333771353483,48.28431372549019,1610612754,14,12,2024-01-19T03:19:41Z,390000,False,9.0,31.0,1,left,M. Turner DUNK (2 PTS) (T. McConnell 1 AST),"[1626167, 204456]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,3.22,Made,2.0,T. McConnell,204456.0,1.0,,,,,,,,,,,,,,
44,PT07M20.00S,2024-01-19T03:19:08.3Z,1,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612758,14,12,2024-01-19T03:19:23Z,410000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Huerter 2 FT),"[1626167, 1628989]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Huerter,1628989.0
46,PT07M20.00S,2024-01-19T03:19:33.2Z,1,REGULAR,freethrow,1 of 2,[],1628989,,,1610612758,15,12,2024-01-19T03:19:33Z,430000,False,,,0,,K. Huerter Free Throw 1 of 2 (6 PTS),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
47,PT07M20.00S,2024-01-19T03:19:50.8Z,1,REGULAR,freethrow,2 of 2,[],1628989,,,1610612758,16,12,2024-01-19T03:19:50Z,440000,False,,,0,,K. Huerter Free Throw 2 of 2 (7 PTS),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
48,PT07M05.00S,2024-01-19T03:20:07.0Z,1,REGULAR,turnover,bad pass,[],204456,,,1610612754,16,12,2024-01-19T03:26:34Z,450000,False,,,0,,T. McConnell bad pass TURNOVER (1 TO),"[204456, 1628368]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Center,,,,,,,1.0,Fox,1628368.0,,,,,,,,,,,
49,PT07M05.00S,2024-01-19T03:20:07.0Z,1,REGULAR,steal,,[],1628368,,,1610612758,16,12,2024-01-19T03:20:09Z,460000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
50,PT06M58.00S,2024-01-19T03:20:14.3Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1628368,84.31340341655716,33.82352941176471,1610612758,16,12,2024-01-19T03:20:55Z,470000,False,-81.0,95.0,1,right,MISS D. Fox 12' driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,12.48,Missed,,,,,,,,,,,,,,,,,,
51,PT06M55.00S,2024-01-19T03:20:17.3Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,16,12,2024-01-19T03:20:20Z,480000,False,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,,,,,,,,,,50.0,2.0,2.0,0.0,,,,,,,
52,PT06M47.00S,2024-01-19T03:20:25.2Z,1,REGULAR,3pt,Jump Shot,[],1627741,28.597240473061763,83.08823529411765,1610612754,16,12,2024-01-19T03:20:56Z,490000,False,-165.0,216.0,1,left,MISS B. Hield 27' 3PT - blocked,"[1627741, 1628989]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,27.23,Missed,,,,,,,,,,,,Huerter,1628989.0,,,,,
82,PT06M47.00S,2024-01-19T03:20:25.2Z,1,REGULAR,block,,[],1628989,,,1610612754,16,12,2024-01-19T03:26:11Z,495000,False,,,0,,K. Huerter BLOCK (1 BLK),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
53,PT06M46.00S,2024-01-19T03:20:26.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,16,12,2024-01-19T03:20:56Z,500000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,52.0,,,,,,,,,,
99,PT06M46.00S,2024-01-19T03:20:54.0Z,1,REGULAR,substitution,out,[],204456,,,1610612754,16,12,2024-01-19T03:29:02Z,507500,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT06M46.00S,2024-01-19T03:20:54.0Z,1,REGULAR,substitution,in,[],1641767,,,1610612754,16,12,2024-01-19T03:29:02Z,508750,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M38.00S,2024-01-19T03:21:03.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641767,27.94021024967148,84.06862745098039,1610612754,16,15,2024-01-19T03:24:59Z,510000,False,-170.0,210.0,1,left,B. Sheppard 27' 3PT  (3 PTS) (B. Hield 2 AST),"[1641767, 1627741]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,27.05,Made,3.0,B. Hield,1627741.0,2.0,,,,,,,,,,,,,,
57,PT06M18.00S,2024-01-19T03:21:22.9Z,1,REGULAR,3pt,Jump Shot,[],1628368,90.48948751642575,2.450980392156863,1610612758,16,15,2024-01-19T03:21:30Z,530000,False,-238.0,37.0,1,right,MISS D. Fox 24' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,24.05,Missed,,,,,,,,,,,,,,,,,,
58,PT06M15.00S,2024-01-19T03:21:26.6Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,16,15,2024-01-19T03:21:26Z,540000,False,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,,,,,,,,57.0,3.0,3.0,0.0,,,,,,,
59,PT06M07.00S,2024-01-19T03:21:34.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,10.33180026281209,43.38235294117647,1610612754,16,17,2024-01-19T03:29:45Z,550000,False,33.0,45.0,1,left,J. Smith Layup (4 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,5.55,Made,4.0,,,,,,,,,,,,,,,,,
61,PT05M51.00S,2024-01-19T03:21:49.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,87.07293035479631,39.950980392156865,1610612758,18,17,2024-01-19T03:30:05Z,570000,False,-50.0,69.0,1,right,K. Murray 8' driving Layup (7 PTS),[1631099],1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Left,8.53,Made,7.0,,,,,,,,,,,,,,,,,
62,PT05M39.00S,2024-01-19T03:22:02.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,8.886333771353483,38.48039215686275,1610612754,18,19,2024-01-19T03:30:32Z,580000,False,58.0,31.0,1,left,J. Smith 6' Layup (6 PTS) (B. Hield 3 AST),"[1630188, 1627741]",1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,6.54,Made,6.0,B. Hield,1627741.0,3.0,,,,,,,,,,,,,,
64,PT05M23.00S,2024-01-19T03:22:18.0Z,1,REGULAR,2pt,Jump Shot,[],1631099,85.49605781865965,33.33333333333333,1610612758,20,19,2024-01-19T03:31:12Z,600000,False,-83.0,84.0,1,right,K. Murray 11' fadeaway Jump Shot (9 PTS),[1631099],1610612758.0,SAC,fadeaway,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,11.82,Made,9.0,,,,,,,,,,,,,,,,,
66,PT05M11.00S,2024-01-19T03:22:30.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,11.645860709592641,51.9607843137255,1610612754,20,21,2024-01-19T03:31:30Z,610000,False,-10.0,57.0,1,left,B. Hield driving Layup (4 PTS),[1627741],1610612754.0,IND,driving,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,5.78,Made,4.0,,,,,,,,,,,,,,,,,
67,PT04M58.00S,2024-01-19T03:22:48.6Z,1,REGULAR,foul,offensive,[],1631099,,,1610612758,20,21,2024-01-19T03:31:48Z,620000,False,,,0,,K. Murray offensive FOUL (1 PF),"[1631099, 1641767]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Sheppard,1641767.0
69,PT04M58.00S,2024-01-19T03:22:48.6Z,1,REGULAR,turnover,offensive foul,[],1631099,,,1610612758,20,21,2024-01-19T03:22:48Z,640000,False,,,0,,K. Murray offensive foul TURNOVER (1 TO),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,,,,,,,,,1627961.0,,,,
72,PT04M58.00S,2024-01-19T03:23:00.2Z,1,REGULAR,substitution,out,[],1628368,,,1610612754,20,21,2024-01-19T03:23:25Z,650000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT04M58.00S,2024-01-19T03:23:00.2Z,1,REGULAR,substitution,out,[],203084,,,1610612754,20,21,2024-01-19T03:23:25Z,660000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT04M58.00S,2024-01-19T03:23:00.2Z,1,REGULAR,substitution,out,[],1626167,,,1610612754,20,21,2024-01-19T03:23:25Z,670000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M58.00S,2024-01-19T03:23:00.2Z,1,REGULAR,substitution,in,[],1628370,,,1610612754,20,21,2024-01-19T03:23:25Z,690000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M58.00S,2024-01-19T03:23:00.2Z,1,REGULAR,substitution,in,[],1626168,,,1610612754,20,21,2024-01-19T03:23:25Z,700000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M58.00S,2024-01-19T03:23:00.2Z,1,REGULAR,substitution,in,[],1630167,,,1610612754,20,21,2024-01-19T03:23:25Z,710000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M58.00S,2024-01-19T03:23:00.2Z,1,REGULAR,substitution,in,[],1630543,,,1610612754,20,21,2024-01-19T03:23:25Z,720000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT04M58.00S,2024-01-19T03:23:00.2Z,1,REGULAR,substitution,out,[],1630188,,,1610612754,20,21,2024-01-19T03:32:27Z,725000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M42.00S,2024-01-19T03:23:30.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631097,10.5946123521682,40.44117647058824,1610612754,20,23,2024-01-19T03:33:54Z,730000,False,48.0,47.0,1,left,B. Mathurin 6' driving DUNK (4 PTS) (I. Jackson 1 AST),"[1631097, 1630543]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,6.71,Made,4.0,I. Jackson,1630543.0,1.0,,,,,,,,,,,,,,
81,PT04M42.00S,2024-01-19T03:23:36.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,20,23,2024-01-19T03:23:36Z,740000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M28.00S,2024-01-19T03:26:55.1Z,1,REGULAR,3pt,Jump Shot,[],1628989,65.78515111695138,73.0392156862745,1610612758,23,23,2024-01-19T03:27:07Z,770000,False,115.0,269.0,1,right,K. Huerter 29' 3PT  (10 PTS) (M. Monk 1 AST),"[1628989, 1628370]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,29.27,Made,10.0,M. Monk,1628370.0,1.0,,,,,,,,,,,,,,
87,PT04M07.00S,2024-01-19T03:27:16.0Z,1,REGULAR,3pt,Jump Shot,[],1641767,30.831143232588698,73.2843137254902,1610612754,23,23,2024-01-19T03:27:42Z,790000,False,-116.0,237.0,1,left,MISS B. Sheppard 26' 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,26.43,Missed,,,,,,,,,,,,,,,,,,
88,PT03M59.00S,2024-01-19T03:27:24.0Z,1,REGULAR,rebound,offensive,[],1630543,,,1610612754,23,23,2024-01-19T03:37:28Z,800000,False,,,0,,I. Jackson REBOUND (Off:1 Def:0),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,87.0,1.0,0.0,1.0,,,,,,,
91,PT03M58.00S,2024-01-19T03:27:25.0Z,1,REGULAR,2pt,DUNK,['2ndchance'],1630543,11.251642575558476,31.862745098039213,1610612754,23,25,2024-01-19T03:36:42Z,830000,False,91.0,53.0,1,left,I. Jackson 10' alley-oop DUNK (2 PTS) (B. Mathurin 1 AST),"[1630543, 1631097]",1610612754.0,IND,alley-oop,,,Jackson,I. Jackson,,,,,Mid-Range,8-16 Right,10.52,Made,2.0,B. Mathurin,1631097.0,1.0,,,,,,,,,,,,,,
93,PT03M41.00S,2024-01-19T03:27:41.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,87.59855453350855,44.11764705882353,1610612758,25,25,2024-01-19T03:37:14Z,850000,False,-29.0,64.0,1,right,D. Sabonis 7' DUNK (6 PTS) (K. Huerter 2 AST),"[1627734, 1628989]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,7.05,Made,6.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,,,,
95,PT03M27.00S,2024-01-19T03:28:01.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1631097,10.5946123521682,45.83333333333333,1610612754,25,27,2024-01-19T03:28:37Z,870000,False,21.0,47.0,1,left,B. Mathurin Layup (6 PTS) (O. Toppin 1 AST),"[1631097, 1630167]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,5.15,Made,6.0,O. Toppin,1630167.0,1.0,,,,,,,,,,,,,,
96,PT03M27.00S,2024-01-19T03:28:07.8Z,1,REGULAR,violation,defensive goaltending,[],1627734,,,1610612754,25,27,2024-01-19T03:28:20Z,880000,False,,,0,,D. Sabonis defensive goaltending VIOLATION,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,1627961.0,,,,
