actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT10M48.00S,2023-11-09T03:11:40.5Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,2,0,2023-11-09T03:11:40Z,160000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:0),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Center,,,15.0,2.0,0.0,2.0,,,,,,,,,,,,,,
17,PT10M48.00S,2023-11-09T03:11:41.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,5.995400788436268,49.50980392156863,1610612758,4,0,2023-11-09T03:12:54Z,170000,False,2.0,4.0,1,left,D. Sabonis putback Layup (4 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.46,Made,,,,,4.0,,,,,,,,,,,,,
18,PT10M25.00S,2023-11-09T03:12:03.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,91.40932982917214,37.99019607843137,1610612757,4,0,2023-11-09T03:13:23Z,180000,False,-60.0,28.0,1,right,MISS S. Sharpe 6' driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,6.63,Missed,,,,,,,,,,,,,,,,,,
19,PT10M23.00S,2023-11-09T03:12:05.7Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,4,0,2023-11-09T03:12:22Z,190000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,18.0,3.0,1.0,2.0,,,,,,,,,,,,,,
20,PT10M13.00S,2023-11-09T03:12:15.9Z,1,REGULAR,3pt,Jump Shot,[],1631099,10.200394218134035,0.9803921568627451,1610612758,4,0,2023-11-09T03:12:24Z,200000,False,245.0,43.0,1,left,MISS K. Murray 24' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,24.89,Missed,,,,,,,,,,,,,,,,,,
21,PT10M12.00S,2023-11-09T03:12:21.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,4,0,2023-11-09T03:12:21Z,210000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Right Corner 3,24+ Right,,,20.0,,,,,,,,,,,,,,,,,
22,PT10M10.00S,2023-11-09T03:12:35.7Z,1,REGULAR,turnover,bad pass,[],1631165,,,1610612758,4,0,2023-11-09T03:12:43Z,220000,False,,,0,,K. Ellis bad pass TURNOVER (1 TO),"[1631165, 1629680]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,Thybulle,1629680.0,,,,,,,,,,
23,PT10M10.00S,2023-11-09T03:12:35.7Z,1,REGULAR,steal,,[],1629680,,,1610612757,4,0,2023-11-09T03:15:26Z,230000,False,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
24,PT10M03.00S,2023-11-09T03:12:43.2Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627763,69.99014454664915,19.11764705882353,1610612757,4,3,2023-11-09T03:15:23Z,240000,False,-154.0,230.0,1,right,M. Brogdon 27' 3PT running pullup (3 PTS),[1627763],1610612757.0,POR,running pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,27.67,Made,,,,,3.0,,,,,,,,,,,,,
25,PT09M44.00S,2023-11-09T03:13:01.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,8.623521681997373,44.11764705882353,1610612758,4,3,2023-11-09T03:15:42Z,250000,False,29.0,29.0,1,left,MISS K. Huerter driving Layup,[1628989],1610612758.0,SAC,driving,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,,,,
26,PT09M40.00S,2023-11-09T03:13:05.4Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,4,3,2023-11-09T03:13:09Z,260000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT09M32.00S,2023-11-09T03:13:14.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,83.52496714848883,50.73529411764706,1610612757,4,5,2023-11-09T03:13:19Z,270000,False,4.0,102.0,1,right,D. Ayton 10' Hook (2 PTS) (S. Sharpe 1 AST),"[1629028, 1631101]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,10.25,Made,,,,,2.0,,,,S. Sharpe,1631101.0,1.0,,,,,,,
29,PT09M17.00S,2023-11-09T03:13:28.9Z,1,REGULAR,turnover,bad pass,[],1628989,,,1610612758,4,5,2023-11-09T03:13:33Z,290000,False,,,0,,K. Huerter bad pass TURNOVER (1 TO),"[1628989, 1629680]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,Thybulle,1629680.0,,,,,,,,,,
30,PT09M17.00S,2023-11-09T03:13:28.9Z,1,REGULAR,steal,,[],1629680,,,1610612757,4,5,2023-11-09T03:13:31Z,300000,False,,,0,,M. Thybulle STEAL (2 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
31,PT09M09.00S,2023-11-09T03:13:36.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627763,90.22667542706965,42.15686274509804,1610612757,4,7,2023-11-09T03:16:55Z,310000,False,-39.0,39.0,1,right,M. Brogdon running Layup (5 PTS),[1627763],1610612757.0,POR,running,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,5.56,Made,,,,,5.0,,,,,,,,,,,,,
32,PT08M53.00S,2023-11-09T03:13:52.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,13.091327201051248,46.32352941176471,1610612758,6,7,2023-11-09T03:17:25Z,320000,False,18.0,71.0,1,left,D. Sabonis 7' cutting Layup (6 PTS) (K. Huerter 1 AST),"[1627734, 1628989]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,7.3,Made,,,,,6.0,,,,K. Huerter,1628989.0,1.0,,,,,,,
34,PT08M38.00S,2023-11-09T03:14:07.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,80.3712220762155,45.83333333333333,1610612757,6,7,2023-11-09T03:14:14Z,340000,False,-21.0,132.0,1,right,MISS D. Ayton 13' fadeaway Shot,[1629028],1610612757.0,POR,fadeaway,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,13.36,Missed,,,,,,,,,,,,,,,,,,
35,PT08M35.00S,2023-11-09T03:14:10.7Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,6,7,2023-11-09T03:14:14Z,350000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT08M29.00S,2023-11-09T03:14:19.4Z,1,REGULAR,foul,offensive,[],1627734,,,1610612758,6,7,2023-11-09T03:14:35Z,360000,False,,,0,,D. Sabonis offensive FOUL (1 PF),"[1627734, 1629680]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1627526.0,1.0,0.0,Thybulle,1629680.0,,
38,PT08M29.00S,2023-11-09T03:14:19.4Z,1,REGULAR,turnover,offensive foul,[],1627734,,,1610612758,6,7,2023-11-09T03:14:19Z,380000,False,,,0,,D. Sabonis offensive foul TURNOVER (1 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,,1627526.0,,,,,,
39,PT08M10.00S,2023-11-09T03:14:49.2Z,1,REGULAR,turnover,lost ball,[],203924,,,1610612757,6,7,2023-11-09T03:14:55Z,390000,False,,,0,,J. Grant lost ball TURNOVER (1 TO),"[203924, 1631165]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Ellis,1631165.0,,,,,,,,,,
40,PT08M10.00S,2023-11-09T03:14:49.2Z,1,REGULAR,steal,,[],1631165,,,1610612758,6,7,2023-11-09T03:14:52Z,400000,False,,,0,,K. Ellis STEAL (1 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M04.00S,2023-11-09T03:14:54.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631099,6.258212877792378,50.0,1610612758,8,7,2023-11-09T03:18:57Z,410000,False,0.0,6.0,1,left,K. Murray running DUNK (2 PTS) (D. Sabonis 1 AST),"[1631099, 1627734]",1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,2.0,,,,D. Sabonis,1627734.0,1.0,,,,,,,
43,PT07M49.00S,2023-11-09T03:15:09.7Z,1,REGULAR,3pt,Jump Shot,[],1631101,72.61826544021025,82.84313725490196,1610612757,8,10,2023-11-09T03:15:14Z,430000,False,164.0,205.0,1,right,S. Sharpe 26' 3PT  (3 PTS) (M. Brogdon 1 AST),"[1631101, 1627763]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,26.26,Made,,,,,3.0,,,,M. Brogdon,1627763.0,1.0,,,,,,,
45,PT07M35.00S,2023-11-09T03:15:26.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,8.886333771353483,51.470588235294116,1610612758,10,10,2023-11-09T03:15:33Z,450000,False,-7.0,31.0,1,left,D. Sabonis cutting Layup (8 PTS) (K. Murray 1 AST),"[1627734, 1631099]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.19,Made,,,,,8.0,,,,K. Murray,1631099.0,1.0,,,,,,,
47,PT07M35.00S,2023-11-09T03:15:31.4Z,1,REGULAR,foul,personal,['1freethrow'],1627763,,,1610612758,10,10,2023-11-09T03:15:47Z,470000,False,,,0,,M. Brogdon shooting personal FOUL (1 PF) (Sabonis 1 FT),"[1627763, 1627734]",1610612757.0,POR,shooting,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1662.0,1.0,0.0,Sabonis,1627734.0,,
49,PT07M35.00S,2023-11-09T03:15:58.1Z,1,REGULAR,freethrow,1 of 1,[],1627734,,,1610612758,11,10,2023-11-09T03:15:58Z,490000,False,,,0,,D. Sabonis Free Throw 1 of 1 (9 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
50,PT07M20.00S,2023-11-09T03:16:13.8Z,1,REGULAR,3pt,Jump Shot,[],1627763,72.22404730617609,80.88235294117648,1610612757,11,10,2023-11-09T03:16:17Z,500000,False,154.0,209.0,1,right,MISS M. Brogdon 25' 3PT,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
51,PT07M17.00S,2023-11-09T03:16:16.8Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,11,10,2023-11-09T03:16:17Z,510000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,,
52,PT07M07.00S,2023-11-09T03:16:25.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,9.149145860709593,60.5392156862745,1610612758,11,10,2023-11-09T03:16:31Z,520000,False,-53.0,34.0,1,left,MISS K. Murray 6' bank Shot,[1631099],1610612758.0,SAC,bank,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.24,Missed,,,,,,,,,,,,,,,,,,
53,PT07M04.00S,2023-11-09T03:16:28.5Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,11,10,2023-11-09T03:16:31Z,530000,False,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,52.0,3.0,2.0,1.0,,,,,,,,,,,,,,
54,PT07M03.00S,2023-11-09T03:16:29.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631099,8.229303547963205,60.29411764705882,1610612758,11,10,2023-11-09T03:16:41Z,540000,False,-51.0,25.0,1,left,MISS K. Murray tip Layup - blocked,"[1631099, 203924]",1610612758.0,SAC,tip,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.72,Missed,,,,,,,,,,,,,,,,,Grant,203924.0
307,PT07M03.00S,2023-11-09T03:16:29.3Z,1,REGULAR,block,,[],203924,,,1610612758,11,10,2023-11-09T04:00:38Z,545000,False,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT07M03.00S,2023-11-09T03:16:29.3Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612757,11,10,2023-11-09T04:25:56Z,550000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT06M57.00S,2023-11-09T03:16:39.1Z,1,REGULAR,foul,personal,['2freethrow'],1631165,,,1610612757,11,10,2023-11-09T03:17:38Z,560000,False,,,0,,K. Ellis shooting personal FOUL (1 PF) (Thybulle 2 FT),"[1631165, 1629680]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,1627526.0,1.0,0.0,Thybulle,1629680.0,,
58,PT06M57.00S,2023-11-09T03:17:06.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,11,10,2023-11-09T03:17:06Z,580000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M57.00S,2023-11-09T03:19:02.7Z,1,REGULAR,substitution,out,[],1627763,,,1610612757,11,10,2023-11-09T03:19:39Z,590000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M57.00S,2023-11-09T03:19:02.7Z,1,REGULAR,substitution,in,[],1630219,,,1610612757,11,10,2023-11-09T03:19:39Z,600000,False,,,0,,SUB in: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M57.00S,2023-11-09T03:19:52.5Z,1,REGULAR,freethrow,1 of 2,[],1629680,,,1610612757,11,11,2023-11-09T03:19:52Z,610000,False,,,0,,M. Thybulle Free Throw 1 of 2 (1 PTS),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
62,PT06M57.00S,2023-11-09T03:20:10.6Z,1,REGULAR,freethrow,2 of 2,[],1629680,,,1610612757,11,12,2023-11-09T03:20:10Z,620000,False,,,0,,M. Thybulle Free Throw 2 of 2 (2 PTS),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
63,PT06M40.00S,2023-11-09T03:20:32.1Z,1,REGULAR,3pt,Jump Shot,[],1628989,33.327858081471746,44.36274509803921,1610612758,14,12,2023-11-09T03:21:39Z,630000,False,28.0,261.0,1,left,K. Huerter 26' 3PT  (3 PTS) (D. Sabonis 2 AST),"[1628989, 1627734]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,26.23,Made,,,,,3.0,,,,D. Sabonis,1627734.0,2.0,,,,,,,
65,PT06M19.00S,2023-11-09T03:20:53.6Z,1,REGULAR,2pt,Jump Shot,[],203924,88.64980289093299,80.3921568627451,1610612757,14,12,2023-11-09T03:20:58Z,650000,False,152.0,54.0,1,right,MISS J. Grant 16' Jump Shot,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right,16.14,Missed,,,,,,,,,,,,,,,,,,
66,PT06M16.00S,2023-11-09T03:20:56.6Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,14,12,2023-11-09T03:20:58Z,660000,False,,,0,,K. Murray REBOUND (Off:1 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right,,,65.0,4.0,3.0,1.0,,,,,,,,,,,,,,
67,PT06M06.00S,2023-11-09T03:21:05.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,8.623521681997373,58.333333333333336,1610612758,14,12,2023-11-09T03:22:35Z,670000,False,-42.0,29.0,1,left,MISS D. Sabonis driving Layup,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,,
68,PT06M02.00S,2023-11-09T03:21:09.7Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,14,12,2023-11-09T03:21:09Z,680000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT05M47.00S,2023-11-09T03:21:25.6Z,1,REGULAR,2pt,Jump Shot,[],203924,79.45137976346912,35.294117647058826,1610612757,14,14,2023-11-09T03:21:33Z,690000,False,-74.0,141.0,1,right,J. Grant 15' fadeaway Jump Shot (2 PTS),[203924],1610612757.0,POR,fadeaway,,,Grant,J. Grant,,,,,Mid-Range,8-16 Center,15.87,Made,,,,,2.0,,,,,,,,,,,,,
70,PT05M32.00S,2023-11-09T03:21:40.0Z,1,REGULAR,3pt,Jump Shot,[],203084,32.013797634691194,41.42156862745098,1610612758,17,14,2023-11-09T03:21:44Z,700000,False,43.0,248.0,1,left,H. Barnes 25' 3PT  (3 PTS) (D. Sabonis 3 AST),"[203084, 1627734]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,25.21,Made,,,,,3.0,,,,D. Sabonis,1627734.0,3.0,,,,,,,
72,PT05M14.00S,2023-11-09T03:21:58.6Z,1,REGULAR,2pt,Jump Shot,[],1629028,78.40013140604468,50.245098039215684,1610612757,17,14,2023-11-09T03:22:04Z,720000,False,1.0,151.0,1,right,MISS D. Ayton 15' turnaround fadeaway Shot,[1629028],1610612757.0,POR,turnaround fadeaway,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Center,15.05,Missed,,,,,,,,,,,,,,,,,,
73,PT05M11.00S,2023-11-09T03:22:01.6Z,1,REGULAR,rebound,defensive,[],1631165,,,1610612758,17,14,2023-11-09T03:22:04Z,730000,False,,,0,,K. Ellis REBOUND (Off:0 Def:2),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,8-16 Center,,,72.0,2.0,2.0,0.0,,,,,,,,,,,,,,
74,PT05M06.00S,2023-11-09T03:22:06.6Z,1,REGULAR,3pt,Jump Shot,[],203084,20.18725361366623,4.901960784313726,1610612758,17,14,2023-11-09T03:22:16Z,740000,False,225.0,137.0,1,left,MISS H. Barnes 26' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,26.4,Missed,,,,,,,,,,,,,,,,,,
75,PT05M03.00S,2023-11-09T03:22:09.6Z,1,REGULAR,rebound,defensive,[],1630219,,,1610612757,17,14,2023-11-09T03:22:16Z,750000,False,,,0,,S. Mays REBOUND (Off:0 Def:1),[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,Above the Break 3,24+ Right Center,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,,,
76,PT04M51.00S,2023-11-09T03:22:23.7Z,1,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612757,17,14,2023-11-09T03:22:38Z,760000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Thybulle 2 FT),"[1628989, 1629680]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,1627962.0,1.0,0.0,Thybulle,1629680.0,,
78,PT04M51.00S,2023-11-09T03:22:48.8Z,1,REGULAR,freethrow,1 of 2,[],1629680,,,1610612757,17,14,2023-11-09T03:22:48Z,780000,False,,,0,,MISS M. Thybulle Free Throw 1 of 2,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
79,PT04M51.00S,2023-11-09T03:22:48.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,17,14,2023-11-09T03:22:48Z,790000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,
80,PT04M51.00S,2023-11-09T03:22:49.8Z,1,REGULAR,substitution,out,[],1631099,,,1610612757,17,14,2023-11-09T03:23:08Z,800000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M51.00S,2023-11-09T03:22:49.8Z,1,REGULAR,substitution,out,[],1631165,,,1610612757,17,14,2023-11-09T03:23:08Z,810000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
