actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
15,PT11M06.00S,2024-04-03T02:11:16.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202331,10.988830486202366,40.931372549019606,1610612746,0,0,2024-04-03T02:11:24Z,150000,False,45.0,51.0,1,left,MISS P. George 6' running Layup,[202331],1610612746.0,LAC,running,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,,
16,PT11M03.00S,2024-04-03T02:11:19.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,0,0,2024-04-03T02:12:24Z,160000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,15.0,2.0,1.0,1.0,,,,,,,,,,,,,,
17,PT10M52.00S,2024-04-03T02:11:33.4Z,1,REGULAR,foul,personal,['2freethrow'],1626181,,,1610612758,0,0,2024-04-03T02:11:46Z,170000,False,,,0,,N. Powell shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1626181, 1627734]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,Mid-Range,8-16 Left,,,,,,,,,,1162.0,1.0,0.0,Sabonis,1627734.0,,,,,,
19,PT10M52.00S,2024-04-03T02:12:02.3Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,0,0,2024-04-03T02:12:02Z,190000,False,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
20,PT10M52.00S,2024-04-03T02:12:02.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,0,0,2024-04-03T02:12:02Z,200000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,
21,PT10M52.00S,2024-04-03T02:12:22.4Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,1,0,2024-04-03T02:12:22Z,210000,False,,,0,,D. Sabonis Free Throw 2 of 2 (1 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
22,PT10M39.00S,2024-04-03T02:12:38.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,8.623521681997373,44.85294117647059,1610612746,1,0,2024-04-03T02:12:44Z,220000,False,26.0,29.0,1,left,MISS I. Zubac reverse Layup,[1627826],1610612746.0,LAC,reverse,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,,
23,PT10M36.00S,2024-04-03T02:12:41.9Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,1,0,2024-04-03T02:12:44Z,230000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,22.0,3.0,2.0,1.0,,,,,,,,,,,,,,
24,PT10M29.00S,2024-04-03T02:12:47.4Z,1,REGULAR,3pt,Jump Shot,[],1631165,70.77858081471747,13.725490196078432,1610612758,1,0,2024-04-03T02:14:37Z,240000,False,-181.0,222.0,1,right,MISS K. Ellis 28' pullup 3PT,[1631165],1610612758.0,SAC,pullup,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,28.68,Missed,,,,,,,,,,,,,,,,,,
25,PT10M26.00S,2024-04-03T02:12:50.4Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,1,0,2024-04-03T02:12:51Z,250000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT10M19.00S,2024-04-03T02:12:59.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,11.251642575558476,55.88235294117647,1610612746,1,0,2024-04-03T02:14:59Z,260000,False,-29.0,53.0,1,left,MISS J. Harden 6' driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,6.09,Missed,,,,,,,,,,,,,,,,,,
27,PT10M13.00S,2024-04-03T02:13:05.1Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,1,0,2024-04-03T02:13:08Z,270000,False,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,26.0,2.0,1.0,1.0,,,,,,,,,,,,,,
28,PT10M13.00S,2024-04-03T02:13:04.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627826,5.590000152587891,50.0,1610612746,1,0,2024-04-03T02:15:22Z,280000,False,0.0,0.0,1,left,MISS I. Zubac tip Layup,[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
29,PT10M13.00S,2024-04-03T02:13:04.0Z,1,REGULAR,rebound,offensive,[],201935,,,1610612746,1,0,2024-04-03T02:15:22Z,290000,False,,,0,,J. Harden REBOUND (Off:1 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,28.0,2.0,1.0,1.0,,,,,,,,,,,,,,
30,PT10M13.00S,2024-04-03T02:13:07.6Z,1,REGULAR,foul,personal,['2freethrow'],1631165,,,1610612746,1,0,2024-04-03T02:13:22Z,300000,False,,,0,,K. Ellis shooting personal FOUL (1 PF) (Zubac 2 FT),"[1631165, 1627826]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628951.0,1.0,0.0,Zubac,1627826.0,,,,,,
32,PT10M13.00S,2024-04-03T02:13:37.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627826,,,1610612746,1,0,2024-04-03T02:13:37Z,320000,False,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
33,PT10M13.00S,2024-04-03T02:13:37.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,1,0,2024-04-03T02:13:37Z,330000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,
34,PT10M13.00S,2024-04-03T02:13:37.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627826,,,1610612746,1,0,2024-04-03T02:13:54Z,340000,False,,,0,,MISS I. Zubac Free Throw 2 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
35,PT10M09.00S,2024-04-03T02:13:41.2Z,1,REGULAR,rebound,defensive,[],1631165,,,1610612758,1,0,2024-04-03T02:13:54Z,350000,False,,,0,,K. Ellis REBOUND (Off:0 Def:1),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT09M58.00S,2024-04-03T02:14:04.0Z,1,REGULAR,2pt,Jump Shot,[],1628368,78.9257555847569,48.529411764705884,1610612758,1,0,2024-04-03T02:14:08Z,360000,False,-7.0,146.0,1,right,MISS D. Fox 14' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,14.58,Missed,,,,,,,,,,,,,,,,,,
37,PT09M55.00S,2024-04-03T02:14:07.0Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,1,0,2024-04-03T02:14:08Z,370000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Center,,,36.0,3.0,2.0,1.0,,,,,,,,,,,,,,
38,PT09M42.00S,2024-04-03T02:14:20.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,13.87976346911958,59.31372549019608,1610612746,1,2,2024-04-03T02:16:35Z,380000,False,-47.0,78.0,1,left,T. Mann 9' floating Jump Shot (2 PTS) (P. George 1 AST),"[1629611, 202331]",1610612746.0,LAC,floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,9.09,Made,,,,,,,,,,,,,2.0,P. George,202331.0,1.0,,
40,PT09M27.00S,2024-04-03T02:14:35.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,80.76544021024968,58.82352941176471,1610612758,3,2,2024-04-03T02:16:46Z,400000,False,44.0,128.0,1,right,K. Murray 13' driving floating Jump Shot (2 PTS) (D. Fox 1 AST),"[1631099, 1628368]",1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,13.57,Made,,,,,,,,,,,,,2.0,D. Fox,1628368.0,1.0,,
42,PT09M10.00S,2024-04-03T02:14:51.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,16.63929040735874,48.28431372549019,1610612746,3,2,2024-04-03T02:14:57Z,420000,False,9.0,104.0,1,left,MISS P. George 10' fadeaway Shot - blocked,"[202331, 1628368]",1610612746.0,LAC,fadeaway,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,10.43,Missed,,,,,,,,,,,,,,,,,Fox,1628368.0
43,PT09M10.00S,2024-04-03T02:14:51.4Z,1,REGULAR,block,,[],1628368,,,1610612746,3,2,2024-04-03T02:14:55Z,430000,False,,,0,,D. Fox BLOCK (1 BLK),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
44,PT09M05.00S,2024-04-03T02:14:56.4Z,1,REGULAR,rebound,offensive,[],202331,,,1610612746,3,2,2024-04-03T02:14:56Z,440000,False,,,0,,P. George REBOUND (Off:1 Def:0),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,42.0,1.0,0.0,1.0,,,,,,,,,,,,,,
45,PT09M01.00S,2024-04-03T02:15:01.3Z,1,REGULAR,turnover,lost ball,[],202331,,,1610612746,3,2,2024-04-03T02:15:05Z,450000,False,,,0,,P. George lost ball TURNOVER (1 TO),"[202331, 203084]",1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Barnes,203084.0,,,,,,,,,,,
46,PT09M01.00S,2024-04-03T02:15:01.3Z,1,REGULAR,steal,,[],203084,,,1610612758,3,2,2024-04-03T02:15:04Z,460000,False,,,0,,H. Barnes STEAL (1 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
47,PT08M48.00S,2024-04-03T02:15:14.7Z,1,REGULAR,turnover,lost ball,[],1627734,,,1610612758,3,2,2024-04-03T02:15:21Z,470000,False,,,0,,D. Sabonis lost ball TURNOVER (2 TO),"[1627734, 202331]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,George,202331.0,,,,,,,,,,,
48,PT08M48.00S,2024-04-03T02:15:14.7Z,1,REGULAR,steal,,[],202331,,,1610612746,3,2,2024-04-03T02:16:50Z,480000,False,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
49,PT08M24.00S,2024-04-03T02:15:37.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627826,10.5946123521682,62.254901960784316,1610612746,3,2,2024-04-03T02:18:19Z,490000,False,-61.0,47.0,1,left,MISS I. Zubac 7' turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,7.73,Missed,,,,,,,,,,,,,,,,,,
50,PT08M20.00S,2024-04-03T02:15:41.7Z,1,REGULAR,rebound,offensive,[],1629611,,,1610612746,3,2,2024-04-03T02:15:46Z,500000,False,,,0,,T. Mann REBOUND (Off:1 Def:0),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,49.0,1.0,0.0,1.0,,,,,,,,,,,,,,
51,PT08M20.00S,2024-04-03T02:15:41.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629611,8.623521681997373,45.34313725490196,1610612746,3,4,2024-04-03T02:18:29Z,510000,False,23.0,29.0,1,left,T. Mann tip Layup (4 PTS),[1629611],1610612746.0,LAC,tip,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,3.69,Made,,,,,,,,,,,,,4.0,,,,,
52,PT08M07.00S,2024-04-03T02:15:55.3Z,1,REGULAR,3pt,Jump Shot,[],1628368,91.27792378449409,1.2254901960784315,1610612758,3,4,2024-04-03T02:15:59Z,520000,False,-244.0,29.0,1,right,MISS D. Fox 24' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,24.57,Missed,,,,,,,,,,,,,,,,,,
53,PT08M05.00S,2024-04-03T02:15:57.3Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,3,4,2024-04-03T02:15:59Z,530000,False,,,0,,J. Harden REBOUND (Off:1 Def:2),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Left Corner 3,24+ Left,,,52.0,3.0,2.0,1.0,,,,,,,,,,,,,,
54,PT07M53.00S,2024-04-03T02:16:10.8Z,1,REGULAR,foul,personal,['2freethrow'],203084,,,1610612746,3,4,2024-04-03T02:16:33Z,540000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Harden 2 FT),"[203084, 201935]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1162.0,1.0,0.0,Harden,201935.0,,,,,,
56,PT07M53.00S,2024-04-03T02:16:37.1Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,3,5,2024-04-03T02:17:00Z,560000,False,,,0,,J. Harden Free Throw 1 of 2 (1 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
57,PT07M53.00S,2024-04-03T02:16:37.1Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,3,5,2024-04-03T02:17:00Z,570000,False,,,0,,MISS J. Harden Free Throw 2 of 2,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
58,PT07M50.00S,2024-04-03T02:16:40.1Z,1,REGULAR,rebound,defensive,[],1631165,,,1610612758,3,5,2024-04-03T02:17:00Z,580000,False,,,0,,K. Ellis REBOUND (Off:0 Def:2),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,
59,PT07M33.00S,2024-04-03T02:17:16.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,85.10183968462549,57.107843137254896,1610612758,3,5,2024-04-03T02:19:46Z,590000,False,36.0,88.0,1,right,MISS H. Barnes 9' driving floating bank Shot,[203084],1610612758.0,SAC,driving floating bank,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,9.44,Missed,,,,,,,,,,,,,,,,,,
60,PT07M29.00S,2024-04-03T02:17:20.5Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,3,5,2024-04-03T02:17:22Z,600000,False,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,59.0,4.0,3.0,1.0,,,,,,,,,,,,,,
61,PT07M21.00S,2024-04-03T02:17:28.5Z,1,REGULAR,3pt,Jump Shot,[],201935,33.459264126149804,65.19607843137256,1610612746,3,5,2024-04-03T02:17:31Z,610000,False,-76.0,262.0,1,left,MISS J. Harden 27' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,27.28,Missed,,,,,,,,,,,,,,,,,,
62,PT07M18.00S,2024-04-03T02:17:31.5Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,3,5,2024-04-03T02:17:31Z,620000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,61.0,1.0,1.0,0.0,,,,,,,,,,,,,,
63,PT07M14.00S,2024-04-03T02:17:36.1Z,1,REGULAR,2pt,Jump Shot,[],1631099,87.59855453350855,16.42156862745098,1610612758,5,5,2024-04-03T02:20:15Z,630000,False,-168.0,64.0,1,right,K. Murray 17' step back Jump Shot (4 PTS),[1631099],1610612758.0,SAC,step back,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left,17.97,Made,,,,,,,,,,,,,4.0,,,,,
64,PT06M57.00S,2024-04-03T02:17:56.2Z,1,REGULAR,foul,personal,['3freethrow'],1631165,,,1610612746,5,5,2024-04-03T02:18:26Z,640000,False,,,0,,K. Ellis shooting personal FOUL (2 PF) (Powell 3 FT),"[1631165, 1626181]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1162.0,2.0,0.0,Powell,1626181.0,,,,,,
66,PT06M57.00S,2024-04-03T02:18:18.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,5,5,2024-04-03T02:18:18Z,660000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M57.00S,2024-04-03T02:21:23.3Z,1,REGULAR,freethrow,1 of 3,[],1626181,,,1610612746,5,6,2024-04-03T02:21:23Z,690000,False,,,0,,N. Powell Free Throw 1 of 3 (1 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
70,PT06M57.00S,2024-04-03T02:21:39.4Z,1,REGULAR,freethrow,2 of 3,[],1626181,,,1610612746,5,7,2024-04-03T02:21:39Z,700000,False,,,0,,N. Powell Free Throw 2 of 3 (2 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,,,,,,,,,2.0,,,,,
205,PT06M57.00S,2024-04-03T02:21:46.0Z,1,REGULAR,substitution,out,[],1631165,,,1610612746,5,7,2024-04-03T02:46:13Z,705000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT06M57.00S,2024-04-03T02:21:46.0Z,1,REGULAR,substitution,in,[],1630558,,,1610612746,5,7,2024-04-03T02:46:13Z,707500,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M57.00S,2024-04-03T02:21:53.5Z,1,REGULAR,freethrow,3 of 3,[],1626181,,,1610612746,5,8,2024-04-03T02:21:53Z,710000,False,,,0,,N. Powell Free Throw 3 of 3 (3 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
72,PT06M45.00S,2024-04-03T02:22:08.8Z,1,REGULAR,3pt,Jump Shot,[],1630558,93.64323258869908,1.715686274509804,1610612758,8,8,2024-04-03T02:22:12Z,720000,False,-241.0,7.0,1,right,D. Mitchell 24' 3PT  (3 PTS) (D. Fox 2 AST),"[1630558, 1628368]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,24.15,Made,,,,,,,,,,,,,3.0,D. Fox,1628368.0,2.0,,
74,PT06M24.00S,2024-04-03T02:22:29.3Z,1,REGULAR,3pt,Jump Shot,[],202331,28.33442838370565,80.88235294117648,1610612746,8,11,2024-04-03T02:22:33Z,740000,False,-154.0,214.0,1,left,P. George 26' 3PT  (3 PTS) (I. Zubac 1 AST),"[202331, 1627826]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,26.37,Made,,,,,,,,,,,,,3.0,I. Zubac,1627826.0,1.0,,
76,PT05M59.00S,2024-04-03T02:22:54.1Z,1,REGULAR,2pt,Jump Shot,[],1631099,85.3646517739816,24.264705882352942,1610612758,8,11,2024-04-03T02:22:57Z,760000,False,-129.0,85.0,1,right,MISS K. Murray 15' pullup Shot,[1631099],1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,15.43,Missed,,,,,,,,,,,,,,,,,,
77,PT05M56.00S,2024-04-03T02:22:57.1Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,8,11,2024-04-03T02:22:57Z,770000,False,,,0,,P. George REBOUND (Off:1 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,8-16 Left,,,76.0,2.0,1.0,1.0,,,,,,,,,,,,,,
78,PT05M49.00S,2024-04-03T02:23:04.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,11.514454664914586,51.470588235294116,1610612746,8,11,2024-04-03T02:23:31Z,780000,False,-7.0,56.0,1,left,MISS I. Zubac turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,5.62,Missed,,,,,,,,,,,,,,,,,,
79,PT05M47.00S,2024-04-03T02:23:06.3Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,8,11,2024-04-03T02:23:08Z,790000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,78.0,4.0,3.0,1.0,,,,,,,,,,,,,,
80,PT05M44.00S,2024-04-03T02:23:12.0Z,1,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612758,8,11,2024-04-03T02:23:21Z,800000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1627826, 1627734]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1162.0,1.0,0.0,Sabonis,1627734.0,,,,,,
