actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT10M36.00S,2024-03-10T22:11:40.0Z,1,REGULAR,block,,[],1631099,,,1610612745,2,0,2024-03-10T22:11:43Z,160000,False,,,0,,K. Murray BLOCK (1 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
17,PT10M32.00S,2024-03-10T22:11:44.0Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,2,0,2024-03-10T22:11:48Z,170000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M25.00S,2024-03-10T22:11:50.7Z,1,REGULAR,2pt,Jump Shot,[],1631099,72.48685939553219,35.53921568627451,1610612758,4,0,2024-03-10T22:12:48Z,180000,False,-72.0,206.0,1,right,K. Murray 21' pullup Jump Shot (2 PTS) (D. Sabonis 1 AST),"[1631099, 1627734]",1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left Center,21.84,Made,,,,,2.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,
20,PT10M07.00S,2024-03-10T22:12:08.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,18.873193166885677,49.754901960784316,1610612745,4,2,2024-03-10T22:12:14Z,200000,False,1.0,125.0,1,left,A. Sengun 12' floating Jump Shot (2 PTS) (J. Green 1 AST),"[1630578, 1630224]",1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,12.49,Made,,,,,2.0,J. Green,1630224.0,1.0,,,,,,,,,,
22,PT09M53.00S,2024-03-10T22:12:22.4Z,1,REGULAR,3pt,Jump Shot,[],1628368,76.03482260183968,87.74509803921569,1610612758,4,2,2024-03-10T22:12:28Z,220000,False,189.0,173.0,1,right,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
23,PT09M49.00S,2024-03-10T22:12:26.4Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,4,2,2024-03-10T22:12:28Z,230000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,22.0,2.0,1.0,1.0,,,,,,,,,,,,,,
24,PT09M44.00S,2024-03-10T22:12:31.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203084,67.36202365308804,35.78431372549019,1610612758,4,2,2024-03-10T22:12:37Z,240000,False,-71.0,254.0,1,right,MISS H. Barnes 26' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,26.41,Missed,,,,,,,,,,,,,,,,,,
25,PT09M40.00S,2024-03-10T22:12:35.4Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,4,2,2024-03-10T22:12:37Z,250000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,24.0,2.0,2.0,0.0,,,,,,,,,,,,,,
26,PT09M30.00S,2024-03-10T22:12:45.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,5.995400788436268,44.85294117647059,1610612745,4,4,2024-03-10T22:12:50Z,260000,False,26.0,4.0,1,left,A. Sengun cutting Layup (4 PTS) (J. Smith Jr. 1 AST),"[1630578, 1631095]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,4.0,J. Smith Jr.,1631095.0,1.0,,,,,,,,,,
28,PT09M22.00S,2024-03-10T22:12:53.3Z,1,REGULAR,2pt,Jump Shot,[],1628368,79.84559789750328,27.205882352941174,1610612758,4,4,2024-03-10T22:13:01Z,280000,False,-114.0,137.0,1,right,MISS D. Fox 17' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,17.82,Missed,,,,,,,,,,,,,,,,,,
29,PT09M19.00S,2024-03-10T22:12:56.3Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,4,4,2024-03-10T22:13:01Z,290000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left Center,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT09M06.00S,2024-03-10T22:13:10.0Z,1,REGULAR,3pt,Jump Shot,[],1631095,32.14520367936925,58.333333333333336,1610612745,4,7,2024-03-10T22:13:16Z,300000,False,-42.0,250.0,1,left,J. Smith Jr. 25' 3PT  (3 PTS) (J. Green 2 AST),"[1631095, 1630224]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,25.32,Made,,,,,3.0,J. Green,1630224.0,2.0,,,,,,,,,,
32,PT08M52.00S,2024-03-10T22:13:25.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,93.11760840998686,44.11764705882353,1610612758,6,7,2024-03-10T22:13:31Z,320000,False,-29.0,12.0,1,right,K. Murray driving Layup (4 PTS) (D. Sabonis 2 AST),"[1631099, 1627734]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,3.18,Made,,,,,4.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,
34,PT08M52.00S,2024-03-10T22:13:28.9Z,1,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612758,6,7,2024-03-10T22:13:37Z,340000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Murray 1 FT),"[1630578, 1631099]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628953.0,1.0,0.0,Murray,1631099.0
36,PT08M52.00S,2024-03-10T22:13:49.7Z,1,REGULAR,freethrow,1 of 1,[],1631099,,,1610612758,7,7,2024-03-10T22:13:49Z,360000,False,,,0,,K. Murray Free Throw 1 of 1 (5 PTS),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
37,PT08M36.00S,2024-03-10T22:14:06.5Z,1,REGULAR,3pt,Jump Shot,[],1630224,27.020367936925098,77.69607843137256,1610612745,7,7,2024-03-10T22:15:07Z,370000,False,-138.0,201.0,1,left,MISS J. Green 24' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,24.45,Missed,,,,,,,,,,,,,,,,,,
38,PT08M34.00S,2024-03-10T22:14:08.5Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,7,7,2024-03-10T22:14:11Z,380000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,37.0,2.0,2.0,0.0,,,,,,,,,,,,,,
39,PT08M28.00S,2024-03-10T22:14:14.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,87.46714848883047,39.950980392156865,1610612758,9,7,2024-03-10T22:14:21Z,390000,False,-50.0,65.0,1,right,H. Barnes 8' turnaround Jump Shot (4 PTS),[203084],1610612758.0,SAC,turnaround,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Left,8.24,Made,,,,,4.0,,,,,,,,,,,,,
40,PT08M15.00S,2024-03-10T22:14:27.9Z,1,REGULAR,3pt,Jump Shot,[],1631095,15.850854139290407,95.34313725490196,1610612745,9,7,2024-03-10T22:14:33Z,400000,False,-227.0,96.0,1,left,MISS J. Smith Jr. 24' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,24.64,Missed,,,,,,,,,,,,,,,,,,
41,PT08M13.00S,2024-03-10T22:14:29.9Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,9,7,2024-03-10T22:14:33Z,410000,False,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,40.0,3.0,3.0,0.0,,,,,,,,,,,,,,
42,PT08M00.00S,2024-03-10T22:14:43.8Z,1,REGULAR,3pt,Jump Shot,[],1628368,69.85873850197109,26.47058823529412,1610612758,12,7,2024-03-10T22:14:49Z,420000,False,-118.0,231.0,1,right,D. Fox 25' 3PT  (3 PTS) (D. Sabonis 3 AST),"[1628368, 1627734]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.9,Made,,,,,3.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,
44,PT07M43.00S,2024-03-10T22:15:00.0Z,1,REGULAR,3pt,Jump Shot,[],1628415,8.886333771353483,3.6764705882352944,1610612745,12,7,2024-03-10T22:15:04Z,440000,False,232.0,31.0,1,left,MISS D. Brooks 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,23.37,Missed,,,,,,,,,,,,,,,,,,
45,PT07M41.00S,2024-03-10T22:15:02.0Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,12,7,2024-03-10T22:15:04Z,450000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT07M38.00S,2024-03-10T22:15:06.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628989,93.64323258869908,53.67647058823529,1610612758,14,7,2024-03-10T22:16:54Z,460000,False,18.0,7.0,1,right,K. Huerter running reverse Layup (2 PTS) (D. Sabonis 4 AST),"[1628989, 1627734]",1610612758.0,SAC,running reverse,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,2.0,D. Sabonis,1627734.0,4.0,,,,,,,,,,
48,PT07M37.00S,2024-03-10T22:15:15.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,14,7,2024-03-10T22:15:15Z,480000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M19.00S,2024-03-10T22:18:24.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,13.354139290407357,49.50980392156863,1610612745,14,7,2024-03-10T22:18:33Z,490000,False,2.0,73.0,1,left,MISS A. Sengun 7' Hook,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,7.3,Missed,,,,,,,,,,,,,,,,,,
50,PT07M15.00S,2024-03-10T22:18:28.3Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,14,7,2024-03-10T22:18:33Z,500000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,,
51,PT07M04.00S,2024-03-10T22:18:38.3Z,1,REGULAR,3pt,Jump Shot,[],1631099,91.27792378449409,2.696078431372549,1610612758,14,7,2024-03-10T22:18:45Z,510000,False,-237.0,29.0,1,right,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,23.83,Missed,,,,,,,,,,,,,,,,,,
52,PT07M00.00S,2024-03-10T22:18:42.3Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,14,7,2024-03-10T22:18:45Z,520000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,51.0,3.0,2.0,1.0,,,,,,,,,,,,,,
53,PT06M55.00S,2024-03-10T22:18:47.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,67.7562417871222,37.00980392156863,1610612758,14,7,2024-03-10T22:19:13Z,530000,False,-65.0,251.0,1,right,MISS D. Fox 25' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,25.89,Missed,,,,,,,,,,,,,,,,,,
54,PT06M52.00S,2024-03-10T22:18:50.9Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,14,7,2024-03-10T22:18:53Z,540000,False,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,53.0,3.0,3.0,0.0,,,,,,,,,,,,,,
55,PT06M46.00S,2024-03-10T22:18:56.5Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612745,14,7,2024-03-10T22:19:00Z,550000,False,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1628368]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Fox,1628368.0,,,,,,,
56,PT06M46.00S,2024-03-10T22:18:56.5Z,1,REGULAR,steal,,[],1628368,,,1610612758,14,7,2024-03-10T22:18:58Z,560000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
57,PT06M41.00S,2024-03-10T22:19:02.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628989,91.01511169513797,52.450980392156865,1610612758,14,7,2024-03-10T22:19:07Z,570000,False,12.0,32.0,1,right,MISS K. Huerter running Layup,[1628989],1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,,,,,,,
58,PT06M38.00S,2024-03-10T22:19:05.1Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,14,7,2024-03-10T22:19:07Z,580000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,
59,PT06M29.00S,2024-03-10T22:19:13.7Z,1,REGULAR,3pt,Jump Shot,[],1631095,27.020367936925098,76.9607843137255,1610612745,14,7,2024-03-10T22:19:19Z,590000,False,-135.0,201.0,1,left,MISS J. Smith Jr. 24' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,24.24,Missed,,,,,,,,,,,,,,,,,,
60,PT06M26.00S,2024-03-10T22:19:16.7Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,14,7,2024-03-10T22:19:19Z,600000,False,,,0,,D. Fox REBOUND (Off:0 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,59.0,4.0,4.0,0.0,,,,,,,,,,,,,,
61,PT06M21.00S,2024-03-10T22:19:22.4Z,1,REGULAR,2pt,Jump Shot,[],1631099,92.59198423127464,24.509803921568626,1610612758,14,7,2024-03-10T22:19:29Z,610000,False,-127.0,17.0,1,right,MISS K. Murray 12' Jump Shot,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,12.86,Missed,,,,,,,,,,,,,,,,,,
62,PT06M17.00S,2024-03-10T22:19:26.4Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,14,7,2024-03-10T22:19:29Z,620000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,61.0,4.0,2.0,2.0,,,,,,,,,,,,,,
63,PT06M16.00S,2024-03-10T22:19:26.0Z,1,REGULAR,turnover,lost ball,[],1627734,,,1610612758,14,7,2024-03-10T22:19:31Z,630000,False,,,0,,D. Sabonis lost ball TURNOVER (1 TO),"[1627734, 1627832]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,VanVleet,1627832.0,,,,,,,
64,PT06M16.00S,2024-03-10T22:19:26.0Z,1,REGULAR,steal,,[],1627832,,,1610612745,14,7,2024-03-10T22:19:27Z,640000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
65,PT06M13.00S,2024-03-10T22:19:29.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628415,6.389618922470433,44.85294117647059,1610612745,14,9,2024-03-10T22:19:36Z,650000,False,26.0,8.0,1,left,D. Brooks running Layup (2 PTS),[1628415],1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,2.68,Made,,,,,2.0,,,,,,,,,,,,,
66,PT06M01.00S,2024-03-10T22:19:41.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,89.83245729303549,53.92156862745098,1610612758,14,9,2024-03-10T22:19:50Z,660000,False,20.0,43.0,1,right,MISS D. Sabonis Hook,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,4.73,Missed,,,,,,,,,,,,,,,,,,
67,PT05M59.00S,2024-03-10T22:19:43.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,14,9,2024-03-10T22:19:50Z,670000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,66.0,,,,,,,,,,,,,,,,,
69,PT05M59.00S,2024-03-10T22:19:49.4Z,1,REGULAR,substitution,out,[],1628368,,,1610612745,14,9,2024-03-10T22:19:59Z,690000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M59.00S,2024-03-10T22:19:49.4Z,1,REGULAR,substitution,out,[],1631095,,,1610612745,14,9,2024-03-10T22:19:59Z,700000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M59.00S,2024-03-10T22:19:49.4Z,1,REGULAR,substitution,in,[],1630558,,,1610612745,14,9,2024-03-10T22:19:59Z,710000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M59.00S,2024-03-10T22:19:49.4Z,1,REGULAR,substitution,in,[],1641708,,,1610612745,14,9,2024-03-10T22:19:59Z,720000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M48.00S,2024-03-10T22:20:14.3Z,1,REGULAR,3pt,Jump Shot,[],1630224,31.488173455978973,35.78431372549019,1610612745,14,9,2024-03-10T22:20:21Z,730000,False,71.0,243.0,1,left,MISS J. Green 25' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,25.37,Missed,,,,,,,,,,,,,,,,,,
74,PT05M44.00S,2024-03-10T22:20:18.3Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,14,9,2024-03-10T22:20:21Z,740000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,73.0,5.0,3.0,2.0,,,,,,,,,,,,,,
75,PT05M38.00S,2024-03-10T22:20:24.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,92.46057818659659,49.50980392156863,1610612758,16,9,2024-03-10T22:22:00Z,750000,False,-2.0,18.0,1,right,D. Sabonis driving DUNK (2 PTS) (D. Mitchell 1 AST),"[1627734, 1630558]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,2.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,
77,PT05M15.00S,2024-03-10T22:20:46.8Z,1,REGULAR,3pt,Jump Shot,[],1628415,33.327858081471746,46.568627450980394,1610612745,16,12,2024-03-10T22:20:54Z,770000,False,17.0,261.0,1,left,D. Brooks 26' 3PT  (5 PTS) (F. VanVleet 1 AST),"[1628415, 1627832]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,26.14,Made,,,,,5.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,
79,PT04M52.00S,2024-03-10T22:21:09.2Z,1,REGULAR,2pt,Jump Shot,[],1627734,74.45795006570303,56.372549019607845,1610612758,18,12,2024-03-10T22:22:37Z,790000,False,32.0,188.0,1,right,D. Sabonis 19' pullup Jump Shot (4 PTS) (K. Huerter 2 AST),"[1627734, 1628989]",1610612758.0,SAC,pullup,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,19.03,Made,,,,,4.0,K. Huerter,1628989.0,2.0,,,,,,,,,,
81,PT04M30.00S,2024-03-10T22:21:32.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,8.229303547963205,52.450980392156865,1610612745,18,14,2024-03-10T22:21:36Z,810000,False,-12.0,25.0,1,left,A. Thompson cutting Layup (2 PTS) (A. Sengun 1 AST),"[1641708, 1630578]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.78,Made,,,,,2.0,A. Sengun,1630578.0,1.0,,,,,,,,,,
