actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
26,PT10M14.00S,2024-01-23T03:11:59.1Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,5,2,2024-01-23T03:11:58Z,260000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,
27,PT09M56.00S,2024-01-23T03:12:16.9Z,1,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612737,5,2,2024-01-23T03:12:42Z,270000,False,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[1627734, 203992]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Bogdanovic,203992.0
29,PT09M56.00S,2024-01-23T03:12:54.3Z,1,REGULAR,freethrow,1 of 2,[],203992,,,1610612737,5,3,2024-01-23T03:12:54Z,290000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (1 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,
30,PT09M56.00S,2024-01-23T03:13:10.2Z,1,REGULAR,freethrow,2 of 2,[],203992,,,1610612737,5,4,2024-01-23T03:13:10Z,300000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (2 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,Made,,,,,,,2.0,,,,,,,,
31,PT09M42.00S,2024-01-23T03:13:25.3Z,1,REGULAR,3pt,Jump Shot,[],1631099,32.14520367936925,53.67647058823529,1610612758,5,4,2024-01-23T03:13:29Z,310000,False,-18.0,250.0,1,left,MISS K. Murray 25' pullup 3PT,[1631099],1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,25.04,Missed,,,,,,,,,,,,,,,
32,PT09M40.00S,2024-01-23T03:13:27.3Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,5,4,2024-01-23T03:13:29Z,320000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,31.0,2.0,2.0,0.0,,,,,,,,,
33,PT09M33.00S,2024-01-23T03:13:34.8Z,1,REGULAR,3pt,Jump Shot,[],1630180,72.7496714848883,17.401960784313726,1610612737,5,7,2024-01-23T03:13:39Z,330000,False,-163.0,204.0,1,right,S. Bey 26' 3PT  (3 PTS) (B. Bogdanovic 1 AST),"[1630180, 203992]",1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,26.09,Made,,,,,,,3.0,B. Bogdanovic,203992.0,1.0,,,,,
35,PT09M22.00S,2024-01-23T03:13:45.4Z,1,REGULAR,2pt,Jump Shot,[],203084,10.463206307490145,66.42156862745098,1610612758,7,7,2024-01-23T03:13:51Z,350000,False,-82.0,46.0,1,left,H. Barnes 9' turnaround fadeaway Jump Shot (5 PTS),[203084],1610612758.0,SAC,turnaround fadeaway,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,,,,9.41,Made,,,,,,,5.0,,,,,,,,
36,PT09M10.00S,2024-01-23T03:13:59.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,92.59198423127464,42.8921568627451,1610612737,7,7,2024-01-23T03:15:01Z,360000,False,-36.0,17.0,1,right,MISS C. Capela driving Layup,[203991],1610612737.0,ATL,driving,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,3.94,Missed,,,,,,,,,,,,,,,
37,PT09M09.00S,2024-01-23T03:14:00.8Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,7,7,2024-01-23T03:15:01Z,370000,False,,,0,,C. Capela REBOUND (Off:3 Def:0),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,36.0,3.0,0.0,3.0,,,,,,,,,
38,PT09M09.00S,2024-01-23T03:14:03.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203991,94.40999984741211,50.0,1610612737,7,7,2024-01-23T03:15:10Z,380000,False,0.0,0.0,1,right,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
39,PT09M07.00S,2024-01-23T03:14:05.4Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,7,7,2024-01-23T03:15:10Z,390000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,38.0,2.0,2.0,0.0,,,,,,,,,
40,PT08M52.00S,2024-01-23T03:14:16.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,7.046649145860711,46.32352941176471,1610612758,7,7,2024-01-23T03:14:20Z,400000,False,18.0,14.0,1,left,MISS H. Barnes driving Layup,[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,2.29,Missed,,,,,,,,,,,,,,,
41,PT08M49.00S,2024-01-23T03:14:19.0Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612737,7,7,2024-01-23T03:14:20Z,410000,False,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,
42,PT08M39.00S,2024-01-23T03:14:29.0Z,1,REGULAR,3pt,Jump Shot,[],1627749,69.07030223390277,27.696078431372552,1610612737,7,7,2024-01-23T03:14:33Z,420000,False,-112.0,238.0,1,right,MISS D. Murray 26' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,26.3,Missed,,,,,,,,,,,,,,,
43,PT08M36.00S,2024-01-23T03:14:32.0Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,7,7,2024-01-23T03:14:33Z,430000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,42.0,3.0,3.0,0.0,,,,,,,,,
44,PT08M30.00S,2024-01-23T03:14:38.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,32.276609724047304,49.26470588235294,1610612758,10,7,2024-01-23T03:14:46Z,440000,False,4.0,251.0,1,left,K. Huerter 25' 3PT running (3 PTS) (D. Sabonis 2 AST),"[1628989, 1627734]",1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,25.09,Made,,,,,,,3.0,D. Sabonis,1627734.0,2.0,,,,,
46,PT08M14.00S,2024-01-23T03:14:53.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,92.59198423127464,44.6078431372549,1610612737,10,7,2024-01-23T03:14:57Z,460000,False,-27.0,17.0,1,right,MISS C. Capela alley-oop Layup,[203991],1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,3.2,Missed,,,,,,,,,,,,,,,
47,PT08M12.00S,2024-01-23T03:14:55.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,10,7,2024-01-23T03:14:57Z,470000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,46.0,4.0,4.0,0.0,,,,,,,,,
48,PT07M59.00S,2024-01-23T03:15:09.4Z,1,REGULAR,3pt,Jump Shot,[],1628368,31.882391590013142,44.85294117647059,1610612758,10,7,2024-01-23T03:15:13Z,480000,False,26.0,247.0,1,left,MISS D. Fox 24' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,24.85,Missed,,,,,,,,,,,,,,,
49,PT07M55.00S,2024-01-23T03:15:13.4Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612737,10,7,2024-01-23T03:15:13Z,490000,False,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,,
50,PT07M47.00S,2024-01-23T03:15:22.8Z,1,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612737,10,7,2024-01-23T03:15:39Z,500000,False,,,0,,D. Fox shooting personal FOUL (1 PF) (Capela 2 FT),"[1628368, 203991]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Capela,203991.0
52,PT07M47.00S,2024-01-23T03:15:46.0Z,1,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,10,8,2024-01-23T03:16:03Z,520000,False,,,0,,C. Capela Free Throw 1 of 2 (3 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,Made,,,,,,,3.0,,,,,,,,
53,PT07M47.00S,2024-01-23T03:15:46.0Z,1,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,10,8,2024-01-23T03:16:03Z,530000,False,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
54,PT07M46.00S,2024-01-23T03:15:47.0Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,10,8,2024-01-23T03:16:03Z,540000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,53.0,5.0,5.0,0.0,,,,,,,,,
55,PT07M31.00S,2024-01-23T03:16:16.7Z,1,REGULAR,3pt,Jump Shot,[],203084,31.882391590013142,60.049019607843135,1610612758,13,8,2024-01-23T03:16:22Z,550000,False,-50.0,247.0,1,left,H. Barnes 25' 3PT  (8 PTS) (K. Huerter 1 AST),"[203084, 1628989]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,,,,25.22,Made,,,,,,,8.0,K. Huerter,1628989.0,1.0,,,,,
57,PT07M15.00S,2024-01-23T03:16:31.6Z,1,REGULAR,3pt,Jump Shot,[],1630180,83.65637319316689,96.07843137254902,1610612737,13,8,2024-01-23T03:16:36Z,570000,False,230.0,101.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,,25.16,Missed,,,,,,,,,,,,,,,
58,PT07M12.00S,2024-01-23T03:16:34.6Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,13,8,2024-01-23T03:16:36Z,580000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,,,,57.0,1.0,1.0,0.0,,,,,,,,,
59,PT07M08.00S,2024-01-23T03:16:40.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628989,6.258212877792378,55.392156862745104,1610612758,15,8,2024-01-23T03:17:35Z,590000,False,-27.0,6.0,1,left,K. Huerter running Layup (5 PTS),[1628989],1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,2.77,Made,,,,,,,5.0,,,,,,,,
60,PT07M07.00S,2024-01-23T03:16:49.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,15,8,2024-01-23T03:16:49Z,600000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M07.00S,2024-01-23T03:19:15.2Z,1,REGULAR,substitution,out,[],1630552,,,1610612737,15,8,2024-01-23T03:19:36Z,610000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M07.00S,2024-01-23T03:19:15.2Z,1,REGULAR,substitution,out,[],203992,,,1610612737,15,8,2024-01-23T03:19:36Z,620000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M07.00S,2024-01-23T03:19:15.2Z,1,REGULAR,substitution,in,[],1629726,,,1610612737,15,8,2024-01-23T03:19:36Z,630000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M07.00S,2024-01-23T03:19:15.2Z,1,REGULAR,substitution,in,[],201988,,,1610612737,15,8,2024-01-23T03:19:36Z,640000,False,,,0,,SUB in: P. Mills,[201988],1610612737.0,ATL,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M48.00S,2024-01-23T03:20:04.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,93.77463863337714,52.94117647058824,1610612737,15,10,2024-01-23T03:20:09Z,650000,False,15.0,6.0,1,right,D. Murray driving Layup (2 PTS),[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,1.59,Made,,,,,,,2.0,,,,,,,,
66,PT06M41.00S,2024-01-23T03:20:13.7Z,1,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612758,15,10,2024-01-23T03:20:25Z,660000,False,,,0,,G. Mathews shooting personal FOUL (1 PF) (Barnes 2 FT),"[1629726, 203084]",1610612737.0,ATL,shooting,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Barnes,203084.0
68,PT06M41.00S,2024-01-23T03:20:39.0Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,16,10,2024-01-23T03:20:59Z,680000,False,,,0,,H. Barnes Free Throw 1 of 2 (9 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,Made,,,,,,,9.0,,,,,,,,
69,PT06M41.00S,2024-01-23T03:20:39.0Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,17,10,2024-01-23T03:20:59Z,690000,False,,,0,,H. Barnes Free Throw 2 of 2 (10 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,Made,,,,,,,10.0,,,,,,,,
70,PT06M26.00S,2024-01-23T03:21:09.2Z,1,REGULAR,3pt,Jump Shot,[],1627749,83.65637319316689,3.431372549019608,1610612737,17,13,2024-01-23T03:21:16Z,700000,False,-233.0,101.0,1,right,D. Murray 25' 3PT  (5 PTS) (C. Capela 1 AST),"[1627749, 203991]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,25.38,Made,,,,,,,5.0,C. Capela,203991.0,1.0,,,,,
72,PT06M11.00S,2024-01-23T03:21:23.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,5.995400788436268,55.14705882352941,1610612758,17,13,2024-01-23T03:21:29Z,720000,False,-26.0,4.0,1,left,MISS H. Barnes Layup,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,2.6,Missed,,,,,,,,,,,,,,,
73,PT06M08.00S,2024-01-23T03:21:26.8Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,17,13,2024-01-23T03:21:29Z,730000,False,,,0,,C. Capela REBOUND (Off:3 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,72.0,4.0,1.0,3.0,,,,,,,,,
74,PT06M04.00S,2024-01-23T03:21:31.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,79.71419185282524,61.029411764705884,1610612737,17,15,2024-01-23T03:21:38Z,740000,False,55.0,138.0,1,right,D. Murray 14' fadeaway Jump Shot (7 PTS),[1627749],1610612737.0,ATL,fadeaway,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,14.88,Made,,,,,,,7.0,,,,,,,,
75,PT05M44.00S,2024-01-23T03:21:51.7Z,1,REGULAR,2pt,Jump Shot,[],203084,6.521024967148489,25.0,1610612758,19,15,2024-01-23T03:21:56Z,750000,False,125.0,9.0,1,left,H. Barnes 12' turnaround fadeaway Jump Shot (12 PTS),[203084],1610612758.0,SAC,turnaround fadeaway,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Right,,,,12.53,Made,,,,,,,12.0,,,,,,,,
76,PT05M28.00S,2024-01-23T03:22:07.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,82.07950065703022,35.53921568627451,1610612737,19,15,2024-01-23T03:23:13Z,760000,False,-72.0,116.0,1,right,MISS D. Murray 13' fadeaway Shot,[1627749],1610612737.0,ATL,fadeaway,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Left,,,,13.67,Missed,,,,,,,,,,,,,,,
77,PT05M26.00S,2024-01-23T03:22:09.9Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,19,15,2024-01-23T03:23:13Z,770000,False,,,0,,C. Capela REBOUND (Off:4 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,76.0,5.0,1.0,4.0,,,,,,,,,
78,PT05M26.00S,2024-01-23T03:22:12.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203991,94.40999984741211,50.0,1610612737,19,15,2024-01-23T03:23:24Z,780000,False,0.0,0.0,1,right,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
79,PT05M25.00S,2024-01-23T03:22:13.3Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,19,15,2024-01-23T03:23:24Z,790000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,78.0,6.0,6.0,0.0,,,,,,,,,
