actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-04-07T23:11:05.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-07T23:11:05Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-04-07T23:11:08.4Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2024-04-07T23:11:08Z,40000,False,,,0,,Jump Ball B. Lopez vs. I. Hartenstein: Tip to G. Antetokounmpo,"[203507, 201572, 1628392]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Lopez,201572.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2024-04-07T23:11:19.3Z,1,REGULAR,3pt,Jump Shot,[],201572,15.982260183968464,2.450980392156863,1610612749,0,0,2024-04-07T23:11:27Z,70000,False,238.0,98.0,1,left,MISS B. Lopez 25' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2024-04-07T23:11:25.3Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,0,0,2024-04-07T23:11:27Z,80000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:0),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M38.00S,2024-04-07T23:11:26.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203081,34.773324572930356,45.588235294117645,1610612749,3,0,2024-04-07T23:11:31Z,90000,False,22.0,274.0,1,left,D. Lillard 27' 3PT  (3 PTS) (M. Beasley 1 AST),"[203081, 1627736]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,27.53,Made,,,,,3.0,M. Beasley,1627736.0,1.0,,,,,,,,,,
11,PT11M18.00S,2024-04-07T23:11:46.1Z,1,REGULAR,2pt,Jump Shot,[],1628973,81.94809461235218,73.2843137254902,1610612752,3,0,2024-04-07T23:11:51Z,110000,False,116.0,117.0,1,right,MISS J. Brunson 16' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,16.52,Missed,,,,,,,,,,,,,,,,,,
12,PT11M15.00S,2024-04-07T23:11:49.1Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,3,0,2024-04-07T23:11:51Z,120000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,11.0,2.0,1.0,1.0,,,,,,,,,,,,,,
13,PT10M59.00S,2024-04-07T23:12:05.5Z,1,REGULAR,2pt,Jump Shot,[],203114,19.398817345597898,31.127450980392158,1610612749,3,0,2024-04-07T23:12:27Z,130000,False,94.0,130.0,1,left,MISS K. Middleton 16' turnaround fadeaway Shot,[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Right,16.05,Missed,,,,,,,,,,,,,,,,,,
14,PT10M56.00S,2024-04-07T23:12:08.5Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,3,0,2024-04-07T23:12:12Z,140000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M46.00S,2024-04-07T23:12:19.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,92.32917214191852,47.549019607843135,1610612752,3,0,2024-04-07T23:12:45Z,150000,False,-12.0,20.0,1,right,MISS D. DiVincenzo driving finger roll Layup,[1628978],1610612752.0,NYK,driving finger roll,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,,,,,,,,,,
16,PT10M43.00S,2024-04-07T23:12:22.1Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612752,3,0,2024-04-07T23:12:45Z,160000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,15.0,2.0,1.0,1.0,,,,,,,,,,,,,,
17,PT10M39.00S,2024-04-07T23:12:26.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628404,91.40932982917214,40.44117647058824,1610612752,3,0,2024-04-07T23:12:31Z,170000,False,-48.0,28.0,1,right,MISS J. Hart driving Layup,[1628404],1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,5.55,Missed,,,,,,,,,,,,,,,,,,
18,PT10M39.00S,2024-04-07T23:12:26.1Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,3,0,2024-04-07T23:12:31Z,180000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M27.00S,2024-04-07T23:12:38.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,7.5722733245729295,53.67647058823529,1610612749,3,0,2024-04-07T23:56:39Z,190000,False,-18.0,19.0,1,left,MISS G. Antetokounmpo driving DUNK - blocked,"[203507, 1628978]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,DiVincenzo,1628978.0,,,,,,,,
20,PT10M27.00S,2024-04-07T23:12:38.1Z,1,REGULAR,block,,[],1628978,,,1610612749,3,0,2024-04-07T23:14:29Z,200000,False,,,0,,D. DiVincenzo BLOCK (1 BLK),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M23.00S,2024-04-07T23:12:42.1Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,3,0,2024-04-07T23:12:44Z,210000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,19.0,3.0,2.0,1.0,,,,,,,,,,,,,,
22,PT10M05.00S,2024-04-07T23:13:05.4Z,1,REGULAR,3pt,Jump Shot,[],1628384,94.69448094612353,2.941176470588235,1610612752,3,0,2024-04-07T23:17:07Z,212500,False,-235.0,-3.0,1,right,MISS O. Anunoby step back 3PT - blocked,"[1628384, 203507]",1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,Antetokounmpo,203507.0,,,,,,,,
23,PT10M05.00S,2024-04-07T23:13:05.4Z,1,REGULAR,block,,[],203507,,,1610612752,3,0,2024-04-07T23:13:23Z,213750,False,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
24,PT10M04.00S,2024-04-07T23:13:06.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,3,0,2024-04-07T23:17:07Z,214375,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Left Corner 3,24+ Left,,,22.0,,,,,,,,,,,,,,,,,
25,PT10M04.00S,2024-04-07T23:13:27.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612752,3,0,2024-04-07T23:15:55Z,215000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1155.0,,,,,,,
26,PT09M39.00S,2024-04-07T23:13:44.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201572,33.065045992115635,32.59803921568628,1610612749,3,0,2024-04-07T23:15:23Z,260000,False,87.0,258.0,1,left,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,27.26,Missed,,,,,,,,,,,,,,,,,,
