actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
84,PT04M58.00S,2023-12-06T00:50:05.7Z,1,REGULAR,substitution,in,[],1631260,,,1610612749,15,18,2023-12-06T00:50:38Z,830000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M58.00S,2023-12-06T00:50:05.7Z,1,REGULAR,substitution,in,[],1628404,,,1610612749,15,18,2023-12-06T00:50:38Z,840000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M39.00S,2023-12-06T00:51:20.3Z,1,REGULAR,2pt,Jump Shot,[],203081,23.73521681997372,64.4607843137255,1610612749,15,18,2023-12-06T00:51:42Z,850000,False,-72.0,171.0,1,left,MISS D. Lillard 18' step back Shot,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,18.53,Missed,,,,,,,,,,,,,,,,,,
87,PT04M36.00S,2023-12-06T00:51:23.6Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,15,18,2023-12-06T00:51:23Z,860000,False,,,0,,B. Portis REBOUND (Off:2 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,,,86.0,2.0,0.0,2.0,,,,,,,,,,,,,,
88,PT04M33.00S,2023-12-06T00:51:26.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631260,31.202775952693823,25.513174019607842,1610612749,18,18,2023-12-06T00:51:34Z,870000,False,122.0,241.0,1,left,A. Green 27' 3PT  (3 PTS) (B. Portis 1 AST),"[1631260, 1626171]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,27.01,Made,,,,,,,,,3.0,B. Portis,1626171.0,1.0,,,,,,
90,PT04M13.00S,2023-12-06T00:51:46.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,83.78777923784494,40.19607843137255,1610612752,18,18,2023-12-06T00:52:23Z,890000,False,-49.0,100.0,1,right,MISS J. Brunson 11' turnaround fadeaway Shot,[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,11.13,Missed,,,,,,,,,,,,,,,,,,
91,PT04M09.00S,2023-12-06T00:51:50.7Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,18,18,2023-12-06T00:52:23Z,900000,False,,,0,,B. Lopez REBOUND (Off:0 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,90.0,4.0,4.0,0.0,,,,,,,,,,,,,,
92,PT03M58.00S,2023-12-06T00:52:00.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,9.411957950065702,47.549019607843135,1610612749,20,18,2023-12-06T00:52:10Z,910000,False,12.0,36.0,1,left,B. Portis Hook (2 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,3.8,Made,,,,,,,,,2.0,,,,,,,,,
93,PT03M39.00S,2023-12-06T00:52:23.7Z,1,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612752,20,18,2023-12-06T00:52:47Z,920000,False,,,0,,B. Portis shooting personal FOUL (1 PF) (Barrett 2 FT),"[1626171, 1629628]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Mid-Range,8-16 Center,,,,,,,1627541.0,,,,,,,,1.0,0.0,Barrett,1629628.0,,
95,PT03M39.00S,2023-12-06T00:52:48.6Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,20,19,2023-12-06T00:52:48Z,940000,False,,,0,,R. Barrett Free Throw 1 of 2 (7 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
96,PT03M39.00S,2023-12-06T00:52:51.6Z,1,REGULAR,substitution,out,[],201572,,,1610612752,20,19,2023-12-06T00:53:00Z,950000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M39.00S,2023-12-06T00:52:51.6Z,1,REGULAR,substitution,out,[],1629656,,,1610612752,20,19,2023-12-06T00:53:00Z,960000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M39.00S,2023-12-06T00:52:51.6Z,1,REGULAR,substitution,in,[],203507,,,1610612752,20,19,2023-12-06T00:53:00Z,970000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M39.00S,2023-12-06T00:52:51.6Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,20,19,2023-12-06T00:53:00Z,980000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M39.00S,2023-12-06T00:53:05.7Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,20,20,2023-12-06T00:53:05Z,990000,False,,,0,,R. Barrett Free Throw 2 of 2 (8 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
101,PT03M24.00S,2023-12-06T00:53:21.5Z,1,REGULAR,3pt,Jump Shot,[],1630699,8.886333771353483,96.07843137254902,1610612749,23,20,2023-12-06T00:53:26Z,1000000,False,-230.0,31.0,1,left,M. Beauchamp 3PT  (3 PTS) (G. Antetokounmpo 1 AST),"[1630699, 203507]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Left Corner 3,24+ Left,23.25,Made,,,,,,,,,3.0,G. Antetokounmpo,203507.0,1.0,,,,,,
103,PT03M20.00S,2023-12-06T00:53:29.3Z,1,REGULAR,foul,personal,['2freethrow'],203081,,,1610612752,23,20,2023-12-06T00:53:37Z,1020000,False,,,0,,D. Lillard shooting personal FOUL (1 PF) (Barrett 2 FT),"[203081, 1629628]",1610612749.0,MIL,shooting,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,,2534.0,,,,,,,,1.0,0.0,Barrett,1629628.0,,
105,PT03M20.00S,2023-12-06T00:53:51.9Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,23,21,2023-12-06T00:53:51Z,1040000,False,,,0,,R. Barrett Free Throw 1 of 2 (9 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
106,PT03M20.00S,2023-12-06T00:53:52.9Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,23,21,2023-12-06T00:54:04Z,1050000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M20.00S,2023-12-06T00:53:52.9Z,1,REGULAR,substitution,in,[],1628392,,,1610612752,23,21,2023-12-06T00:54:04Z,1060000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M20.00S,2023-12-06T00:54:07.5Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,23,22,2023-12-06T00:54:07Z,1070000,False,,,0,,R. Barrett Free Throw 2 of 2 (10 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,,,10.0,,,,,,,,,
109,PT03M09.00S,2023-12-06T00:54:19.0Z,1,REGULAR,2pt,Jump Shot,[],203507,24.52365308804205,62.5,1610612749,23,22,2023-12-06T00:54:31Z,1080000,False,-62.0,178.0,1,left,MISS G. Antetokounmpo 18' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,18.87,Missed,,,,,,,,,,,,,,,,,,
110,PT03M05.00S,2023-12-06T00:54:22.7Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,23,22,2023-12-06T00:54:22Z,1090000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,
111,PT02M58.00S,2023-12-06T00:54:29.7Z,1,REGULAR,3pt,Jump Shot,[],1628973,94.56307490144546,95.09803921568627,1610612752,23,22,2023-12-06T00:54:38Z,1100000,False,225.0,-1.0,1,right,MISS J. Brunson 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,22.55,Missed,,,,,,,,,,,,,,,,,,
112,PT02M55.00S,2023-12-06T00:54:32.7Z,1,REGULAR,rebound,defensive,[],1630699,,,1610612749,23,22,2023-12-06T00:54:38Z,1110000,False,,,0,,M. Beauchamp REBOUND (Off:0 Def:1),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Right Corner 3,24+ Right,,,111.0,1.0,1.0,0.0,,,,,,,,,,,,,,
113,PT02M48.00S,2023-12-06T00:54:40.5Z,1,REGULAR,3pt,Jump Shot,[],1626171,9.806176084099869,3.9215686274509802,1610612749,23,22,2023-12-06T00:54:53Z,1120000,False,230.0,40.0,1,left,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,23.38,Missed,,,,,,,,,,,,,,,,,,
114,PT02M45.00S,2023-12-06T00:54:43.5Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,23,22,2023-12-06T00:54:53Z,1130000,False,,,0,,R. Barrett REBOUND (Off:1 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,,,113.0,4.0,3.0,1.0,,,,,,,,,,,,,,
115,PT02M41.00S,2023-12-06T00:54:47.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,92.72339027595268,45.588235294117645,1610612752,23,22,2023-12-06T00:55:26Z,1140000,False,-22.0,16.0,1,right,MISS R. Barrett running Layup,[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
116,PT02M39.00S,2023-12-06T00:54:49.5Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612752,23,22,2023-12-06T00:55:26Z,1150000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,115.0,1.0,0.0,1.0,,,,,,,,,,,,,,
117,PT02M38.00S,2023-12-06T00:54:50.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628404,92.46057818659659,49.50980392156863,1610612752,23,24,2023-12-06T00:55:47Z,1160000,False,-2.0,18.0,1,right,J. Hart cutting Layup (2 PTS) (I. Hartenstein 1 AST),"[1628404, 1628392]",1610612752.0,NYK,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,,,,,2.0,I. Hartenstein,1628392.0,1.0,,,,,,
119,PT02M19.00S,2023-12-06T00:55:08.7Z,1,REGULAR,3pt,Jump Shot,[],1631260,12.697109067017081,96.32352941176471,1610612749,26,24,2023-12-06T00:55:13Z,1180000,False,-232.0,67.0,1,left,A. Green 24' 3PT  (6 PTS) (G. Antetokounmpo 2 AST),"[1631260, 203507]",1610612749.0,MIL,,,,Green,A. Green,,,,,Left Corner 3,24+ Left,24.11,Made,,,,,,,,,6.0,G. Antetokounmpo,203507.0,2.0,,,,,,
121,PT02M06.00S,2023-12-06T00:55:24.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,93.77463863337714,50.49019607843137,1610612752,26,26,2023-12-06T00:56:36Z,1200000,False,2.0,6.0,1,right,J. Brunson cutting Layup (6 PTS) (I. Hartenstein 2 AST),"[1628973, 1628392]",1610612752.0,NYK,cutting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,,,,,6.0,I. Hartenstein,1628392.0,2.0,,,,,,
123,PT02M06.00S,2023-12-06T00:55:27.4Z,1,REGULAR,foul,personal,['1freethrow'],1630699,,,1610612752,26,26,2023-12-06T00:55:38Z,1220000,False,,,0,,M. Beauchamp shooting personal FOUL (1 PF) (Brunson 1 FT),"[1630699, 1628973]",1610612749.0,MIL,shooting,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,,,,,,,202026.0,,,,,,,,1.0,0.0,Brunson,1628973.0,,
125,PT02M06.00S,2023-12-06T00:55:40.6Z,1,REGULAR,substitution,out,[],1629628,,,1610612752,26,26,2023-12-06T00:55:47Z,1240000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M06.00S,2023-12-06T00:55:40.6Z,1,REGULAR,substitution,in,[],203944,,,1610612752,26,26,2023-12-06T00:55:47Z,1250000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M06.00S,2023-12-06T00:56:01.3Z,1,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,26,27,2023-12-06T00:56:01Z,1260000,False,,,0,,J. Brunson Free Throw 1 of 1 (7 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
128,PT01M52.00S,2023-12-06T00:56:15.8Z,1,REGULAR,3pt,Jump Shot,[],1631260,18.084756898817346,4.166666666666666,1610612749,29,27,2023-12-06T00:56:21Z,1270000,False,229.0,117.0,1,left,A. Green 25' 3PT  (9 PTS) (D. Lillard 2 AST),"[1631260, 203081]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,25.76,Made,,,,,,,,,9.0,D. Lillard,203081.0,2.0,,,,,,
130,PT01M47.00S,2023-12-06T00:56:24.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,93.24901445466492,49.50980392156863,1610612752,29,27,2023-12-06T00:57:43Z,1290000,False,-2.0,11.0,1,right,MISS J. Hart driving Layup,[1628404],1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,,
131,PT01M45.00S,2023-12-06T00:56:26.2Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612752,29,27,2023-12-06T00:57:43Z,1300000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:0),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,130.0,2.0,0.0,2.0,,,,,,,,,,,,,,
132,PT01M45.00S,2023-12-06T00:56:30.8Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628392,94.40999984741211,50.0,1610612752,29,29,2023-12-06T00:57:53Z,1310000,False,0.0,0.0,1,right,I. Hartenstein tip DUNK (2 PTS),[1628392],1610612752.0,NYK,tip,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,2.0,,,,,,,,,
133,PT01M33.00S,2023-12-06T00:56:36.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,8.229303547963205,51.225490196078425,1610612749,31,29,2023-12-06T00:56:42Z,1320000,False,-6.0,25.0,1,left,D. Lillard driving reverse Layup (2 PTS),[203081],1610612749.0,MIL,driving reverse,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,,,,,2.0,,,,,,,,,
134,PT01M15.00S,2023-12-06T00:56:53.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,89.30683311432325,50.245098039215684,1610612752,31,31,2023-12-06T00:56:59Z,1330000,False,1.0,48.0,1,right,J. Randle cutting Layup (8 PTS) (J. Brunson 1 AST),"[203944, 1628973]",1610612752.0,NYK,cutting,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,4.8,Made,,,,,,,,,8.0,J. Brunson,1628973.0,1.0,,,,,,
136,PT01M04.00S,2023-12-06T00:57:04.9Z,1,REGULAR,3pt,Jump Shot,[],203081,35.29894875164258,49.50980392156863,1610612749,34,31,2023-12-06T00:57:11Z,1350000,False,2.0,279.0,1,left,D. Lillard 27' 3PT pullup (5 PTS),[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,27.93,Made,,,,,,,,,5.0,,,,,,,,,
137,PT00M52.30S,2023-12-06T00:57:18.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,92.06636005256242,50.245098039215684,1610612752,34,33,2023-12-06T00:57:23Z,1360000,False,1.0,22.0,1,right,J. Randle cutting Layup (10 PTS) (I. Hartenstein 3 AST),"[203944, 1628392]",1610612752.0,NYK,cutting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,,,10.0,I. Hartenstein,1628392.0,3.0,,,,,,
139,PT00M36.40S,2023-12-06T00:57:42.9Z,1,REGULAR,foul,offensive,[],203507,,,1610612749,34,33,2023-12-06T00:58:06Z,1380000,False,,,0,,G. Antetokounmpo charge offensive FOUL (1 PF),"[203507, 1628973]",1610612749.0,MIL,charge,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2534.0,,,,,,,,1.0,0.0,Brunson,1628973.0,,
141,PT00M36.40S,2023-12-06T00:57:42.9Z,1,REGULAR,turnover,offensive foul,[],203507,,,1610612749,34,33,2023-12-06T00:57:42Z,1400000,False,,,0,,G. Antetokounmpo offensive foul TURNOVER (2 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2534.0,2.0,,,,,,,,,,,,
142,PT00M36.40S,2023-12-06T00:58:00.2Z,1,REGULAR,substitution,out,[],1628973,,,1610612752,34,33,2023-12-06T00:58:04Z,1410000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M36.40S,2023-12-06T00:58:00.2Z,1,REGULAR,substitution,in,[],1628978,,,1610612752,34,33,2023-12-06T00:58:04Z,1420000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M20.20S,2023-12-06T00:58:28.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203944,81.2910643889619,64.70588235294117,1610612752,34,35,2023-12-06T00:58:34Z,1430000,False,74.0,123.0,1,right,J. Randle 14' step back Jump Shot (12 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Right,14.36,Made,,,,,,,,,12.0,,,,,,,,,
145,PT00M04.80S,2023-12-06T00:58:48.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,10.5946123521682,51.225490196078425,1610612749,36,35,2023-12-06T01:00:02Z,1440000,False,-6.0,47.0,1,left,G. Antetokounmpo driving Layup (12 PTS) (D. Lillard 3 AST),"[203507, 203081]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,4.75,Made,,,,,,,,,12.0,D. Lillard,203081.0,3.0,,,,,,
146,PT00M04.80S,2023-12-06T00:58:52.2Z,1,REGULAR,foul,personal,['1freethrow'],1628392,,,1610612749,36,35,2023-12-06T00:59:02Z,1450000,False,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[1628392, 203507]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,2534.0,,,,,,,,1.0,0.0,Antetokounmpo,203507.0,,
149,PT00M04.80S,2023-12-06T00:59:12.2Z,1,REGULAR,substitution,out,[],1631260,,,1610612749,36,35,2023-12-06T00:59:18Z,1470000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M04.80S,2023-12-06T00:59:12.2Z,1,REGULAR,substitution,in,[],1641748,,,1610612749,36,35,2023-12-06T00:59:18Z,1480000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M04.80S,2023-12-06T00:59:38.8Z,1,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,37,35,2023-12-06T00:59:38Z,1490000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (13 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
152,PT00M00.70S,2023-12-06T00:59:47.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,88.38699080157687,51.470588235294116,1610612752,37,35,2023-12-06T01:00:16Z,1500000,False,7.0,57.0,1,right,MISS J. Hart driving Layup - blocked,"[1628404, 1626171]",1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,5.72,Missed,,,,,,,,,,,,,,,,,Portis,1626171.0
153,PT00M00.70S,2023-12-06T00:59:47.6Z,1,REGULAR,block,,[],1626171,,,1610612752,37,35,2023-12-06T00:59:52Z,1510000,False,,,0,,B. Portis BLOCK (1 BLK),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
154,PT00M00.10S,2023-12-06T00:59:48.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,37,35,2023-12-06T01:00:16Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,152.0,,,,,,,,,,,,,,,,,
155,PT00M00.00S,2023-12-06T01:00:04.9Z,1,REGULAR,period,end,[],0,,,1610612752,37,35,2023-12-06T01:00:04Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-12-06T01:03:03.7Z,2,REGULAR,substitution,out,['startperiod'],203081,,,1610612752,37,35,2023-12-06T01:03:24Z,1540000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-12-06T01:03:03.7Z,2,REGULAR,substitution,out,['startperiod'],1641748,,,1610612752,37,35,2023-12-06T01:03:24Z,1550000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-12-06T01:03:03.7Z,2,REGULAR,substitution,in,['startperiod'],1626166,,,1610612752,37,35,2023-12-06T01:03:24Z,1560000,False,,,0,,SUB in: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-12-06T01:03:03.7Z,2,REGULAR,substitution,in,['startperiod'],1631260,,,1610612752,37,35,2023-12-06T01:03:24Z,1570000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-12-06T01:03:28.4Z,2,REGULAR,period,start,[],0,,,1610612749,37,35,2023-12-06T01:03:28Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M52.00S,2023-12-06T01:03:36.3Z,2,REGULAR,2pt,Jump Shot,[],1626166,20.97568988173456,52.69607843137255,1610612749,39,35,2023-12-06T01:03:41Z,1590000,False,-13.0,145.0,1,left,C. Payne 14' driving floating Jump Shot (2 PTS),[1626166],1610612749.0,MIL,driving floating,,,Payne,C. Payne,,,,,Mid-Range,8-16 Center,14.53,Made,,,,,,,,,2.0,,,,,,,,,
162,PT11M26.00S,2023-12-06T01:04:01.4Z,2,REGULAR,2pt,Jump Shot,[],203944,91.80354796320631,18.137254901960784,1610612752,39,37,2023-12-06T01:04:08Z,1600000,False,-159.0,25.0,1,right,J. Randle 16' Jump Shot (14 PTS) (D. DiVincenzo 1 AST),"[203944, 1628978]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,16.12,Made,,,,,,,,,14.0,D. DiVincenzo,1628978.0,1.0,,,,,,
164,PT11M11.00S,2023-12-06T01:04:16.4Z,2,REGULAR,2pt,Jump Shot,[],1626166,13.61695137976347,71.56862745098039,1610612749,41,37,2023-12-06T01:04:20Z,1620000,False,-108.0,75.0,1,left,C. Payne 13' driving floating Jump Shot (4 PTS),[1626166],1610612749.0,MIL,driving floating,,,Payne,C. Payne,,,,,Mid-Range,8-16 Left,13.16,Made,,,,,,,,,4.0,,,,,,,,,
165,PT10M46.00S,2023-12-06T01:04:42.9Z,2,REGULAR,3pt,Jump Shot,[],1630193,71.04139290407359,82.84313725490196,1610612752,41,37,2023-12-06T01:05:52Z,1630000,False,164.0,220.0,1,right,MISS I. Quickley 27' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,27.43,Missed,,,,,,,,,,,,,,,,,,
166,PT10M45.00S,2023-12-06T01:04:43.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,41,37,2023-12-06T01:05:52Z,1640000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,165.0,,,,,,,,,,,,,,,,,
168,PT10M45.00S,2023-12-06T01:04:52.2Z,2,REGULAR,substitution,out,[],1630699,,,1610612749,41,37,2023-12-06T01:04:58Z,1660000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT10M45.00S,2023-12-06T01:04:52.2Z,2,REGULAR,substitution,in,[],203114,,,1610612749,41,37,2023-12-06T01:04:58Z,1670000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
