actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
27,PT09M45.00S,2024-04-09T23:38:35.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,92.72339027595268,50.73529411764706,1610612738,5,5,2024-04-09T23:38:40Z,270000,False,4.0,16.0,1,right,J. Holiday Layup (2 PTS) (J. Tatum 2 AST),"[201950, 1628369]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.63,Made,2.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,
29,PT09M22.00S,2024-04-09T23:38:58.3Z,1,REGULAR,3pt,Jump Shot,[],201572,31.750985545335087,14.215686274509803,1610612749,8,5,2024-04-09T23:39:06Z,290000,False,179.0,246.0,1,left,B. Lopez 30' 3PT  (6 PTS) (P. Beverley 1 AST),"[201572, 201976]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,30.42,Made,6.0,P. Beverley,201976.0,1.0,,,,,,,,,,,,,,
31,PT09M06.00S,2024-04-09T23:39:16.2Z,1,REGULAR,2pt,Jump Shot,[],1627759,75.24638633377135,68.13725490196079,1610612738,8,5,2024-04-09T23:41:08Z,310000,False,91.0,180.0,1,right,MISS J. Brown 20' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,20.17,Missed,,,,,,,,,,,,,,,,,,
32,PT09M04.00S,2024-04-09T23:39:18.2Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,8,5,2024-04-09T23:41:08Z,320000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,
33,PT08M55.00S,2024-04-09T23:39:25.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.30946123521682,53.18627450980392,1610612749,10,5,2024-04-09T23:39:30Z,330000,False,-16.0,16.0,1,left,G. Antetokounmpo cutting Layup (4 PTS) (K. Middleton 2 AST),"[203507, 203114]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.27,Made,4.0,K. Middleton,203114.0,2.0,,,,,,,,,,,,,,
35,PT08M35.00S,2024-04-09T23:39:45.0Z,1,REGULAR,3pt,Jump Shot,[],1628401,71.82982917214193,80.88235294117648,1610612738,10,5,2024-04-09T23:39:53Z,350000,False,154.0,212.0,1,right,MISS D. White 26' step back 3PT,[1628401],1610612738.0,BOS,step back,,,White,D. White,,,,,Above the Break 3,24+ Right Center,26.25,Missed,,,,,,,,,,,,,,,,,,
36,PT08M32.00S,2024-04-09T23:39:48.0Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,10,5,2024-04-09T23:39:53Z,360000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,
37,PT08M25.00S,2024-04-09T23:39:56.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201572,36.08738501971091,51.470588235294116,1610612749,13,5,2024-04-09T23:40:02Z,370000,False,-7.0,287.0,1,left,B. Lopez 28' 3PT running (9 PTS) (K. Middleton 3 AST),"[201572, 203114]",1610612749.0,MIL,running,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,28.68,Made,9.0,K. Middleton,203114.0,3.0,,,,,,,,,,,,,,
39,PT08M05.00S,2024-04-09T23:40:14.5Z,1,REGULAR,2pt,Jump Shot,[],1628369,79.31997371879106,34.80392156862745,1610612738,13,5,2024-04-09T23:41:52Z,390000,False,-76.0,142.0,1,right,MISS J. Tatum 16' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,16.1,Missed,,,,,,,,,,,,,,,,,,
40,PT08M05.00S,2024-04-09T23:40:14.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,13,5,2024-04-09T23:40:23Z,400000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,39.0,,,,,,,,,,,
42,PT07M53.00S,2024-04-09T23:40:36.2Z,1,REGULAR,turnover,out-of-bounds,[],203081,,,1610612749,13,5,2024-04-09T23:40:42Z,420000,False,,,0,,D. Lillard bad pass out-of-bounds TURNOVER (1 TO),[203081],1610612749.0,MIL,bad pass,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,,,,,,202049.0,1.0,,,,,,,,,,,,
43,PT07M44.00S,2024-04-09T23:40:50.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627759,83.26215505913272,55.63725490196079,1610612738,13,5,2024-04-09T23:42:38Z,430000,False,28.0,105.0,1,right,MISS J. Brown 10' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,10.85,Missed,,,,,,,,,,,,,,,,,,
44,PT07M41.00S,2024-04-09T23:40:53.0Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,13,5,2024-04-09T23:42:38Z,440000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,43.0,2.0,2.0,0.0,,,,,,,,
45,PT07M36.00S,2024-04-09T23:40:58.6Z,1,REGULAR,turnover,out-of-bounds,[],203114,,,1610612749,13,5,2024-04-09T23:41:06Z,450000,False,,,0,,K. Middleton bad pass out-of-bounds TURNOVER (2 TO),[203114],1610612749.0,MIL,bad pass,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,,,,,,,1628487.0,2.0,,,,,,,,,,,,
46,PT07M19.00S,2024-04-09T23:41:20.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630214,92.9862023653088,56.86274509803921,1610612738,13,5,2024-04-09T23:43:45Z,460000,False,34.0,13.0,1,right,MISS X. Tillman cutting Layup - blocked,"[1630214, 201572]",1610612738.0,BOS,cutting,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,,,,,,Lopez,201572.0,,,,
47,PT07M19.00S,2024-04-09T23:41:20.1Z,1,REGULAR,block,,[],201572,,,1610612738,13,5,2024-04-09T23:41:24Z,470000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT07M18.00S,2024-04-09T23:41:21.1Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,13,5,2024-04-09T23:43:45Z,480000,False,,,0,,B. Lopez REBOUND (Off:0 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,
49,PT07M16.00S,2024-04-09T23:41:28.0Z,1,REGULAR,turnover,lost ball,[],203507,,,1610612749,13,5,2024-04-09T23:44:11Z,482500,False,,,0,,G. Antetokounmpo lost ball TURNOVER (2 TO),"[203507, 1627759]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,,,,,Brown,1627759.0,,,,,,
50,PT07M16.00S,2024-04-09T23:41:28.0Z,1,REGULAR,steal,,[],1627759,,,1610612738,13,5,2024-04-09T23:41:31Z,483750,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
51,PT07M11.00S,2024-04-09T23:41:33.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,78.13731931668858,6.127450980392156,1610612738,13,8,2024-04-09T23:44:11Z,485000,False,-219.0,153.0,1,right,J. Tatum 26' 3PT  (3 PTS) (J. Brown 1 AST),"[1628369, 1627759]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.75,Made,3.0,J. Brown,1627759.0,1.0,,,,,,,,,,,,,,
52,PT06M49.00S,2024-04-09T23:41:48.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201976,6.783837056504599,53.18627450980392,1610612749,15,8,2024-04-09T23:41:53Z,520000,False,-16.0,11.0,1,left,P. Beverley cutting Layup (2 PTS) (G. Antetokounmpo 1 AST),"[201976, 203507]",1610612749.0,MIL,cutting,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,1.95,Made,2.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,,,,,
54,PT06M41.00S,2024-04-09T23:41:57.4Z,1,REGULAR,3pt,Jump Shot,[],201950,90.75229960578186,4.166666666666666,1610612738,15,11,2024-04-09T23:42:02Z,540000,False,-229.0,34.0,1,right,J. Holiday 3PT pullup (5 PTS),[201950],1610612738.0,BOS,pullup,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,23.18,Made,5.0,,,,,,,,,,,,,,,,,
56,PT06M23.00S,2024-04-09T23:42:14.6Z,1,REGULAR,3pt,Jump Shot,[],201572,12.040078843626807,96.56862745098039,1610612749,18,11,2024-04-09T23:42:20Z,550000,False,-233.0,61.0,1,left,B. Lopez 24' 3PT  (12 PTS) (G. Antetokounmpo 2 AST),"[201572, 203507]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Left Corner 3,24+ Left,24.06,Made,12.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,,,,,
58,PT06M02.00S,2024-04-09T23:42:38.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.51182654402102,51.225490196078425,1610612738,18,11,2024-04-09T23:46:02Z,570000,False,6.0,8.0,1,right,MISS J. Tatum driving Layup - blocked,"[1628369, 201572]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.05,Missed,,,,,,,,,,,,,Lopez,201572.0,,,,
59,PT06M02.00S,2024-04-09T23:42:38.4Z,1,REGULAR,block,,[],201572,,,1610612738,18,11,2024-04-09T23:42:44Z,580000,False,,,0,,B. Lopez BLOCK (2 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
60,PT06M00.00S,2024-04-09T23:42:40.4Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,18,11,2024-04-09T23:46:02Z,590000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,
61,PT05M47.00S,2024-04-09T23:42:50.7Z,1,REGULAR,3pt,Jump Shot,[],203114,11.251642575558476,96.32352941176471,1610612749,21,11,2024-04-09T23:42:56Z,600000,False,-232.0,53.0,1,left,K. Middleton 3PT  (3 PTS) (P. Beverley 2 AST),"[203114, 201976]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Left Corner 3,24+ Left,23.77,Made,3.0,P. Beverley,201976.0,2.0,,,,,,,,,,,,,,
63,PT05M36.00S,2024-04-09T23:43:01.7Z,1,REGULAR,3pt,Jump Shot,[],201950,70.51576872536137,17.892156862745097,1610612738,21,11,2024-04-09T23:43:09Z,620000,False,-161.0,225.0,1,right,MISS J. Holiday 27' 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,27.61,Missed,,,,,,,,,,,,,,,,,,
64,PT05M33.00S,2024-04-09T23:43:04.7Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,21,11,2024-04-09T23:43:09Z,630000,False,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,63.0,3.0,3.0,0.0,,,,,,,,
65,PT05M25.00S,2024-04-09T23:43:12.0Z,1,REGULAR,3pt,Jump Shot,[],203081,29.6484888304862,14.460784313725492,1610612749,24,11,2024-04-09T23:43:18Z,640000,False,178.0,226.0,1,left,D. Lillard 28' 3PT  (3 PTS) (K. Middleton 4 AST),"[203081, 203114]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,28.77,Made,3.0,K. Middleton,203114.0,4.0,,,,,,,,,,,,,,
67,PT05M02.00S,2024-04-09T23:43:35.5Z,1,REGULAR,3pt,Jump Shot,[],1630214,72.48685939553219,80.88235294117648,1610612738,24,11,2024-04-09T23:43:41Z,660000,False,154.0,206.0,1,right,MISS X. Tillman 25' 3PT,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Right Center,25.75,Missed,,,,,,,,,,,,,,,,,,
68,PT04M58.00S,2024-04-09T23:43:39.5Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,24,11,2024-04-09T23:43:41Z,670000,False,,,0,,K. Middleton REBOUND (Off:0 Def:4),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,67.0,4.0,4.0,0.0,,,,,,,,
69,PT04M48.00S,2024-04-09T23:43:49.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,5.863994743758213,51.225490196078425,1610612749,26,11,2024-04-09T23:43:54Z,680000,False,-6.0,3.0,1,left,G. Antetokounmpo alley-oop DUNK (6 PTS) (K. Middleton 5 AST),"[203507, 203114]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.66,Made,6.0,K. Middleton,203114.0,5.0,,,,,,,,,,,,,,
71,PT04M23.00S,2024-04-09T23:44:15.0Z,1,REGULAR,3pt,Jump Shot,[],1627759,71.82982917214193,77.94117647058823,1610612738,26,11,2024-04-09T23:44:23Z,700000,False,140.0,212.0,1,right,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,25.41,Missed,,,,,,,,,,,,,,,,,,
72,PT04M21.00S,2024-04-09T23:44:17.0Z,1,REGULAR,rebound,offensive,[],201950,,,1610612738,26,11,2024-04-09T23:44:23Z,710000,False,,,0,,J. Holiday REBOUND (Off:1 Def:0),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,71.0,1.0,0.0,1.0,,,,,,,,
74,PT04M21.00S,2024-04-09T23:44:26.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,26,11,2024-04-09T23:44:26Z,730000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M21.00S,2024-04-09T23:47:23.8Z,1,REGULAR,substitution,out,[],203507,,,1610612738,26,11,2024-04-09T23:47:53Z,740000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M21.00S,2024-04-09T23:47:23.8Z,1,REGULAR,substitution,out,[],1628369,,,1610612738,26,11,2024-04-09T23:47:53Z,750000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M21.00S,2024-04-09T23:47:23.8Z,1,REGULAR,substitution,out,[],201950,,,1610612738,26,11,2024-04-09T23:47:53Z,760000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M21.00S,2024-04-09T23:47:23.8Z,1,REGULAR,substitution,out,[],1630214,,,1610612738,26,11,2024-04-09T23:47:53Z,770000,False,,,0,,SUB out: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M21.00S,2024-04-09T23:47:23.8Z,1,REGULAR,substitution,in,[],1626171,,,1610612738,26,11,2024-04-09T23:47:53Z,780000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M21.00S,2024-04-09T23:47:23.8Z,1,REGULAR,substitution,in,[],1630202,,,1610612738,26,11,2024-04-09T23:47:53Z,790000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M21.00S,2024-04-09T23:47:23.8Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,26,11,2024-04-09T23:47:53Z,800000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M21.00S,2024-04-09T23:47:23.8Z,1,REGULAR,substitution,in,[],1628436,,,1610612738,26,11,2024-04-09T23:47:53Z,810000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M10.00S,2024-04-09T23:47:50.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630202,96.7969776609724,74.01960784313727,1610612738,26,11,2024-04-10T00:01:54Z,815000,False,120.0,-22.0,1,right,MISS P. Pritchard 12' step back Shot - blocked,"[1630202, 203081]",1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Right,12.22,Missed,,,,,,,,,,,,,Lillard,203081.0,,,,
108,PT04M10.00S,2024-04-09T23:47:50.8Z,1,REGULAR,block,,[],203081,,,1610612738,26,11,2024-04-09T23:53:57Z,817500,False,,,0,,D. Lillard BLOCK (1 BLK),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
109,PT04M09.00S,2024-04-09T23:47:51.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,26,11,2024-04-09T23:55:12Z,818750,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,107.0,,,,,,,,,,,
