actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
19,PT10M43.00S,2023-12-03T01:11:33.9Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,0,2,2023-12-03T01:11:35Z,180000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,18.0,2.0,2.0,0.0,,,,,,,,,,,,,,
20,PT10M36.00S,2023-12-03T01:11:41.0Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,0,2,2023-12-03T01:11:51Z,190000,False,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 203114]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Center,,,,,,,1.0,Middleton,203114.0,,,,,,,,,,,
21,PT10M36.00S,2023-12-03T01:11:41.0Z,1,REGULAR,steal,,[],203114,,,1610612749,0,2,2023-12-03T01:11:43Z,200000,False,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
22,PT10M29.00S,2023-12-03T01:11:48.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203081,29.38567674113009,27.941176470588236,1610612749,3,2,2023-12-03T01:11:55Z,210000,False,110.0,224.0,1,left,D. Lillard 24' 3PT running (3 PTS) (G. Antetokounmpo 1 AST),"[203081, 203507]",1610612749.0,MIL,running,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,24.94,Made,,,,,,,,,,3.0,G. Antetokounmpo,203507.0,1.0,,,,,
24,PT10M13.00S,2023-12-03T01:12:04.2Z,1,REGULAR,3pt,Jump Shot,[],1627749,86.15308804204993,3.9215686274509802,1610612737,3,5,2023-12-03T01:12:10Z,230000,False,-230.0,78.0,1,right,D. Murray 24' 3PT  (5 PTS) (C. Capela 1 AST),"[1627749, 203991]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,24.31,Made,,,,,,,,,,5.0,C. Capela,203991.0,1.0,,,,,
26,PT09M59.00S,2023-12-03T01:12:17.5Z,1,REGULAR,3pt,Jump Shot,[],203114,30.305519053876477,20.098039215686274,1610612749,6,5,2023-12-03T01:12:22Z,250000,False,150.0,232.0,1,left,K. Middleton 27' 3PT  (3 PTS) (D. Lillard 1 AST),"[203114, 203081]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,27.63,Made,,,,,,,,,,3.0,D. Lillard,203081.0,1.0,,,,,
28,PT09M48.00S,2023-12-03T01:12:29.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,88.12417871222075,54.65686274509803,1610612737,6,5,2023-12-03T01:14:53Z,270000,False,23.0,59.0,1,right,MISS C. Capela 6' driving Layup - blocked,"[203991, 201572]",1610612737.0,ATL,driving,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,6.35,Missed,,,,,,,,Lopez,201572.0,,,,,,,,,
29,PT09M48.00S,2023-12-03T01:12:29.0Z,1,REGULAR,block,,[],201572,,,1610612737,6,5,2023-12-03T01:12:32Z,280000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M47.00S,2023-12-03T01:12:30.0Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,6,5,2023-12-03T01:12:40Z,290000,False,,,0,,C. Capela REBOUND (Off:1 Def:0),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,28.0,1.0,0.0,1.0,,,,,,,,,,,,,,
31,PT09M47.00S,2023-12-03T01:12:34.9Z,1,REGULAR,foul,personal,['2freethrow'],201572,,,1610612737,6,5,2023-12-03T01:12:50Z,300000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Capela 2 FT),"[201572, 203991]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Capela,203991.0
33,PT09M47.00S,2023-12-03T01:12:54.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203991,,,1610612737,6,6,2023-12-03T01:12:54Z,320000,False,,,0,,C. Capela Free Throw 1 of 2 (1 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
34,PT09M47.00S,2023-12-03T01:13:09.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203991,,,1610612737,6,7,2023-12-03T01:13:09Z,330000,False,,,0,,C. Capela Free Throw 2 of 2 (2 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
35,PT09M29.00S,2023-12-03T01:13:29.4Z,1,REGULAR,2pt,Jump Shot,[],1627736,5.995400788436268,21.323529411764707,1610612749,6,7,2023-12-03T01:13:34Z,340000,False,143.0,4.0,1,left,MISS M. Beasley 14' pullup Shot,[1627736],1610612749.0,MIL,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Right,14.35,Missed,,,,,,,,,,,,,,,,,,
36,PT09M25.00S,2023-12-03T01:13:33.4Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612737,6,7,2023-12-03T01:13:34Z,350000,False,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Mid-Range,8-16 Right,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT09M22.00S,2023-12-03T01:13:38.3Z,1,REGULAR,2pt,Jump Shot,[],1629631,78.13731931668858,57.107843137254896,1610612737,6,9,2023-12-03T01:14:27Z,360000,False,36.0,153.0,1,right,D. Hunter 15' pullup Jump Shot (2 PTS) (T. Young 2 AST),"[1629631, 1629027]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Center,15.71,Made,,,,,,,,,,2.0,T. Young,1629027.0,2.0,,,,,
39,PT09M22.00S,2023-12-03T01:13:42.8Z,1,REGULAR,foul,personal,['1freethrow'],203081,,,1610612737,6,9,2023-12-03T01:13:52Z,380000,False,,,0,,D. Lillard shooting personal FOUL (1 PF) (Hunter 1 FT),"[203081, 1629631]",1610612749.0,MIL,shooting,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Hunter,1629631.0
41,PT09M22.00S,2023-12-03T01:14:02.4Z,1,REGULAR,freethrow,1 of 1,[],1629631,,,1610612737,6,10,2023-12-03T01:14:02Z,400000,False,,,0,,D. Hunter Free Throw 1 of 1 (3 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
42,PT09M08.00S,2023-12-03T01:14:17.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201572,5.732588699080158,53.92156862745098,1610612749,8,10,2023-12-03T01:14:22Z,410000,False,-20.0,1.0,1,left,B. Lopez cutting Layup (2 PTS) (G. Antetokounmpo 2 AST),"[201572, 203507]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.96,Made,,,,,,,,,,2.0,G. Antetokounmpo,203507.0,2.0,,,,,
44,PT08M53.00S,2023-12-03T01:14:31.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,81.42247043363994,61.51960784313726,1610612737,8,12,2023-12-03T01:14:36Z,430000,False,58.0,122.0,1,right,T. Young 13' driving floating Jump Shot (2 PTS) (C. Capela 2 AST),"[1629027, 203991]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,13.5,Made,,,,,,,,,,2.0,C. Capela,203991.0,2.0,,,,,
46,PT08M45.00S,2023-12-03T01:14:39.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,17.559132720105126,37.00980392156863,1610612749,10,12,2023-12-03T01:14:45Z,450000,False,65.0,113.0,1,left,K. Middleton 13' driving floating Jump Shot (5 PTS),[203114],1610612749.0,MIL,driving floating,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,13.0,Made,,,,,,,,,,5.0,,,,,,,,
47,PT08M30.00S,2023-12-03T01:14:56.3Z,1,REGULAR,3pt,Jump Shot,[],1629027,66.5735873850197,66.17647058823529,1610612737,10,15,2023-12-03T01:17:36Z,460000,False,81.0,262.0,1,right,T. Young 27' 3PT pullup (5 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,27.39,Made,,,,,,,,,,5.0,,,,,,,,
48,PT08M19.00S,2023-12-03T01:15:05.9Z,1,REGULAR,3pt,Jump Shot,[],203114,20.05584756898817,6.862745098039216,1610612749,13,15,2023-12-03T01:15:11Z,470000,False,216.0,136.0,1,left,K. Middleton 25' 3PT  (8 PTS) (D. Lillard 2 AST),"[203114, 203081]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,25.5,Made,,,,,,,,,,8.0,D. Lillard,203081.0,2.0,,,,,
50,PT08M06.00S,2023-12-03T01:15:19.2Z,1,REGULAR,3pt,Jump Shot,[],1629027,61.84296977660972,63.23529411764706,1610612737,13,15,2023-12-03T01:15:25Z,490000,False,66.0,306.0,1,right,MISS T. Young 31' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,31.33,Missed,,,,,,,,,,,,,,,,,,
51,PT08M04.00S,2023-12-03T01:15:22.2Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612737,13,15,2023-12-03T01:15:22Z,500000,False,,,0,,S. Bey REBOUND (Off:1 Def:1),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,50.0,2.0,1.0,1.0,,,,,,,,,,,,,,
52,PT07M51.00S,2023-12-03T01:15:33.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629631,90.62089356110381,50.245098039215684,1610612737,13,15,2023-12-03T01:15:42Z,510000,False,1.0,36.0,1,right,MISS D. Hunter driving finger roll Layup,[1629631],1610612737.0,ATL,driving finger roll,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,3.57,Missed,,,,,,,,,,,,,,,,,,
53,PT07M49.00S,2023-12-03T01:15:35.7Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,13,15,2023-12-03T01:15:42Z,520000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT07M44.00S,2023-12-03T01:15:40.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203507,5.601182654402102,50.98039215686274,1610612749,15,15,2023-12-03T01:15:47Z,530000,False,-5.0,0.0,1,left,G. Antetokounmpo running DUNK (2 PTS) (K. Middleton 1 AST),"[203507, 203114]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,,,,,,2.0,K. Middleton,203114.0,1.0,,,,,
56,PT07M31.00S,2023-12-03T01:15:54.2Z,1,REGULAR,3pt,Jump Shot,[],1627749,66.5735873850197,19.852941176470587,1610612737,15,18,2023-12-03T01:15:59Z,550000,False,-151.0,262.0,1,right,D. Murray 30' 3PT pullup (8 PTS) (T. Young 3 AST),"[1627749, 1629027]",1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,30.2,Made,,,,,,,,,,8.0,T. Young,1629027.0,3.0,,,,,
58,PT07M19.00S,2023-12-03T01:16:11.0Z,1,REGULAR,foul,personal,[],1630180,,,1610612749,15,18,2023-12-03T01:16:19Z,570000,False,,,0,,S. Bey personal FOUL (1 PF),"[1630180, 203507]",1610612737.0,ATL,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Antetokounmpo,203507.0
60,PT07M11.00S,2023-12-03T01:16:33.9Z,1,REGULAR,foul,offensive,[],203507,,,1610612749,15,18,2023-12-03T01:16:44Z,590000,False,,,0,,G. Antetokounmpo charge offensive FOUL (1 PF),"[203507, 203991]",1610612749.0,MIL,charge,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Capela,203991.0
62,PT07M11.00S,2023-12-03T01:16:33.9Z,1,REGULAR,turnover,offensive foul,[],203507,,,1610612749,15,18,2023-12-03T01:16:33Z,610000,False,,,0,,G. Antetokounmpo offensive foul TURNOVER (1 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,1.0,,,,,,,,,201638.0,,,,
63,PT06M55.00S,2023-12-03T01:17:04.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629027,78.40013140604468,62.99019607843137,1610612737,15,20,2023-12-03T01:17:12Z,620000,False,65.0,151.0,1,right,T. Young 16' driving floating Jump Shot (7 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,16.39,Made,,,,,,,,,,7.0,,,,,,,,
64,PT06M47.00S,2023-12-03T01:17:12.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203114,5.075558475689881,53.18627450980392,1610612749,17,20,2023-12-03T01:17:17Z,630000,False,-16.0,-5.0,1,left,K. Middleton driving finger roll Layup (10 PTS),[203114],1610612749.0,MIL,driving finger roll,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,,,,10.0,,,,,,,,
65,PT06M29.00S,2023-12-03T01:17:34.6Z,1,REGULAR,turnover,traveling,[],1629631,,,1610612737,17,20,2023-12-03T01:17:41Z,640000,False,,,0,,D. Hunter traveling TURNOVER (1 TO),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,,,,,,,1.0,,,,,,,,,202053.0,,,,
66,PT06M29.00S,2023-12-03T01:17:41.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,17,20,2023-12-03T01:17:41Z,650000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M29.00S,2023-12-03T01:20:01.5Z,1,REGULAR,substitution,out,[],203507,,,1610612749,17,20,2023-12-03T01:20:29Z,660000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M29.00S,2023-12-03T01:20:01.5Z,1,REGULAR,substitution,out,[],203114,,,1610612749,17,20,2023-12-03T01:20:29Z,670000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M29.00S,2023-12-03T01:20:01.5Z,1,REGULAR,substitution,out,[],1630180,,,1610612749,17,20,2023-12-03T01:20:29Z,680000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M29.00S,2023-12-03T01:20:01.5Z,1,REGULAR,substitution,out,[],1629027,,,1610612749,17,20,2023-12-03T01:20:29Z,690000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M29.00S,2023-12-03T01:20:01.5Z,1,REGULAR,substitution,in,[],1626171,,,1610612749,17,20,2023-12-03T01:20:29Z,700000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M29.00S,2023-12-03T01:20:01.5Z,1,REGULAR,substitution,in,[],1630699,,,1610612749,17,20,2023-12-03T01:20:29Z,710000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M29.00S,2023-12-03T01:20:01.5Z,1,REGULAR,substitution,in,[],1629726,,,1610612749,17,20,2023-12-03T01:20:29Z,720000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M29.00S,2023-12-03T01:20:01.5Z,1,REGULAR,substitution,in,[],203992,,,1610612749,17,20,2023-12-03T01:20:29Z,730000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M14.00S,2023-12-03T01:20:51.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626171,5.206964520367937,50.73529411764706,1610612749,19,20,2023-12-03T01:20:58Z,740000,False,-4.0,-4.0,1,left,B. Portis cutting Layup (2 PTS) (B. Lopez 1 AST),"[1626171, 201572]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,,,,,,2.0,B. Lopez,201572.0,1.0,,,,,
77,PT05M56.00S,2023-12-03T01:21:09.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,89.70105124835742,56.127450980392155,1610612737,19,20,2023-12-03T01:21:17Z,760000,False,31.0,44.0,1,right,MISS D. Hunter driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,5.38,Missed,,,,,,,,,,,,,,,,,,
78,PT05M53.00S,2023-12-03T01:21:12.5Z,1,REGULAR,rebound,defensive,[],203081,,,1610612749,19,20,2023-12-03T01:21:17Z,770000,False,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,,
79,PT05M48.00S,2023-12-03T01:21:17.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203081,30.305519053876477,25.49019607843137,1610612749,19,20,2023-12-03T01:21:32Z,780000,False,123.0,232.0,1,left,MISS D. Lillard 26' step back 3PT,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,26.27,Missed,,,,,,,,,,,,,,,,,,
80,PT05M44.00S,2023-12-03T01:21:21.5Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,19,20,2023-12-03T01:21:32Z,790000,False,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,79.0,2.0,1.0,1.0,,,,,,,,,,,,,,
81,PT05M34.00S,2023-12-03T01:21:31.4Z,1,REGULAR,2pt,Jump Shot,[],1627749,78.66294349540078,33.57843137254902,1610612737,19,22,2023-12-03T01:21:37Z,800000,False,-82.0,148.0,1,right,D. Murray 16' pullup Jump Shot (10 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left Center,16.93,Made,,,,,,,,,,10.0,,,,,,,,
82,PT05M25.00S,2023-12-03T01:21:39.9Z,1,REGULAR,turnover,bad pass,[],203081,,,1610612749,19,22,2023-12-03T01:21:45Z,810000,False,,,0,,D. Lillard bad pass TURNOVER (1 TO),"[203081, 203992]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Bogdanovic,203992.0,,,,,,,,,,,
83,PT05M25.00S,2023-12-03T01:21:39.9Z,1,REGULAR,steal,,[],203992,,,1610612737,19,22,2023-12-03T01:21:42Z,820000,False,,,0,,B. Bogdanovic STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
84,PT05M20.00S,2023-12-03T01:21:44.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203992,91.14651773981603,50.49019607843137,1610612737,19,24,2023-12-03T01:21:50Z,830000,False,2.0,31.0,1,right,B. Bogdanovic running DUNK (2 PTS) (D. Murray 1 AST),"[203992, 1627749]",1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,3.08,Made,,,,,,,,,,2.0,D. Murray,1627749.0,1.0,,,,,
