actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-11-14T01:12:06.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-14T01:12:06Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-11-14T01:12:09.8Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2023-11-14T01:12:09Z,40000,False,,,0,,Jump Ball B. Lopez vs. N. Vucevic: Tip to G. Antetokounmpo,"[203507, 201572, 202696]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Lopez,201572.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-11-14T01:12:20.1Z,1,REGULAR,3pt,Jump Shot,[],201572,93.24901445466492,3.1862745098039214,1610612749,0,0,2023-11-14T01:12:25Z,70000,False,-234.0,11.0,1,right,MISS B. Lopez 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2023-11-14T01:12:24.1Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,0,0,2023-11-14T01:12:25Z,80000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M29.00S,2023-11-14T01:12:36.6Z,1,REGULAR,3pt,Jump Shot,[],203897,31.35676741130092,72.54901960784314,1610612741,0,0,2023-11-14T01:12:41Z,90000,False,-113.0,242.0,1,left,MISS Z. LaVine 26' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,26.72,Missed,,,,,,,,,,,,,,,,,,
10,PT11M26.00S,2023-11-14T01:12:39.6Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,0,0,2023-11-14T01:12:41Z,100000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M19.00S,2023-11-14T01:12:46.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,90.48948751642575,52.94117647058824,1610612749,2,0,2023-11-14T01:12:51Z,110000,False,15.0,37.0,1,right,G. Antetokounmpo driving reverse Layup (2 PTS) (D. Lillard 1 AST),"[203507, 203081]",1610612749.0,MIL,driving reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.97,Made,,,,,2.0,D. Lillard,203081.0,1.0,,,,,,,,,,
13,PT11M08.00S,2023-11-14T01:13:00.4Z,1,REGULAR,foul,personal,[],1627736,,,1610612741,2,0,2023-11-14T01:14:45Z,130000,False,,,0,,M. Beasley personal FOUL (1 PF),"[1627736, 203897]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1193.0,1.0,0.0,LaVine,203897.0,,,,,
15,PT10M57.00S,2023-11-14T01:13:25.0Z,1,REGULAR,3pt,Jump Shot,[],201942,32.670827858081466,42.40196078431372,1610612741,2,0,2023-11-14T01:13:31Z,150000,False,38.0,255.0,1,left,MISS D. DeRozan 25' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,,,,,,,,,,
16,PT10M53.00S,2023-11-14T01:13:29.0Z,1,REGULAR,rebound,offensive,[],1628470,,,1610612741,2,0,2023-11-14T01:13:31Z,160000,False,,,0,,T. Craig REBOUND (Off:1 Def:0),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,,,15.0,1.0,0.0,1.0,,,,,,,,,,,,,,
