actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
29,PT09M09.00S,2024-03-05T01:15:41.8Z,1,REGULAR,turnover,bad pass,[],203081,,,1610612749,5,5,2024-03-05T01:16:01Z,290000,False,,,0,,D. Lillard bad pass TURNOVER (1 TO),"[203081, 202695]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,Leonard,202695.0,,,,,,
30,PT09M09.00S,2024-03-05T01:15:41.8Z,1,REGULAR,steal,,[],202695,,,1610612746,5,5,2024-03-05T01:15:44Z,300000,False,,,0,,K. Leonard STEAL (2 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
31,PT09M00.00S,2024-03-05T01:15:52.8Z,1,REGULAR,foul,personal,['2freethrow'],201572,,,1610612746,5,5,2024-03-05T01:16:10Z,310000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Zubac 2 FT),"[201572, 1627826]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,2005.0,1.0,0.0,Zubac,1627826.0,,,,,,,,,,,,,,,
33,PT09M00.00S,2024-03-05T01:16:18.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1627826,,,1610612746,5,6,2024-03-05T01:16:18Z,330000,False,,,0,,I. Zubac Free Throw 1 of 2 (1 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,Made,,,,,,,,1.0,,,,,
34,PT09M00.00S,2024-03-05T01:16:36.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1627826,,,1610612746,5,7,2024-03-05T01:16:36Z,340000,False,,,0,,I. Zubac Free Throw 2 of 2 (2 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,Made,,,,,,,,2.0,,,,,
35,PT08M46.00S,2024-03-05T01:16:50.5Z,1,REGULAR,3pt,Jump Shot,[],203081,65.77283180026281,31.640625,1610612749,8,7,2024-03-05T01:18:21Z,350000,False,-92.0,269.0,1,right,D. Lillard 28' 3PT pullup (5 PTS),[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,28.44,Made,,,,,,,,5.0,,,,,
37,PT08M27.00S,2024-03-05T01:17:09.4Z,1,REGULAR,2pt,Jump Shot,[],201935,17.427726675427067,30.392156862745097,1610612746,8,7,2024-03-05T01:17:13Z,370000,False,98.0,111.0,1,left,MISS J. Harden 14' pullup Shot,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Mid-Range,8-16 Right,,,,,,14.83,Missed,,,,,,,,,,,,,
38,PT08M24.00S,2024-03-05T01:17:12.4Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612749,8,7,2024-03-05T01:17:13Z,380000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Right,,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,
39,PT08M15.00S,2024-03-05T01:17:21.4Z,1,REGULAR,3pt,Jump Shot,[],201572,68.54467805519053,75.49019607843137,1610612749,8,7,2024-03-05T01:17:27Z,390000,False,127.0,243.0,1,right,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,27.46,Missed,,,,,,,,,,,,,
40,PT08M12.00S,2024-03-05T01:17:24.0Z,1,REGULAR,rebound,offensive,[],201572,,,1610612749,8,7,2024-03-05T01:17:24Z,400000,False,,,0,,B. Lopez REBOUND (Off:1 Def:0),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,,,39.0,1.0,0.0,1.0,,,,,,,,,
41,PT08M10.00S,2024-03-05T01:17:26.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203109,94.56307490144546,2.696078431372549,1610612749,11,7,2024-03-05T01:17:32Z,410000,False,-237.0,-1.0,1,right,J. Crowder 3PT  (3 PTS) (M. Beasley 1 AST),"[203109, 1627736]",1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Left Corner 3,24+ Left,,,,,,23.65,Made,,,,,,,,3.0,M. Beasley,1627736.0,1.0,,
43,PT07M51.00S,2024-03-05T01:17:45.2Z,1,REGULAR,2pt,Jump Shot,[],202331,19.004599211563733,25.98039215686275,1610612746,11,9,2024-03-05T01:17:50Z,430000,False,120.0,126.0,1,left,P. George 17' step back Jump Shot (5 PTS) (K. Leonard 1 AST),"[202331, 202695]",1610612746.0,LAC,step back,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,,,,,17.41,Made,,,,,,,,5.0,K. Leonard,202695.0,1.0,,
45,PT07M33.00S,2024-03-05T01:18:03.6Z,1,REGULAR,turnover,bad pass,[],201976,,,1610612749,11,9,2024-03-05T01:18:10Z,450000,False,,,0,,P. Beverley bad pass TURNOVER (2 TO),"[201976, 202695]",1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,Leonard,202695.0,,,,,,
46,PT07M33.00S,2024-03-05T01:18:03.6Z,1,REGULAR,steal,,[],202695,,,1610612746,11,9,2024-03-05T01:19:05Z,460000,False,,,0,,K. Leonard STEAL (3 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
47,PT07M27.00S,2024-03-05T01:18:08.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629611,7.30946123521682,50.73529411764706,1610612746,11,11,2024-03-05T01:18:15Z,470000,False,-4.0,16.0,1,left,T. Mann running Layup (2 PTS) (K. Leonard 2 AST),"[1629611, 202695]",1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,1.66,Made,,,,,,,,2.0,K. Leonard,202695.0,2.0,,
49,PT07M12.00S,2024-03-05T01:18:29.3Z,1,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612749,11,11,2024-03-05T01:18:37Z,490000,False,,,0,,T. Mann shooting personal FOUL (1 PF) (Lillard 2 FT),"[1629611, 203081]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,Mid-Range,16-24 Center,200832.0,1.0,0.0,Lillard,203081.0,,,,,,,,,,,,,,,
51,PT07M12.00S,2024-03-05T01:19:00.1Z,1,REGULAR,freethrow,1 of 2,[],203081,,,1610612749,12,11,2024-03-05T01:19:00Z,510000,False,,,0,,D. Lillard Free Throw 1 of 2 (6 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,Made,,,,,,,,6.0,,,,,
52,PT07M12.00S,2024-03-05T01:19:15.4Z,1,REGULAR,freethrow,2 of 2,[],203081,,,1610612749,13,11,2024-03-05T01:19:15Z,520000,False,,,0,,D. Lillard Free Throw 2 of 2 (7 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,Made,,,,,,,,7.0,,,,,
53,PT06M59.00S,2024-03-05T01:19:38.7Z,1,REGULAR,foul,offensive,[],202331,,,1610612746,13,11,2024-03-05T01:22:49Z,530000,False,,,0,,P. George offensive FOUL (1 PF),"[202331, 201976]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,201638.0,1.0,0.0,Beverley,201976.0,,,,,,,,,,,,,,,
55,PT06M59.00S,2024-03-05T01:19:38.7Z,1,REGULAR,turnover,offensive foul,[],202331,,,1610612746,13,11,2024-03-05T01:22:49Z,550000,False,,,0,,P. George offensive foul TURNOVER (1 TO),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,200832.0,,,,,,,,,,,1.0,,,,,,,,
56,PT06M59.00S,2024-03-05T01:20:03.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,13,11,2024-03-05T01:20:03Z,560000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M34.00S,2024-03-05T01:23:07.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627736,78.9257555847569,29.65686274509804,1610612749,13,11,2024-03-05T01:23:11Z,570000,False,-102.0,146.0,1,right,MISS M. Beasley 17' pullup Shot,[1627736],1610612749.0,MIL,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Left Center,,,,,,17.76,Missed,,,,,,,,,,,,,
58,PT06M31.00S,2024-03-05T01:23:10.0Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,13,11,2024-03-05T01:23:11Z,580000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Left Center,,,,,,,,57.0,1.0,1.0,0.0,,,,,,,,,
59,PT06M23.00S,2024-03-05T01:23:17.8Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612746,13,11,2024-03-05T01:23:26Z,590000,False,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 201976]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,Beverley,201976.0,,,,,,
60,PT06M23.00S,2024-03-05T01:23:17.8Z,1,REGULAR,steal,,[],201976,,,1610612749,13,11,2024-03-05T01:23:20Z,600000,False,,,0,,P. Beverley STEAL (1 STL),[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
61,PT06M15.00S,2024-03-05T01:23:25.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201976,93.77463863337714,94.85294117647058,1610612749,13,11,2024-03-05T01:23:30Z,610000,False,224.0,6.0,1,right,MISS P. Beverley running 3PT,[201976],1610612749.0,MIL,running,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,,,,,,22.44,Missed,,,,,,,,,,,,,
62,PT06M12.00S,2024-03-05T01:23:28.4Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,13,11,2024-03-05T01:23:30Z,620000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,,
63,PT05M55.00S,2024-03-05T01:23:46.2Z,1,REGULAR,3pt,Jump Shot,[],202331,29.517082785808146,25.245098039215684,1610612746,13,14,2024-03-05T01:24:40Z,630000,False,124.0,225.0,1,left,P. George 25' 3PT pullup (8 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,25.68,Made,,,,,,,,8.0,,,,,
64,PT05M44.00S,2024-03-05T01:23:57.1Z,1,REGULAR,3pt,Jump Shot,[],203081,64.86530880420499,41.66666666666667,1610612749,16,14,2024-03-05T01:24:02Z,640000,False,-42.0,278.0,1,right,D. Lillard 28' 3PT pullup (10 PTS),[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,,,,,28.09,Made,,,,,,,,10.0,,,,,
65,PT05M25.00S,2024-03-05T01:24:15.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,17.0335085413929,37.00980392156863,1610612746,16,16,2024-03-05T01:24:20Z,650000,False,65.0,108.0,1,left,K. Leonard 12' driving floating Jump Shot (2 PTS),[202695],1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,12.57,Made,,,,,,,,2.0,,,,,
66,PT05M10.00S,2024-03-05T01:24:30.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,87.72996057818659,61.51960784313726,1610612749,16,16,2024-03-05T01:24:35Z,660000,False,58.0,63.0,1,right,MISS P. Beverley 8' driving floating Shot,[201976],1610612749.0,MIL,driving floating,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Right,,,,,,8.52,Missed,,,,,,,,,,,,,
67,PT05M08.00S,2024-03-05T01:24:32.2Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,16,16,2024-03-05T01:24:35Z,670000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,
68,PT04M51.00S,2024-03-05T01:24:49.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,11.645860709592641,55.14705882352941,1610612746,16,16,2024-03-05T01:24:54Z,680000,False,-26.0,57.0,1,left,MISS J. Harden 6' driving floating bank Shot,[201935],1610612746.0,LAC,driving floating bank,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.25,Missed,,,,,,,,,,,,,
69,PT04M48.00S,2024-03-05T01:24:52.6Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612749,16,16,2024-03-05T01:24:54Z,690000,False,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,68.0,2.0,2.0,0.0,,,,,,,,,
70,PT04M41.00S,2024-03-05T01:24:59.6Z,1,REGULAR,3pt,Jump Shot,[],203109,94.82588699080158,2.696078431372549,1610612749,16,16,2024-03-05T01:25:04Z,700000,False,-237.0,-4.0,1,right,MISS J. Crowder 3PT,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Left Corner 3,24+ Left,,,,,,23.65,Missed,,,,,,,,,,,,,
71,PT04M38.00S,2024-03-05T01:25:02.6Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,16,16,2024-03-05T01:25:04Z,710000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Left Corner 3,24+ Left,,,,,,,,70.0,2.0,2.0,0.0,,,,,,,,,
72,PT04M37.00S,2024-03-05T01:25:08.9Z,1,REGULAR,foul,personal,[],201976,,,1610612746,16,16,2024-03-05T01:25:15Z,720000,False,,,0,,P. Beverley personal FOUL (1 PF),"[201976, 202331]",1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Left Corner 3,24+ Left,201638.0,1.0,0.0,George,202331.0,,,,,,,,,,,,,,,
74,PT04M37.00S,2024-03-05T01:25:15.4Z,1,REGULAR,substitution,out,[],201976,,,1610612746,16,16,2024-03-05T01:25:45Z,740000,False,,,0,,SUB out: P. Beverley,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M37.00S,2024-03-05T01:25:15.4Z,1,REGULAR,substitution,out,[],203109,,,1610612746,16,16,2024-03-05T01:25:45Z,750000,False,,,0,,SUB out: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M37.00S,2024-03-05T01:25:15.4Z,1,REGULAR,substitution,out,[],1629611,,,1610612746,16,16,2024-03-05T01:25:45Z,760000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M37.00S,2024-03-05T01:25:15.4Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,16,16,2024-03-05T01:25:45Z,770000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M37.00S,2024-03-05T01:25:15.4Z,1,REGULAR,substitution,in,[],1626192,,,1610612746,16,16,2024-03-05T01:25:45Z,780000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M37.00S,2024-03-05T01:25:15.4Z,1,REGULAR,substitution,in,[],1626171,,,1610612746,16,16,2024-03-05T01:25:45Z,790000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M37.00S,2024-03-05T01:25:15.4Z,1,REGULAR,substitution,in,[],1628464,,,1610612746,16,16,2024-03-05T01:25:45Z,800000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M37.00S,2024-03-05T01:25:15.4Z,1,REGULAR,substitution,in,[],1626181,,,1610612746,16,16,2024-03-05T01:25:45Z,810000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M25.00S,2024-03-05T01:25:52.3Z,1,REGULAR,2pt,Jump Shot,[],1628464,5.206964520367937,74.50980392156863,1610612746,16,16,2024-03-05T01:25:59Z,820000,False,-123.0,-4.0,1,left,MISS D. Theis 12' Jump Shot,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Mid-Range,8-16 Left,,,,,,12.26,Missed,,,,,,,,,,,,,
83,PT04M22.00S,2024-03-05T01:25:55.3Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,16,16,2024-03-05T01:25:59Z,830000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,,
84,PT04M15.00S,2024-03-05T01:26:02.1Z,1,REGULAR,3pt,Jump Shot,[],203081,70.90998685939553,14.215686274509803,1610612749,19,16,2024-03-05T01:26:06Z,840000,False,-179.0,221.0,1,right,D. Lillard 28' 3PT step back (13 PTS),[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,28.43,Made,,,,,,,,13.0,,,,,
85,PT04M03.00S,2024-03-05T01:26:14.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202695,13.222733245729303,64.2156862745098,1610612746,19,18,2024-03-05T01:26:18Z,850000,False,-71.0,72.0,1,left,K. Leonard 10' turnaround Hook (4 PTS),[202695],1610612746.0,LAC,turnaround,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,10.1,Made,,,,,,,,4.0,,,,,
86,PT03M51.00S,2024-03-05T01:26:25.8Z,1,REGULAR,2pt,Jump Shot,[],1626171,84.05059132720105,75.24509803921569,1610612749,21,18,2024-03-05T01:26:29Z,860000,False,126.0,97.0,1,right,B. Portis 15' pullup Jump Shot (2 PTS) (D. Lillard 1 AST),"[1626171, 203081]",1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,,,,,,15.94,Made,,,,,,,,2.0,D. Lillard,203081.0,1.0,,
