actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
84,PT03M52.00S,2024-03-15T00:25:01.2Z,1,REGULAR,steal,,[],1626171,,,1610612749,17,19,2024-03-15T00:25:04Z,840000,False,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
85,PT03M47.00S,2024-03-15T00:25:05.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626192,6.389618922470433,49.50980392156863,1610612749,19,19,2024-03-15T00:25:12Z,850000,False,2.0,8.0,1,left,P. Connaughton running Layup (2 PTS) (B. Portis 1 AST),"[1626192, 1626171]",1610612749.0,MIL,running,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,0.8,Made,2.0,,,,B. Portis,1626171.0,1.0,,,,,,,,,,,
87,PT03M31.00S,2024-03-15T00:25:21.9Z,1,REGULAR,3pt,Jump Shot,[],202699,66.17936925098554,39.950980392156865,1610612755,19,19,2024-03-15T00:27:01Z,870000,False,-50.0,265.0,1,right,MISS T. Harris 27' pullup 3PT,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,27.01,Missed,,,,,,,,,,,,,,,,,,
88,PT03M28.00S,2024-03-15T00:25:24.9Z,1,REGULAR,rebound,defensive,[],1631260,,,1610612749,19,19,2024-03-15T00:25:26Z,880000,False,,,0,,A. Green REBOUND (Off:0 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,87.0,1.0,1.0,0.0,,
89,PT03M20.00S,2024-03-15T00:25:32.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201572,7.703679369250986,53.431372549019606,1610612749,21,19,2024-03-15T00:25:37Z,890000,False,-17.0,20.0,1,left,B. Lopez cutting finger roll Layup (8 PTS) (D. Lillard 2 AST),"[201572, 203081]",1610612749.0,MIL,cutting finger roll,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,2.63,Made,8.0,,,,D. Lillard,203081.0,2.0,,,,,,,,,,,
91,PT03M13.00S,2024-03-15T00:26:00.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,21,19,2024-03-15T00:26:00Z,910000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M13.00S,2024-03-15T00:27:35.3Z,1,REGULAR,substitution,out,[],200768,,,1610612755,21,19,2024-03-15T00:28:24Z,920000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M13.00S,2024-03-15T00:27:35.3Z,1,REGULAR,substitution,in,[],1627741,,,1610612755,21,19,2024-03-15T00:28:24Z,930000,False,,,0,,SUB in: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT02M58.00S,2024-03-15T00:28:54.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,82.21090670170827,40.68627450980392,1610612755,21,19,2024-03-15T00:29:00Z,940000,False,-47.0,115.0,1,right,MISS T. Harris 12' Jump Shot,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,12.38,Missed,,,,,,,,,,,,,,,,,,
95,PT02M56.00S,2024-03-15T00:28:56.5Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,21,19,2024-03-15T00:29:00Z,950000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,94.0,1.0,1.0,0.0,,
96,PT02M53.00S,2024-03-15T00:29:03.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,5.995400788436268,43.13725490196079,1610612749,23,19,2024-03-15T00:29:07Z,960000,False,34.0,4.0,1,left,D. Lillard driving floating bank Jump Shot (8 PTS),[203081],1610612749.0,MIL,driving floating bank,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,3.45,Made,8.0,,,,,,,,,,,,,,,,,
97,PT02M53.00S,2024-03-15T00:29:06.8Z,1,REGULAR,foul,personal,['1freethrow'],1627741,,,1610612749,23,19,2024-03-15T00:29:17Z,970000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Lillard 1 FT),"[1627741, 203081]",1610612755.0,PHI,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,,2002.0,1.0,0.0,Lillard,203081.0,,,,,,
99,PT02M53.00S,2024-03-15T00:29:30.3Z,1,REGULAR,freethrow,1 of 1,[],203081,,,1610612749,24,19,2024-03-15T00:29:30Z,990000,False,,,0,,D. Lillard Free Throw 1 of 1 (9 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
100,PT02M37.00S,2024-03-15T00:29:43.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,92.46057818659659,52.20588235294118,1610612755,24,19,2024-03-15T00:29:49Z,1000000,False,11.0,18.0,1,right,MISS P. Reed cutting Layup,[1630194],1610612755.0,PHI,cutting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,,
101,PT02M34.00S,2024-03-15T00:29:46.9Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,24,19,2024-03-15T00:29:49Z,1010000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,100.0,1.0,1.0,0.0,,
102,PT02M13.00S,2024-03-15T00:30:08.0Z,1,REGULAR,3pt,Jump Shot,[],201572,32.43676084099869,66.93474264705883,1610612749,24,19,2024-03-15T00:30:13Z,1020000,False,-85.0,252.0,1,left,MISS B. Lopez 26' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,26.62,Missed,,,,,,,,,,,,,,,,,,
103,PT02M10.00S,2024-03-15T00:30:11.0Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612755,24,19,2024-03-15T00:30:13Z,1030000,False,,,0,,P. Reed REBOUND (Off:0 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,102.0,2.0,2.0,0.0,,
104,PT01M56.00S,2024-03-15T00:30:25.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,84.70762155059133,46.07843137254902,1610612755,24,21,2024-03-15T00:30:30Z,1040000,False,-20.0,91.0,1,right,T. Maxey 9' pullup Jump Shot (8 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,9.33,Made,8.0,,,,,,,,,,,,,,,,,
105,PT01M46.00S,2024-03-15T00:30:35.7Z,1,REGULAR,2pt,Jump Shot,[],203081,13.61695137976347,22.54901960784314,1610612749,24,21,2024-03-15T00:30:40Z,1050000,False,137.0,75.0,1,left,MISS D. Lillard 15' pullup Shot,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Right,15.67,Missed,,,,,,,,,,,,,,,,,,
106,PT01M43.00S,2024-03-15T00:30:38.7Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612755,24,21,2024-03-15T00:30:40Z,1060000,False,,,0,,P. Reed REBOUND (Off:0 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,105.0,3.0,3.0,0.0,,
107,PT01M35.00S,2024-03-15T00:30:46.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,85.67674113009198,49.67447916666667,1610612755,24,21,2024-03-15T00:31:01Z,1070000,False,-2.0,82.0,1,right,MISS T. Maxey 8' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,8.21,Missed,,,,,,,,,,,,,,,,,,
108,PT01M32.00S,2024-03-15T00:30:49.5Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612755,24,21,2024-03-15T00:31:01Z,1080000,False,,,0,,P. Reed REBOUND (Off:1 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,107.0,4.0,3.0,1.0,,
109,PT01M31.00S,2024-03-15T00:30:49.9Z,1,REGULAR,turnover,lost ball,[],1630194,,,1610612755,24,21,2024-03-15T00:31:14Z,1090000,False,,,0,,P. Reed lost ball TURNOVER (1 TO),"[1630194, 1631260]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,Green,1631260.0,,,,,,,,,,,,,,
110,PT01M31.00S,2024-03-15T00:30:49.9Z,1,REGULAR,steal,,[],1631260,,,1610612749,24,21,2024-03-15T00:30:52Z,1100000,False,,,0,,A. Green STEAL (1 STL),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
111,PT01M22.00S,2024-03-15T00:31:04.1Z,1,REGULAR,foul,offensive,[],201572,,,1610612749,24,21,2024-03-15T00:31:11Z,1110000,False,,,0,,B. Lopez offensive FOUL (2 PF),"[201572, 202699]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202058.0,2.0,0.0,Harris,202699.0,,,,,,
113,PT01M22.00S,2024-03-15T00:31:04.1Z,1,REGULAR,turnover,offensive foul,[],201572,,,1610612749,24,21,2024-03-15T00:31:04Z,1130000,False,,,0,,B. Lopez offensive foul TURNOVER (2 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,2.0,,,,,,202058.0,,,,,,,,,,
114,PT01M22.00S,2024-03-15T00:31:13.3Z,1,REGULAR,substitution,out,[],203081,,,1610612755,24,21,2024-03-15T00:31:33Z,1140000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT01M22.00S,2024-03-15T00:31:13.3Z,1,REGULAR,substitution,out,[],201572,,,1610612755,24,21,2024-03-15T00:31:33Z,1150000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M22.00S,2024-03-15T00:31:13.3Z,1,REGULAR,substitution,out,[],202699,,,1610612755,24,21,2024-03-15T00:31:33Z,1160000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M22.00S,2024-03-15T00:31:13.3Z,1,REGULAR,substitution,out,[],201587,,,1610612755,24,21,2024-03-15T00:31:33Z,1170000,False,,,0,,SUB out: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M22.00S,2024-03-15T00:31:13.3Z,1,REGULAR,substitution,in,[],201976,,,1610612755,24,21,2024-03-15T00:31:33Z,1180000,False,,,0,,SUB in: P. Beverley,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M22.00S,2024-03-15T00:31:13.3Z,1,REGULAR,substitution,in,[],203507,,,1610612755,24,21,2024-03-15T00:31:33Z,1190000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M22.00S,2024-03-15T00:31:13.3Z,1,REGULAR,substitution,in,[],1626162,,,1610612755,24,21,2024-03-15T00:31:33Z,1200000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M22.00S,2024-03-15T00:31:13.3Z,1,REGULAR,substitution,in,[],1630231,,,1610612755,24,21,2024-03-15T00:31:33Z,1210000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M03.00S,2024-03-15T00:31:49.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,67.72133705650461,47.39966299019608,1610612755,24,24,2024-03-15T00:31:57Z,1220000,False,-13.0,251.0,1,right,B. Hield 25' 3PT  (3 PTS) (P. Reed 1 AST),"[1627741, 1630194]",1610612755.0,PHI,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,25.12,Made,3.0,,,,P. Reed,1630194.0,1.0,,,,,,,,,,,
124,PT00M43.80S,2024-03-15T00:32:09.8Z,1,REGULAR,turnover,lost ball,[],1626171,,,1610612749,24,24,2024-03-15T00:32:18Z,1240000,False,,,0,,B. Portis lost ball TURNOVER (1 TO),"[1626171, 1630231]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,1.0,Martin,1630231.0,,,,,,,,,,,,,,
125,PT00M43.80S,2024-03-15T00:32:09.8Z,1,REGULAR,steal,,[],1630231,,,1610612755,24,24,2024-03-15T00:33:09Z,1250000,False,,,0,,K. Martin STEAL (1 STL),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
126,PT00M41.40S,2024-03-15T00:32:24.2Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627741,71.17279894875165,75.49019607843137,1610612755,24,27,2024-03-15T02:28:50Z,1260000,False,127.0,218.0,1,right,B. Hield 25' 3PT running pullup (6 PTS) (K. Martin 1 AST),"[1627741, 1630231]",1610612755.0,PHI,running pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,25.3,Made,6.0,,,,K. Martin,1630231.0,1.0,,,,,,,,,,,
128,PT00M24.10S,2024-03-15T00:32:32.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201976,8.886333771353483,48.77450980392157,1610612749,24,27,2024-03-15T00:36:08Z,1280000,False,6.0,31.0,1,left,MISS P. Beverley cutting Layup - blocked,"[201976, 1630194]",1610612749.0,MIL,cutting,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,3.16,Missed,,,,,,,,,,,,,,,,,Reed,1630194.0
129,PT00M24.10S,2024-03-15T00:32:32.3Z,1,REGULAR,block,,[],1630194,,,1610612749,24,27,2024-03-15T00:32:35Z,1290000,False,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
130,PT00M24.10S,2024-03-15T00:32:32.3Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,24,27,2024-03-15T00:32:40Z,1300000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,128.0,1.0,1.0,0.0,,
131,PT00M04.00S,2024-03-15T00:32:56.3Z,1,REGULAR,foul,personal,[],201976,,,1610612755,24,27,2024-03-15T00:33:00Z,1310000,False,,,0,,P. Beverley personal FOUL (2 PF),"[201976, 1626162]",1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Center,,,,,,,,,,1627962.0,2.0,0.0,Oubre Jr.,1626162.0,,,,,,
133,PT00M04.00S,2024-03-15T00:33:10.3Z,1,REGULAR,substitution,out,[],1630231,,,1610612755,24,27,2024-03-15T00:33:20Z,1330000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M04.00S,2024-03-15T00:33:10.3Z,1,REGULAR,substitution,in,[],201587,,,1610612755,24,27,2024-03-15T00:33:20Z,1340000,False,,,0,,SUB in: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M01.30S,2024-03-15T00:33:31.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.06636005256242,53.18627450980392,1610612755,24,29,2024-03-15T00:33:47Z,1350000,False,16.0,22.0,1,right,T. Maxey driving Layup (10 PTS) (N. Batum 1 AST),"[1630178, 201587]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.72,Made,10.0,,,,N. Batum,201587.0,1.0,,,,,,,,,,,
137,PT00M00.00S,2024-03-15T00:33:43.0Z,1,REGULAR,3pt,Jump Shot,[],1631260,4.5499342969776615,2.941176470588235,1610612749,24,29,2024-03-15T00:34:13Z,1370000,False,235.0,-10.0,1,left,MISS A. Green turnaround 3PT - blocked,"[1631260, 1627741]",1610612749.0,MIL,turnaround,,,Green,A. Green,,,,,Right Corner 3,24+ Right,23.55,Missed,,,,,,,,,,,,,,,,,Hield,1627741.0
138,PT00M00.00S,2024-03-15T00:33:43.0Z,1,REGULAR,block,,[],1627741,,,1610612749,24,29,2024-03-15T00:33:48Z,1380000,False,,,0,,B. Hield BLOCK (1 BLK),[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
139,PT00M00.00S,2024-03-15T00:33:43.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,24,29,2024-03-15T00:33:53Z,1390000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,137.0,,,,,
140,PT00M00.00S,2024-03-15T00:34:12.0Z,1,REGULAR,period,end,[],0,,,1610612749,24,29,2024-03-15T00:34:12Z,1400000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2024-03-15T00:35:48.6Z,2,REGULAR,substitution,out,['startperiod'],201976,,,1610612749,24,29,2024-03-15T00:36:29Z,1410000,False,,,0,,SUB out: P. Beverley,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2024-03-15T00:35:48.6Z,2,REGULAR,substitution,out,['startperiod'],1630178,,,1610612749,24,29,2024-03-15T00:36:29Z,1420000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2024-03-15T00:35:48.6Z,2,REGULAR,substitution,out,['startperiod'],201587,,,1610612749,24,29,2024-03-15T00:36:29Z,1430000,False,,,0,,SUB out: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2024-03-15T00:35:48.6Z,2,REGULAR,substitution,in,['startperiod'],201568,,,1610612749,24,29,2024-03-15T00:36:29Z,1440000,False,,,0,,SUB in: D. Gallinari,[201568],1610612749.0,MIL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2024-03-15T00:35:48.6Z,2,REGULAR,substitution,in,['startperiod'],1630231,,,1610612749,24,29,2024-03-15T00:36:29Z,1450000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-03-15T00:35:48.6Z,2,REGULAR,substitution,in,['startperiod'],1626166,,,1610612749,24,29,2024-03-15T00:36:29Z,1460000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-03-15T00:36:27.0Z,2,REGULAR,period,start,[],0,,,1610612749,24,29,2024-03-15T00:36:30Z,1470000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT11M36.00S,2024-03-15T00:37:14.0Z,2,REGULAR,2pt,Jump Shot,[],203507,23.47240473061761,70.58823529411765,1610612749,24,29,2024-03-15T00:37:34Z,1490000,False,-103.0,168.0,1,left,MISS G. Antetokounmpo 19' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,19.71,Missed,,,,,,,,,,,,,,,,,,
150,PT11M33.00S,2024-03-15T00:37:17.0Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,24,29,2024-03-15T00:37:19Z,1500000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,149.0,1.0,1.0,0.0,,
151,PT11M27.00S,2024-03-15T00:37:22.6Z,2,REGULAR,2pt,Jump Shot,[],1627741,81.42247043363994,24.264705882352942,1610612755,24,29,2024-03-15T00:37:27Z,1510000,False,-129.0,122.0,1,right,MISS B. Hield 17' pullup Shot,[1627741],1610612755.0,PHI,pullup,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,17.74,Missed,,,,,,,,,,,,,,,,,,
152,PT11M23.00S,2024-03-15T00:37:26.6Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,24,29,2024-03-15T00:37:27Z,1520000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,151.0,1.0,1.0,0.0,,
153,PT11M20.00S,2024-03-15T00:37:32.5Z,2,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,24,29,2024-03-15T00:37:45Z,1530000,False,,,0,,G. Antetokounmpo lost ball out-of-bounds TURNOVER (2 TO),[203507],1610612749.0,MIL,lost ball,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,2.0,,,,,,2002.0,,,,,,,,,,
154,PT11M05.00S,2024-03-15T00:37:51.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630194,73.01248357424441,40.68627450980392,1610612755,24,29,2024-03-15T00:38:55Z,1540000,False,-47.0,201.0,1,right,MISS P. Reed 20' Jump Shot,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Center,20.65,Missed,,,,,,,,,,,,,,,,,,
155,PT11M01.00S,2024-03-15T00:37:55.7Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,24,29,2024-03-15T00:37:59Z,1550000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,154.0,2.0,2.0,0.0,,
156,PT10M53.00S,2024-03-15T00:38:03.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,9.149145860709593,45.09803921568628,1610612749,24,29,2024-03-15T00:38:11Z,1560000,False,25.0,34.0,1,left,MISS G. Antetokounmpo driving Layup - blocked,"[203507, 1630194]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,4.15,Missed,,,,,,,,,,,,,,,,,Reed,1630194.0
157,PT10M53.00S,2024-03-15T00:38:03.7Z,2,REGULAR,block,,[],1630194,,,1610612749,24,29,2024-03-15T00:38:06Z,1570000,False,,,0,,P. Reed BLOCK (2 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
158,PT10M49.00S,2024-03-15T00:38:07.7Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,24,29,2024-03-15T00:38:11Z,1580000,False,,,0,,P. Reed REBOUND (Off:1 Def:4),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,156.0,5.0,4.0,1.0,,
159,PT10M44.00S,2024-03-15T00:38:12.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1626162,85.89027595269383,63.970588235294116,1610612755,24,31,2024-03-15T00:38:19Z,1590000,False,70.0,80.0,1,right,K. Oubre Jr. 10' running Jump Shot (4 PTS) (C. Payne 1 AST),"[1626162, 1626166]",1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Right,10.63,Made,4.0,,,,C. Payne,1626166.0,1.0,,,,,,,,,,,
161,PT10M25.00S,2024-03-15T00:38:35.0Z,2,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612749,24,31,2024-03-15T00:38:51Z,1610000,False,,,0,,P. Reed shooting personal FOUL (1 PF) (Connaughton 2 FT),"[1630194, 1626192]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,202058.0,1.0,0.0,Connaughton,1626192.0,,,,,,
163,PT10M25.00S,2024-03-15T00:39:01.4Z,2,REGULAR,freethrow,1 of 2,[],1626192,,,1610612749,25,31,2024-03-15T00:39:01Z,1630000,False,,,0,,P. Connaughton Free Throw 1 of 2 (3 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
164,PT10M25.00S,2024-03-15T00:39:18.4Z,2,REGULAR,freethrow,2 of 2,[],1626192,,,1610612749,26,31,2024-03-15T00:39:18Z,1640000,False,,,0,,P. Connaughton Free Throw 2 of 2 (4 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
165,PT10M14.00S,2024-03-15T00:39:32.0Z,2,REGULAR,foul,personal,['2freethrow'],201568,,,1610612755,26,31,2024-03-15T00:39:41Z,1650000,False,,,0,,D. Gallinari shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[201568, 1626162]",1610612749.0,MIL,shooting,,,Gallinari,D. Gallinari,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202058.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,
