actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-14T01:10:14.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-14T01:10:14Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2023-12-14T01:10:20.0Z,1,REGULAR,jumpball,recovered,[],1627741,,,1610612754,0,0,2023-12-14T01:10:20Z,40000,False,,,0,,Jump Ball M. Turner vs. B. Lopez: Tip to B. Hield,"[1627741, 1626167, 201572]",1610612754.0,IND,startperiod,B. Hield,1627741.0,Hield,B. Hield,Turner,1626167.0,Lopez,201572.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2023-12-14T01:10:27.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628971,11.908672798948752,43.872549019607845,1610612754,0,0,2023-12-14T01:10:37Z,70000,False,31.0,59.0,1,left,MISS B. Brown 6' driving Hook,[1628971],1610612754.0,IND,driving,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,6.68,Missed,,,,,,,,,,,,,,,,,,
8,PT11M44.00S,2023-12-14T01:10:30.5Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612754,0,0,2023-12-14T01:10:30Z,80000,False,,,0,,M. Turner REBOUND (Off:1 Def:0),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M41.00S,2023-12-14T01:10:32.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628971,6.044678055190539,3.699448529411765,1610612754,0,0,2023-12-14T01:10:44Z,90000,False,232.0,4.0,1,left,MISS B. Brown 3PT,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,23.15,Missed,,,,,,,,,,,,,,,,,,
10,PT11M37.00S,2023-12-14T01:10:36.7Z,1,REGULAR,rebound,defensive,[],203081,,,1610612749,0,0,2023-12-14T01:10:44Z,100000,False,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Right Corner 3,24+ Right,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M24.00S,2023-12-14T01:10:49.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,84.1819973718791,46.32352941176471,1610612749,0,0,2023-12-14T01:11:50Z,110000,False,-18.0,96.0,1,right,MISS M. Beasley 9' driving floating Shot,[1627736],1610612749.0,MIL,driving floating,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,9.79,Missed,,,,,,,,,,,,,,,,,,
12,PT11M21.00S,2023-12-14T01:10:52.3Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,0,0,2023-12-14T01:10:54Z,120000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M02.00S,2023-12-14T01:11:11.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626167,9.280551905387648,39.46078431372549,1610612754,0,2,2023-12-14T01:11:15Z,130000,False,53.0,35.0,1,left,M. Turner 6' driving bank Hook (2 PTS),[1626167],1610612754.0,IND,driving bank,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,6.31,Made,,,,,2.0,,,,,,,,,,,,,
14,PT10M40.00S,2023-12-14T01:11:33.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.77463863337714,49.50980392156863,1610612749,2,2,2023-12-14T01:11:37Z,140000,False,-2.0,6.0,1,right,G. Antetokounmpo driving Layup (2 PTS) (D. Lillard 1 AST),"[203507, 203081]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,2.0,D. Lillard,203081.0,1.0,,,,,,,,,,
