actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-11-03T23:43:44.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-03T23:43:44Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-11-03T23:43:48.6Z,1,REGULAR,jumpball,recovered,[],1628973,,,1610612752,0,0,2023-11-03T23:43:48Z,40000,False,,,0,,Jump Ball M. Robinson vs. B. Lopez: Tip to J. Brunson,"[1628973, 1629011, 201572]",1610612752.0,NYK,startperiod,J. Brunson,1628973.0,Brunson,J. Brunson,Robinson,1629011.0,Lopez,201572.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2023-11-03T23:44:03.4Z,1,REGULAR,2pt,Jump Shot,[],1628973,77.21747700394218,68.38235294117648,1610612752,0,2,2023-11-03T23:44:08Z,70000,False,92.0,162.0,1,right,J. Brunson 18' step back Jump Shot (2 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,18.6,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M26.00S,2023-11-03T23:44:17.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.732588699080158,53.431372549019606,1610612749,2,2,2023-11-03T23:44:22Z,80000,False,-17.0,1.0,1,left,G. Antetokounmpo driving reverse Layup (2 PTS) (D. Lillard 1 AST),"[203507, 203081]",1610612749.0,MIL,driving reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.73,Made,2.0,D. Lillard,203081.0,1.0,,,,,,,,,,,,,,
10,PT11M10.00S,2023-11-03T23:44:33.8Z,1,REGULAR,3pt,Jump Shot,[],203944,65.91655716162943,32.35294117647059,1610612752,2,2,2023-11-03T23:44:38Z,100000,False,-88.0,268.0,1,right,MISS J. Randle 28' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,28.2,Missed,,,,,,,,,,,,,,,,,,
11,PT11M06.00S,2023-11-03T23:44:37.8Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,2,2,2023-11-03T23:44:38Z,110000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT10M58.00S,2023-11-03T23:44:48.1Z,1,REGULAR,foul,personal,[],203944,,,1610612749,2,2,2023-11-03T23:44:57Z,120000,False,,,0,,J. Randle personal FOUL (1 PF),"[203944, 203507]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204059.0,1.0,0.0,Antetokounmpo,203507.0,,,,,
14,PT10M50.00S,2023-11-03T23:45:14.4Z,1,REGULAR,2pt,Jump Shot,[],203081,19.92444152431012,74.26470588235294,1610612749,2,2,2023-11-03T23:45:37Z,140000,False,-121.0,135.0,1,left,MISS D. Lillard 18' pullup Shot,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,18.13,Missed,,,,,,,,,,,,,,,,,,
15,PT10M46.00S,2023-11-03T23:45:18.4Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,2,2,2023-11-03T23:45:19Z,150000,False,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Left Center,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M39.00S,2023-11-03T23:45:25.9Z,1,REGULAR,2pt,Jump Shot,[],1628973,91.01511169513797,78.67647058823529,1610612752,2,2,2023-11-03T23:45:36Z,160000,False,143.0,32.0,1,right,MISS J. Brunson 14' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,14.69,Missed,,,,,,,,,,,,,,,,,,
17,PT10M35.00S,2023-11-03T23:45:29.9Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612749,2,2,2023-11-03T23:45:36Z,170000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Right,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M28.00S,2023-11-03T23:45:35.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.389618922470433,52.450980392156865,1610612749,4,2,2023-11-03T23:45:40Z,180000,False,-12.0,8.0,1,left,G. Antetokounmpo driving finger roll Layup (4 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.45,Made,4.0,,,,,,,,,,,,,,,,,
19,PT10M09.00S,2023-11-03T23:45:55.3Z,1,REGULAR,3pt,Jump Shot,[],203944,66.96780551905388,77.69607843137256,1610612752,4,2,2023-11-03T23:45:59Z,190000,False,138.0,258.0,1,right,MISS J. Randle 29' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,29.28,Missed,,,,,,,,,,,,,,,,,,
20,PT10M09.00S,2023-11-03T23:45:55.3Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,4,2,2023-11-03T23:52:23Z,200000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,19.0,2.0,2.0,0.0,,,,,,,,,,
21,PT09M58.00S,2023-11-03T23:46:06.1Z,1,REGULAR,3pt,Jump Shot,[],203114,26.49474375821288,80.63725490196079,1610612749,7,2,2023-11-03T23:46:11Z,210000,False,-153.0,197.0,1,left,K. Middleton 24' 3PT step back (3 PTS),[203114],1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,24.92,Made,3.0,,,,,,,,,,,,,,,,,
22,PT09M50.00S,2023-11-03T23:46:18.3Z,1,REGULAR,2pt,Jump Shot,[],1628973,82.47371879106439,30.88235294117647,1610612752,7,2,2023-11-03T23:54:02Z,220000,False,-96.0,112.0,1,right,MISS J. Brunson 14' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,14.74,Missed,,,,,,,,,,,,,,,,,,
23,PT09M48.00S,2023-11-03T23:46:20.3Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,7,2,2023-11-03T23:54:02Z,230000,False,,,0,,M. Robinson REBOUND (Off:1 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,,,,,,,22.0,2.0,1.0,1.0,,,,,,,,,,
