actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-11-26T20:40:47.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-26T20:40:47Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-11-26T20:40:50.7Z,1,REGULAR,jumpball,recovered,[],1627736,,,1610612749,0,0,2023-11-26T20:40:50Z,40000,False,,,0,,Jump Ball B. Lopez vs. D. Ayton: Tip to M. Beasley,"[1627736, 201572, 1629028]",1610612749.0,MIL,startperiod,M. Beasley,1627736.0,Beasley,M. Beasley,Lopez,201572.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2023-11-26T20:41:06.9Z,1,REGULAR,3pt,Jump Shot,[],201572,27.677398160315374,82.35294117647058,1610612749,0,0,2023-11-26T20:41:11Z,70000,False,-162.0,208.0,1,left,MISS B. Lopez 26' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,26.33,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2023-11-26T20:41:09.9Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,0,0,2023-11-26T20:41:11Z,80000,False,,,0,,T. Camara REBOUND (Off:0 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M32.00S,2023-11-26T20:41:14.5Z,1,REGULAR,turnover,bad pass,[],203924,,,1610612757,0,0,2023-11-26T20:41:22Z,90000,False,,,0,,J. Grant bad pass TURNOVER (1 TO),"[203924, 201572]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Lopez,201572.0,,,,,,,,,,,
10,PT11M32.00S,2023-11-26T20:41:14.5Z,1,REGULAR,steal,,[],201572,,,1610612749,0,0,2023-11-26T20:41:45Z,100000,False,,,0,,B. Lopez STEAL (1 STL),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M26.00S,2023-11-26T20:41:20.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203081,11.908672798948752,98.2843137254902,1610612749,0,0,2023-11-26T20:41:28Z,110000,False,-241.0,59.0,1,left,MISS D. Lillard 24' running 3PT,[203081],1610612749.0,MIL,running,,,Lillard,D. Lillard,,,,,Left Corner 3,24+ Left,24.86,Missed,,,,,,,,,,,,,,,,,,
12,PT11M22.00S,2023-11-26T20:41:25.1Z,1,REGULAR,rebound,offensive,[],203081,,,1610612749,0,0,2023-11-26T20:41:25Z,120000,False,,,0,,D. Lillard REBOUND (Off:1 Def:0),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Left Corner 3,24+ Left,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
13,PT11M15.00S,2023-11-26T20:41:31.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",201572,5.995400788436268,53.431372549019606,1610612749,2,0,2023-11-26T20:41:38Z,130000,False,-17.0,4.0,1,left,B. Lopez cutting DUNK (2 PTS) (D. Lillard 1 AST),"[201572, 203081]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,,,,2.0,D. Lillard,203081.0,1.0,,,,,,,
15,PT11M00.00S,2023-11-26T20:41:47.2Z,1,REGULAR,2pt,Jump Shot,[],1627763,78.40013140604468,55.14705882352941,1610612757,2,0,2023-11-26T20:41:53Z,150000,False,26.0,151.0,1,right,MISS M. Brogdon 15' driving floating Shot,[1627763],1610612757.0,POR,driving floating,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Center,15.27,Missed,,,,,,,,,,,,,,,,,,
16,PT10M56.00S,2023-11-26T20:41:51.2Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,2,0,2023-11-26T20:41:53Z,160000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
