actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-03-17T17:10:27.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-17T17:10:27Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2024-03-17T17:10:32.6Z,1,REGULAR,jumpball,recovered,[],203078,,,1610612756,0,0,2024-03-17T17:10:32Z,40000,False,,,0,,Jump Ball J. Nurkic vs. B. Lopez: Tip to B. Beal,"[203078, 203994, 201572]",1610612756.0,PHX,startperiod,B. Beal,203078.0,Beal,B. Beal,Nurkic,203994.0,Lopez,201572.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2024-03-17T17:10:40.9Z,1,REGULAR,2pt,Jump Shot,[],201142,78.40013140604468,53.92156862745098,1610612756,0,2,2024-03-17T17:11:31Z,70000,False,20.0,151.0,1,right,K. Durant 15' Jump Shot (2 PTS) (B. Beal 1 AST),"[201142, 203078]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Center,15.18,Made,2.0,B. Beal,203078.0,1.0,,,,,,,,,,,,,,
9,PT11M31.00S,2024-03-17T17:10:55.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,9.017739816031538,50.98039215686274,1610612749,0,2,2024-03-17T17:11:01Z,90000,False,-5.0,32.0,1,left,MISS D. Lillard driving reverse Layup,[203081],1610612749.0,MIL,driving reverse,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,3.27,Missed,,,,,,,,,,,,,,,,,,
10,PT11M28.00S,2024-03-17T17:10:58.3Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612756,0,2,2024-03-17T17:11:01Z,100000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M24.00S,2024-03-17T17:11:01.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203078,92.85479632063075,52.94117647058824,1610612756,0,4,2024-03-17T17:11:08Z,110000,False,15.0,15.0,1,right,B. Beal running DUNK (2 PTS) (G. Allen 1 AST),"[203078, 1628960]",1610612756.0,PHX,running,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,2.08,Made,2.0,G. Allen,1628960.0,1.0,,,,,,,,,,,,,,
13,PT11M10.00S,2024-03-17T17:11:16.3Z,1,REGULAR,3pt,Jump Shot,[],203114,30.17411300919842,70.34313725490196,1610612749,3,4,2024-03-17T17:11:46Z,130000,False,-102.0,231.0,1,left,K. Middleton 25' 3PT pullup (3 PTS) (B. Lopez 1 AST),"[203114, 201572]",1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,25.25,Made,3.0,B. Lopez,201572.0,1.0,,,,,,,,,,,,,,
15,PT10M53.00S,2024-03-17T17:11:32.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,84.83902759526939,48.77450980392157,1610612756,3,6,2024-03-17T17:11:39Z,150000,False,-6.0,90.0,1,right,J. Nurkic 9' floating Jump Shot (2 PTS) (D. Booker 1 AST),"[203994, 1626164]",1610612756.0,PHX,floating,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,9.02,Made,2.0,D. Booker,1626164.0,1.0,,,,,,,,,,,,,,
18,PT10M36.00S,2024-03-17T17:12:03.0Z,1,REGULAR,3pt,Jump Shot,[],201572,31.61957950065703,69.6078431372549,1610612749,3,6,2024-03-17T17:12:09Z,180000,False,-98.0,245.0,1,left,MISS B. Lopez 26' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,,
19,PT10M34.00S,2024-03-17T17:12:05.0Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,3,6,2024-03-17T17:12:09Z,190000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
20,PT10M16.00S,2024-03-17T17:12:23.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,90.22667542706965,57.107843137254896,1610612756,3,6,2024-03-17T17:12:30Z,200000,False,36.0,39.0,1,right,MISS B. Beal driving floating Shot - blocked,"[203078, 201572]",1610612756.0,PHX,driving floating,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,5.3,Missed,,,,,,,,,Lopez,201572.0,,,,,,,,
21,PT10M16.00S,2024-03-17T17:12:23.6Z,1,REGULAR,block,,[],201572,,,1610612756,3,6,2024-03-17T17:12:27Z,210000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
22,PT10M16.00S,2024-03-17T17:12:23.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,3,6,2024-03-17T17:12:30Z,220000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,20.0,,,,,,,,,,,,,
24,PT10M12.00S,2024-03-17T17:12:51.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612756,3,6,2024-03-17T17:12:59Z,240000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1148.0,,,,,,,
25,PT10M07.00S,2024-03-17T17:13:06.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,19.92444152431012,3.1862745098039214,1610612749,3,6,2024-03-17T17:46:58Z,250000,False,234.0,135.0,1,left,MISS M. Beasley 27' 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,27.01,Missed,,,,,,,,,,,,,,,,,,
26,PT10M03.00S,2024-03-17T17:13:10.9Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,3,6,2024-03-17T17:46:58Z,260000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,
27,PT09M53.00S,2024-03-17T17:13:17.3Z,1,REGULAR,3pt,Jump Shot,[],203078,70.64717477003943,75.49019607843137,1610612756,3,6,2024-03-17T17:13:28Z,270000,False,127.0,223.0,1,right,MISS B. Beal 25' 3PT,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
28,PT09M50.00S,2024-03-17T17:13:20.6Z,1,REGULAR,rebound,offensive,[],203994,,,1610612756,3,6,2024-03-17T17:13:20Z,280000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,,,27.0,2.0,1.0,1.0,,,,,,,,,,
29,PT09M48.00S,2024-03-17T17:13:23.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628960,90.62089356110381,49.754901960784316,1610612756,3,6,2024-03-17T17:13:31Z,290000,False,-1.0,36.0,1,right,MISS G. Allen floating Shot,[1628960],1610612756.0,PHX,floating,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,3.57,Missed,,,,,,,,,,,,,,,,,,
30,PT09M45.00S,2024-03-17T17:13:26.4Z,1,REGULAR,rebound,offensive,[],203994,,,1610612756,3,6,2024-03-17T17:13:26Z,300000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,29.0,3.0,1.0,2.0,,,,,,,,,,
31,PT09M38.00S,2024-03-17T17:13:35.6Z,1,REGULAR,foul,personal,['3freethrow'],203114,,,1610612756,3,6,2024-03-17T17:13:51Z,310000,False,,,0,,K. Middleton shooting personal FOUL (1 PF) (Allen 3 FT),"[203114, 1628960]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,1627961.0,1.0,0.0,Allen,1628960.0,,,
33,PT09M38.00S,2024-03-17T17:14:43.0Z,1,REGULAR,freethrow,1 of 3,['2ndchance'],1628960,,,1610612756,3,7,2024-03-17T17:14:43Z,330000,False,,,0,,G. Allen Free Throw 1 of 3 (1 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
34,PT09M38.00S,2024-03-17T17:14:59.7Z,1,REGULAR,freethrow,2 of 3,['2ndchance'],1628960,,,1610612756,3,8,2024-03-17T17:14:59Z,340000,False,,,0,,G. Allen Free Throw 2 of 3 (2 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
35,PT09M38.00S,2024-03-17T17:15:15.2Z,1,REGULAR,freethrow,3 of 3,['2ndchance'],1628960,,,1610612756,3,9,2024-03-17T17:15:15Z,350000,False,,,0,,G. Allen Free Throw 3 of 3 (3 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
36,PT09M28.00S,2024-03-17T17:15:26.9Z,1,REGULAR,3pt,Jump Shot,[],203109,8.360709592641262,1.4705882352941175,1610612749,6,9,2024-03-17T17:16:21Z,360000,False,243.0,26.0,1,left,J. Crowder 24' 3PT  (3 PTS) (D. Lillard 1 AST),"[203109, 203081]",1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Right Corner 3,24+ Right,24.4,Made,3.0,D. Lillard,203081.0,1.0,,,,,,,,,,,,,,
38,PT09M16.00S,2024-03-17T17:15:37.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,93.11760840998686,50.73529411764706,1610612756,6,11,2024-03-17T17:16:06Z,380000,False,4.0,12.0,1,right,D. Booker driving finger roll Layup (2 PTS) (J. Nurkic 1 AST),"[1626164, 203994]",1610612756.0,PHX,driving finger roll,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.27,Made,2.0,J. Nurkic,203994.0,1.0,,,,,,,,,,,,,,
40,PT09M05.00S,2024-03-17T17:15:48.6Z,1,REGULAR,3pt,Jump Shot,[],203081,24.52365308804205,12.745098039215685,1610612749,9,11,2024-03-17T17:16:15Z,400000,False,186.0,178.0,1,left,D. Lillard 25' 3PT step back (3 PTS),[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,25.77,Made,3.0,,,,,,,,,,,,,,,,,
41,PT08M54.00S,2024-03-17T17:15:59.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,94.30026281208936,64.95098039215686,1610612756,9,13,2024-03-17T17:16:25Z,410000,False,75.0,1.0,1,right,K. Durant 7' Jump Shot (4 PTS) (J. Nurkic 2 AST),"[201142, 203994]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,7.48,Made,4.0,J. Nurkic,203994.0,2.0,,,,,,,,,,,,,,
43,PT08M37.00S,2024-03-17T17:16:17.4Z,1,REGULAR,3pt,Jump Shot,[],201572,31.09395532194481,72.05882352941177,1610612749,12,13,2024-03-17T17:16:28Z,430000,False,-110.0,240.0,1,left,B. Lopez 26' 3PT  (3 PTS) (K. Middleton 1 AST),"[201572, 203114]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,26.4,Made,3.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,,
45,PT08M16.00S,2024-03-17T17:16:37.7Z,1,REGULAR,3pt,Jump Shot,[],1628960,90.88370565045992,4.6568627450980395,1610612756,12,16,2024-03-17T17:16:42Z,450000,False,-227.0,33.0,1,right,G. Allen 3PT  (6 PTS) (D. Booker 2 AST),"[1628960, 1626164]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,22.91,Made,6.0,D. Booker,1626164.0,2.0,,,,,,,,,,,,,,
47,PT08M05.00S,2024-03-17T17:16:51.3Z,1,REGULAR,turnover,traveling,[],203114,,,1610612749,12,16,2024-03-17T17:16:59Z,470000,False,,,0,,K. Middleton traveling TURNOVER (1 TO),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1148.0,,,,,1.0,,
48,PT07M46.00S,2024-03-17T17:17:21.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203994,92.19776609724047,51.71568627450981,1610612756,12,16,2024-03-17T17:17:39Z,480000,False,9.0,21.0,1,right,MISS J. Nurkic driving Hook,[203994],1610612756.0,PHX,driving,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
49,PT07M44.00S,2024-03-17T17:17:23.6Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,12,16,2024-03-17T17:17:26Z,490000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,
50,PT07M37.00S,2024-03-17T17:17:32.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,15.768725361366624,34.33670343137255,1610612749,14,16,2024-03-17T17:17:40Z,500000,False,78.0,96.0,1,left,K. Middleton 12' turnaround fadeaway Jump Shot (5 PTS) (D. Lillard 2 AST),"[203114, 203081]",1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Right,12.37,Made,5.0,D. Lillard,203081.0,2.0,,,,,,,,,,,,,,
52,PT07M23.00S,2024-03-17T17:17:49.0Z,1,REGULAR,foul,personal,['2freethrow'],201572,,,1610612756,14,16,2024-03-17T17:17:56Z,520000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Nurkic 2 FT),"[201572, 203994]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202026.0,1.0,0.0,Nurkic,203994.0,,,
54,PT07M23.00S,2024-03-17T17:18:20.2Z,1,REGULAR,freethrow,1 of 2,[],203994,,,1610612756,14,17,2024-03-17T17:18:20Z,540000,False,,,0,,J. Nurkic Free Throw 1 of 2 (3 PTS),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
55,PT07M23.00S,2024-03-17T17:18:37.1Z,1,REGULAR,freethrow,2 of 2,[],203994,,,1610612756,14,18,2024-03-17T17:18:37Z,550000,False,,,0,,J. Nurkic Free Throw 2 of 2 (4 PTS),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
56,PT07M10.00S,2024-03-17T17:18:50.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201572,8.492115637319317,49.754901960784316,1610612749,16,18,2024-03-17T17:21:35Z,560000,False,1.0,27.0,1,left,B. Lopez cutting Layup (5 PTS) (D. Lillard 3 AST),"[201572, 203081]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,2.73,Made,5.0,D. Lillard,203081.0,3.0,,,,,,,,,,,,,,
58,PT06M58.00S,2024-03-17T17:19:02.8Z,1,REGULAR,2pt,Jump Shot,[],1626164,80.50262812089356,71.56862745098039,1610612756,16,20,2024-03-17T17:22:24Z,580000,False,108.0,131.0,1,right,D. Booker 16' pullup Jump Shot (4 PTS) (J. Nurkic 3 AST),"[1626164, 203994]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,16.95,Made,4.0,J. Nurkic,203994.0,3.0,,,,,,,,,,,,,,
60,PT06M46.00S,2024-03-17T17:19:14.2Z,1,REGULAR,3pt,Jump Shot,[],203081,9.017739816031538,95.09803921568627,1610612749,16,20,2024-03-17T17:21:49Z,600000,False,-225.0,32.0,1,left,MISS D. Lillard step back 3PT,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Left Corner 3,24+ Left,22.78,Missed,,,,,,,,,,,,,,,,,,
61,PT06M46.00S,2024-03-17T17:19:14.2Z,1,REGULAR,rebound,offensive,[],203114,,,1610612749,16,20,2024-03-17T17:21:03Z,610000,False,,,0,,K. Middleton REBOUND (Off:1 Def:0),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Left Corner 3,24+ Left,,,,,,,60.0,1.0,0.0,1.0,,,,,,,,,,
