actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-04-11T00:11:25.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-11T00:11:25Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-04-11T00:11:29.3Z,1,REGULAR,jumpball,recovered,[],203081,,,1610612749,0,0,2024-04-11T00:11:29Z,40000,False,,,0,,Jump Ball B. Lopez vs. W. Carter Jr.: Tip to D. Lillard,"[203081, 201572, 1628976]",1610612749.0,MIL,startperiod,D. Lillard,203081.0,Lillard,D. Lillard,Lopez,201572.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M33.00S,2024-04-11T00:11:52.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,13.87976346911958,44.11764705882353,1610612749,0,0,2024-04-11T00:12:04Z,70000,False,29.0,78.0,1,left,MISS P. Beverley 8' driving floating Shot,[201976],1610612749.0,MIL,driving floating,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,8.34,Missed,,,,,,,,,,,,,,,,,,
8,PT11M30.00S,2024-04-11T00:11:55.2Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,0,0,2024-04-11T00:12:04Z,80000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M25.00S,2024-04-11T00:11:59.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628365,89.96386333771353,48.529411764705884,1610612753,0,2,2024-04-11T00:12:09Z,90000,False,-7.0,42.0,1,right,M. Fultz turnaround Hook (2 PTS),[1628365],1610612753.0,ORL,turnaround,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,4.24,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M07.00S,2024-04-11T00:12:20.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,10.726018396846255,46.568627450980394,1610612749,0,2,2024-04-11T00:13:21Z,100000,False,17.0,48.0,1,left,MISS B. Portis driving floating Shot,[1626171],1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,5.13,Missed,,,,,,,,,,,,,,,,,,
11,PT11M06.00S,2024-04-11T00:12:21.7Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,0,2,2024-04-11T00:13:21Z,110000,False,,,0,,B. Portis REBOUND (Off:1 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,10.0,1.0,0.0,1.0,,,,,,,,,,,,,,
12,PT11M05.00S,2024-04-11T00:12:26.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626171,5.590000152587891,50.0,1610612749,0,2,2024-04-11T00:13:51Z,120000,False,0.0,0.0,1,left,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
13,PT11M04.00S,2024-04-11T00:12:27.7Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,0,2,2024-04-11T00:13:33Z,130000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M53.00S,2024-04-11T00:12:52.2Z,1,REGULAR,3pt,Jump Shot,[],1628976,68.34756898817346,29.557291666666668,1610612753,0,5,2024-04-11T00:14:25Z,140000,False,-102.0,245.0,1,right,W. Carter Jr. 26' 3PT  (3 PTS) (P. Banchero 1 AST),"[1628976, 1631094]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,26.55,Made,,,,,3.0,P. Banchero,1631094.0,1.0,,,,,,,,,,
15,PT10M41.00S,2024-04-11T00:13:09.9Z,1,REGULAR,foul,personal,['3freethrow'],1630591,,,1610612749,0,5,2024-04-11T00:13:24Z,150000,False,,,0,,J. Suggs shooting personal FOUL (1 PF) (Lillard 3 FT),"[1630591, 203081]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1162.0,1.0,0.0,Lillard,203081.0,,,,,
18,PT10M41.00S,2024-04-11T00:13:29.4Z,1,REGULAR,freethrow,1 of 3,[],203081,,,1610612749,1,5,2024-04-11T00:13:29Z,170000,False,,,0,,D. Lillard Free Throw 1 of 3 (1 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
19,PT10M41.00S,2024-04-11T00:13:29.4Z,1,REGULAR,freethrow,2 of 3,[],203081,,,1610612749,2,5,2024-04-11T00:13:56Z,180000,False,,,0,,D. Lillard Free Throw 2 of 3 (2 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
20,PT10M41.00S,2024-04-11T00:13:29.4Z,1,REGULAR,freethrow,3 of 3,[],203081,,,1610612749,2,5,2024-04-11T00:13:56Z,190000,False,,,0,,MISS D. Lillard Free Throw 3 of 3,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
21,PT10M37.00S,2024-04-11T00:13:33.4Z,1,REGULAR,rebound,defensive,[],1631216,,,1610612753,2,5,2024-04-11T00:13:56Z,200000,False,,,0,,C. Houstan REBOUND (Off:0 Def:1),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M16.00S,2024-04-11T00:14:16.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612753,2,5,2024-04-11T00:14:25Z,210000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202901.0,,,,,,,,,
