actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
20,PT10M17.00S,2024-01-09T01:12:38.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,3,5,2024-01-09T01:12:46Z,200000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M12.00S,2024-01-09T01:12:44.1Z,1,REGULAR,3pt,Jump Shot,[],1627736,93.77463863337714,96.32352941176471,1610612749,6,5,2024-01-09T01:12:51Z,210000,False,232.0,6.0,1,right,M. Beasley 3PT  (3 PTS) (K. Middleton 2 AST),"[1627736, 203114]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,23.17,Made,,,,,,,,,,3.0,K. Middleton,203114.0,2.0,,,,,
23,PT10M01.00S,2024-01-09T01:12:55.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631323,8.492115637319317,54.41176470588235,1610612762,6,7,2024-01-09T01:12:59Z,230000,False,-22.0,27.0,1,left,S. Fontecchio alley-oop DUNK (2 PTS) (K. Dunn 2 AST),"[1631323, 1627739]",1610612762.0,UTA,alley-oop,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,3.51,Made,,,,,,,,,,2.0,K. Dunn,1627739.0,2.0,,,,,
25,PT09M46.00S,2024-01-09T01:13:10.3Z,1,REGULAR,2pt,Jump Shot,[],203114,74.85216819973719,34.55882352941176,1610612749,6,7,2024-01-09T01:13:18Z,250000,False,-77.0,184.0,1,right,MISS K. Middleton 19' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left Center,19.94,Missed,,,,,,,,,,,,,,,,,,
26,PT09M43.00S,2024-01-09T01:13:13.3Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612762,6,7,2024-01-09T01:13:18Z,260000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Left Center,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT09M39.00S,2024-01-09T01:13:17.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628381,7.703679369250986,46.81372549019608,1610612762,6,9,2024-01-09T01:13:24Z,270000,False,16.0,20.0,1,left,J. Collins running Layup (4 PTS) (K. Dunn 3 AST),"[1628381, 1627739]",1610612762.0,UTA,running,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,2.55,Made,,,,,,,,,,4.0,K. Dunn,1627739.0,3.0,,,,,
29,PT09M30.00S,2024-01-09T01:13:28.5Z,1,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612749,6,9,2024-01-09T01:13:44Z,290000,False,,,0,,J. Collins shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1628381, 203507]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2004.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
31,PT09M30.00S,2024-01-09T01:14:08.9Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,7,9,2024-01-09T01:14:35Z,310000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (1 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
32,PT09M30.00S,2024-01-09T01:14:08.9Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,7,9,2024-01-09T01:14:35Z,320000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
33,PT09M26.00S,2024-01-09T01:14:12.9Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612762,7,9,2024-01-09T01:14:35Z,330000,False,,,0,,K. Dunn REBOUND (Off:0 Def:2),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,,,,,
34,PT09M22.00S,2024-01-09T01:14:38.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,29.38567674113009,21.07843137254902,1610612762,7,9,2024-01-09T01:14:53Z,340000,False,145.0,224.0,1,left,MISS L. Markkanen 26' running 3PT,[1628374],1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,26.64,Missed,,,,,,,,,,,,,,,,,,
35,PT09M20.00S,2024-01-09T01:14:41.1Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612762,7,9,2024-01-09T01:14:41Z,350000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,34.0,3.0,2.0,1.0,,,,,,,,,,,,,,
36,PT09M18.00S,2024-01-09T01:14:43.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627739,31.750985545335087,69.11764705882352,1610612762,7,12,2024-01-09T01:15:18Z,360000,False,-96.0,246.0,1,left,K. Dunn 26' 3PT pullup (3 PTS) (L. Markkanen 1 AST),"[1627739, 1628374]",1610612762.0,UTA,pullup,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,26.39,Made,,,,,,,,,,3.0,L. Markkanen,1628374.0,1.0,,,,,
38,PT09M16.00S,2024-01-09T01:14:49.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,7,12,2024-01-09T01:14:49Z,380000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M53.00S,2024-01-09T01:18:06.9Z,1,REGULAR,2pt,Jump Shot,[],203114,93.9060446780552,31.127450980392158,1610612749,9,12,2024-01-09T01:18:35Z,390000,False,-94.0,5.0,1,right,K. Middleton 9' fadeaway Jump Shot (2 PTS),[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,9.45,Made,,,,,,,,,,2.0,,,,,,,,
40,PT08M38.00S,2024-01-09T01:18:22.2Z,1,REGULAR,3pt,Jump Shot,[],1628381,33.722076215505915,50.49019607843137,1610612762,9,12,2024-01-09T01:18:27Z,400000,False,-2.0,264.0,1,left,MISS J. Collins 26' 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,26.45,Missed,,,,,,,,,,,,,,,,,,
41,PT08M34.00S,2024-01-09T01:18:26.2Z,1,REGULAR,rebound,defensive,[],1641748,,,1610612749,9,12,2024-01-09T01:18:27Z,410000,False,,,0,,A. Jackson Jr. REBOUND (Off:0 Def:1),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,
42,PT08M31.00S,2024-01-09T01:18:31.2Z,1,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,9,12,2024-01-09T01:18:58Z,420000,False,,,0,,G. Antetokounmpo bad pass out-of-bounds TURNOVER (1 TO),[203507],1610612749.0,MIL,bad pass,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628485.0,,,,,,,,,1.0,,,,
43,PT08M20.00S,2024-01-09T01:18:46.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629012,20.844283837056505,6.61764705882353,1610612762,9,15,2024-01-09T01:19:19Z,430000,False,217.0,143.0,1,left,C. Sexton 26' 3PT pullup (3 PTS),[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,26.0,Made,,,,,,,,,,3.0,,,,,,,,
44,PT08M08.00S,2024-01-09T01:18:58.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,93.9060446780552,41.911764705882355,1610612749,9,15,2024-01-09T01:19:36Z,440000,False,-40.0,5.0,1,right,MISS K. Middleton driving floating bank Shot,[203114],1610612749.0,MIL,driving floating bank,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,,,,,,,,,,,,,
45,PT08M06.00S,2024-01-09T01:19:00.1Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612762,9,15,2024-01-09T01:19:06Z,450000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT08M01.00S,2024-01-09T01:19:04.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629012,8.754927726675426,3.1862745098039214,1610612762,9,18,2024-01-09T01:19:13Z,460000,False,234.0,30.0,1,left,C. Sexton 3PT running (6 PTS) (S. Fontecchio 1 AST),"[1629012, 1631323]",1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,23.6,Made,,,,,,,,,,6.0,S. Fontecchio,1631323.0,1.0,,,,,
48,PT07M46.00S,2024-01-09T01:19:20.2Z,1,REGULAR,3pt,Jump Shot,[],201572,67.7562417871222,69.11764705882352,1610612749,9,18,2024-01-09T01:19:25Z,480000,False,96.0,251.0,1,right,MISS B. Lopez 26' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,26.82,Missed,,,,,,,,,,,,,,,,,,
49,PT07M43.00S,2024-01-09T01:19:23.2Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,9,18,2024-01-09T01:19:25Z,490000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,48.0,4.0,3.0,1.0,,,,,,,,,,,,,,
50,PT07M29.00S,2024-01-09T01:19:36.9Z,1,REGULAR,3pt,Jump Shot,[],1629012,32.013797634691194,32.1078431372549,1610612762,9,21,2024-01-09T01:20:41Z,500000,False,89.0,248.0,1,left,C. Sexton 26' 3PT pullup (9 PTS),[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,26.4,Made,,,,,,,,,,9.0,,,,,,,,
51,PT07M15.00S,2024-01-09T01:20:00.3Z,1,REGULAR,foul,technical,['1freethrow'],1627739,,,1610612749,9,21,2024-01-09T01:20:12Z,510000,False,,,0,,K. Dunn defensive-3-second technical FOUL (1 Tech),[1627739],1610612762.0,UTA,defensive-3-second,,,Dunn,K. Dunn,,,,,,,,,,,,,2004.0,0.0,1.0,,,,,,,,,,,
52,PT07M15.00S,2024-01-09T01:20:14.1Z,1,REGULAR,freethrow,1 of 1,[],203114,,,1610612749,10,21,2024-01-09T01:20:14Z,520000,False,,,0,,K. Middleton technical Free Throw 1 of 1 (3 PTS),[203114],1610612749.0,MIL,technical,,,Middleton,K. Middleton,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
53,PT07M15.00S,2024-01-09T01:20:15.3Z,1,REGULAR,substitution,out,[],1627736,,,1610612749,10,21,2024-01-09T01:20:19Z,530000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M15.00S,2024-01-09T01:20:15.3Z,1,REGULAR,substitution,in,[],1630699,,,1610612749,10,21,2024-01-09T01:20:19Z,540000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M05.00S,2024-01-09T01:20:35.8Z,1,REGULAR,3pt,Jump Shot,[],203114,71.17279894875165,20.588235294117645,1610612749,10,21,2024-01-09T01:20:40Z,550000,False,-147.0,218.0,1,right,MISS K. Middleton 26' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,26.34,Missed,,,,,,,,,,,,,,,,,,
56,PT07M02.00S,2024-01-09T01:20:38.4Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612762,10,21,2024-01-09T01:20:38Z,560000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:2),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,55.0,2.0,2.0,0.0,,,,,,,,,,,,,,
57,PT06M57.00S,2024-01-09T01:20:43.9Z,1,REGULAR,3pt,Jump Shot,[],1629012,28.728646517739815,79.41176470588235,1610612762,10,21,2024-01-09T01:20:55Z,570000,False,-147.0,218.0,1,left,MISS C. Sexton 26' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,26.26,Missed,,,,,,,,,,,,,,,,,,
58,PT06M53.00S,2024-01-09T01:20:48.4Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612762,10,21,2024-01-09T01:20:48Z,580000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,57.0,5.0,3.0,2.0,,,,,,,,,,,,,,
59,PT06M49.00S,2024-01-09T01:20:52.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629012,23.47240473061761,91.66666666666666,1610612762,10,21,2024-01-09T01:20:58Z,590000,False,-208.0,168.0,1,left,MISS C. Sexton 26' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,26.77,Missed,,,,,,,,,,,,,,,,,,
60,PT06M49.00S,2024-01-09T01:20:52.6Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,10,21,2024-01-09T01:20:58Z,600000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,
61,PT06M34.00S,2024-01-09T01:21:10.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,88.25558475689881,55.88235294117647,1610612749,10,21,2024-01-09T01:21:20Z,610000,False,29.0,58.0,1,right,MISS G. Antetokounmpo 6' driving Layup - blocked,"[203507, 1627739]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,6.49,Missed,,,,,,,,,,,,,,,Dunn,1627739.0,,
62,PT06M34.00S,2024-01-09T01:21:10.5Z,1,REGULAR,block,,[],1627739,,,1610612749,10,21,2024-01-09T01:21:14Z,620000,False,,,0,,K. Dunn BLOCK (1 BLK),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
63,PT06M34.00S,2024-01-09T01:21:10.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,10,21,2024-01-09T01:21:20Z,630000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,61.0,,,,,,,,,,,,,,,,,
64,PT06M34.00S,2024-01-09T01:21:50.4Z,1,REGULAR,jumpball,recovered,[],203114,,,1610612749,10,21,2024-01-09T01:22:49Z,640000,False,,,0,,Jump Ball G. Antetokounmpo vs. K. Dunn: Tip to K. Middleton,"[203114, 203507, 1627739]",1610612749.0,MIL,heldball,K. Middleton,203114.0,Middleton,K. Middleton,Antetokounmpo,203507.0,Dunn,1627739.0,,,,,,,,,,,,,,,,,,,,,,
67,PT06M26.00S,2024-01-09T01:21:55.0Z,1,REGULAR,turnover,bad pass,[],1641748,,,1610612749,10,21,2024-01-09T01:22:05Z,670000,False,,,0,,A. Jackson Jr. bad pass TURNOVER (1 TO),"[1641748, 1629012]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,,,Sexton,1629012.0
68,PT06M26.00S,2024-01-09T01:21:55.0Z,1,REGULAR,steal,,[],1629012,,,1610612762,10,21,2024-01-09T01:27:12Z,680000,False,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
69,PT06M22.00S,2024-01-09T01:21:59.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628381,6.915243101182654,50.49019607843137,1610612762,10,21,2024-01-09T01:22:11Z,690000,False,-2.0,13.0,1,left,MISS J. Collins running alley-oop DUNK,[1628381],1610612762.0,UTA,running alley-oop,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,1.27,Missed,,,,,,,,,,,,,,,,,,
70,PT06M18.00S,2024-01-09T01:22:03.2Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,10,21,2024-01-09T01:22:03Z,700000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,,,
71,PT06M16.00S,2024-01-09T01:22:05.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,93.9060446780552,50.98039215686274,1610612749,12,21,2024-01-09T01:22:20Z,710000,False,5.0,5.0,1,right,G. Antetokounmpo running Layup (3 PTS) (K. Middleton 3 AST),"[203507, 203114]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.69,Made,,,,,,,,,,3.0,K. Middleton,203114.0,3.0,,,,,
74,PT06M01.00S,2024-01-09T01:22:38.5Z,1,REGULAR,3pt,Jump Shot,[],1628381,29.6484888304862,77.20588235294117,1610612762,12,24,2024-01-09T01:22:43Z,740000,False,-136.0,226.0,1,left,J. Collins 26' 3PT  (7 PTS) (K. Dunn 4 AST),"[1628381, 1627739]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,26.39,Made,,,,,,,,,,7.0,K. Dunn,1627739.0,4.0,,,,,
76,PT05M46.00S,2024-01-09T01:22:53.0Z,1,REGULAR,turnover,bad pass,[],203507,,,1610612749,12,24,2024-01-09T01:23:00Z,760000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (2 TO),"[203507, 1628374]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2.0,,,Markkanen,1628374.0
77,PT05M46.00S,2024-01-09T01:22:53.0Z,1,REGULAR,steal,,[],1628374,,,1610612762,12,24,2024-01-09T01:22:55Z,770000,False,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
78,PT05M40.00S,2024-01-09T01:22:59.2Z,1,REGULAR,turnover,bad pass,[],1631323,,,1610612762,12,24,2024-01-09T01:23:08Z,780000,False,,,0,,S. Fontecchio bad pass TURNOVER (1 TO),"[1631323, 203114]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,,,Middleton,203114.0
79,PT05M40.00S,2024-01-09T01:22:59.2Z,1,REGULAR,steal,,[],203114,,,1610612749,12,24,2024-01-09T01:23:01Z,790000,False,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
80,PT05M36.00S,2024-01-09T01:23:06.2Z,1,REGULAR,foul,personal,['2freethrow'],1631323,,,1610612749,12,24,2024-01-09T01:23:22Z,800000,False,,,0,,S. Fontecchio shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1631323, 1641748]",1610612762.0,UTA,shooting,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,1628485.0,1.0,0.0,Jackson Jr.,1641748.0,,,,,,,,,
82,PT05M36.00S,2024-01-09T01:23:33.4Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641748,,,1610612749,13,24,2024-01-09T01:23:33Z,820000,False,,,0,,A. Jackson Jr. Free Throw 1 of 2 (1 PTS),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
83,PT05M36.00S,2024-01-09T01:23:34.7Z,1,REGULAR,substitution,out,[],203507,,,1610612749,13,24,2024-01-09T01:23:39Z,830000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M36.00S,2024-01-09T01:23:34.7Z,1,REGULAR,substitution,in,[],1626171,,,1610612749,13,24,2024-01-09T01:23:39Z,840000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
