actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-02-10T01:10:41.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-10T01:10:41Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-02-10T01:10:46.4Z,1,REGULAR,jumpball,recovered,[],1628970,,,1610612766,0,0,2024-02-10T01:10:46Z,40000,False,,,0,,Jump Ball N. Richards vs. B. Lopez: Tip to M. Bridges,"[1628970, 1630208, 201572]",1610612766.0,CHA,startperiod,M. Bridges,1628970.0,Bridges,M. Bridges,Richards,1630208.0,Lopez,201572.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-02-10T01:10:57.2Z,1,REGULAR,2pt,Jump Shot,[],1628998,22.026938239159,36.029411764705884,1610612766,0,0,2024-02-10T01:11:07Z,70000,False,70.0,155.0,1,left,MISS C. Martin 16' turnaround fadeaway Shot,[1628998],1610612766.0,CHA,turnaround fadeaway,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,16.97,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2024-02-10T01:10:59.9Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,0,0,2024-02-10T01:11:00Z,80000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M38.00S,2024-02-10T01:11:06.8Z,1,REGULAR,foul,personal,[],1641706,,,1610612749,0,0,2024-02-10T01:11:43Z,90000,False,,,0,,B. Miller personal FOUL (1 PF),"[1641706, 203507]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,202007.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
11,PT11M24.00S,2024-02-10T01:11:37.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201572,92.9862023653088,50.245098039215684,1610612749,2,0,2024-02-10T01:11:48Z,110000,False,1.0,13.0,1,right,B. Lopez cutting finger roll Layup (2 PTS) (M. Beasley 1 AST),"[201572, 1627736]",1610612749.0,MIL,cutting finger roll,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,,,,,,2.0,M. Beasley,1627736.0,1.0,,,,,
13,PT11M17.00S,2024-02-10T01:11:44.8Z,1,REGULAR,3pt,Jump Shot,[],1641706,33.07120565045992,40.161611519607845,1610612766,2,0,2024-02-10T01:11:54Z,130000,False,49.0,258.0,1,left,MISS B. Miller 26' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
14,PT11M17.00S,2024-02-10T01:11:44.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,2,0,2024-02-10T01:11:54Z,140000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,13.0,2.0,2.0,0.0,,,,,,,,,,,,,,
15,PT11M05.00S,2024-02-10T01:11:56.2Z,1,REGULAR,3pt,Jump Shot,[],203109,70.25295663600527,23.284313725490197,1610612749,2,0,2024-02-10T01:12:01Z,150000,False,-134.0,227.0,1,right,MISS J. Crowder 26' 3PT,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,,
16,PT11M02.00S,2024-02-10T01:11:59.2Z,1,REGULAR,rebound,defensive,[],1641778,,,1610612766,2,0,2024-02-10T01:12:01Z,160000,False,,,0,,L. Black REBOUND (Off:0 Def:1),[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,Above the Break 3,24+ Left Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
