actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-12-07T22:14:28.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-07T22:14:28Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-12-07T22:14:30.0Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2023-12-07T22:14:30Z,40000,False,,,0,,Jump Ball B. Lopez vs. M. Turner: Tip to G. Antetokounmpo,"[203507, 201572, 1626167]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Lopez,201572.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2023-12-07T22:14:44.6Z,1,REGULAR,2pt,Jump Shot,[],203081,11.383048620236531,18.137254901960784,1610612749,0,0,2023-12-07T22:14:53Z,70000,False,159.0,55.0,1,left,MISS D. Lillard 16' fadeaway Shot,[203081],1610612749.0,MIL,fadeaway,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right,16.84,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2023-12-07T22:14:49.6Z,1,REGULAR,rebound,offensive,[],201572,,,1610612749,0,0,2023-12-07T22:14:53Z,80000,False,,,0,,B. Lopez REBOUND (Off:1 Def:0),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Right,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M35.00S,2023-12-07T22:14:53.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201572,7.884362680683312,91.44454656862744,1610612749,0,0,2023-12-07T22:15:05Z,90000,False,-207.0,22.0,1,left,MISS B. Lopez 20' Jump Shot,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Left,20.83,Missed,,,,,,,,,,,,,,,,,,
10,PT11M31.00S,2023-12-07T22:14:57.1Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,0,0,2023-12-07T22:15:05Z,100000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M19.00S,2023-12-07T22:15:09.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,92.06636005256242,46.07843137254902,1610612754,0,2,2023-12-07T22:15:14Z,110000,False,-20.0,22.0,1,right,O. Toppin alley-oop Layup (2 PTS) (M. Turner 1 AST),"[1630167, 1626167]",1610612754.0,IND,alley-oop,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,2.95,Made,,,,,2.0,M. Turner,1626167.0,1.0,,,,,,,,,,
13,PT11M07.00S,2023-12-07T22:15:20.3Z,1,REGULAR,2pt,Jump Shot,[],1627736,25.443495400788436,49.26470588235294,1610612749,0,2,2023-12-07T22:15:25Z,130000,False,4.0,187.0,1,left,MISS M. Beasley 18' pullup Shot,[1627736],1610612749.0,MIL,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Center,18.67,Missed,,,,,,,,,,,,,,,,,,
14,PT11M03.00S,2023-12-07T22:15:24.3Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,0,2,2023-12-07T22:15:25Z,140000,False,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Center,,,13.0,2.0,2.0,0.0,,,,,,,,,,,,,,
15,PT10M58.00S,2023-12-07T22:15:29.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630167,93.24901445466492,94.6078431372549,1610612754,0,2,2023-12-07T22:15:39Z,150000,False,223.0,11.0,1,right,MISS O. Toppin running 3PT,[1630167],1610612754.0,IND,running,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,22.33,Missed,,,,,,,,,,,,,,,,,,
16,PT10M56.00S,2023-12-07T22:15:31.6Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,0,2,2023-12-07T22:15:39Z,160000,False,,,0,,B. Lopez REBOUND (Off:1 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Right Corner 3,24+ Right,,,15.0,2.0,1.0,1.0,,,,,,,,,,,,,,
17,PT10M42.00S,2023-12-07T22:15:45.8Z,1,REGULAR,3pt,Jump Shot,[],203081,30.436925098554536,62.99019607843137,1610612749,0,2,2023-12-07T22:15:52Z,170000,False,-65.0,234.0,1,left,MISS D. Lillard 24' step back 3PT,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,24.25,Missed,,,,,,,,,,,,,,,,,,
