actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-12T01:09:55.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-12T01:09:55Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-12-12T01:09:58.7Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2023-12-12T01:09:58Z,40000,False,,,0,,Jump Ball B. Lopez vs. N. Vucevic: Tip to G. Antetokounmpo,"[203507, 201572, 202696]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Lopez,201572.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-12-12T01:10:11.7Z,1,REGULAR,3pt,Jump Shot,[],203081,72.35545335085413,12.990196078431374,1610612749,3,0,2023-12-12T01:10:17Z,70000,False,-185.0,207.0,1,right,D. Lillard 27' 3PT  (3 PTS) (B. Lopez 1 AST),"[203081, 201572]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,27.79,Made,3.0,B. Lopez,201572.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2023-12-12T01:10:29.8Z,1,REGULAR,3pt,Jump Shot,[],202696,32.670827858081466,30.392156862745097,1610612741,3,3,2023-12-12T01:10:34Z,90000,False,98.0,255.0,1,left,N. Vucevic 27' 3PT  (3 PTS) (D. DeRozan 1 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,27.28,Made,3.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,
11,PT11M12.00S,2023-12-12T01:10:46.2Z,1,REGULAR,foul,personal,[],201942,,,1610612749,3,3,2023-12-12T01:11:01Z,110000,False,,,0,,D. DeRozan personal FOUL (1 PF),"[201942, 203507]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,,202041.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
13,PT11M09.00S,2023-12-12T01:11:06.4Z,1,REGULAR,3pt,Jump Shot,[],201572,69.72733245729303,14.705882352941178,1610612749,6,3,2023-12-12T01:11:11Z,130000,False,-176.0,232.0,1,right,B. Lopez 29' 3PT  (3 PTS) (K. Middleton 1 AST),"[201572, 203114]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,29.16,Made,3.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,,
15,PT10M51.00S,2023-12-12T01:11:28.8Z,1,REGULAR,foul,personal,[],1627736,,,1610612741,6,3,2023-12-12T01:11:35Z,150000,False,,,0,,M. Beasley personal FOUL (1 PF),"[1627736, 1629632]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Right Center,,,,,,,1626302.0,1.0,0.0,White,1629632.0,,,,,,,,,
17,PT10M36.00S,2023-12-12T01:11:58.8Z,1,REGULAR,3pt,Jump Shot,[],201942,31.09395532194481,23.52941176470588,1610612741,6,3,2023-12-12T01:12:06Z,170000,False,132.0,240.0,1,left,MISS D. DeRozan 27' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,27.39,Missed,,,,,,,,,,,,,,,,,,
18,PT10M32.00S,2023-12-12T01:12:02.4Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,6,3,2023-12-12T01:12:02Z,180000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,
19,PT10M26.00S,2023-12-12T01:12:08.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203114,93.11760840998686,50.0,1610612749,8,3,2023-12-12T01:12:12Z,190000,False,0.0,12.0,1,right,K. Middleton driving Layup (2 PTS),[203114],1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,1.22,Made,2.0,,,,,,,,,,,,,,,,,
