actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-14T01:11:05.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-14T01:11:05Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-01-14T01:11:08.2Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2024-01-14T01:11:08Z,40000,False,,,0,,Jump Ball B. Lopez vs. K. Looney: Tip to G. Antetokounmpo,"[203507, 201572, 1626172]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Lopez,201572.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2024-01-14T01:11:28.0Z,1,REGULAR,2pt,Jump Shot,[],203114,70.03942181340341,52.7420343137255,1610612749,2,0,2024-01-14T01:12:35Z,70000,False,14.0,229.0,1,right,K. Middleton 22' step back Jump Shot (2 PTS) (D. Lillard 1 AST),"[203114, 203081]",1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,22.95,Made,2.0,D. Lillard,203081.0,1.0,,,,,,,,,,,,,,
9,PT11M20.00S,2024-01-14T01:11:44.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202691,9.806176084099869,49.01960784313725,1610612744,2,0,2024-01-14T01:12:49Z,90000,False,5.0,40.0,1,left,MISS K. Thompson cutting Layup,[202691],1610612744.0,GSW,cutting,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,4.0,Missed,,,,,,,,,,,,,,,,,,
10,PT11M16.00S,2024-01-14T01:11:48.3Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612749,2,0,2024-01-14T01:11:55Z,100000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M14.00S,2024-01-14T01:11:53.4Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1627736,89.83245729303549,39.46078431372549,1610612749,2,0,2024-01-14T01:13:25Z,110000,False,-53.0,43.0,1,right,MISS M. Beasley 6' driving floating Shot,[1627736],1610612749.0,MIL,driving floating,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,,
12,PT11M14.00S,2024-01-14T01:11:53.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,2,0,2024-01-14T01:12:24Z,120000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,11.0,,,,,,,,,,,,,
13,PT11M14.00S,2024-01-14T01:11:58.5Z,1,REGULAR,foul,personal,[],203507,,,1610612744,2,0,2024-01-14T01:12:05Z,130000,False,,,0,,G. Antetokounmpo loose ball personal FOUL (1 PF),"[203507, 203967]",1610612749.0,MIL,loose ball,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202058.0,1.0,0.0,Saric,203967.0,,,,,
15,PT11M04.00S,2024-01-14T01:12:19.9Z,1,REGULAR,3pt,Jump Shot,[],202691,32.53942181340342,59.068627450980394,1610612744,2,3,2024-01-14T01:12:27Z,150000,False,-45.0,253.0,1,left,K. Thompson 25' 3PT  (3 PTS) (K. Looney 1 AST),"[202691, 1626172]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,25.74,Made,3.0,K. Looney,1626172.0,1.0,,,,,,,,,,,,,,
17,PT10M52.00S,2024-01-14T01:12:31.6Z,1,REGULAR,2pt,Jump Shot,[],203081,92.59198423127464,75.0,1610612749,2,3,2024-01-14T01:12:38Z,170000,False,125.0,17.0,1,right,MISS D. Lillard 12' fadeaway Shot,[203081],1610612749.0,MIL,fadeaway,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Right,12.62,Missed,,,,,,,,,,,,,,,,,,
18,PT10M49.00S,2024-01-14T01:12:34.6Z,1,REGULAR,rebound,defensive,[],203967,,,1610612744,2,3,2024-01-14T01:12:38Z,180000,False,,,0,,D. Saric REBOUND (Off:0 Def:1),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Mid-Range,8-16 Right,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M39.00S,2024-01-14T01:12:44.3Z,1,REGULAR,3pt,Jump Shot,[],202691,23.603810775295663,6.61764705882353,1610612744,2,3,2024-01-14T01:13:00Z,190000,False,217.0,169.0,1,left,MISS K. Thompson 27' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,27.52,Missed,,,,,,,,,,,,,,,,,,
20,PT10M38.00S,2024-01-14T01:12:45.3Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,2,3,2024-01-14T01:14:52Z,200000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,
21,PT10M30.00S,2024-01-14T01:12:59.6Z,1,REGULAR,3pt,Jump Shot,[],203114,67.49342969776609,26.715686274509803,1610612749,2,3,2024-01-14T01:15:15Z,210000,False,-116.0,253.0,1,right,MISS K. Middleton 27' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,27.86,Missed,,,,,,,,,,,,,,,,,,
22,PT10M28.00S,2024-01-14T01:13:01.6Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,2,3,2024-01-14T01:15:15Z,220000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
23,PT10M03.00S,2024-01-14T01:13:19.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203967,7.966491458607096,50.0,1610612744,2,5,2024-01-14T01:13:32Z,230000,False,0.0,22.0,1,left,D. Saric driving finger roll Layup (2 PTS),[203967],1610612744.0,GSW,driving finger roll,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,2.24,Made,2.0,,,,,,,,,,,,,,,,,
24,PT09M52.00S,2024-01-14T01:13:31.4Z,1,REGULAR,2pt,Jump Shot,[],203081,77.34888304862024,31.862745098039213,1610612749,2,5,2024-01-14T01:13:36Z,240000,False,-91.0,160.0,1,right,MISS D. Lillard 18' fadeaway Shot,[203081],1610612749.0,MIL,fadeaway,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,18.43,Missed,,,,,,,,,,,,,,,,,,
25,PT09M48.00S,2024-01-14T01:13:35.4Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,2,5,2024-01-14T01:13:36Z,250000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Left Center,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M40.00S,2024-01-14T01:13:49.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,2,5,2024-01-14T01:16:24Z,280000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT09M40.00S,2024-01-14T01:13:49.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202691,8.229303547963205,49.26470588235294,1610612744,2,7,2024-01-14T01:16:38Z,290000,False,4.0,25.0,1,left,K. Thompson driving finger roll Layup (5 PTS) (D. Saric 1 AST),"[202691, 203967]",1610612744.0,GSW,driving finger roll,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,2.52,Made,5.0,D. Saric,203967.0,1.0,,,,,,,,,,,,,,
29,PT09M24.00S,2024-01-14T01:16:55.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.38042049934296,51.71568627450981,1610612749,4,7,2024-01-14T01:17:00Z,310000,False,9.0,10.0,1,right,G. Antetokounmpo driving Layup (2 PTS) (K. Middleton 1 AST),"[203507, 203114]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.3,Made,2.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,,
