actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
15,PT11M02.00S,2023-10-29T23:12:52.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630552,93.69250985545335,44.70741421568627,1610612737,0,2,2023-10-29T23:13:59Z,150000,False,-26.0,7.0,1,right,J. Johnson driving Layup (2 PTS),[1630552],1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,2.74,Made,,,,,2.0,,,,,,,,,,,,,
16,PT10M48.00S,2023-10-29T23:13:05.7Z,1,REGULAR,turnover,bad pass,[],203081,,,1610612749,0,2,2023-10-29T23:13:12Z,160000,False,,,0,,D. Lillard bad pass TURNOVER (1 TO),"[203081, 1629027]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Young,1629027.0,,,,,,,,,,
17,PT10M48.00S,2023-10-29T23:13:05.7Z,1,REGULAR,steal,,[],1629027,,,1610612737,0,2,2023-10-29T23:13:08Z,170000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M44.00S,2023-10-29T23:13:09.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629027,91.27792378449409,51.225490196078425,1610612737,0,4,2023-10-29T23:13:17Z,180000,False,6.0,29.0,1,right,T. Young running Layup (2 PTS),[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,Restricted Area,0-8 Center,3.01,Made,,,,,2.0,,,,,,,,,,,,,
19,PT10M21.00S,2023-10-29T23:13:32.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,5.206964520367937,53.67647058823529,1610612749,2,4,2023-10-29T23:13:37Z,190000,False,-18.0,-4.0,1,left,G. Antetokounmpo cutting DUNK (2 PTS) (B. Lopez 1 AST),"[203507, 201572]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,2.0,,,,B. Lopez,201572.0,1.0,,,,,,,
21,PT10M04.00S,2023-10-29T23:13:50.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203991,83.78777923784494,49.754901960784316,1610612737,2,4,2023-10-29T23:15:04Z,210000,False,-1.0,100.0,1,right,MISS C. Capela 9' floating Shot,[203991],1610612737.0,ATL,floating,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,9.99,Missed,,,,,,,,,,,,,,,,,,
22,PT10M00.00S,2023-10-29T23:13:54.1Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,2,4,2023-10-29T23:14:16Z,220000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT09M56.00S,2023-10-29T23:13:57.4Z,1,REGULAR,turnover,lost ball,[],203081,,,1610612749,2,4,2023-10-29T23:15:45Z,230000,False,,,0,,D. Lillard lost ball TURNOVER (2 TO),"[203081, 1629631]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,,,,,,,,2.0,Hunter,1629631.0,,,,,,,,,,
24,PT09M56.00S,2023-10-29T23:13:57.4Z,1,REGULAR,steal,,[],1629631,,,1610612737,2,4,2023-10-29T23:14:00Z,240000,False,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
25,PT09M52.00S,2023-10-29T23:14:02.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629631,73.9323258869908,89.95098039215686,1610612737,2,7,2023-10-29T23:14:30Z,250000,False,200.0,193.0,1,right,D. Hunter 27' 3PT running pullup (3 PTS),[1629631],1610612737.0,ATL,running pullup,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,27.74,Made,,,,,3.0,,,,,,,,,,,,,
26,PT09M36.00S,2023-10-29T23:14:17.9Z,1,REGULAR,3pt,Jump Shot,[],201572,28.728646517739815,74.50980392156863,1610612749,2,7,2023-10-29T23:14:53Z,260000,False,-123.0,218.0,1,left,MISS B. Lopez 24' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
27,PT09M36.00S,2023-10-29T23:14:17.9Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,2,7,2023-10-29T23:14:53Z,270000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:0),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,26.0,1.0,0.0,1.0,,,,,,,,,,,,,,
28,PT09M33.00S,2023-10-29T23:14:23.0Z,1,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612749,2,7,2023-10-29T23:14:39Z,280000,False,,,0,,J. Johnson shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630552, 203507]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202035.0,1.0,0.0,Antetokounmpo,203507.0,,
30,PT09M33.00S,2023-10-29T23:14:58.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,2,7,2023-10-29T23:14:58Z,300000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
31,PT09M33.00S,2023-10-29T23:14:58.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,2,7,2023-10-29T23:14:58Z,310000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,
32,PT09M33.00S,2023-10-29T23:15:18.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,3,7,2023-10-29T23:15:18Z,320000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (3 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
33,PT09M21.00S,2023-10-29T23:15:32.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,91.14651773981603,50.49019607843137,1610612737,3,9,2023-10-29T23:15:39Z,330000,False,2.0,31.0,1,right,C. Capela cutting DUNK (2 PTS) (T. Young 1 AST),"[203991, 1629027]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,3.08,Made,,,,,2.0,,,,T. Young,1629027.0,1.0,,,,,,,
35,PT09M08.00S,2023-10-29T23:15:46.9Z,1,REGULAR,2pt,Jump Shot,[],203507,5.732588699080158,75.49019607843137,1610612749,3,9,2023-10-29T23:15:52Z,350000,False,-127.0,1.0,1,left,MISS G. Antetokounmpo 12' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,12.75,Missed,,,,,,,,,,,,,,,,,,
36,PT09M04.00S,2023-10-29T23:15:50.9Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,3,9,2023-10-29T23:19:12Z,360000,False,,,0,,C. Capela REBOUND (Off:0 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,,,35.0,3.0,3.0,0.0,,,,,,,,,,,,,,
37,PT09M00.00S,2023-10-29T23:15:54.1Z,1,REGULAR,3pt,Jump Shot,[],1627749,68.28186596583443,78.92156862745098,1610612737,3,9,2023-10-29T23:16:05Z,370000,False,145.0,246.0,1,right,MISS D. Murray 28' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,28.51,Missed,,,,,,,,,,,,,,,,,,
38,PT08M57.00S,2023-10-29T23:15:57.1Z,1,REGULAR,rebound,defensive,[],203081,,,1610612749,3,9,2023-10-29T23:16:05Z,380000,False,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT08M52.00S,2023-10-29T23:16:02.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203081,35.56176084099869,23.03921568627451,1610612749,3,9,2023-10-29T23:16:10Z,390000,False,135.0,282.0,1,left,MISS D. Lillard 31' running pullup 3PT,[203081],1610612749.0,MIL,running pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,31.24,Missed,,,,,,,,,,,,,,,,,,
40,PT08M52.00S,2023-10-29T23:16:02.6Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,3,9,2023-10-29T23:16:10Z,400000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT08M37.00S,2023-10-29T23:16:17.4Z,1,REGULAR,3pt,Jump Shot,[],1629027,61.97437582128777,25.245098039215684,1610612737,3,9,2023-10-29T23:16:26Z,410000,False,-124.0,305.0,1,right,MISS T. Young 32' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,32.91,Missed,,,,,,,,,,,,,,,,,,
42,PT08M34.00S,2023-10-29T23:16:20.4Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,3,9,2023-10-29T23:16:26Z,420000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,41.0,2.0,1.0,1.0,,,,,,,,,,,,,,
43,PT08M25.00S,2023-10-29T23:16:29.0Z,1,REGULAR,3pt,Jump Shot,[],203507,34.37910643889619,45.83333333333333,1610612749,3,9,2023-10-29T23:16:37Z,430000,False,21.0,271.0,1,left,MISS G. Antetokounmpo 27' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,27.15,Missed,,,,,,,,,,,,,,,,,,
44,PT08M22.00S,2023-10-29T23:16:32.0Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,3,9,2023-10-29T23:16:37Z,440000,False,,,0,,J. Johnson REBOUND (Off:1 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,43.0,2.0,1.0,1.0,,,,,,,,,,,,,,
45,PT08M12.00S,2023-10-29T23:16:41.7Z,1,REGULAR,3pt,Jump Shot,[],1630552,67.62483574244416,25.98039215686275,1610612737,3,12,2023-10-29T23:16:47Z,450000,False,-120.0,252.0,1,right,J. Johnson 27' 3PT  (5 PTS) (T. Young 2 AST),"[1630552, 1629027]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,27.9,Made,,,,,5.0,,,,T. Young,1629027.0,2.0,,,,,,,
47,PT08M11.00S,2023-10-29T23:16:47.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,3,12,2023-10-29T23:16:47Z,470000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M55.00S,2023-10-29T23:20:04.9Z,1,REGULAR,turnover,lost ball,[],203081,,,1610612749,3,12,2023-10-29T23:20:14Z,480000,False,,,0,,D. Lillard lost ball TURNOVER (3 TO),"[203081, 203991]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Right,,,,,,,,3.0,Capela,203991.0,,,,,,,,,,
49,PT07M55.00S,2023-10-29T23:20:04.9Z,1,REGULAR,steal,,[],203991,,,1610612737,3,12,2023-10-29T23:30:40Z,490000,False,,,0,,C. Capela STEAL (1 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
50,PT07M50.00S,2023-10-29T23:20:10.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203991,87.20433639947439,36.51960784313725,1610612737,3,12,2023-10-29T23:22:07Z,500000,False,-67.0,68.0,1,right,MISS C. Capela 9' running Layup - blocked,"[203991, 203507]",1610612737.0,ATL,running,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Left,9.56,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0
51,PT07M50.00S,2023-10-29T23:20:10.3Z,1,REGULAR,block,,[],203507,,,1610612737,3,12,2023-10-29T23:20:13Z,510000,False,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
52,PT07M47.00S,2023-10-29T23:20:13.3Z,1,REGULAR,rebound,defensive,[],203109,,,1610612749,3,12,2023-10-29T23:20:36Z,520000,False,,,0,,J. Crowder REBOUND (Off:0 Def:2),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),8-16 Left,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT07M47.00S,2023-10-29T23:20:17.2Z,1,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612749,3,12,2023-10-29T23:20:47Z,530000,False,,,0,,D. Hunter shooting personal FOUL (1 PF) (Beasley 2 FT),"[1629631, 1627736]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1662.0,1.0,0.0,Beasley,1627736.0,,
55,PT07M47.00S,2023-10-29T23:20:50.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627736,,,1610612749,4,12,2023-10-29T23:21:07Z,550000,False,,,0,,M. Beasley Free Throw 1 of 2 (1 PTS),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
56,PT07M47.00S,2023-10-29T23:20:50.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627736,,,1610612749,4,12,2023-10-29T23:21:07Z,560000,False,,,0,,MISS M. Beasley Free Throw 2 of 2,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
57,PT07M45.00S,2023-10-29T23:20:52.1Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,4,12,2023-10-29T23:21:07Z,570000,False,,,0,,C. Capela REBOUND (Off:0 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,56.0,4.0,4.0,0.0,,,,,,,,,,,,,,
58,PT07M29.00S,2023-10-29T23:21:21.2Z,1,REGULAR,2pt,Jump Shot,[],1629631,79.31997371879106,39.46078431372549,1610612737,4,12,2023-10-29T23:21:30Z,580000,False,-53.0,142.0,1,right,MISS D. Hunter 15' driving floating Shot,[1629631],1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Center,15.14,Missed,,,,,,,,,,,,,,,,,,
59,PT07M26.00S,2023-10-29T23:21:24.2Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612749,4,12,2023-10-29T23:21:30Z,590000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Center,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,,,
60,PT07M18.00S,2023-10-29T23:21:32.4Z,1,REGULAR,3pt,Jump Shot,[],203109,6.389618922470433,98.0392156862745,1610612749,4,12,2023-10-29T23:21:37Z,600000,False,-240.0,8.0,1,left,MISS J. Crowder 24' 3PT,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Left Corner 3,24+ Left,24.03,Missed,,,,,,,,,,,,,,,,,,
61,PT07M15.00S,2023-10-29T23:21:35.4Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,4,12,2023-10-29T23:21:37Z,610000,False,,,0,,C. Capela REBOUND (Off:0 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Left Corner 3,24+ Left,,,60.0,5.0,5.0,0.0,,,,,,,,,,,,,,
62,PT07M03.00S,2023-10-29T23:21:48.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,81.42247043363994,48.28431372549019,1610612737,4,12,2023-10-29T23:21:53Z,620000,False,-9.0,122.0,1,right,MISS D. Hunter 12' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,12.24,Missed,,,,,,,,,,,,,,,,,,
63,PT07M00.00S,2023-10-29T23:21:51.0Z,1,REGULAR,rebound,defensive,[],203081,,,1610612749,4,12,2023-10-29T23:21:53Z,630000,False,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,,,62.0,2.0,2.0,0.0,,,,,,,,,,,,,,
64,PT06M47.00S,2023-10-29T23:22:04.1Z,1,REGULAR,3pt,Jump Shot,[],1627736,9.806176084099869,5.88235294117647,1610612749,4,12,2023-10-29T23:22:11Z,640000,False,221.0,40.0,1,left,MISS M. Beasley 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,22.41,Missed,,,,,,,,,,,,,,,,,,
65,PT06M44.00S,2023-10-29T23:22:07.1Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,4,12,2023-10-29T23:30:03Z,650000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Right Corner 3,24+ Right,,,64.0,3.0,1.0,2.0,,,,,,,,,,,,,,
66,PT06M41.00S,2023-10-29T23:22:10.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201572,4.467805519053877,95.8563112745098,1610612749,7,12,2023-10-29T23:22:18Z,660000,False,-229.0,-11.0,1,left,B. Lopez 3PT  (3 PTS) (J. Crowder 1 AST),"[201572, 203109]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Left Corner 3,24+ Left,22.95,Made,,,,,3.0,,,,J. Crowder,203109.0,1.0,,,,,,,
68,PT06M41.00S,2023-10-29T23:22:18.4Z,1,REGULAR,foul,personal,[],1627736,,,1610612737,7,12,2023-10-29T23:24:04Z,680000,False,,,0,,M. Beasley loose ball personal FOUL (1 PF),"[1627736, 1629027]",1610612749.0,MIL,loose ball,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202035.0,1.0,0.0,Young,1629027.0,,
71,PT06M41.00S,2023-10-29T23:22:35.8Z,1,REGULAR,substitution,out,[],203507,,,1610612737,7,12,2023-10-29T23:24:04Z,710000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M41.00S,2023-10-29T23:22:35.8Z,1,REGULAR,substitution,in,[],1626192,,,1610612737,7,12,2023-10-29T23:24:04Z,720000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M41.00S,2023-10-29T23:22:45.5Z,1,REGULAR,substitution,out,[],1630552,,,1610612737,7,12,2023-10-29T23:24:04Z,730000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M41.00S,2023-10-29T23:22:45.5Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,7,12,2023-10-29T23:24:04Z,740000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M41.00S,2023-10-29T23:22:45.5Z,1,REGULAR,substitution,in,[],203992,,,1610612737,7,12,2023-10-29T23:24:04Z,750000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M41.00S,2023-10-29T23:22:45.5Z,1,REGULAR,substitution,in,[],1630180,,,1610612737,7,12,2023-10-29T23:24:04Z,760000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M23.00S,2023-10-29T23:23:11.0Z,1,REGULAR,2pt,Jump Shot,[],1627749,77.4802890932983,41.42156862745098,1610612737,7,14,2023-10-29T23:23:16Z,770000,False,-43.0,159.0,1,right,D. Murray 16' pullup Jump Shot (2 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,16.49,Made,,,,,2.0,,,,,,,,,,,,,
78,PT06M09.00S,2023-10-29T23:23:26.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,7.5722733245729295,54.90196078431373,1610612749,7,14,2023-10-29T23:23:36Z,780000,False,-25.0,19.0,1,left,MISS P. Connaughton driving Layup,[1626192],1610612749.0,MIL,driving,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,3.08,Missed,,,,,,,,,,,,,,,,,,
79,PT06M06.00S,2023-10-29T23:23:29.5Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612737,7,14,2023-10-29T23:23:36Z,790000,False,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,,,
