actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
20,PT10M34.00S,2024-01-21T00:12:47.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631110,74.32654402102497,13.970588235294118,1610612759,2,2,2024-01-21T00:12:52Z,200000,False,-180.0,189.0,1,right,MISS J. Sochan 26' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,,,26.09,Missed,,,,,,,,,,,,
21,PT10M31.00S,2024-01-21T00:12:50.8Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,2,2,2024-01-21T00:12:52Z,210000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,20.0,1.0,1.0,0.0,,,,
22,PT10M22.00S,2024-01-21T00:13:00.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630166,8.09789750328515,51.225490196078425,1610612764,4,2,2024-01-21T00:13:04Z,220000,False,-6.0,24.0,1,left,D. Avdija driving DUNK (2 PTS) (T. Jones 2 AST),"[1630166, 1626145]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,2.44,Made,2.0,T. Jones,1626145.0,2.0,,,,,,,,
24,PT10M05.00S,2024-01-21T00:13:16.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641705,92.85479632063075,53.18627450980392,1610612759,4,2,2024-01-21T00:13:20Z,240000,False,16.0,15.0,1,right,MISS V. Wembanyama Hook,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,2.17,Missed,,,,,,,,,,,,
25,PT10M04.00S,2024-01-21T00:13:17.9Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612764,4,2,2024-01-21T00:13:20Z,250000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:1),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,
26,PT09M53.00S,2024-01-21T00:13:28.9Z,1,REGULAR,3pt,Jump Shot,[],1628963,34.247700394218136,51.470588235294116,1610612764,4,2,2024-01-21T00:13:33Z,260000,False,-7.0,269.0,1,left,MISS M. Bagley III 26' 3PT,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Center,,,,,,,26.95,Missed,,,,,,,,,,,,
27,PT09M50.00S,2024-01-21T00:13:31.9Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,4,2,2024-01-21T00:13:33Z,270000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,
28,PT09M40.00S,2024-01-21T00:13:42.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,93.38042049934296,55.88235294117647,1610612759,4,2,2024-01-21T00:13:47Z,280000,False,29.0,10.0,1,right,MISS J. Sochan driving Layup - blocked,"[1631110, 1629673]",1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,3.1,Missed,,,,,,,,,Poole,1629673.0,,
29,PT09M40.00S,2024-01-21T00:13:42.7Z,1,REGULAR,block,,[],1629673,,,1610612759,4,2,2024-01-21T00:16:07Z,290000,False,,,0,,J. Poole BLOCK (1 BLK),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M37.00S,2024-01-21T00:13:45.7Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,4,2,2024-01-21T00:13:47Z,300000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,28.0,2.0,2.0,0.0,,,,
31,PT09M34.00S,2024-01-21T00:13:48.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,6.783837056504599,46.32352941176471,1610612764,4,2,2024-01-21T00:13:52Z,310000,False,18.0,11.0,1,left,MISS D. Avdija running finger roll Layup,[1630166],1610612764.0,WAS,running finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,2.16,Missed,,,,,,,,,,,,
32,PT09M31.00S,2024-01-21T00:13:51.3Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,4,2,2024-01-21T00:13:52Z,320000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,31.0,2.0,2.0,0.0,,,,
33,PT09M29.00S,2024-01-21T00:13:54.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1630200,96.5341655716163,41.17647058823529,1610612759,4,4,2024-01-21T00:14:06Z,330000,False,-44.0,-20.0,1,right,T. Jones running Layup (2 PTS),[1630200],1610612759.0,SAS,running,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.84,Made,2.0,,,,,,,,,,,
34,PT09M29.00S,2024-01-21T00:13:57.5Z,1,REGULAR,violation,defensive goaltending,[],1628398,,,1610612759,4,4,2024-01-21T00:14:06Z,340000,False,,,0,,K. Kuzma defensive goaltending VIOLATION,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,2534.0,,,,,,,,,,,,,,,,,,,
35,PT09M13.00S,2024-01-21T00:14:22.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,7.30946123521682,55.392156862745104,1610612764,6,4,2024-01-21T00:14:26Z,350000,False,-27.0,16.0,1,left,M. Bagley III driving Layup (4 PTS),[1628963],1610612764.0,WAS,driving,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,3.15,Made,4.0,,,,,,,,,,,
36,PT08M56.00S,2024-01-21T00:14:37.9Z,1,REGULAR,3pt,Jump Shot,[],1630577,68.41327201051249,46.32352941176471,1610612759,6,7,2024-01-21T00:14:42Z,360000,False,-18.0,244.0,1,right,J. Champagnie 24' 3PT  (3 PTS) (V. Wembanyama 1 AST),"[1630577, 1641705]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,,24.51,Made,3.0,V. Wembanyama,1641705.0,1.0,,,,,,,,
38,PT08M44.00S,2024-01-21T00:14:51.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,7.966491458607096,55.14705882352941,1610612764,6,7,2024-01-21T00:18:00Z,380000,False,-26.0,22.0,1,left,MISS M. Bagley III cutting DUNK,[1628963],1610612764.0,WAS,cutting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,3.41,Missed,,,,,,,,,,,,
39,PT08M41.00S,2024-01-21T00:14:54.1Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,6,7,2024-01-21T00:14:54Z,390000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,38.0,1.0,1.0,0.0,,,,
40,PT08M38.00S,2024-01-21T00:14:57.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,81.02825229960578,95.34313725490196,1610612759,6,10,2024-01-21T00:15:08Z,400000,False,227.0,126.0,1,right,D. Vassell 25' 3PT running (3 PTS) (T. Jones 2 AST),"[1630170, 1630200]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,,25.93,Made,3.0,T. Jones,1630200.0,2.0,,,,,,,,
42,PT08M14.00S,2024-01-21T00:15:20.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,7.5722733245729295,56.372549019607845,1610612764,8,10,2024-01-21T00:15:24Z,420000,False,-32.0,19.0,1,left,M. Bagley III alley-oop Layup (6 PTS) (K. Kuzma 1 AST),"[1628963, 1628398]",1610612764.0,WAS,alley-oop,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,3.7,Made,6.0,K. Kuzma,1628398.0,1.0,,,,,,,,
44,PT07M58.00S,2024-01-21T00:15:36.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,94.95729303547962,51.225490196078425,1610612759,8,10,2024-01-21T00:15:40Z,440000,False,6.0,-5.0,1,right,MISS V. Wembanyama alley-oop DUNK,[1641705],1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,0.8,Missed,,,,,,,,,,,,
45,PT07M56.00S,2024-01-21T00:15:38.7Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612764,8,10,2024-01-21T00:15:46Z,450000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,44.0,1.0,1.0,0.0,,,,
46,PT07M53.00S,2024-01-21T00:15:41.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630166,7.5722733245729295,51.71568627450981,1610612764,10,10,2024-01-21T00:15:46Z,460000,False,-9.0,19.0,1,left,D. Avdija running DUNK (4 PTS) (T. Jones 3 AST),"[1630166, 1626145]",1610612764.0,WAS,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,2.06,Made,4.0,T. Jones,1626145.0,3.0,,,,,,,,
48,PT07M42.00S,2024-01-21T00:15:52.6Z,1,REGULAR,3pt,Jump Shot,[],1630170,82.60512483574244,96.81372549019608,1610612759,10,13,2024-01-21T00:15:57Z,480000,False,234.0,111.0,1,right,D. Vassell 25' 3PT  (6 PTS) (T. Jones 3 AST),"[1630170, 1630200]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,,25.91,Made,6.0,T. Jones,1630200.0,3.0,,,,,,,,
50,PT07M28.00S,2024-01-21T00:16:07.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,11.777266754270697,52.69607843137255,1610612764,10,13,2024-01-21T00:20:20Z,500000,False,-13.0,58.0,1,left,MISS T. Jones driving floating Shot,[1626145],1610612764.0,WAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.97,Missed,,,,,,,,,,,,
51,PT07M26.00S,2024-01-21T00:16:09.3Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,10,13,2024-01-21T00:16:12Z,510000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,50.0,1.0,1.0,0.0,,,,
52,PT07M22.00S,2024-01-21T00:16:13.5Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631110,94.03745072273325,47.30392156862745,1610612759,10,15,2024-01-21T00:21:04Z,520000,False,-13.0,4.0,1,right,J. Sochan running alley-oop DUNK (2 PTS) (V. Wembanyama 2 AST),"[1631110, 1641705]",1610612759.0,SAS,running alley-oop,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,1.39,Made,2.0,V. Wembanyama,1641705.0,2.0,,,,,,,,
54,PT07M22.00S,2024-01-21T00:16:17.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,10,15,2024-01-21T00:16:17Z,540000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M01.00S,2024-01-21T00:19:32.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,11.645860709592641,48.28431372549019,1610612764,12,15,2024-01-21T00:19:36Z,550000,False,9.0,57.0,1,left,T. Jones driving floating Jump Shot (2 PTS),[1626145],1610612764.0,WAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.76,Made,2.0,,,,,,,,,,,
56,PT06M45.00S,2024-01-21T00:19:47.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,94.56307490144546,55.88235294117647,1610612759,12,17,2024-01-21T00:21:34Z,560000,False,29.0,-1.0,1,right,V. Wembanyama cutting Layup (4 PTS) (J. Sochan 1 AST),"[1641705, 1631110]",1610612759.0,SAS,cutting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,2.94,Made,4.0,J. Sochan,1631110.0,1.0,,,,,,,,
58,PT06M30.00S,2024-01-21T00:20:03.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,9.411957950065702,57.84313725490197,1610612764,12,17,2024-01-21T00:20:08Z,580000,False,-39.0,36.0,1,left,MISS J. Poole driving Layup - blocked,"[1629673, 1641705]",1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.32,Missed,,,,,,,,,Wembanyama,1641705.0,,
59,PT06M30.00S,2024-01-21T00:20:03.6Z,1,REGULAR,block,,[],1641705,,,1610612764,12,17,2024-01-21T00:20:06Z,590000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
60,PT06M26.00S,2024-01-21T00:20:07.6Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,12,17,2024-01-21T00:20:08Z,600000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:3),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,58.0,3.0,3.0,0.0,,,,
61,PT06M26.00S,2024-01-21T00:20:10.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending', 'fastbreak']",1631110,95.74572930354796,56.86274509803921,1610612759,12,19,2024-01-21T00:21:01Z,610000,False,34.0,-13.0,1,right,J. Sochan running Layup (4 PTS),[1631110],1610612759.0,SAS,running,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,3.65,Made,4.0,,,,,,,,,,,
62,PT06M26.00S,2024-01-21T00:20:13.0Z,1,REGULAR,violation,defensive goaltending,[],1628398,,,1610612759,12,19,2024-01-21T00:20:22Z,620000,False,,,0,,K. Kuzma defensive goaltending VIOLATION,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,1151.0,,,,,,,,,,,,,,,,,,,
64,PT06M14.00S,2024-01-21T00:21:08.9Z,1,REGULAR,3pt,Jump Shot,[],1628963,25.706307490144546,87.25490196078431,1610612764,15,19,2024-01-21T00:21:14Z,640000,False,-186.0,189.0,1,left,M. Bagley III 26' 3PT  (9 PTS) (J. Poole 1 AST),"[1628963, 1629673]",1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,26.55,Made,9.0,J. Poole,1629673.0,1.0,,,,,,,,
66,PT06M00.00S,2024-01-21T00:21:22.9Z,1,REGULAR,turnover,bad pass,[],1641705,,,1610612759,15,19,2024-01-21T00:21:26Z,660000,False,,,0,,V. Wembanyama bad pass TURNOVER (1 TO),"[1641705, 1626145]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,,,,,,1.0,,,,,,,,,,,,,Jones,1626145.0
67,PT06M00.00S,2024-01-21T00:21:22.9Z,1,REGULAR,steal,,[],1626145,,,1610612764,15,19,2024-01-21T00:21:24Z,670000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
68,PT05M53.00S,2024-01-21T00:21:28.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629673,7.30946123521682,6.127450980392156,1610612764,15,19,2024-01-21T00:21:36Z,680000,False,219.0,16.0,1,left,MISS J. Poole running 3PT,[1629673],1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,,,,,,,22.0,Missed,,,,,,,,,,,,
69,PT05M50.00S,2024-01-21T00:21:31.9Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,15,19,2024-01-21T00:21:34Z,690000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,68.0,2.0,2.0,0.0,,,,
70,PT05M46.00S,2024-01-21T00:21:35.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641705,71.17279894875165,82.59803921568627,1610612759,15,19,2024-01-21T00:25:28Z,700000,False,163.0,218.0,1,right,MISS V. Wembanyama 27' running pullup 3PT,[1641705],1610612759.0,SAS,running pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,27.26,Missed,,,,,,,,,,,,
71,PT05M45.00S,2024-01-21T00:21:39.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,15,19,2024-01-21T00:21:39Z,710000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,70.0,,,,,,,
73,PT05M45.00S,2024-01-21T00:21:41.6Z,1,REGULAR,substitution,out,[],1630166,,,1610612764,15,19,2024-01-21T00:21:57Z,730000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M45.00S,2024-01-21T00:21:41.6Z,1,REGULAR,substitution,out,[],1641705,,,1610612764,15,19,2024-01-21T00:21:57Z,740000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M45.00S,2024-01-21T00:21:41.6Z,1,REGULAR,substitution,out,[],1631110,,,1610612764,15,19,2024-01-21T00:21:57Z,750000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M45.00S,2024-01-21T00:21:41.6Z,1,REGULAR,substitution,in,[],1641731,,,1610612764,15,19,2024-01-21T00:21:57Z,760000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M45.00S,2024-01-21T00:21:41.6Z,1,REGULAR,substitution,in,[],1628380,,,1610612764,15,19,2024-01-21T00:21:57Z,770000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M45.00S,2024-01-21T00:21:41.6Z,1,REGULAR,substitution,in,[],1629640,,,1610612764,15,19,2024-01-21T00:21:57Z,780000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M35.00S,2024-01-21T00:22:04.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,7.440867279894875,56.86274509803921,1610612764,17,19,2024-01-21T00:25:47Z,790000,False,-34.0,17.0,1,left,T. Jones driving floating bank Jump Shot (4 PTS),[1626145],1610612764.0,WAS,driving floating bank,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,3.85,Made,4.0,,,,,,,,,,,
80,PT05M24.00S,2024-01-21T00:22:15.4Z,1,REGULAR,3pt,Jump Shot,[],1630577,78.53153745072274,10.294117647058822,1610612759,17,22,2024-01-21T00:22:21Z,800000,False,-199.0,149.0,1,right,J. Champagnie 24' 3PT  (6 PTS) (T. Jones 4 AST),"[1630577, 1630200]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,24.84,Made,6.0,T. Jones,1630200.0,4.0,,,,,,,,
82,PT05M18.00S,2024-01-21T00:22:24.3Z,1,REGULAR,foul,personal,[],1629640,,,1610612764,17,22,2024-01-21T00:22:30Z,820000,False,,,0,,K. Johnson personal FOUL (1 PF),"[1629640, 1629673]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right Center,2534.0,1.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
84,PT05M15.00S,2024-01-21T00:22:45.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641731,7.440867279894875,47.05882352941176,1610612764,19,22,2024-01-21T00:22:49Z,840000,False,15.0,17.0,1,left,B. Coulibaly cutting DUNK (2 PTS) (K. Kuzma 2 AST),"[1641731, 1628398]",1610612764.0,WAS,cutting,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,2.28,Made,2.0,K. Kuzma,1628398.0,2.0,,,,,,,,
86,PT04M59.00S,2024-01-21T00:23:00.8Z,1,REGULAR,3pt,Jump Shot,[],1630200,71.69842312746385,14.460784313725492,1610612759,19,22,2024-01-21T00:23:05Z,860000,False,-178.0,214.0,1,right,MISS T. Jones 27' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,27.78,Missed,,,,,,,,,,,,
87,PT04M56.00S,2024-01-21T00:23:03.8Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,19,22,2024-01-21T00:23:05Z,870000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,86.0,3.0,3.0,0.0,,,,
