actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
85,PT04M19.00S,2024-02-28T00:23:54.3Z,1,REGULAR,2pt,Jump Shot,[],101108,92.72339027595268,27.941176470588236,1610612744,19,12,2024-02-28T00:24:02Z,850000,False,-110.0,16.0,1,right,MISS C. Paul 11' driving floating Shot,[101108],1610612744.0,GSW,driving floating,,,Paul,C. Paul,,,,,Mid-Range,8-16 Left,11.14,Missed,,,,,,,,,,,,,,,,,,
86,PT04M17.00S,2024-02-28T00:23:55.7Z,1,REGULAR,rebound,offensive,[],101108,,,1610612744,19,12,2024-02-28T00:23:55Z,860000,False,,,0,,C. Paul REBOUND (Off:1 Def:0),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Mid-Range,8-16 Left,,,,,,,85.0,1.0,0.0,1.0,,,,,,,,,,
87,PT04M15.00S,2024-02-28T00:23:57.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202691,68.9388961892247,40.68627450980392,1610612744,19,12,2024-02-28T00:29:08Z,870000,False,-47.0,239.0,1,right,MISS K. Thompson 24' step back 3PT,[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,24.4,Missed,,,,,,,,,,,,,,,,,,
88,PT04M15.00S,2024-02-28T00:23:57.5Z,1,REGULAR,rebound,offensive,[],1627780,,,1610612744,19,12,2024-02-28T00:24:04Z,880000,False,,,0,,G. Payton II REBOUND (Off:1 Def:0),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,87.0,1.0,0.0,1.0,,,,,,,,,,
89,PT04M09.00S,2024-02-28T00:24:02.8Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1627780,94.40999984741211,50.0,1610612744,19,14,2024-02-28T00:29:16Z,890000,False,0.0,0.0,1,right,G. Payton II tip DUNK (2 PTS),[1627780],1610612744.0,GSW,tip,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
90,PT03M55.00S,2024-02-28T00:24:17.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,6.521024967148489,45.34313725490196,1610612764,21,14,2024-02-28T00:24:24Z,900000,False,23.0,9.0,1,left,C. Kispert driving Layup (5 PTS) (T. Jones 5 AST),"[1630557, 1626145]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,2.49,Made,5.0,T. Jones,1626145.0,5.0,,,,,,,,,,,,,,
92,PT03M39.00S,2024-02-28T00:24:33.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626172,92.9862023653088,50.73529411764706,1610612744,21,16,2024-02-28T00:24:36Z,920000,False,4.0,13.0,1,right,K. Looney Hook (2 PTS) (S. Curry 1 AST),"[1626172, 201939]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,1.39,Made,2.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,
94,PT03M32.00S,2024-02-28T00:24:44.0Z,1,REGULAR,foul,personal,['2freethrow'],101108,,,1610612764,21,16,2024-02-28T00:24:50Z,940000,False,,,0,,C. Paul shooting personal FOUL (1 PF) (Holmes 2 FT),"[101108, 1626158]",1610612744.0,GSW,shooting,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1630886.0,,,,1.0,0.0,Holmes,1626158.0
96,PT03M32.00S,2024-02-28T00:25:12.5Z,1,REGULAR,freethrow,1 of 2,[],1626158,,,1610612764,21,16,2024-02-28T00:25:12Z,960000,False,,,0,,MISS R. Holmes Free Throw 1 of 2,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
97,PT03M32.00S,2024-02-28T00:25:12.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,21,16,2024-02-28T00:25:12Z,970000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,96.0,,,,,,,,,,,,,
98,PT03M32.00S,2024-02-28T00:25:13.4Z,1,REGULAR,substitution,out,[],1626145,,,1610612764,21,16,2024-02-28T00:25:17Z,980000,False,,,0,,SUB out: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M32.00S,2024-02-28T00:25:13.4Z,1,REGULAR,substitution,in,[],1631098,,,1610612764,21,16,2024-02-28T00:25:17Z,990000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M32.00S,2024-02-28T00:25:33.8Z,1,REGULAR,freethrow,2 of 2,[],1626158,,,1610612764,22,16,2024-02-28T00:25:33Z,1000000,False,,,0,,R. Holmes Free Throw 2 of 2 (1 PTS),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
101,PT03M21.00S,2024-02-28T00:25:45.5Z,1,REGULAR,3pt,Jump Shot,[],201939,69.20170827858082,65.68627450980392,1610612744,22,16,2024-02-28T00:25:51Z,1010000,False,78.0,237.0,1,right,MISS S. Curry 24' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,24.96,Missed,,,,,,,,,,,,,,,,,,
102,PT03M20.00S,2024-02-28T00:25:46.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,22,16,2024-02-28T00:25:57Z,1020000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,101.0,,,,,,,,,,,,,
104,PT03M20.00S,2024-02-28T00:25:59.8Z,1,REGULAR,substitution,out,[],201939,,,1610612744,22,16,2024-02-28T00:26:02Z,1040000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M20.00S,2024-02-28T00:25:59.8Z,1,REGULAR,substitution,in,[],1641764,,,1610612744,22,16,2024-02-28T00:26:02Z,1050000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M14.00S,2024-02-28T00:26:18.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627780,88.51839684625493,55.14705882352941,1610612744,22,16,2024-02-28T00:28:57Z,1060000,False,26.0,55.0,1,right,MISS G. Payton II 6' turnaround Hook - blocked,"[1627780, 1628398]",1610612744.0,GSW,turnaround,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,6.11,Missed,,,,,,,,,Kuzma,1628398.0,,,,,,,,
107,PT03M14.00S,2024-02-28T00:26:18.2Z,1,REGULAR,block,,[],1628398,,,1610612744,22,16,2024-02-28T00:26:20Z,1070000,False,,,0,,K. Kuzma BLOCK (1 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
108,PT03M12.00S,2024-02-28T00:26:20.2Z,1,REGULAR,rebound,offensive,[],1627780,,,1610612744,22,16,2024-02-28T00:26:24Z,1080000,False,,,0,,G. Payton II REBOUND (Off:2 Def:0),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,106.0,2.0,0.0,2.0,,,,,,,,,,
109,PT03M12.00S,2024-02-28T00:26:23.6Z,1,REGULAR,turnover,out-of-bounds,[],1627780,,,1610612744,22,16,2024-02-28T00:26:33Z,1090000,False,,,0,,G. Payton II lost ball out-of-bounds TURNOVER (1 TO),[1627780],1610612744.0,GSW,lost ball,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627963.0,1.0,,,,,,
110,PT03M12.00S,2024-02-28T00:26:32.8Z,1,REGULAR,substitution,out,[],1627780,,,1610612764,22,16,2024-02-28T00:26:38Z,1100000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M12.00S,2024-02-28T00:26:32.8Z,1,REGULAR,substitution,in,[],1630228,,,1610612764,22,16,2024-02-28T00:26:38Z,1110000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M56.00S,2024-02-28T00:26:57.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,20.97568988173456,92.8921568627451,1610612764,22,16,2024-02-28T00:27:25Z,1120000,False,-214.0,145.0,1,left,MISS J. Poole 25' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,25.87,Missed,,,,,,,,,,,,,,,,,,
113,PT02M53.00S,2024-02-28T00:27:00.6Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,22,16,2024-02-28T00:27:02Z,1130000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,,,112.0,1.0,1.0,0.0,,,,,,,,,,
114,PT02M46.00S,2024-02-28T00:27:11.6Z,1,REGULAR,turnover,out-of-bounds,[],101108,,,1610612744,22,16,2024-02-28T00:27:18Z,1140000,False,,,0,,C. Paul bad pass out-of-bounds TURNOVER (1 TO),[101108],1610612744.0,GSW,bad pass,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,201246.0,1.0,,,,,,
115,PT02M46.00S,2024-02-28T00:27:20.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,22,16,2024-02-28T00:27:20Z,1150000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M46.00S,2024-02-28T00:27:28.6Z,1,REGULAR,substitution,out,[],1630557,,,1610612764,22,16,2024-02-28T00:30:01Z,1160000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M46.00S,2024-02-28T00:27:28.6Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,22,16,2024-02-28T00:30:01Z,1170000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M46.00S,2024-02-28T00:27:28.6Z,1,REGULAR,substitution,in,[],1629013,,,1610612764,22,16,2024-02-28T00:30:01Z,1180000,False,,,0,,SUB in: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M46.00S,2024-02-28T00:27:28.6Z,1,REGULAR,substitution,in,[],1630647,,,1610612764,22,16,2024-02-28T00:30:01Z,1190000,False,,,0,,SUB in: E. Omoruyi,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M37.00S,2024-02-28T00:30:16.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629013,19.66162943495401,6.127450980392156,1610612764,22,16,2024-02-28T00:30:23Z,1200000,False,219.0,132.0,1,left,MISS L. Shamet 25' 3PT,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
121,PT02M35.00S,2024-02-28T00:30:19.2Z,1,REGULAR,rebound,offensive,[],1630647,,,1610612764,22,16,2024-02-28T00:30:19Z,1210000,False,,,0,,E. Omoruyi REBOUND (Off:1 Def:0),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Above the Break 3,24+ Right Center,,,,,,,120.0,1.0,0.0,1.0,,,,,,,,,,
122,PT02M32.00S,2024-02-28T00:30:21.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629013,21.107095926412615,7.8431372549019605,1610612764,25,16,2024-02-28T00:30:25Z,1220000,False,211.0,146.0,1,left,L. Shamet 25' 3PT  (3 PTS) (J. Poole 1 AST),"[1629013, 1629673]",1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,25.64,Made,3.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,,,
124,PT02M12.00S,2024-02-28T00:30:41.0Z,1,REGULAR,2pt,Jump Shot,[],202691,93.38042049934296,75.49019607843137,1610612744,25,18,2024-02-28T00:30:44Z,1240000,False,127.0,10.0,1,right,K. Thompson 12' pullup Jump Shot (2 PTS),[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,12.79,Made,2.0,,,,,,,,,,,,,,,,,
125,PT02M07.00S,2024-02-28T00:30:48.0Z,1,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612764,25,18,2024-02-28T00:31:04Z,1250000,False,,,0,,J. Poole bad pass out-of-bounds TURNOVER (1 TO),[1629673],1610612764.0,WAS,bad pass,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1.0,,,,,,
126,PT01M47.00S,2024-02-28T00:31:14.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202691,81.8166885676741,7.352941176470589,1610612744,25,21,2024-02-28T00:31:18Z,1260000,False,-213.0,118.0,1,right,K. Thompson 24' 3PT  (5 PTS) (J. Kuminga 2 AST),"[202691, 1630228]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,24.39,Made,5.0,J. Kuminga,1630228.0,2.0,,,,,,,,,,,,,,
128,PT01M36.00S,2024-02-28T00:31:28.5Z,1,REGULAR,foul,offensive,[],1629673,,,1610612764,25,21,2024-02-28T00:31:34Z,1280000,False,,,0,,J. Poole offensive FOUL (1 PF),"[1629673, 101108]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1627963.0,,,,1.0,0.0,Paul,101108.0
130,PT01M36.00S,2024-02-28T00:31:28.5Z,1,REGULAR,turnover,offensive foul,[],1629673,,,1610612764,25,21,2024-02-28T00:31:28Z,1300000,False,,,0,,J. Poole offensive foul TURNOVER (2 TO),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1627963.0,2.0,,,,,,
131,PT01M26.00S,2024-02-28T00:31:49.3Z,1,REGULAR,foul,offensive,[],202691,,,1610612744,25,21,2024-02-28T00:31:57Z,1310000,False,,,0,,K. Thompson offensive FOUL (1 PF),"[202691, 1631098]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,201246.0,,,,1.0,0.0,Davis,1631098.0
133,PT01M26.00S,2024-02-28T00:31:49.3Z,1,REGULAR,turnover,offensive foul,[],202691,,,1610612744,25,21,2024-02-28T00:31:49Z,1330000,False,,,0,,K. Thompson offensive foul TURNOVER (1 TO),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,201246.0,1.0,,,,,,
134,PT01M11.00S,2024-02-28T00:32:17.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629673,18.74178712220762,34.068627450980394,1610612764,25,21,2024-02-28T00:32:40Z,1340000,False,80.0,124.0,1,left,MISS J. Poole 14' fadeaway Shot,[1629673],1610612764.0,WAS,fadeaway,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Right,14.72,Missed,,,,,,,,,,,,,,,,,,
135,PT01M08.00S,2024-02-28T00:32:20.8Z,1,REGULAR,rebound,defensive,[],101108,,,1610612744,25,21,2024-02-28T00:32:21Z,1350000,False,,,0,,C. Paul REBOUND (Off:1 Def:1),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,134.0,2.0,1.0,1.0,,,,,,,,,,
136,PT01M05.00S,2024-02-28T00:32:23.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202691,80.3712220762155,92.8921568627451,1610612744,25,21,2024-02-28T00:33:06Z,1360000,False,214.0,132.0,1,right,MISS K. Thompson 25' running 3PT,[202691],1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,25.19,Missed,,,,,,,,,,,,,,,,,,
137,PT01M02.00S,2024-02-28T00:32:26.7Z,1,REGULAR,rebound,defensive,[],1631098,,,1610612764,25,21,2024-02-28T00:32:28Z,1370000,False,,,0,,J. Davis REBOUND (Off:0 Def:1),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,
138,PT00M58.10S,2024-02-28T00:32:31.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629673,9.017739816031538,61.274509803921575,1610612764,25,21,2024-02-28T00:33:36Z,1380000,False,-56.0,32.0,1,left,MISS J. Poole 6' running Layup,[1629673],1610612764.0,WAS,running,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,6.5,Missed,,,,,,,,,,,,,,,,,,
139,PT00M57.00S,2024-02-28T00:32:32.9Z,1,REGULAR,rebound,offensive,[],1629673,,,1610612764,25,21,2024-02-28T00:32:32Z,1390000,False,,,0,,J. Poole REBOUND (Off:1 Def:1),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,138.0,2.0,1.0,1.0,,,,,,,,,,
140,PT00M50.00S,2024-02-28T00:32:39.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630647,10.200394218134035,37.99019607843137,1610612764,25,21,2024-02-28T00:34:07Z,1400000,False,60.0,43.0,1,left,MISS E. Omoruyi 7' driving Layup,[1630647],1610612764.0,WAS,driving,,,Omoruyi,E. Omoruyi,,,,,In The Paint (Non-RA),0-8 Center,7.41,Missed,,,,,,,,,,,,,,,,,,
141,PT00M50.00S,2024-02-28T00:32:39.9Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,25,21,2024-02-28T00:32:47Z,1410000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,
143,PT00M44.10S,2024-02-28T00:32:53.3Z,1,REGULAR,foul,personal,[],1631098,,,1610612744,25,21,2024-02-28T00:32:59Z,1430000,False,,,0,,J. Davis personal FOUL (1 PF),"[1631098, 1630228]",1610612764.0,WAS,,,,Davis,J. Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1630886.0,,,,1.0,0.0,Kuminga,1630228.0
145,PT00M35.40S,2024-02-28T00:33:22.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,93.64323258869908,44.6078431372549,1610612744,25,23,2024-02-28T00:33:27Z,1450000,False,-27.0,7.0,1,right,J. Kuminga DUNK (8 PTS) (B. Podziemski 1 AST),"[1630228, 1641764]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,2.8,Made,8.0,B. Podziemski,1641764.0,1.0,,,,,,,,,,,,,,
147,PT00M16.10S,2024-02-28T00:33:43.1Z,1,REGULAR,turnover,bad pass,[],1629673,,,1610612764,25,23,2024-02-28T00:33:46Z,1470000,False,,,0,,J. Poole bad pass TURNOVER (3 TO),"[1629673, 101108]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,3.0,Paul,101108.0,,,,
148,PT00M16.10S,2024-02-28T00:33:43.1Z,1,REGULAR,steal,,[],101108,,,1610612744,25,23,2024-02-28T00:33:44Z,1480000,False,,,0,,C. Paul STEAL (1 STL),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
149,PT00M01.00S,2024-02-28T00:33:58.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641764,81.15965834428384,39.950980392156865,1610612744,25,23,2024-02-28T00:34:08Z,1490000,False,-50.0,125.0,1,right,MISS B. Podziemski 13' pullup Shot,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,13.43,Missed,,,,,,,,,,,,,,,,,,
150,PT00M01.00S,2024-02-28T00:33:58.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,25,23,2024-02-28T00:34:08Z,1500000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,149.0,,,,,,,,,,,,,
151,PT00M00.00S,2024-02-28T00:34:02.3Z,1,REGULAR,period,end,[],0,,,1610612744,25,23,2024-02-28T00:34:02Z,1510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-02-28T00:34:07.0Z,2,REGULAR,substitution,out,['startperiod'],1631098,,,1610612744,25,23,2024-02-28T00:36:35Z,1520000,False,,,0,,SUB out: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-02-28T00:34:07.0Z,2,REGULAR,substitution,out,['startperiod'],1630228,,,1610612744,25,23,2024-02-28T00:36:35Z,1530000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-02-28T00:34:07.0Z,2,REGULAR,substitution,out,['startperiod'],1641764,,,1610612744,25,23,2024-02-28T00:36:35Z,1540000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-02-28T00:34:07.0Z,2,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,25,23,2024-02-28T00:36:35Z,1550000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-02-28T00:34:07.0Z,2,REGULAR,substitution,in,['startperiod'],1630215,,,1610612744,25,23,2024-02-28T00:36:35Z,1560000,False,,,0,,SUB in: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-02-28T00:34:07.0Z,2,REGULAR,substitution,in,['startperiod'],1630541,,,1610612744,25,23,2024-02-28T00:36:35Z,1570000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-02-28T00:34:07.0Z,2,REGULAR,substitution,in,['startperiod'],203967,,,1610612744,25,23,2024-02-28T00:36:35Z,1580000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2024-02-28T00:34:07.0Z,2,REGULAR,substitution,in,['startperiod'],1631218,,,1610612744,25,23,2024-02-28T00:36:35Z,1590000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2024-02-28T00:36:42.9Z,2,REGULAR,period,start,[],0,,,1610612744,25,23,2024-02-28T00:36:42Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M48.00S,2024-02-28T00:36:55.4Z,2,REGULAR,turnover,out-of-bounds,[],202691,,,1610612744,25,23,2024-02-28T00:37:03Z,1610000,False,,,0,,K. Thompson bad pass out-of-bounds TURNOVER (2 TO),[202691],1610612744.0,GSW,bad pass,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1627963.0,2.0,,,,,,
162,PT11M37.00S,2024-02-28T00:37:11.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629013,7.966491458607096,4.901960784313726,1610612764,28,23,2024-02-28T00:37:15Z,1620000,False,225.0,22.0,1,left,L. Shamet 3PT  (6 PTS) (J. Poole 2 AST),"[1629013, 1629673]",1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,22.66,Made,6.0,J. Poole,1629673.0,2.0,,,,,,,,,,,,,,
164,PT11M20.00S,2024-02-28T00:37:28.8Z,2,REGULAR,3pt,Jump Shot,[],101108,95.22010512483574,2.2058823529411766,1610612744,28,23,2024-02-28T00:37:33Z,1640000,False,-239.0,-8.0,1,right,MISS C. Paul 3PT,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Left Corner 3,24+ Left,23.91,Missed,,,,,,,,,,,,,,,,,,
165,PT11M16.00S,2024-02-28T00:37:32.8Z,2,REGULAR,rebound,defensive,[],1630647,,,1610612764,28,23,2024-02-28T00:37:33Z,1650000,False,,,0,,E. Omoruyi REBOUND (Off:1 Def:1),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Left Corner 3,24+ Left,,,,,,,164.0,2.0,1.0,1.0,,,,,,,,,,
166,PT10M59.00S,2024-02-28T00:37:49.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,14.273981603153747,58.57843137254902,1610612764,30,23,2024-02-28T00:37:53Z,1660000,False,-43.0,82.0,1,left,J. Butler 9' driving floating bank Jump Shot (2 PTS) (J. Poole 3 AST),"[1630215, 1629673]",1610612764.0,WAS,driving floating bank,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,9.23,Made,2.0,J. Poole,1629673.0,3.0,,,,,,,,,,,,,,
168,PT10M51.00S,2024-02-28T00:37:57.8Z,2,REGULAR,3pt,Jump Shot,[],203967,68.41327201051249,18.872549019607842,1610612744,30,23,2024-02-28T00:38:01Z,1680000,False,-156.0,244.0,1,right,MISS D. Saric 28' 3PT,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,28.97,Missed,,,,,,,,,,,,,,,,,,
