actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
88,PT04M39.00S,2024-02-01T00:25:21.0Z,1,REGULAR,substitution,out,[],201935,,,1610612746,21,23,2024-02-01T00:26:57Z,860000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M39.00S,2024-02-01T00:25:21.0Z,1,REGULAR,substitution,out,[],1629611,,,1610612746,21,23,2024-02-01T00:26:57Z,870000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M39.00S,2024-02-01T00:25:21.0Z,1,REGULAR,substitution,out,[],203486,,,1610612746,21,23,2024-02-01T00:26:57Z,880000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M39.00S,2024-02-01T00:25:21.0Z,1,REGULAR,substitution,in,[],201566,,,1610612746,21,23,2024-02-01T00:26:57Z,890000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M39.00S,2024-02-01T00:25:21.0Z,1,REGULAR,substitution,in,[],1628464,,,1610612746,21,23,2024-02-01T00:26:57Z,900000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M39.00S,2024-02-01T00:25:21.0Z,1,REGULAR,substitution,in,[],1626181,,,1610612746,21,23,2024-02-01T00:26:57Z,910000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M23.00S,2024-02-01T00:27:22.8Z,1,REGULAR,2pt,Jump Shot,[],202695,78.26872536136662,50.0,1610612746,21,25,2024-02-01T00:27:52Z,920000,False,0.0,152.0,1,right,K. Leonard 15' turnaround Jump Shot (9 PTS) (R. Westbrook 1 AST),"[202695, 201566]",1610612746.0,LAC,turnaround,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Center,15.18,Made,9.0,,,,,R. Westbrook,201566.0,1.0,,,,,,,,,,
96,PT03M56.00S,2024-02-01T00:27:51.4Z,1,REGULAR,3pt,Jump Shot,[],1630557,31.750985545335087,75.73529411764706,1610612764,24,25,2024-02-01T00:27:55Z,940000,False,-129.0,246.0,1,left,C. Kispert 27' 3PT  (3 PTS) (T. Jones 2 AST),"[1630557, 1626145]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,27.76,Made,3.0,,,,,T. Jones,1626145.0,2.0,,,,,,,,,,
98,PT03M42.00S,2024-02-01T00:28:03.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.80354796320631,50.0,1610612746,24,25,2024-02-01T00:28:41Z,960000,False,0.0,25.0,1,right,MISS R. Westbrook driving Layup - blocked,"[201566, 1629655]",1610612746.0,LAC,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,Gafford,1629655.0
99,PT03M42.00S,2024-02-01T00:28:03.9Z,1,REGULAR,block,,[],1629655,,,1610612746,24,25,2024-02-01T00:28:06Z,970000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
100,PT03M40.00S,2024-02-01T00:28:05.9Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612764,24,25,2024-02-01T00:28:16Z,980000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,98.0,2.0,2.0,0.0,,,,,,,,,,,,,
101,PT03M36.00S,2024-02-01T00:28:09.5Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641731,6.521024967148489,52.450980392156865,1610612764,26,25,2024-02-01T00:29:36Z,990000,False,-12.0,9.0,1,left,B. Coulibaly running alley-oop DUNK (4 PTS) (T. Jones 3 AST),"[1641731, 1626145]",1610612764.0,WAS,running alley-oop,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.51,Made,4.0,,,,,T. Jones,1626145.0,3.0,,,,,,,,,,
103,PT03M17.00S,2024-02-01T00:28:29.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,93.38042049934296,45.09803921568628,1610612746,26,27,2024-02-01T00:30:01Z,1010000,False,-25.0,10.0,1,right,A. Coffey cutting Layup (10 PTS) (R. Westbrook 2 AST),"[1629599, 201566]",1610612746.0,LAC,cutting,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,2.64,Made,10.0,,,,,R. Westbrook,201566.0,2.0,,,,,,,,,,
105,PT02M57.00S,2024-02-01T00:28:49.4Z,1,REGULAR,2pt,Jump Shot,[],1628398,8.886333771353483,89.2156862745098,1610612764,26,27,2024-02-01T00:30:33Z,1030000,False,-196.0,31.0,1,left,MISS K. Kuzma 19' step back Shot,[1628398],1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Left,19.85,Missed,,,,,,,,,,,,,,,,,,
106,PT02M54.00S,2024-02-01T00:28:52.4Z,1,REGULAR,rebound,defensive,[],201566,,,1610612746,26,27,2024-02-01T00:29:11Z,1040000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left,,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,,
107,PT02M50.00S,2024-02-01T00:29:01.2Z,1,REGULAR,foul,personal,[],1628398,,,1610612746,26,27,2024-02-01T00:29:04Z,1050000,False,,,0,,K. Kuzma personal FOUL (1 PF),"[1628398, 202695]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202037.0,1.0,0.0,Leonard,202695.0,,,,,
109,PT02M50.00S,2024-02-01T00:29:06.6Z,1,REGULAR,substitution,out,[],1641731,,,1610612746,26,27,2024-02-01T00:29:12Z,1070000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M50.00S,2024-02-01T00:29:06.6Z,1,REGULAR,substitution,out,[],1629655,,,1610612746,26,27,2024-02-01T00:29:12Z,1080000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M50.00S,2024-02-01T00:29:06.6Z,1,REGULAR,substitution,in,[],1630166,,,1610612746,26,27,2024-02-01T00:29:12Z,1090000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M50.00S,2024-02-01T00:29:06.6Z,1,REGULAR,substitution,in,[],1628963,,,1610612746,26,27,2024-02-01T00:29:12Z,1100000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M45.00S,2024-02-01T00:29:34.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,92.46057818659659,53.92156862745098,1610612746,26,27,2024-02-01T00:31:43Z,1110000,False,20.0,18.0,1,right,MISS N. Powell driving Layup,[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
114,PT02M44.00S,2024-02-01T00:29:35.5Z,1,REGULAR,rebound,offensive,[],1626181,,,1610612746,26,27,2024-02-01T00:34:29Z,1120000,False,,,0,,N. Powell REBOUND (Off:1 Def:0),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,113.0,1.0,0.0,1.0,,,,,,,,,,,,,
117,PT02M34.00S,2024-02-01T00:29:42.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,91.01511169513797,96.56862745098039,1610612746,26,30,2024-02-01T00:29:47Z,1150000,False,233.0,32.0,1,right,N. Powell 3PT  (3 PTS) (R. Westbrook 3 AST),"[1626181, 201566]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,23.5,Made,3.0,,,,,R. Westbrook,201566.0,3.0,,,,,,,,,,
119,PT02M15.00S,2024-02-01T00:30:03.5Z,1,REGULAR,2pt,Jump Shot,[],1630557,13.61695137976347,32.59803921568628,1610612764,28,30,2024-02-01T00:34:05Z,1170000,False,87.0,75.0,1,left,C. Kispert 11' pullup bank Jump Shot (5 PTS) (M. Bagley III 1 AST),"[1630557, 1628963]",1610612764.0,WAS,pullup bank,,,Kispert,C. Kispert,,,,,Mid-Range,8-16 Right,11.52,Made,5.0,,,,,M. Bagley III,1628963.0,1.0,,,,,,,,,,
120,PT02M15.00S,2024-02-01T00:30:06.4Z,1,REGULAR,foul,personal,['1freethrow'],1629599,,,1610612764,28,30,2024-02-01T00:30:11Z,1180000,False,,,0,,A. Coffey shooting personal FOUL (1 PF) (Kispert 1 FT),"[1629599, 1630557]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1626302.0,1.0,0.0,Kispert,1630557.0,,,,,
122,PT02M15.00S,2024-02-01T00:30:14.0Z,1,REGULAR,substitution,out,[],1626145,,,1610612764,28,30,2024-02-01T00:31:12Z,1200000,False,,,0,,SUB out: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M15.00S,2024-02-01T00:30:14.0Z,1,REGULAR,substitution,out,[],1629599,,,1610612764,28,30,2024-02-01T00:31:12Z,1210000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M15.00S,2024-02-01T00:30:14.0Z,1,REGULAR,substitution,in,[],1626153,,,1610612764,28,30,2024-02-01T00:31:12Z,1220000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M15.00S,2024-02-01T00:30:14.0Z,1,REGULAR,substitution,in,[],1630527,,,1610612764,28,30,2024-02-01T00:31:12Z,1230000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M15.00S,2024-02-01T00:30:41.6Z,1,REGULAR,freethrow,1 of 1,[],1630557,,,1610612764,29,30,2024-02-01T00:30:41Z,1240000,False,,,0,,C. Kispert Free Throw 1 of 1 (6 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
127,PT02M02.00S,2024-02-01T00:30:55.5Z,1,REGULAR,2pt,Jump Shot,[],202695,88.38699080157687,88.23529411764706,1610612746,29,32,2024-02-01T00:36:51Z,1250000,False,191.0,57.0,1,right,K. Leonard 19' Jump Shot (11 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right,19.94,Made,11.0,,,,,,,,,,,,,,,,,
128,PT01M49.00S,2024-02-01T00:31:08.5Z,1,REGULAR,3pt,Jump Shot,[],1626153,34.90473061760841,44.11764705882353,1610612764,29,32,2024-02-01T00:37:21Z,1260000,False,29.0,276.0,1,left,MISS D. Wright 27' step back 3PT,[1626153],1610612764.0,WAS,step back,,,Wright,D. Wright,,,,,Above the Break 3,24+ Center,27.72,Missed,,,,,,,,,,,,,,,,,,
129,PT01M46.00S,2024-02-01T00:31:11.5Z,1,REGULAR,rebound,defensive,[],1630527,,,1610612746,29,32,2024-02-01T00:31:13Z,1270000,False,,,0,,B. Boston Jr. REBOUND (Off:0 Def:1),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Center,,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,,
130,PT01M39.00S,2024-02-01T00:31:18.9Z,1,REGULAR,3pt,Jump Shot,[],1626181,75.3777923784494,11.519607843137255,1610612746,29,35,2024-02-01T00:31:23Z,1280000,False,-192.0,179.0,1,right,N. Powell 26' 3PT pullup (6 PTS),[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.27,Made,6.0,,,,,,,,,,,,,,,,,
131,PT01M23.00S,2024-02-01T00:31:37.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,7.5722733245729295,45.34313725490196,1610612764,31,35,2024-02-01T00:31:42Z,1290000,False,23.0,19.0,1,left,C. Kispert driving Layup (8 PTS) (M. Bagley III 2 AST),"[1630557, 1628963]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,2.99,Made,8.0,,,,,M. Bagley III,1628963.0,2.0,,,,,,,,,,
133,PT01M23.00S,2024-02-01T00:31:44.4Z,1,REGULAR,foul,personal,['1freethrow'],1628464,,,1610612764,31,35,2024-02-01T00:31:53Z,1310000,False,,,0,,D. Theis shooting personal FOUL (1 PF) (Kispert 1 FT),"[1628464, 1630557]",1610612746.0,LAC,shooting,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,1.0,0.0,Kispert,1630557.0,,,,,
135,PT01M23.00S,2024-02-01T00:32:09.2Z,1,REGULAR,freethrow,1 of 1,[],1630557,,,1610612764,31,35,2024-02-01T00:32:12Z,1330000,False,,,0,,MISS C. Kispert Free Throw 1 of 1,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
136,PT01M21.00S,2024-02-01T00:32:11.2Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612746,31,35,2024-02-01T00:32:12Z,1340000,False,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,
137,PT01M13.00S,2024-02-01T00:32:20.4Z,1,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612746,31,35,2024-02-01T00:32:32Z,1350000,False,,,0,,N. Powell bad pass out-of-bounds TURNOVER (1 TO),[1626181],1610612746.0,LAC,bad pass,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202053.0,,,,,1.0,,,,
138,PT01M00.00S,2024-02-01T00:32:38.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630166,7.440867279894875,58.08823529411765,1610612764,33,35,2024-02-01T00:32:44Z,1360000,False,-40.0,17.0,1,left,D. Avdija driving Layup (5 PTS),[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,4.4,Made,5.0,,,,,,,,,,,,,,,,,
139,PT00M46.50S,2024-02-01T00:32:55.9Z,1,REGULAR,2pt,Jump Shot,[],202695,88.12417871222075,72.05882352941177,1610612746,33,35,2024-02-01T00:38:51Z,1370000,False,110.0,59.0,1,right,MISS K. Leonard 12' turnaround fadeaway Shot,[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,12.51,Missed,,,,,,,,,,,,,,,,,,
140,PT00M43.40S,2024-02-01T00:32:59.0Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612764,33,35,2024-02-01T00:33:00Z,1380000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:1),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Right,,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,
141,PT00M34.00S,2024-02-01T00:33:09.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,7.703679369250986,55.63725490196079,1610612764,35,35,2024-02-01T00:33:13Z,1390000,False,-28.0,20.0,1,left,M. Bagley III Layup (2 PTS) (D. Avdija 1 AST),"[1628963, 1630166]",1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,3.45,Made,2.0,,,,,D. Avdija,1630166.0,1.0,,,,,,,,,,
143,PT00M25.60S,2024-02-01T00:33:23.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,92.9862023653088,43.872549019607845,1610612746,35,37,2024-02-01T00:39:32Z,1410000,False,-31.0,13.0,1,right,D. Theis cutting Layup (2 PTS) (R. Westbrook 4 AST),"[1628464, 201566]",1610612746.0,LAC,cutting,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,3.34,Made,2.0,,,,,R. Westbrook,201566.0,4.0,,,,,,,,,,
145,PT00M03.60S,2024-02-01T00:33:47.5Z,1,REGULAR,2pt,Jump Shot,[],1628398,19.92444152431012,31.862745098039213,1610612764,35,37,2024-02-01T00:39:51Z,1430000,False,91.0,135.0,1,left,MISS K. Kuzma 16' turnaround fadeaway Shot,[1628398],1610612764.0,WAS,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right Center,16.25,Missed,,,,,,,,,,,,,,,,,,
146,PT00M03.60S,2024-02-01T00:33:47.5Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,35,37,2024-02-01T00:33:54Z,1440000,False,,,0,,K. Leonard REBOUND (Off:1 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,,,,145.0,2.0,1.0,1.0,,,,,,,,,,,,,
147,PT00M00.00S,2024-02-01T00:33:54.9Z,1,REGULAR,period,end,[],0,,,1610612746,35,37,2024-02-01T00:33:54Z,1450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-02-01T00:34:02.0Z,2,REGULAR,substitution,out,['startperiod'],1628398,,,1610612746,35,37,2024-02-01T00:36:24Z,1460000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-02-01T00:34:02.0Z,2,REGULAR,substitution,out,['startperiod'],202695,,,1610612746,35,37,2024-02-01T00:36:24Z,1470000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-02-01T00:34:02.0Z,2,REGULAR,substitution,in,['startperiod'],1631116,,,1610612746,35,37,2024-02-01T00:36:24Z,1480000,False,,,0,,SUB in: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-02-01T00:34:02.0Z,2,REGULAR,substitution,in,['startperiod'],201935,,,1610612746,35,37,2024-02-01T00:36:24Z,1490000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-02-01T00:36:33.7Z,2,REGULAR,period,start,[],0,,,1610612746,35,37,2024-02-01T00:36:33Z,1500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT11M49.00S,2024-02-01T00:36:42.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628464,90.22667542706965,61.274509803921575,1610612746,35,37,2024-02-01T00:40:28Z,1510000,False,56.0,39.0,1,right,MISS D. Theis 6' floating Shot,[1628464],1610612746.0,LAC,floating,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,6.88,Missed,,,,,,,,,,,,,,,,,,
154,PT11M46.00S,2024-02-01T00:36:47.3Z,2,REGULAR,rebound,offensive,[],1630527,,,1610612746,35,37,2024-02-01T00:36:47Z,1520000,False,,,0,,B. Boston Jr. REBOUND (Off:1 Def:1),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,153.0,2.0,1.0,1.0,,,,,,,,,,,,,
155,PT11M44.00S,2024-02-01T00:36:49.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630527,92.85479632063075,36.029411764705884,1610612746,35,37,2024-02-01T00:41:10Z,1530000,False,-70.0,15.0,1,right,MISS B. Boston Jr. 7' driving Layup,[1630527],1610612746.0,LAC,driving,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.14,Missed,,,,,,,,,,,,,,,,,,
156,PT11M41.00S,2024-02-01T00:36:52.2Z,2,REGULAR,rebound,defensive,[],1631116,,,1610612764,35,37,2024-02-01T00:36:53Z,1540000,False,,,0,,P. Baldwin Jr. REBOUND (Off:0 Def:1),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,,
157,PT11M36.00S,2024-02-01T00:36:57.1Z,2,REGULAR,3pt,Jump Shot,[],1630557,22.026938239159,8.088235294117647,1610612764,35,37,2024-02-01T00:37:03Z,1550000,False,210.0,155.0,1,left,MISS C. Kispert 26' pullup 3PT,[1630557],1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,26.04,Missed,,,,,,,,,,,,,,,,,,
158,PT11M32.00S,2024-02-01T00:37:01.1Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,35,37,2024-02-01T00:37:03Z,1560000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,157.0,2.0,2.0,0.0,,,,,,,,,,,,,
160,PT11M28.00S,2024-02-01T00:37:04.9Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628464,94.30026281208936,50.0,1610612746,35,39,2024-02-01T00:41:43Z,1570000,False,0.0,1.0,1,right,D. Theis running DUNK (4 PTS) (J. Harden 3 AST),"[1628464, 201935]",1610612746.0,LAC,running,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,0.11,Made,4.0,,,,,J. Harden,201935.0,3.0,,,,,,,,,,
162,PT11M11.00S,2024-02-01T00:37:22.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,9.937582128777924,53.92156862745098,1610612764,37,39,2024-02-01T00:37:28Z,1590000,False,-20.0,41.0,1,left,M. Bagley III driving Layup (4 PTS),[1628963],1610612764.0,WAS,driving,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,4.54,Made,4.0,,,,,,,,,,,,,,,,,
163,PT10M55.00S,2024-02-01T00:37:36.9Z,2,REGULAR,3pt,Jump Shot,[],201566,68.15045992115637,57.35294117647059,1610612746,37,39,2024-02-01T00:37:40Z,1600000,False,37.0,247.0,1,right,MISS R. Westbrook 24' 3PT,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,24.96,Missed,,,,,,,,,,,,,,,,,,
164,PT10M53.00S,2024-02-01T00:37:38.9Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612764,37,39,2024-02-01T00:37:40Z,1610000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:2),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Center,,,,163.0,2.0,2.0,0.0,,,,,,,,,,,,,
165,PT10M45.00S,2024-02-01T00:37:48.2Z,2,REGULAR,2pt,Jump Shot,[],1626153,20.45006570302234,66.42156862745098,1610612764,37,39,2024-02-01T00:37:51Z,1620000,False,-82.0,140.0,1,left,MISS D. Wright 16' pullup Shot,[1626153],1610612764.0,WAS,pullup,,,Wright,D. Wright,,,,,Mid-Range,16-24 Left Center,16.2,Missed,,,,,,,,,,,,,,,,,,
166,PT10M42.00S,2024-02-01T00:37:51.2Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,37,39,2024-02-01T00:37:51Z,1630000,False,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,,,,165.0,3.0,3.0,0.0,,,,,,,,,,,,,
167,PT10M37.00S,2024-02-01T00:37:55.6Z,2,REGULAR,3pt,Jump Shot,[],1628464,68.80749014454665,60.049019607843135,1610612746,37,39,2024-02-01T00:38:02Z,1640000,False,50.0,241.0,1,right,MISS D. Theis 24' 3PT,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Center,24.59,Missed,,,,,,,,,,,,,,,,,,
168,PT10M36.00S,2024-02-01T00:37:56.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,37,39,2024-02-01T00:38:02Z,1650000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,,167.0,,,,,,,,,,,,,,,,
170,PT10M27.00S,2024-02-01T00:38:23.3Z,2,REGULAR,turnover,traveling,[],1628963,,,1610612764,37,39,2024-02-01T00:38:30Z,1670000,False,,,0,,M. Bagley III traveling TURNOVER (1 TO),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,202053.0,,,,,1.0,,,,
171,PT10M11.00S,2024-02-01T00:38:54.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,92.06636005256242,47.05882352941176,1610612746,37,41,2024-02-01T00:38:59Z,1680000,False,-15.0,22.0,1,right,R. Westbrook driving Layup (2 PTS),[201566],1610612746.0,LAC,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.65,Made,2.0,,,,,,,,,,,,,,,,,
172,PT10M02.00S,2024-02-01T00:39:04.5Z,2,REGULAR,3pt,Jump Shot,[],1630166,31.09395532194481,70.58823529411765,1610612764,37,41,2024-02-01T00:43:25Z,1690000,False,-103.0,240.0,1,left,MISS D. Avdija 26' step back 3PT,[1630166],1610612764.0,WAS,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
173,PT09M58.00S,2024-02-01T00:39:08.5Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,37,41,2024-02-01T00:39:11Z,1700000,False,,,0,,N. Powell REBOUND (Off:1 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,,172.0,2.0,1.0,1.0,,,,,,,,,,,,,
