actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
185,PT11M11.00S,2023-12-16T00:41:13.0Z,2,REGULAR,foul,personal,['2freethrow'],1641767,,,1610612764,32,40,2023-12-16T00:41:22Z,1820000,False,,,0,,B. Sheppard shooting personal FOUL (1 PF) (Kispert 2 FT),"[1641767, 1630557]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,Mid-Range,8-16 Left,202027.0,,,,,,,,,,,,,,,,1.0,0.0,Kispert,1630557.0
187,PT11M11.00S,2023-12-16T00:41:35.0Z,2,REGULAR,freethrow,1 of 2,[],1630557,,,1610612764,32,40,2023-12-16T00:41:35Z,1840000,False,,,0,,MISS C. Kispert Free Throw 1 of 2,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
188,PT11M11.00S,2023-12-16T00:41:35.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,32,40,2023-12-16T00:41:35Z,1850000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,187.0,,,,,,,,,,,,,,,
189,PT11M11.00S,2023-12-16T00:41:45.2Z,2,REGULAR,substitution,out,[],1630167,,,1610612764,32,40,2023-12-16T00:41:50Z,1860000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT11M11.00S,2023-12-16T00:41:45.2Z,2,REGULAR,substitution,in,[],1626167,,,1610612764,32,40,2023-12-16T00:41:50Z,1870000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT11M11.00S,2023-12-16T00:42:09.1Z,2,REGULAR,freethrow,2 of 2,[],1630557,,,1610612764,33,40,2023-12-16T00:42:09Z,1880000,False,,,0,,C. Kispert Free Throw 2 of 2 (3 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
192,PT11M00.00S,2023-12-16T00:42:19.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,20.02299605781866,58.57843137254902,1610612754,33,40,2023-12-16T00:42:26Z,1890000,False,-43.0,136.0,1,left,MISS B. Mathurin 14' driving floating Shot,[1631097],1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,,,14.23,Missed,,,,,,,,,,,,,,,,
193,PT10M57.00S,2023-12-16T00:42:22.5Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,33,40,2023-12-16T00:42:26Z,1900000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,,,,,192.0,2.0,2.0,0.0,,,,,,,,,,,,
194,PT10M47.00S,2023-12-16T00:42:32.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,93.08475689881735,43.13725490196079,1610612764,35,40,2023-12-16T00:42:37Z,1910000,False,-34.0,13.0,1,right,C. Kispert driving Layup (5 PTS),[1630557],1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,3.65,Made,,,,,5.0,,,,,,,,,,,
195,PT10M36.00S,2023-12-16T00:42:44.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,7.013797634691201,65.68627450980392,1610612754,35,40,2023-12-16T00:42:48Z,1920000,False,-78.0,13.0,1,left,MISS T. McConnell 7' driving Layup,[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,7.95,Missed,,,,,,,,,,,,,,,,
196,PT10M33.00S,2023-12-16T00:42:47.4Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,35,40,2023-12-16T00:42:48Z,1930000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,,195.0,1.0,1.0,0.0,,,,,,,,,,,,
197,PT10M20.00S,2023-12-16T00:43:00.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,92.69053876478318,55.14705882352941,1610612764,37,40,2023-12-16T00:43:05Z,1940000,False,26.0,16.0,1,right,C. Kispert cutting Layup (7 PTS) (J. Poole 2 AST),"[1630557, 1629673]",1610612764.0,WAS,cutting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,3.04,Made,,,,,7.0,J. Poole,1629673.0,2.0,,,,,,,,
199,PT10M20.00S,2023-12-16T00:43:04.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,37,40,2023-12-16T00:43:04Z,1960000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M20.00S,2023-12-16T00:43:05.5Z,2,REGULAR,substitution,out,[],1641767,,,1610612754,37,40,2023-12-16T00:45:52Z,1970000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT10M20.00S,2023-12-16T00:43:05.5Z,2,REGULAR,substitution,in,[],1627741,,,1610612754,37,40,2023-12-16T00:45:52Z,1980000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT10M05.00S,2023-12-16T00:46:10.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626167,8.065045992115643,59.068627450980394,1610612754,37,40,2023-12-16T00:46:15Z,1990000,False,-45.0,23.0,1,left,MISS M. Turner turnaround Hook,[1626167],1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,5.09,Missed,,,,,,,,,,,,,,,,
204,PT10M03.00S,2023-12-16T00:46:12.8Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,37,40,2023-12-16T00:46:15Z,2000000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:3),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,203.0,3.0,3.0,0.0,,,,,,,,,,,,
205,PT09M53.00S,2023-12-16T00:46:23.0Z,2,REGULAR,2pt,Jump Shot,[],1629673,88.74835742444152,75.24509803921569,1610612764,37,40,2023-12-16T00:46:28Z,2010000,False,126.0,53.0,1,right,MISS J. Poole 13' step back Shot - blocked,"[1629673, 1630174]",1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,13.7,Missed,,,,,,,,,Nesmith,1630174.0,,,,,,
297,PT09M53.00S,2023-12-16T00:46:23.0Z,2,REGULAR,block,,[],1630174,,,1610612764,37,40,2023-12-16T00:57:48Z,2020000,False,,,0,,A. Nesmith BLOCK (1 BLK),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
207,PT09M49.00S,2023-12-16T00:46:27.0Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,37,40,2023-12-16T00:46:28Z,2030000,False,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Right,,,,,205.0,3.0,3.0,0.0,,,,,,,,,,,,
208,PT09M38.00S,2023-12-16T00:46:37.9Z,2,REGULAR,3pt,Jump Shot,[],1630174,23.833771353482263,11.274509803921575,1610612754,37,40,2023-12-16T00:53:38Z,2040000,False,194.0,172.0,1,left,MISS A. Nesmith 25' step back 3PT,[1630174],1610612754.0,IND,step back,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,25.86,Missed,,,,,,,,,,,,,,,,
209,PT09M35.00S,2023-12-16T00:46:40.9Z,2,REGULAR,rebound,defensive,[],201568,,,1610612764,37,40,2023-12-16T00:46:42Z,2050000,False,,,0,,D. Gallinari REBOUND (Off:1 Def:2),[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,Above the Break 3,24+ Right Center,,,,,208.0,3.0,2.0,1.0,,,,,,,,,,,,
210,PT09M18.00S,2023-12-16T00:47:02.3Z,2,REGULAR,foul,offensive,[],1630557,,,1610612764,37,40,2023-12-16T00:47:10Z,2060000,False,,,0,,C. Kispert offensive FOUL (1 PF),"[1630557, 1631097]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,16-24 Center,2004.0,,,,,,,,,,,,,,,,1.0,0.0,Mathurin,1631097.0
212,PT09M18.00S,2023-12-16T00:47:02.3Z,2,REGULAR,turnover,offensive foul,[],1630557,,,1610612764,37,40,2023-12-16T00:47:02Z,2080000,False,,,0,,C. Kispert offensive foul TURNOVER (1 TO),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,16-24 Center,2004.0,1.0,,,,,,,,,,,,,,,,,,
213,PT09M07.00S,2023-12-16T00:47:21.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],204456,6.225361366622863,30.392156862745097,1610612754,37,40,2023-12-16T00:47:39Z,2090000,False,98.0,6.0,1,left,MISS T. McConnell 9' fadeaway Shot,[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,9.82,Missed,,,,,,,,,,,,,,,,
214,PT09M06.00S,2023-12-16T00:47:22.5Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,37,40,2023-12-16T01:06:59Z,2100000,False,,,0,,M. Turner REBOUND (Off:2 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Right,,,,,213.0,3.0,1.0,2.0,,,,,,,,,,,,
373,PT09M06.00S,2023-12-16T00:47:26.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626167,7.145203679369246,49.26470588235294,1610612754,37,40,2023-12-16T01:08:23Z,2105000,False,4.0,15.0,1,left,MISS M. Turner tip Layup,[1626167],1610612754.0,IND,tip,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,1.52,Missed,,,,,,,,,,,,,,,,
374,PT09M03.00S,2023-12-16T00:47:29.9Z,2,REGULAR,rebound,defensive,[],201568,,,1610612764,37,40,2023-12-16T01:08:23Z,2107500,False,,,0,,D. Gallinari REBOUND (Off:1 Def:3),[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,Restricted Area,0-8 Center,,,,,373.0,4.0,3.0,1.0,,,,,,,,,,,,
215,PT08M55.00S,2023-12-16T00:47:32.4Z,2,REGULAR,3pt,Jump Shot,[],1630557,68.11760840998686,19.85294117647058,1610612764,37,40,2023-12-16T00:47:42Z,2110000,False,-151.0,247.0,1,right,MISS C. Kispert 28' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,28.95,Missed,,,,,,,,,,,,,,,,
216,PT08M54.00S,2023-12-16T00:47:37.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,37,40,2023-12-16T00:47:37Z,2120000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,215.0,,,,,,,,,,,,,,,
218,PT08M50.00S,2023-12-16T00:48:02.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641731,92.29632063074901,94.6078431372549,1610612764,40,40,2023-12-16T00:48:07Z,2140000,False,223.0,20.0,1,right,B. Coulibaly 3PT  (9 PTS) (J. Poole 3 AST),"[1641731, 1629673]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,,,22.39,Made,,,,,9.0,J. Poole,1629673.0,3.0,,,,,,,,
243,PT08M41.00S,2023-12-16T00:48:17.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,7.933639947437584,48.774509803921575,1610612754,40,40,2023-12-16T00:52:26Z,2175000,False,6.0,22.0,1,left,MISS M. Turner cutting Layup - blocked,"[1626167, 1630557]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,2.29,Missed,,,,,,,,,Kispert,1630557.0,,,,,,
244,PT08M41.00S,2023-12-16T00:48:17.8Z,2,REGULAR,block,,[],1630557,,,1610612754,40,40,2023-12-16T00:52:26Z,2177500,False,,,0,,C. Kispert BLOCK (1 BLK),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
245,PT08M41.00S,2023-12-16T00:48:17.8Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,40,40,2023-12-16T00:52:26Z,2178750,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:4),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,243.0,4.0,4.0,0.0,,,,,,,,,,,,
222,PT08M33.00S,2023-12-16T00:48:23.2Z,2,REGULAR,foul,personal,[],1630174,,,1610612764,40,40,2023-12-16T00:52:26Z,2180000,False,,,0,,A. Nesmith personal FOUL (2 PF),"[1630174, 203488]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Left,1627964.0,,,,,,,,,,,,,,,,2.0,0.0,Muscala,203488.0
224,PT08M33.00S,2023-12-16T00:48:31.5Z,2,REGULAR,substitution,out,[],204456,,,1610612764,40,40,2023-12-16T00:52:26Z,2200000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M33.00S,2023-12-16T00:48:31.5Z,2,REGULAR,substitution,in,[],1630169,,,1610612764,40,40,2023-12-16T00:52:26Z,2210000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M33.00S,2023-12-16T00:48:50.8Z,2,REGULAR,substitution,in,[],1630167,,,1610612764,40,40,2023-12-16T00:52:26Z,2230000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT08M33.00S,2023-12-16T00:48:50.8Z,2,REGULAR,substitution,out,[],1630174,,,1610612764,40,40,2023-12-16T01:02:26Z,2245000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M22.00S,2023-12-16T00:49:16.0Z,2,REGULAR,3pt,Jump Shot,[],201568,69.30026281208936,73.77450980392157,1610612764,40,40,2023-12-16T00:52:26Z,2260000,False,119.0,236.0,1,right,MISS D. Gallinari 26' 3PT,[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,Above the Break 3,24+ Right Center,,,26.43,Missed,,,,,,,,,,,,,,,,
231,PT08M18.00S,2023-12-16T00:49:20.0Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,40,40,2023-12-16T00:49:20Z,2270000,False,,,0,,M. Turner REBOUND (Off:2 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,230.0,4.0,2.0,2.0,,,,,,,,,,,,
232,PT08M14.00S,2023-12-16T00:49:22.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626167,33.163600525624176,44.607843137254896,1610612754,40,40,2023-12-16T01:03:19Z,2280000,False,27.0,259.0,1,left,MISS M. Turner 26' running 3PT,[1626167],1610612754.0,IND,running,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,26.06,Missed,,,,,,,,,,,,,,,,
233,PT08M12.00S,2023-12-16T00:49:24.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,40,40,2023-12-16T00:49:30Z,2290000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,232.0,,,,,,,,,,,,,,,
235,PT08M04.00S,2023-12-16T00:49:41.3Z,2,REGULAR,3pt,Jump Shot,[],1630557,66.27792378449408,72.30392156862744,1610612764,43,40,2023-12-16T01:03:42Z,2310000,False,112.0,264.0,1,right,C. Kispert 28' 3PT pullup (10 PTS) (J. Poole 4 AST),"[1630557, 1629673]",1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,28.7,Made,,,,,10.0,J. Poole,1629673.0,4.0,,,,,,,,
237,PT07M46.00S,2023-12-16T00:49:58.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,18.31471747700394,47.79411764705882,1610612754,43,40,2023-12-16T00:50:06Z,2330000,False,11.0,120.0,1,left,MISS M. Turner 12' Jump Shot - blocked,"[1626167, 1641731]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,12.02,Missed,,,,,,,,,Coulibaly,1641731.0,,,,,,
238,PT07M46.00S,2023-12-16T00:49:58.5Z,2,REGULAR,block,,[],1641731,,,1610612754,43,40,2023-12-16T00:50:03Z,2340000,False,,,0,,B. Coulibaly BLOCK (1 BLK),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
239,PT07M41.00S,2023-12-16T00:50:03.5Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,43,40,2023-12-16T00:50:06Z,2350000,False,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,237.0,1.0,1.0,0.0,,,,,,,,,,,,
240,PT07M39.00S,2023-12-16T00:50:06.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629673,92.42772667542707,48.0392156862745,1610612764,45,40,2023-12-16T01:06:29Z,2360000,False,-10.0,19.0,1,right,J. Poole running Layup (11 PTS),[1629673],1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,2.11,Made,,,,,11.0,,,,,,,,,,,
241,PT07M39.00S,2023-12-16T00:50:11.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,45,40,2023-12-16T00:50:11Z,2370000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M39.00S,2023-12-16T00:50:12.5Z,2,REGULAR,substitution,out,[],1631097,,,1610612754,45,40,2023-12-16T00:52:47Z,2380000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M39.00S,2023-12-16T00:50:12.5Z,2,REGULAR,substitution,out,[],1626167,,,1610612754,45,40,2023-12-16T00:52:47Z,2390000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M39.00S,2023-12-16T00:50:12.5Z,2,REGULAR,substitution,in,[],1630543,,,1610612754,45,40,2023-12-16T00:52:47Z,2400000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M39.00S,2023-12-16T00:50:12.5Z,2,REGULAR,substitution,in,[],1628971,,,1610612754,45,40,2023-12-16T00:52:47Z,2410000,False,,,0,,SUB in: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M21.00S,2023-12-16T00:53:26.7Z,2,REGULAR,foul,offensive,[],1630167,,,1610612754,45,40,2023-12-16T01:07:37Z,2420000,False,,,0,,O. Toppin offensive FOUL (1 PF),"[1630167, 203488]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,,,,,,,,,,,,,,,,1.0,0.0,Muscala,203488.0
252,PT07M21.00S,2023-12-16T00:53:26.7Z,2,REGULAR,turnover,offensive foul,[],1630167,,,1610612754,45,40,2023-12-16T00:53:26Z,2440000,False,,,0,,O. Toppin offensive foul TURNOVER (1 TO),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,1.0,,,,,,,,,,,,,,,,,,
253,PT06M59.00S,2023-12-16T00:54:02.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,64.04402102496715,51.71568627450981,1610612764,45,40,2023-12-16T00:54:08Z,2450000,False,9.0,285.0,1,right,MISS C. Kispert 28' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,28.56,Missed,,,,,,,,,,,,,,,,
254,PT06M55.00S,2023-12-16T00:54:06.5Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,45,40,2023-12-16T00:54:08Z,2460000,False,,,0,,I. Jackson REBOUND (Off:3 Def:3),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,,,253.0,6.0,3.0,3.0,,,,,,,,,,,,
255,PT06M47.00S,2023-12-16T00:54:14.1Z,2,REGULAR,2pt,Jump Shot,[],1628971,10.82457293035479,33.33333333333334,1610612754,45,40,2023-12-16T01:08:54Z,2470000,False,83.0,49.0,1,left,MISS B. Brown 9' driving floating bank Shot,[1628971],1610612754.0,IND,driving floating bank,,,Brown,B. Brown,,,,,Mid-Range,8-16 Right,,,9.68,Missed,,,,,,,,,,,,,,,,
256,PT06M45.00S,2023-12-16T00:54:16.1Z,2,REGULAR,rebound,defensive,[],201568,,,1610612764,45,40,2023-12-16T00:54:29Z,2480000,False,,,0,,D. Gallinari REBOUND (Off:1 Def:4),[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,Mid-Range,8-16 Right,,,,,255.0,5.0,4.0,1.0,,,,,,,,,,,,
257,PT06M29.00S,2023-12-16T00:54:31.3Z,2,REGULAR,2pt,Jump Shot,[],201568,90.19382391590013,69.36274509803921,1610612764,47,40,2023-12-16T01:10:42Z,2490000,False,97.0,40.0,1,right,D. Gallinari 10' turnaround fadeaway Jump Shot (4 PTS) (M. Muscala 2 AST),"[201568, 203488]",1610612764.0,WAS,turnaround fadeaway,,,Gallinari,D. Gallinari,,,,,Mid-Range,8-16 Right,,,10.46,Made,,,,,4.0,M. Muscala,203488.0,2.0,,,,,,,,
259,PT06M15.00S,2023-12-16T00:54:45.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,5.962549277266746,49.50980392156863,1610612754,47,42,2023-12-16T00:54:52Z,2510000,False,2.0,4.0,1,left,I. Jackson cutting DUNK (8 PTS) (O. Toppin 1 AST),"[1630543, 1630167]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,0.43,Made,,,,,8.0,O. Toppin,1630167.0,1.0,,,,,,,,
261,PT06M06.00S,2023-12-16T00:54:55.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629673,93.74178712220763,48.774509803921575,1610612764,49,42,2023-12-16T00:55:01Z,2530000,False,-6.0,6.0,1,right,J. Poole driving DUNK (13 PTS),[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,0.88,Made,,,,,13.0,,,,,,,,,,,
262,PT05M56.00S,2023-12-16T00:55:04.5Z,2,REGULAR,3pt,Jump Shot,[],1630169,30.535479632063073,80.3921568627451,1610612754,49,42,2023-12-16T01:12:06Z,2540000,False,-152.0,235.0,1,left,MISS T. Haliburton 27' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,27.95,Missed,,,,,,,,,,,,,,,,
263,PT05M53.00S,2023-12-16T00:55:07.5Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,49,42,2023-12-16T00:55:09Z,2550000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,262.0,2.0,2.0,0.0,,,,,,,,,,,,
264,PT05M46.00S,2023-12-16T00:55:14.6Z,2,REGULAR,3pt,Jump Shot,[],1629673,65.09526938239159,76.7156862745098,1610612764,52,42,2023-12-16T00:55:20Z,2560000,False,134.0,276.0,1,right,J. Poole 30' 3PT pullup (16 PTS),[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,30.63,Made,,,,,16.0,,,,,,,,,,,
266,PT05M34.00S,2023-12-16T00:55:31.1Z,2,REGULAR,substitution,out,[],1630557,,,1610612754,52,42,2023-12-16T00:55:53Z,2580000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M34.00S,2023-12-16T00:55:31.1Z,2,REGULAR,substitution,out,[],201568,,,1610612754,52,42,2023-12-16T00:55:53Z,2590000,False,,,0,,SUB out: D. Gallinari,[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M34.00S,2023-12-16T00:55:31.1Z,2,REGULAR,substitution,out,[],1630167,,,1610612754,52,42,2023-12-16T00:55:53Z,2600000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M34.00S,2023-12-16T00:55:31.1Z,2,REGULAR,substitution,in,[],1630166,,,1610612754,52,42,2023-12-16T00:55:53Z,2610000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M34.00S,2023-12-16T00:55:31.1Z,2,REGULAR,substitution,in,[],1628398,,,1610612754,52,42,2023-12-16T00:55:53Z,2620000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M34.00S,2023-12-16T00:55:31.1Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,52,42,2023-12-16T00:55:53Z,2630000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
