actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
19,PT10M15.00S,2023-11-26T00:13:00.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,6.783837056504599,54.90196078431373,1610612737,4,5,2023-11-26T00:13:06Z,190000,False,-25.0,11.0,1,left,MISS D. Murray driving Layup,[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
21,PT10M12.00S,2023-11-26T00:13:03.0Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,4,5,2023-11-26T00:13:06Z,210000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M08.00S,2023-11-26T00:13:06.3Z,1,REGULAR,turnover,bad pass,[],1628398,,,1610612764,4,5,2023-11-26T00:13:12Z,220000,False,,,0,,K. Kuzma bad pass TURNOVER (1 TO),"[1628398, 1627749]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,Murray,1627749.0,,,,,,,
23,PT10M08.00S,2023-11-26T00:13:06.3Z,1,REGULAR,steal,,[],1627749,,,1610612737,4,5,2023-11-26T00:13:08Z,230000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
24,PT10M02.00S,2023-11-26T00:13:13.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203991,7.835085413929041,50.98039215686274,1610612737,4,7,2023-11-26T00:16:17Z,240000,False,-5.0,21.0,1,left,C. Capela running Layup (4 PTS) (D. Murray 3 AST),"[203991, 1627749]",1610612737.0,ATL,running,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,4.0,D. Murray,1627749.0,3.0,,,,,,,,,,
26,PT09M47.00S,2023-11-26T00:13:27.7Z,1,REGULAR,3pt,Jump Shot,[],1626145,74.19513797634691,87.99019607843137,1610612764,4,7,2023-11-26T00:13:37Z,260000,False,190.0,190.0,1,right,MISS T. Jones 26' 3PT - blocked,"[1626145, 1630552]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,26.88,Missed,,,,,,,,,,,,Johnson,1630552.0,,,,,
27,PT09M47.00S,2023-11-26T00:13:27.7Z,1,REGULAR,block,,[],1630552,,,1610612764,4,7,2023-11-26T00:13:30Z,270000,False,,,0,,J. Johnson BLOCK (1 BLK),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
28,PT09M43.00S,2023-11-26T00:13:31.7Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,4,7,2023-11-26T00:13:37Z,280000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M37.00S,2023-11-26T00:13:37.1Z,1,REGULAR,2pt,Jump Shot,[],1627749,21.107095926412615,65.68627450980392,1610612737,4,7,2023-11-26T00:13:44Z,290000,False,-78.0,146.0,1,left,MISS D. Murray 16' Jump Shot,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left Center,16.56,Missed,,,,,,,,,,,,,,,,,,
30,PT09M35.00S,2023-11-26T00:13:39.1Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,4,7,2023-11-26T00:13:44Z,300000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,16-24 Left Center,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT09M22.00S,2023-11-26T00:13:52.9Z,1,REGULAR,turnover,bad pass,[],1628398,,,1610612764,4,7,2023-11-26T00:14:00Z,310000,False,,,0,,K. Kuzma bad pass TURNOVER (2 TO),"[1628398, 1629027]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,Young,1629027.0,,,,,,,
32,PT09M22.00S,2023-11-26T00:13:52.9Z,1,REGULAR,steal,,[],1629027,,,1610612737,4,7,2023-11-26T00:13:56Z,320000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
33,PT09M17.00S,2023-11-26T00:13:58.7Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630552,14.536793692509855,50.0,1610612737,4,9,2023-11-26T00:17:12Z,330000,False,0.0,84.0,1,left,J. Johnson 8' running Jump Shot (5 PTS) (T. Young 1 AST),"[1630552, 1629027]",1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,8.41,Made,,,,,5.0,T. Young,1629027.0,1.0,,,,,,,,,,
35,PT08M54.00S,2023-11-26T00:14:20.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,88.64980289093299,50.0,1610612764,4,9,2023-11-26T00:14:27Z,350000,False,0.0,54.0,1,right,MISS C. Kispert driving finger roll Layup,[1630557],1610612764.0,WAS,driving finger roll,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,5.42,Missed,,,,,,,,,,,,,,,,,,
36,PT08M51.00S,2023-11-26T00:14:23.8Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,4,9,2023-11-26T00:14:27Z,360000,False,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,35.0,2.0,2.0,0.0,,,,,,,,,,,,,,
37,PT08M50.00S,2023-11-26T00:14:25.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,37.13863337713535,43.38235294117647,1610612737,4,9,2023-11-26T00:17:53Z,370000,False,33.0,297.0,1,left,MISS T. Young 29' running pullup 3PT,[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,29.84,Missed,,,,,,,,,,,,,,,,,,
38,PT08M46.00S,2023-11-26T00:14:29.6Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,4,9,2023-11-26T00:14:33Z,380000,False,,,0,,C. Capela REBOUND (Off:1 Def:0),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,37.0,1.0,0.0,1.0,,,,,,,,,,,,,,
39,PT08M45.00S,2023-11-26T00:14:29.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,8.229303547963205,51.470588235294116,1610612737,4,9,2023-11-26T00:18:23Z,390000,False,-7.0,25.0,1,left,MISS C. Capela putback Layup - blocked,"[203991, 1629655]",1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,Gafford,1629655.0,,,,,
40,PT08M45.00S,2023-11-26T00:14:29.3Z,1,REGULAR,block,,[],1629655,,,1610612737,4,9,2023-11-26T00:14:33Z,400000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M45.00S,2023-11-26T00:14:29.3Z,1,REGULAR,rebound,offensive,[],1630552,,,1610612737,4,9,2023-11-26T00:19:39Z,410000,False,,,0,,J. Johnson REBOUND (Off:1 Def:0),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,39.0,1.0,0.0,1.0,,,,,,,,,,,,,,
42,PT08M39.00S,2023-11-26T00:14:35.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,23.47240473061761,94.36274509803921,1610612737,4,9,2023-11-26T00:14:39Z,420000,False,-222.0,168.0,1,left,MISS D. Murray 27' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,27.83,Missed,,,,,,,,,,,,,,,,,,
43,PT08M37.00S,2023-11-26T00:14:37.8Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,4,9,2023-11-26T00:14:37Z,430000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,
44,PT08M28.00S,2023-11-26T00:14:47.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,91.40932982917214,63.970588235294116,1610612764,6,9,2023-11-26T00:19:23Z,440000,False,70.0,28.0,1,right,K. Kuzma 7' turnaround bank Hook (2 PTS),[1628398],1610612764.0,WAS,turnaround bank,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,7.54,Made,,,,,2.0,,,,,,,,,,,,,
45,PT08M22.00S,2023-11-26T00:14:54.9Z,1,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612737,6,9,2023-11-26T00:15:12Z,450000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (Hunter 2 FT),"[1629655, 1629631]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Hunter,1629631.0
47,PT08M22.00S,2023-11-26T00:15:22.6Z,1,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,6,10,2023-11-26T00:15:22Z,470000,False,,,0,,D. Hunter Free Throw 1 of 2 (1 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
48,PT08M22.00S,2023-11-26T00:15:37.4Z,1,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,6,11,2023-11-26T00:15:37Z,480000,False,,,0,,D. Hunter Free Throw 2 of 2 (2 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
49,PT08M06.00S,2023-11-26T00:15:56.4Z,1,REGULAR,3pt,Jump Shot,[],1628398,66.5735873850197,72.30392156862744,1610612764,6,11,2023-11-26T00:16:03Z,490000,False,112.0,262.0,1,right,MISS K. Kuzma 28' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,28.45,Missed,,,,,,,,,,,,,,,,,,
50,PT08M04.00S,2023-11-26T00:15:58.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,6,11,2023-11-26T00:16:03Z,500000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,49.0,,,,,,,,,,,,,,,,,
52,PT07M51.00S,2023-11-26T00:16:22.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,10.726018396846255,56.372549019607845,1610612737,6,13,2023-11-26T00:20:36Z,520000,False,-32.0,48.0,1,left,D. Hunter driving Layup (4 PTS) (D. Murray 4 AST),"[1629631, 1627749]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,5.79,Made,,,,,4.0,D. Murray,1627749.0,4.0,,,,,,,,,,
54,PT07M51.00S,2023-11-26T00:16:26.0Z,1,REGULAR,foul,personal,['1freethrow'],1629655,,,1610612737,6,13,2023-11-26T00:16:33Z,540000,False,,,0,,D. Gafford shooting personal FOUL (2 PF) (Hunter 1 FT),"[1629655, 1629631]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Hunter,1629631.0
56,PT07M51.00S,2023-11-26T00:16:48.5Z,1,REGULAR,freethrow,1 of 1,[],1629631,,,1610612737,6,14,2023-11-26T00:16:48Z,560000,False,,,0,,D. Hunter Free Throw 1 of 1 (5 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
57,PT07M41.00S,2023-11-26T00:17:00.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,88.38699080157687,60.049019607843135,1610612764,6,14,2023-11-26T00:17:09Z,570000,False,50.0,57.0,1,right,MISS K. Kuzma 7' driving floating Shot,[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,7.57,Missed,,,,,,,,,,,,,,,,,,
58,PT07M38.00S,2023-11-26T00:17:02.5Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,6,14,2023-11-26T00:17:02Z,580000,False,,,0,,T. Young REBOUND (Off:0 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,57.0,3.0,3.0,0.0,,,,,,,,,,,,,,
59,PT07M27.00S,2023-11-26T00:17:13.1Z,1,REGULAR,3pt,Jump Shot,[],1629027,35.43035479632063,77.20588235294117,1610612737,6,17,2023-11-26T00:17:20Z,590000,False,-136.0,281.0,1,left,T. Young 31' 3PT pullup (3 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,31.17,Made,,,,,3.0,,,,,,,,,,,,,
60,PT07M26.00S,2023-11-26T00:17:19.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,6,17,2023-11-26T00:17:19Z,600000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M12.00S,2023-11-26T00:20:21.5Z,1,REGULAR,3pt,Jump Shot,[],1628398,87.99277266754271,97.05882352941177,1610612764,9,17,2023-11-26T00:20:26Z,610000,False,235.0,60.0,1,right,K. Kuzma 24' 3PT  (5 PTS) (T. Jones 2 AST),"[1628398, 1626145]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,24.29,Made,,,,,5.0,T. Jones,1626145.0,2.0,,,,,,,,,,
63,PT06M58.00S,2023-11-26T00:20:35.2Z,1,REGULAR,2pt,Jump Shot,[],1629631,21.895532194480946,74.26470588235294,1610612737,9,19,2023-11-26T00:21:42Z,630000,False,-121.0,153.0,1,left,D. Hunter 19' step back Jump Shot (7 PTS) (J. Johnson 1 AST),"[1629631, 1630552]",1610612737.0,ATL,step back,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,19.55,Made,,,,,7.0,J. Johnson,1630552.0,1.0,,,,,,,,,,
64,PT06M46.00S,2023-11-26T00:20:47.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,89.83245729303549,61.76470588235294,1610612764,11,19,2023-11-26T00:21:00Z,640000,False,59.0,43.0,1,right,C. Kispert 7' driving floating bank Jump Shot (2 PTS) (T. Jones 3 AST),"[1630557, 1626145]",1610612764.0,WAS,driving floating bank,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,7.29,Made,,,,,2.0,T. Jones,1626145.0,3.0,,,,,,,,,,
66,PT06M30.00S,2023-11-26T00:21:02.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,7.30946123521682,64.70588235294117,1610612737,11,21,2023-11-26T00:25:25Z,660000,False,-74.0,16.0,1,left,D. Murray 7' fadeaway bank Jump Shot (2 PTS),[1627749],1610612737.0,ATL,fadeaway bank,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,7.53,Made,,,,,2.0,,,,,,,,,,,,,
68,PT06M19.00S,2023-11-26T00:21:15.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,91.80354796320631,50.245098039215684,1610612764,13,21,2023-11-26T00:21:27Z,680000,False,1.0,25.0,1,right,D. Gafford cutting DUNK (4 PTS) (K. Kuzma 2 AST),"[1629655, 1628398]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,4.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,
70,PT06M09.00S,2023-11-26T00:21:27.3Z,1,REGULAR,turnover,traveling,[],1629631,,,1610612737,13,21,2023-11-26T00:21:40Z,700000,False,,,0,,D. Hunter traveling TURNOVER (1 TO),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,,,,,1626300.0,,,,
71,PT06M09.00S,2023-11-26T00:21:30.8Z,1,REGULAR,substitution,out,[],1630166,,,1610612764,13,21,2023-11-26T00:21:51Z,710000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M09.00S,2023-11-26T00:21:30.8Z,1,REGULAR,substitution,out,[],1629027,,,1610612764,13,21,2023-11-26T00:21:51Z,720000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M09.00S,2023-11-26T00:21:30.8Z,1,REGULAR,substitution,in,[],1641731,,,1610612764,13,21,2023-11-26T00:21:51Z,730000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M09.00S,2023-11-26T00:21:30.8Z,1,REGULAR,substitution,in,[],203992,,,1610612764,13,21,2023-11-26T00:21:51Z,740000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M59.00S,2023-11-26T00:22:03.3Z,1,REGULAR,foul,personal,['3freethrow'],203992,,,1610612764,13,21,2023-11-26T00:22:11Z,750000,False,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (Kispert 3 FT),"[203992, 1630557]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Kispert,1630557.0
78,PT05M59.00S,2023-11-26T00:22:33.8Z,1,REGULAR,freethrow,1 of 3,['fromturnover'],1630557,,,1610612764,14,21,2023-11-26T00:22:33Z,770000,False,,,0,,C. Kispert Free Throw 1 of 3 (3 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
79,PT05M59.00S,2023-11-26T00:22:45.3Z,1,REGULAR,freethrow,2 of 3,['fromturnover'],1630557,,,1610612764,15,21,2023-11-26T00:22:45Z,780000,False,,,0,,C. Kispert Free Throw 2 of 3 (4 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
80,PT05M59.00S,2023-11-26T00:22:46.1Z,1,REGULAR,substitution,out,[],1629655,,,1610612764,15,21,2023-11-26T00:22:59Z,790000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M59.00S,2023-11-26T00:22:46.1Z,1,REGULAR,substitution,out,[],1630552,,,1610612764,15,21,2023-11-26T00:22:59Z,800000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M59.00S,2023-11-26T00:22:46.1Z,1,REGULAR,substitution,out,[],203991,,,1610612764,15,21,2023-11-26T00:22:59Z,810000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M59.00S,2023-11-26T00:22:46.1Z,1,REGULAR,substitution,in,[],203488,,,1610612764,15,21,2023-11-26T00:22:59Z,820000,False,,,0,,SUB in: M. Muscala,[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M59.00S,2023-11-26T00:22:46.1Z,1,REGULAR,substitution,in,[],1630180,,,1610612764,15,21,2023-11-26T00:22:59Z,830000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M59.00S,2023-11-26T00:22:46.1Z,1,REGULAR,substitution,in,[],1630168,,,1610612764,15,21,2023-11-26T00:22:59Z,840000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M59.00S,2023-11-26T00:23:08.4Z,1,REGULAR,freethrow,3 of 3,['fromturnover'],1630557,,,1610612764,16,21,2023-11-26T00:23:08Z,850000,False,,,0,,C. Kispert Free Throw 3 of 3 (5 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
87,PT05M47.00S,2023-11-26T00:23:21.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,7.046649145860711,54.90196078431373,1610612737,16,21,2023-11-26T00:26:24Z,860000,False,-25.0,14.0,1,left,MISS S. Bey cutting Layup - blocked,"[1630180, 203488]",1610612737.0,ATL,cutting,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,2.81,Missed,,,,,,,,,,,,Muscala,203488.0,,,,,
