actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
88,PT05M19.00S,2024-02-03T00:27:38.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],201567,,,1610612748,20,17,2024-02-03T00:27:38Z,860000,False,,,0,,K. Love Free Throw 2 of 2 (2 PTS),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
89,PT05M09.00S,2024-02-03T00:27:49.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,81.8166885676741,60.78431372549019,1610612764,20,17,2024-02-03T00:27:55Z,870000,False,54.0,118.0,1,right,MISS T. Jones 13' fadeaway Shot,[1626145],1610612764.0,WAS,fadeaway,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,13.01,,,,,,,,,,,
90,PT05M06.00S,2024-02-03T00:27:52.3Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,20,17,2024-02-03T00:27:55Z,880000,False,,,0,,K. Love REBOUND (Off:1 Def:1),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,89.0,2.0,1.0,1.0,,,,,,,
91,PT04M51.00S,2024-02-03T00:28:08.1Z,1,REGULAR,3pt,Jump Shot,[],1628997,28.728646517739815,80.63725490196079,1610612748,20,17,2024-02-03T00:28:14Z,890000,False,-153.0,218.0,1,left,MISS C. Martin 26' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,26.6,,,,,,,,,,,
92,PT04M46.00S,2024-02-03T00:28:13.1Z,1,REGULAR,rebound,offensive,[],1626179,,,1610612748,20,17,2024-02-03T00:28:14Z,900000,False,,,0,,T. Rozier REBOUND (Off:1 Def:0),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,91.0,1.0,0.0,1.0,,,,,,,
93,PT04M44.00S,2024-02-03T00:28:14.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201567,10.5946123521682,4.411764705882353,1610612748,20,17,2024-02-03T00:28:23Z,910000,False,228.0,47.0,1,left,MISS K. Love 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,,,,,,,Missed,,23.27,,,,,,,,,,,
94,PT04M40.00S,2024-02-03T00:28:18.9Z,1,REGULAR,rebound,offensive,[],1631170,,,1610612748,20,17,2024-02-03T00:28:23Z,920000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:0),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,93.0,1.0,0.0,1.0,,,,,,,
95,PT04M37.00S,2024-02-03T00:28:21.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202710,6.389618922470433,50.98039215686274,1610612748,20,19,2024-02-03T00:29:07Z,930000,False,-5.0,8.0,1,left,J. Butler DUNK (6 PTS) (C. Martin 1 AST),"[202710, 1628997]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,Made,6.0,0.9,,,,,C. Martin,1628997.0,1.0,,,,
97,PT04M25.00S,2024-02-03T00:28:34.5Z,1,REGULAR,turnover,out-of-bounds,[],1630166,,,1610612764,20,19,2024-02-03T00:28:41Z,950000,False,,,0,,D. Avdija bad pass out-of-bounds TURNOVER (1 TO),[1630166],1610612764.0,WAS,bad pass,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,1162.0,1.0,,,,,,,,,,,,,,,,,,
98,PT04M05.00S,2024-02-03T00:29:02.8Z,1,REGULAR,foul,offensive,[],1628997,,,1610612748,20,19,2024-02-03T00:29:14Z,960000,False,,,0,,C. Martin offensive FOUL (1 PF),"[1628997, 1626145]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,1162.0,,1.0,0.0,Jones,1626145.0,,,,,,,,,,,,,,
100,PT04M05.00S,2024-02-03T00:29:02.8Z,1,REGULAR,turnover,offensive foul,[],1628997,,,1610612748,20,19,2024-02-03T00:29:02Z,980000,False,,,0,,C. Martin offensive foul TURNOVER (1 TO),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,1162.0,1.0,,,,,,,,,,,,,,,,,,
101,PT03M54.00S,2024-02-03T00:29:28.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641731,93.11760840998686,41.911764705882355,1610612764,22,19,2024-02-03T00:30:12Z,990000,False,-40.0,12.0,1,right,B. Coulibaly driving floating bank Jump Shot (2 PTS),[1641731],1610612764.0,WAS,driving floating bank,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,Made,2.0,4.22,,,,,,,,,,,
102,PT03M54.00S,2024-02-03T00:29:30.9Z,1,REGULAR,foul,personal,['1freethrow'],201567,,,1610612764,22,19,2024-02-03T00:29:51Z,1000000,False,,,0,,K. Love shooting personal FOUL (1 PF) (Coulibaly 1 FT),"[201567, 1641731]",1610612748.0,MIA,shooting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,1162.0,,1.0,0.0,Coulibaly,1641731.0,,,,,,,,,,,,,,
104,PT03M54.00S,2024-02-03T00:29:59.4Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1641731,,,1610612764,23,19,2024-02-03T00:29:59Z,1020000,False,,,0,,B. Coulibaly Free Throw 1 of 1 (3 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
105,PT03M37.00S,2024-02-03T00:30:16.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,10.068988173455978,41.42156862745098,1610612748,23,21,2024-02-03T00:30:20Z,1030000,False,43.0,42.0,1,left,J. Butler 6' driving Layup (8 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,8.0,6.01,,,,,,,,,,,
106,PT03M25.00S,2024-02-03T00:30:27.8Z,1,REGULAR,3pt,Jump Shot,[],1630557,67.23061760840999,69.6078431372549,1610612764,26,21,2024-02-03T00:30:33Z,1040000,False,98.0,256.0,1,right,C. Kispert 27' 3PT  (6 PTS) (T. Jones 5 AST),"[1630557, 1626145]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,6.0,27.36,,,,,T. Jones,1626145.0,5.0,,,,
108,PT03M13.00S,2024-02-03T00:30:39.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,10.33180026281209,46.32352941176471,1610612748,26,23,2024-02-03T00:30:44Z,1060000,False,18.0,45.0,1,left,J. Butler driving Layup (10 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,10.0,4.82,,,,,,,,,,,
109,PT03M03.00S,2024-02-03T00:30:50.5Z,1,REGULAR,3pt,Jump Shot,[],1628398,93.38042049934296,2.941176470588235,1610612764,26,23,2024-02-03T00:30:55Z,1070000,False,-235.0,10.0,1,right,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,23.55,,,,,,,,,,,
110,PT02M59.00S,2024-02-03T00:30:54.5Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,26,23,2024-02-03T00:30:55Z,1080000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,,,,,,,,,,109.0,1.0,1.0,0.0,,,,,,,
111,PT02M54.00S,2024-02-03T00:31:00.3Z,1,REGULAR,3pt,Jump Shot,[],1626179,12.565703022339028,95.83333333333334,1610612748,26,23,2024-02-03T00:31:08Z,1090000,False,-229.0,66.0,1,left,MISS T. Rozier 3PT,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,23.84,,,,,,,,,,,
112,PT02M49.00S,2024-02-03T00:31:05.3Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,26,23,2024-02-03T00:31:08Z,1100000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,,,,,,,,,,111.0,2.0,2.0,0.0,,,,,,,
113,PT02M44.00S,2024-02-03T00:31:08.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,69.59592641261499,71.56862745098039,1610612764,26,23,2024-02-03T00:32:48Z,1110000,False,108.0,233.0,1,right,MISS C. Kispert 25' running 3PT,[1630557],1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,25.7,,,,,,,,,,,
114,PT02M41.00S,2024-02-03T00:31:11.7Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,26,23,2024-02-03T00:31:16Z,1120000,False,,,0,,K. Love REBOUND (Off:1 Def:2),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,113.0,3.0,2.0,1.0,,,,,,,
116,PT02M28.00S,2024-02-03T00:31:38.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,26,23,2024-02-03T00:31:38Z,1140000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M28.00S,2024-02-03T00:31:39.3Z,1,REGULAR,substitution,out,[],1626145,,,1610612748,26,23,2024-02-03T00:34:13Z,1150000,False,,,0,,SUB out: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M28.00S,2024-02-03T00:31:39.3Z,1,REGULAR,substitution,out,[],1630166,,,1610612748,26,23,2024-02-03T00:34:13Z,1160000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M28.00S,2024-02-03T00:31:39.3Z,1,REGULAR,substitution,out,[],1628398,,,1610612748,26,23,2024-02-03T00:34:13Z,1170000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M28.00S,2024-02-03T00:31:39.3Z,1,REGULAR,substitution,out,[],1626179,,,1610612748,26,23,2024-02-03T00:34:13Z,1180000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M28.00S,2024-02-03T00:31:39.3Z,1,REGULAR,substitution,in,[],1631098,,,1610612748,26,23,2024-02-03T00:34:13Z,1190000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M28.00S,2024-02-03T00:31:39.3Z,1,REGULAR,substitution,in,[],1629655,,,1610612748,26,23,2024-02-03T00:34:13Z,1200000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M28.00S,2024-02-03T00:31:39.3Z,1,REGULAR,substitution,in,[],1629673,,,1610612748,26,23,2024-02-03T00:34:13Z,1210000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M28.00S,2024-02-03T00:31:39.3Z,1,REGULAR,substitution,in,[],1626196,,,1610612748,26,23,2024-02-03T00:34:13Z,1220000,False,,,0,,SUB in: J. Richardson,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M22.00S,2024-02-03T00:34:41.9Z,1,REGULAR,turnover,bad pass,[],201567,,,1610612748,26,23,2024-02-03T00:37:03Z,1245000,False,,,0,,K. Love bad pass TURNOVER (1 TO),"[201567, 1641731]",1610612748.0,MIA,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,,,,,Coulibaly,1641731.0,,
147,PT02M22.00S,2024-02-03T00:34:41.9Z,1,REGULAR,steal,,[],1641731,,,1610612764,26,23,2024-02-03T00:37:03Z,1247500,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
127,PT02M14.00S,2024-02-03T00:34:46.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631098,93.38042049934296,52.20588235294118,1610612764,28,23,2024-02-03T00:37:03Z,1250000,False,11.0,10.0,1,right,J. Davis cutting Layup (2 PTS) (J. Poole 2 AST),"[1631098, 1629673]",1610612764.0,WAS,cutting,,,Davis,J. Davis,,,,,Restricted Area,0-8 Center,,,,,,,Made,2.0,1.47,,,,,J. Poole,1629673.0,2.0,,,,
129,PT01M59.00S,2024-02-03T00:35:01.0Z,1,REGULAR,turnover,bad pass,[],202710,,,1610612748,28,23,2024-02-03T00:39:58Z,1270000,False,,,0,,J. Butler bad pass TURNOVER (2 TO),"[202710, 1629673]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,,,,,Poole,1629673.0,,
130,PT01M59.00S,2024-02-03T00:35:01.0Z,1,REGULAR,steal,,[],1629673,,,1610612764,28,23,2024-02-03T00:35:03Z,1280000,False,,,0,,J. Poole STEAL (1 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
131,PT01M55.00S,2024-02-03T00:35:05.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630557,72.35545335085413,16.42156862745098,1610612764,31,23,2024-02-03T00:37:12Z,1290000,False,-168.0,207.0,1,right,C. Kispert 26' 3PT running (9 PTS) (J. Poole 3 AST),"[1630557, 1629673]",1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,9.0,26.68,,,,,J. Poole,1629673.0,3.0,,,,
133,PT01M42.00S,2024-02-03T00:35:17.7Z,1,REGULAR,3pt,Jump Shot,[],201567,30.17411300919842,78.43137254901961,1610612748,31,26,2024-02-03T00:35:23Z,1310000,False,-142.0,231.0,1,left,K. Love 27' 3PT  (5 PTS) (J. Richardson 1 AST),"[201567, 1626196]",1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,5.0,27.13,,,,,J. Richardson,1626196.0,1.0,,,,
135,PT01M16.00S,2024-02-03T00:35:43.5Z,1,REGULAR,3pt,Jump Shot,[],1629673,67.09921156373193,32.35294117647059,1610612764,31,26,2024-02-03T00:35:49Z,1330000,False,-88.0,257.0,1,right,MISS J. Poole 27' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,27.15,,,,,,,,,,,
136,PT01M13.00S,2024-02-03T00:35:46.5Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,31,26,2024-02-03T00:35:49Z,1340000,False,,,0,,K. Love REBOUND (Off:1 Def:3),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,135.0,4.0,3.0,1.0,,,,,,,
137,PT00M56.50S,2024-02-03T00:36:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,5.338370565045992,56.127450980392155,1610612748,31,28,2024-02-03T00:36:10Z,1350000,False,-31.0,-2.0,1,left,C. Martin driving Layup (2 PTS) (K. Love 1 AST),"[1628997, 201567]",1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,Made,2.0,3.07,,,,,K. Love,201567.0,1.0,,,,
139,PT00M48.10S,2024-02-03T00:36:18.1Z,1,REGULAR,foul,personal,['2freethrow'],1626196,,,1610612764,31,28,2024-02-03T00:36:28Z,1370000,False,,,0,,J. Richardson shooting personal FOUL (1 PF) (Coulibaly 2 FT),"[1626196, 1641731]",1610612748.0,MIA,shooting,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,1628480.0,,1.0,0.0,Coulibaly,1641731.0,,,,,,,,,,,,,,
141,PT00M48.10S,2024-02-03T00:36:40.4Z,1,REGULAR,freethrow,1 of 2,[],1641731,,,1610612764,32,28,2024-02-03T00:36:40Z,1390000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (4 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
142,PT00M48.10S,2024-02-03T00:36:41.2Z,1,REGULAR,substitution,out,[],1629655,,,1610612764,32,28,2024-02-03T00:37:00Z,1400000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M48.10S,2024-02-03T00:36:41.2Z,1,REGULAR,substitution,out,[],202710,,,1610612764,32,28,2024-02-03T00:37:00Z,1410000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M48.10S,2024-02-03T00:36:41.2Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,32,28,2024-02-03T00:37:00Z,1420000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M48.10S,2024-02-03T00:36:41.2Z,1,REGULAR,substitution,in,[],1629639,,,1610612764,32,28,2024-02-03T00:37:00Z,1430000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M48.10S,2024-02-03T00:37:13.1Z,1,REGULAR,freethrow,2 of 2,[],1641731,,,1610612764,33,28,2024-02-03T00:37:13Z,1440000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (5 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
150,PT00M29.30S,2024-02-03T00:37:47.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641731,,,1610612748,33,28,2024-02-03T00:37:58Z,1460000,False,,,0,,B. Coulibaly personal FOUL (1 PF) (Love 2 FT),"[1641731, 201567]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1628480.0,,1.0,0.0,Love,201567.0,,,,,,,,,,,,,,
152,PT00M29.30S,2024-02-03T00:38:15.6Z,1,REGULAR,freethrow,1 of 2,[],201567,,,1610612748,33,28,2024-02-03T00:38:15Z,1480000,False,,,0,,MISS K. Love Free Throw 1 of 2,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
153,PT00M29.30S,2024-02-03T00:38:15.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,33,28,2024-02-03T00:38:15Z,1490000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,152.0,,,,,,,,,,
154,PT00M29.30S,2024-02-03T00:38:16.3Z,1,REGULAR,substitution,out,[],1631098,,,1610612748,33,28,2024-02-03T00:38:28Z,1500000,False,,,0,,SUB out: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M29.30S,2024-02-03T00:38:16.3Z,1,REGULAR,substitution,in,[],1629013,,,1610612748,33,28,2024-02-03T00:38:28Z,1510000,False,,,0,,SUB in: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M29.30S,2024-02-03T00:38:34.9Z,1,REGULAR,freethrow,2 of 2,[],201567,,,1610612748,33,29,2024-02-03T00:38:34Z,1520000,False,,,0,,K. Love Free Throw 2 of 2 (6 PTS),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
157,PT00M22.20S,2024-02-03T00:38:45.1Z,1,REGULAR,turnover,lost ball,[],1630166,,,1610612764,33,29,2024-02-03T00:38:49Z,1530000,False,,,0,,D. Avdija lost ball TURNOVER (2 TO),"[1630166, 1628997]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Center,,2.0,,,,,,,,,,,,,,,Martin,1628997.0,,
158,PT00M22.20S,2024-02-03T00:38:45.1Z,1,REGULAR,steal,,[],1628997,,,1610612748,33,29,2024-02-03T00:38:48Z,1540000,False,,,0,,C. Martin STEAL (1 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
159,PT00M21.80S,2024-02-03T00:38:48.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631170,7.703679369250986,50.73529411764706,1610612748,33,31,2024-02-03T00:41:09Z,1550000,False,-4.0,20.0,1,left,J. Jaquez Jr. driving DUNK (2 PTS) (C. Martin 2 AST),"[1631170, 1628997]",1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,Made,2.0,2.02,,,,,C. Martin,1628997.0,2.0,,,,
161,PT00M00.20S,2024-02-03T00:39:19.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629013,80.50262812089356,47.794117647058826,1610612764,33,31,2024-02-03T00:41:28Z,1570000,False,-11.0,131.0,1,right,MISS L. Shamet 13' driving floating Shot,[1629013],1610612764.0,WAS,driving floating,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,13.13,,,,,,,,,,,
162,PT00M00.10S,2024-02-03T00:39:19.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,33,31,2024-02-03T00:39:45Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,161.0,,,,,,,,,,
163,PT00M00.00S,2024-02-03T00:39:42.0Z,1,REGULAR,period,end,[],0,,,1610612764,33,31,2024-02-03T00:39:45Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-02-03T00:39:55.0Z,2,REGULAR,substitution,out,['startperiod'],1630166,,,1610612764,33,31,2024-02-03T00:41:54Z,1600000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-02-03T00:39:55.0Z,2,REGULAR,substitution,out,['startperiod'],1629673,,,1610612764,33,31,2024-02-03T00:41:54Z,1610000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-02-03T00:39:55.0Z,2,REGULAR,substitution,out,['startperiod'],201567,,,1610612764,33,31,2024-02-03T00:41:54Z,1620000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2024-02-03T00:39:55.0Z,2,REGULAR,substitution,in,['startperiod'],1626153,,,1610612764,33,31,2024-02-03T00:41:54Z,1630000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2024-02-03T00:39:55.0Z,2,REGULAR,substitution,in,['startperiod'],1629655,,,1610612764,33,31,2024-02-03T00:41:54Z,1640000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-02-03T00:39:55.0Z,2,REGULAR,substitution,in,['startperiod'],1628389,,,1610612764,33,31,2024-02-03T00:41:54Z,1650000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-02-03T00:42:07.9Z,2,REGULAR,period,start,[],0,,,1610612764,33,31,2024-02-03T00:42:07Z,1660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M35.00S,2024-02-03T00:42:52.6Z,2,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612764,33,31,2024-02-03T00:43:00Z,1680000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Shamet 2 FT),"[1628389, 1629013]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,1628480.0,,1.0,0.0,Shamet,1629013.0,,,,,,,,,,,,,,
174,PT11M35.00S,2024-02-03T00:43:18.4Z,2,REGULAR,freethrow,1 of 2,[],1629013,,,1610612764,34,31,2024-02-03T00:43:18Z,1700000,False,,,0,,L. Shamet Free Throw 1 of 2 (1 PTS),[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
175,PT11M35.00S,2024-02-03T00:43:34.5Z,2,REGULAR,freethrow,2 of 2,[],1629013,,,1610612764,35,31,2024-02-03T00:43:34Z,1710000,False,,,0,,L. Shamet Free Throw 2 of 2 (2 PTS),[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
176,PT11M22.00S,2024-02-03T00:43:50.5Z,2,REGULAR,3pt,Jump Shot,[],1629639,32.53942181340342,24.754901960784316,1610612748,35,34,2024-02-03T00:43:56Z,1720000,False,126.0,253.0,1,left,T. Herro 28' 3PT  (5 PTS) (J. Jaquez Jr. 1 AST),"[1629639, 1631170]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,5.0,28.31,,,,,J. Jaquez Jr.,1631170.0,1.0,,,,
