actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-31T20:10:54.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-31T20:10:54Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-12-31T20:10:56.9Z,1,REGULAR,jumpball,recovered,[],1630552,,,1610612737,0,0,2023-12-31T20:10:56Z,40000,False,,,0,,Jump Ball C. Capela vs. D. Gafford: Tip to J. Johnson,"[1630552, 203991, 1629655]",1610612737.0,ATL,startperiod,J. Johnson,1630552.0,Johnson,J. Johnson,Capela,203991.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2023-12-31T20:11:13.9Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,0,0,2023-12-31T20:11:18Z,70000,False,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 1626145]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,1.0,Jones,1626145.0,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2023-12-31T20:11:13.9Z,1,REGULAR,steal,,[],1626145,,,1610612764,0,0,2023-12-31T20:12:56Z,80000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M35.00S,2023-12-31T20:11:17.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,94.69448094612353,50.49019607843137,1610612764,2,0,2023-12-31T20:11:23Z,90000,False,2.0,-3.0,1,right,D. Avdija running DUNK (2 PTS) (T. Jones 1 AST),"[1630166, 1626145]",1610612764.0,WAS,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,0.36,Made,2.0,T. Jones,1626145.0,1.0,,,,,,,,,,,
11,PT11M25.00S,2023-12-31T20:11:28.3Z,1,REGULAR,3pt,Jump Shot,[],1627749,26.62614980289093,86.27450980392157,1610612737,2,0,2023-12-31T20:11:34Z,110000,False,-181.0,198.0,1,left,MISS D. Murray 26' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,26.84,Missed,,,,,,,,,,,,,,,
12,PT11M21.00S,2023-12-31T20:11:32.3Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,2,0,2023-12-31T20:11:34Z,120000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,,,
13,PT11M13.00S,2023-12-31T20:11:40.1Z,1,REGULAR,2pt,Jump Shot,[],1629673,80.3712220762155,26.225490196078432,1610612764,2,0,2023-12-31T20:11:44Z,130000,False,-119.0,132.0,1,right,MISS J. Poole 17' pullup Shot,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left Center,,,,17.77,Missed,,,,,,,,,,,,,,,
14,PT11M11.00S,2023-12-31T20:11:42.1Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612737,2,0,2023-12-31T20:11:42Z,140000,False,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,
15,PT11M02.00S,2023-12-31T20:11:50.5Z,1,REGULAR,3pt,Jump Shot,[],1629027,36.48160315374508,60.5392156862745,1610612737,2,0,2023-12-31T20:11:58Z,150000,False,-53.0,290.0,1,left,MISS T. Young 29' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,29.51,Missed,,,,,,,,,,,,,,,
