actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-01-26T00:10:23.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-26T00:10:23Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-01-26T00:10:26.2Z,1,REGULAR,jumpball,recovered,[],1628374,,,1610612762,0,0,2024-01-26T00:10:26Z,40000,False,,,0,,Jump Ball J. Collins vs. D. Gafford: Tip to L. Markkanen,"[1628374, 1628381, 1629655]",1610612762.0,UTA,startperiod,L. Markkanen,1628374.0,Markkanen,L. Markkanen,Collins,1628381.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2024-01-26T00:10:37.1Z,1,REGULAR,3pt,Jump Shot,[],1628374,87.86136662286465,94.6078431372549,1610612762,0,0,2024-01-26T00:10:41Z,70000,False,223.0,62.0,1,right,MISS L. Markkanen 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,23.14,Missed,,,,,,,,,,,,,,,,,,
8,PT11M46.00S,2024-01-26T00:10:37.1Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612764,0,0,2024-01-26T00:10:52Z,80000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M38.00S,2024-01-26T00:10:45.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629655,7.966491458607096,49.50980392156863,1610612764,2,0,2024-01-26T00:11:18Z,90000,False,2.0,22.0,1,left,D. Gafford running Layup (2 PTS) (T. Jones 1 AST),"[1629655, 1626145]",1610612764.0,WAS,running,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,2.0,T. Jones,1626145.0,1.0,,,,,,,,,,
11,PT11M26.00S,2024-01-26T00:10:57.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,90.75229960578186,49.26470588235294,1610612762,2,0,2024-01-26T00:13:54Z,110000,False,-4.0,34.0,1,right,MISS C. Sexton driving Layup - blocked,"[1629012, 1629673]",1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,Poole,1629673.0,,,,,,,,
12,PT11M26.00S,2024-01-26T00:10:57.5Z,1,REGULAR,block,,[],1629673,,,1610612762,2,0,2024-01-26T00:11:01Z,120000,False,,,0,,J. Poole BLOCK (1 BLK),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M26.00S,2024-01-26T00:10:57.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,2,0,2024-01-26T00:11:08Z,130000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,11.0,,,,,,,,,,,,,,,,,
15,PT11M20.00S,2024-01-26T00:11:21.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629012,95.6143232588699,48.03921568627451,1610612762,2,2,2024-01-26T00:12:09Z,150000,False,-10.0,-11.0,1,right,C. Sexton cutting Layup (2 PTS) (S. Fontecchio 1 AST),"[1629012, 1631323]",1610612762.0,UTA,cutting,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,2.0,S. Fontecchio,1631323.0,1.0,,,,,,,,,,
17,PT10M59.00S,2024-01-26T00:11:42.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,8.754927726675426,44.85294117647059,1610612764,4,2,2024-01-26T00:12:54Z,170000,False,26.0,30.0,1,left,K. Kuzma driving Layup (2 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.94,Made,,,,,2.0,,,,,,,,,,,,,
18,PT10M54.00S,2024-01-26T00:11:47.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,95.48291721419186,52.450980392156865,1610612762,4,4,2024-01-26T00:13:13Z,180000,False,12.0,-10.0,1,right,L. Markkanen cutting DUNK (2 PTS) (C. Sexton 1 AST),"[1628374, 1629012]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,2.0,C. Sexton,1629012.0,1.0,,,,,,,,,,
20,PT10M53.00S,2024-01-26T00:11:55.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,4,4,2024-01-26T00:11:55Z,200000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,PT10M38.00S,2024-01-26T00:15:00.9Z,1,REGULAR,2pt,Jump Shot,[],1628398,22.421156373193167,49.50980392156863,1610612764,6,4,2024-01-26T00:15:15Z,210000,False,2.0,158.0,1,left,K. Kuzma 15' Jump Shot (4 PTS) (T. Jones 2 AST),"[1628398, 1626145]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Center,15.83,Made,,,,,4.0,T. Jones,1626145.0,2.0,,,,,,,,,,
23,PT10M24.00S,2024-01-26T00:15:15.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,94.56307490144546,44.11764705882353,1610612762,6,4,2024-01-26T00:15:46Z,230000,False,-29.0,-1.0,1,right,MISS J. Collins driving reverse Layup,[1628381],1610612762.0,UTA,driving reverse,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,,,,,,,,,,
24,PT10M20.00S,2024-01-26T00:15:19.3Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,6,4,2024-01-26T00:15:21Z,240000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT10M12.00S,2024-01-26T00:15:26.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628398,6.258212877792378,55.392156862745104,1610612764,8,4,2024-01-26T00:16:27Z,250000,False,-27.0,6.0,1,left,K. Kuzma running reverse Layup (6 PTS) (T. Jones 3 AST),"[1628398, 1626145]",1610612764.0,WAS,running reverse,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.77,Made,,,,,6.0,T. Jones,1626145.0,3.0,,,,,,,,,,
27,PT10M04.00S,2024-01-26T00:15:34.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,94.43166885676742,50.245098039215684,1610612762,8,4,2024-01-26T00:16:45Z,270000,False,1.0,0.0,1,right,MISS C. Sexton driving Layup,[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,0.12,Missed,,,,,,,,,,,,,,,,,,
